name,stop_id,osm:ref:FR:STIF:ExternalCode_Line,route_id,destination,lon,network,code,osm:ref:FR:STIF,lat,line_id
Square de la Libération,StopPoint:Node:1550451356,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4538892,RATP,143,40788,48.9185831,Line:Relation:4779679
Avenue du Bois d'Amour,StopPoint:Node:1249118811,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4613585,RATP,143,28782,48.914321799999996,Line:Relation:4779679
Avenue du Bois d'Amour,StopPoint:Node:1249118811,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4613585,RATP,143,28782,48.914321799999996,Line:Relation:4779679
Chemin du Tonneau,StopPoint:Node:2830913205,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4651026,RATP,143,28779,48.9114284,Line:Relation:4779679
Chemin du Tonneau,StopPoint:Node:2830913205,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4651026,RATP,143,28779,48.9114284,Line:Relation:4779679
Pont de Bondy - Anatole France,StopPoint:Node:1249118759,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4694219,RATP,143,22340,48.906051399999996,Line:Relation:4779679
Pont de Bondy - Anatole France,StopPoint:Node:1249118759,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4694219,RATP,143,22340,48.906051399999996,Line:Relation:4779679
Pont de Bondy - Avenue de Rosny,StopPoint:Node:3640855525,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4706094,RATP,143,36515,48.9029452,Line:Relation:4779679
Pont de Bondy - Avenue de Rosny,StopPoint:Node:3640855525,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4706094,RATP,143,36515,48.9029452,Line:Relation:4779679
Baudin,StopPoint:Node:3640855575,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4708430999999997,RATP,143,27659,48.8984929,Line:Relation:4779679
Baudin,StopPoint:Node:3640855575,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4708430999999997,RATP,143,27659,48.8984929,Line:Relation:4779679
Alsace - Lorraine,StopPoint:Node:5106253295,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4656796,RATP,143,420853,48.8976438,Line:Relation:4779679
Alsace - Lorraine,StopPoint:Node:5106253295,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4656796,RATP,143,420853,48.8976438,Line:Relation:4779679
Noisy-le-Sec — RER,StopPoint:Node:5111484578,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4610126,RATP,143,27545,48.895840799999995,Line:Relation:4779679
Noisy-le-Sec — RER,StopPoint:Node:5111484578,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4610126,RATP,143,27545,48.895840799999995,Line:Relation:4779679
11 Novembre 1918,StopPoint:Node:4326191676,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4668300999999997,RATP,143,27657,48.8923002,Line:Relation:4779679
11 Novembre 1918,StopPoint:Node:4326191676,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4668300999999997,RATP,143,27657,48.8923002,Line:Relation:4779679
Les Carrouges,StopPoint:Node:5111484576,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4707745,RATP,143,27658,48.8893512,Line:Relation:4779679
Les Carrouges,StopPoint:Node:5111484576,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4707745,RATP,143,27658,48.8893512,Line:Relation:4779679
Brément,StopPoint:Node:1765514367,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4703847999999997,RATP,143,29378,48.8870521,Line:Relation:4779679
Brément,StopPoint:Node:1765514367,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4703847999999997,RATP,143,29378,48.8870521,Line:Relation:4779679
Rosny 2 - Centre Commercial,StopPoint:Node:1517988204,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4743971,RATP,143,41735,48.8835961,Line:Relation:4779679
Rosny 2 - Centre Commercial,StopPoint:Node:1517988204,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4743971,RATP,143,41735,48.8835961,Line:Relation:4779679
Léon Blum,StopPoint:Node:3743789771,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4779434,RATP,143,37425,48.8794855,Line:Relation:4779679
Léon Blum,StopPoint:Node:3743789771,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4779434,RATP,143,37425,48.8794855,Line:Relation:4779679
Gabriel Péri - Charles de Gaulle,StopPoint:Node:5112252196,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4800777,RATP,143,37423,48.8770574,Line:Relation:4779679
Gabriel Péri - Charles de Gaulle,StopPoint:Node:5112252196,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4800777,RATP,143,37423,48.8770574,Line:Relation:4779679
Église de Rosny-sous-Bois,StopPoint:Node:5112252194,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4832065,RATP,143,7805,48.873631599999996,Line:Relation:4779679
Église de Rosny-sous-Bois,StopPoint:Node:5112252194,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4832065,RATP,143,7805,48.873631599999996,Line:Relation:4779679
Rosny-sous-Bois RER,StopPoint:Node:1237362440,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4856373,RATP,143,421757,48.871050399999994,Line:Relation:4779679
Rosny-sous-Bois RER,StopPoint:Node:1237362440,100100143:143,Route:Relation:5912850,Rosny-sous-Bois RER,2.4856373,RATP,143,421757,48.871050399999994,Line:Relation:4779679
Rosny-sous-Bois RER,StopPoint:Node:1237362440,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4856373,RATP,143,421757,48.871050399999994,Line:Relation:4779679
Rosny-sous-Bois RER,StopPoint:Node:1237362440,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4856373,RATP,143,421757,48.871050399999994,Line:Relation:4779679
Gardebled,StopPoint:Node:2319678950,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4839575,RATP,143,37426,48.874986899999996,Line:Relation:4779679
Gardebled,StopPoint:Node:2319678950,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4839575,RATP,143,37426,48.874986899999996,Line:Relation:4779679
Van Derheyden,StopPoint:Node:5108193880,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4842374,RATP,143,421765,48.8772873,Line:Relation:4779679
Van Derheyden,StopPoint:Node:5108193880,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4842374,RATP,143,421765,48.8772873,Line:Relation:4779679
Gabriel Péri - Charles de Gaulle,StopPoint:Node:3743789769,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4790297999999997,RATP,143,421762,48.8785141,Line:Relation:4779679
Gabriel Péri - Charles de Gaulle,StopPoint:Node:3743789769,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4790297999999997,RATP,143,421762,48.8785141,Line:Relation:4779679
Rosny 2 - Centre Commercial,StopPoint:Node:5108973247,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4742371999999997,RATP,143,22710,48.8843688,Line:Relation:4779679
Rosny 2 - Centre Commercial,StopPoint:Node:5108973247,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4742371999999997,RATP,143,22710,48.8843688,Line:Relation:4779679
Les Carrouges,StopPoint:Node:5108973235,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4705546,RATP,143,26446,48.8896783,Line:Relation:4779679
Les Carrouges,StopPoint:Node:5108973235,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4705546,RATP,143,26446,48.8896783,Line:Relation:4779679
Alsace - Lorraine,StopPoint:Node:3640855493,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4659131999999997,RATP,143,420854,48.8975478,Line:Relation:4779679
Alsace - Lorraine,StopPoint:Node:3640855493,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4659131999999997,RATP,143,420854,48.8975478,Line:Relation:4779679
Baudin,StopPoint:Node:3640855693,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4709689,RATP,143,35159,48.900252599999995,Line:Relation:4779679
Baudin,StopPoint:Node:3640855693,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4709689,RATP,143,35159,48.900252599999995,Line:Relation:4779679
Pont de Bondy - Avenue de Rosny,StopPoint:Node:3640855249,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4708441,RATP,143,22704,48.9036048,Line:Relation:4779679
Pont de Bondy - Avenue de Rosny,StopPoint:Node:3640855249,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4708441,RATP,143,22704,48.9036048,Line:Relation:4779679
Pont de Bondy - Anatole France,StopPoint:Node:1751751287,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4691875,RATP,143,36434,48.906990199999996,Line:Relation:4779679
Pont de Bondy - Anatole France,StopPoint:Node:1751751287,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4691875,RATP,143,36434,48.906990199999996,Line:Relation:4779679
Avenue Marcelle,StopPoint:Node:1249118805,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4680126,RATP,143,18818,48.908847699999995,Line:Relation:4779679
Avenue Marcelle,StopPoint:Node:1249118805,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4680126,RATP,143,18818,48.908847699999995,Line:Relation:4779679
Chemin du Tonneau,StopPoint:Node:5099902275,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4643359,RATP,143,28778,48.912235599999995,Line:Relation:4779679
Chemin du Tonneau,StopPoint:Node:5099902275,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4643359,RATP,143,28778,48.912235599999995,Line:Relation:4779679
Avenue du Bois d'Amour,StopPoint:Node:2206999060,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4614624,RATP,143,421758,48.9143756,Line:Relation:4779679
Avenue du Bois d'Amour,StopPoint:Node:2206999060,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4614624,RATP,143,421758,48.9143756,Line:Relation:4779679
Balzac,StopPoint:Node:1550451375,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4586791999999997,RATP,143,37422,48.9161802,Line:Relation:4779679
Balzac,StopPoint:Node:1550451375,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4586791999999997,RATP,143,37422,48.9161802,Line:Relation:4779679
Square de la Libération,StopPoint:Node:1550451382,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4542680999999997,RATP,143,7918,48.918506799999996,Line:Relation:4779679
Square de la Libération,StopPoint:Node:1550451382,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4542680999999997,RATP,143,7918,48.918506799999996,Line:Relation:4779679
Mairie de Drancy,StopPoint:Node:2480224332,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4469724,RATP,143,7914,48.9229858,Line:Relation:4779679
Mairie de Drancy,StopPoint:Node:2480224332,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4469724,RATP,143,7914,48.9229858,Line:Relation:4779679
Jean-Pierre Timbaud,StopPoint:Node:2480367229,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4409240999999997,RATP,143,27651,48.925493599999996,Line:Relation:4779679
Jean-Pierre Timbaud,StopPoint:Node:2480367229,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4409240999999997,RATP,143,27651,48.925493599999996,Line:Relation:4779679
Aristide Briand,StopPoint:Node:2480380268,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4382593,RATP,143,27653,48.9273606,Line:Relation:4779679
Aristide Briand,StopPoint:Node:2480380268,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4382593,RATP,143,27653,48.9273606,Line:Relation:4779679
Édouard Vaillant,StopPoint:Node:2480389549,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4322217,RATP,143,27655,48.929980099999995,Line:Relation:4779679
Édouard Vaillant,StopPoint:Node:2480389549,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4322217,RATP,143,27655,48.929980099999995,Line:Relation:4779679
Jean Jaurès - Division Leclerc,StopPoint:Node:2524406554,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4233745,RATP,143,24891,48.933454999999995,Line:Relation:4779679
Jean Jaurès - Division Leclerc,StopPoint:Node:2524406554,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4233745,RATP,143,24891,48.933454999999995,Line:Relation:4779679
École Normale,StopPoint:Node:2707304119,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4191960999999997,RATP,143,25352,48.9344836,Line:Relation:4779679
École Normale,StopPoint:Node:2707304119,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4191960999999997,RATP,143,25352,48.9344836,Line:Relation:4779679
Verdun,StopPoint:Node:2707304093,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4114008,RATP,143,24895,48.932769699999994,Line:Relation:4779679
Verdun,StopPoint:Node:2707304093,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.4114008,RATP,143,24895,48.932769699999994,Line:Relation:4779679
Passage à Niveau - Jean Mermoz,StopPoint:Node:2707304087,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.406186,RATP,143,420852,48.9324563,Line:Relation:4779679
Passage à Niveau - Jean Mermoz,StopPoint:Node:2707304087,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.406186,RATP,143,420852,48.9324563,Line:Relation:4779679
Jean Mermoz - Henri Barbusse,StopPoint:Node:2708360359,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3998876,RATP,143,24893,48.9321663,Line:Relation:4779679
Jean Mermoz - Henri Barbusse,StopPoint:Node:2708360359,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3998876,RATP,143,24893,48.9321663,Line:Relation:4779679
Le Croult,StopPoint:Node:5171665641,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3937911,RATP,143,24894,48.9322533,Line:Relation:4779679
Le Croult,StopPoint:Node:5171665641,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3937911,RATP,143,24894,48.9322533,Line:Relation:4779679
Paul Verlaine,StopPoint:Node:5171665640,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3910364,RATP,143,24896,48.9318357,Line:Relation:4779679
Paul Verlaine,StopPoint:Node:5171665640,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3910364,RATP,143,24896,48.9318357,Line:Relation:4779679
La Courneuve - Six Routes,StopPoint:Node:5171665638,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3863734,RATP,143,22707,48.9300463,Line:Relation:4779679
La Courneuve - Six Routes,StopPoint:Node:5171665638,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3863734,RATP,143,22707,48.9300463,Line:Relation:4779679
Langevin - Wallon,StopPoint:Node:2700287018,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3804805,RATP,143,25162,48.9274221,Line:Relation:4779679
Langevin - Wallon,StopPoint:Node:2700287018,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3804805,RATP,143,25162,48.9274221,Line:Relation:4779679
Saint-Just,StopPoint:Node:5171665635,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3836496,RATP,143,26578,48.925293499999995,Line:Relation:4779679
Saint-Just,StopPoint:Node:5171665635,100100143:143,Route:Relation:5912851,La Courneuve – Aubervilliers RER,2.3836496,RATP,143,26578,48.925293499999995,Line:Relation:4779679
Jean Jaurès - Division Leclerc,StopPoint:Node:1568038137,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4238771999999997,RATP,133,19439,48.9328067,Line:Relation:4772628
Jean Jaurès - Division Leclerc,StopPoint:Node:1568038137,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4238771999999997,RATP,133,19439,48.9328067,Line:Relation:4772628
Anizan Cavillon Hôtel de Ville,StopPoint:Node:4921302143,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4258783,RATP,133,19001,48.9346325,Line:Relation:4772628
Anizan Cavillon Hôtel de Ville,StopPoint:Node:4921302143,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4258783,RATP,133,19001,48.9346325,Line:Relation:4772628
Pierre Curie,StopPoint:Node:2346951870,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4279048999999997,RATP,133,28284,48.9367871,Line:Relation:4772628
Pierre Curie,StopPoint:Node:2346951870,100100133:133,Route:Relation:5927061,Sarcelles–Bois d’Écouen,2.4279048999999997,RATP,133,28284,48.9367871,Line:Relation:4772628
Sous Préfecture,StopPoint:Node:5335245983,100100133:133,Route:Relation:5927062,Le Bourget RER,2.3769334,RATP,133,38755,48.988777,Line:Relation:4772628
Sous Préfecture,StopPoint:Node:5335245983,100100133:133,Route:Relation:5927062,Le Bourget RER,2.3769334,RATP,133,38755,48.988777,Line:Relation:4772628
Mozart - Malesherbes,StopPoint:Node:1808060743,100100133:133,Route:Relation:5927062,Le Bourget RER,2.378927,RATP,133,38753,48.9876103,Line:Relation:4772628
Mozart - Malesherbes,StopPoint:Node:1808060743,100100133:133,Route:Relation:5927062,Le Bourget RER,2.378927,RATP,133,38753,48.9876103,Line:Relation:4772628
Pierre Curie,StopPoint:Node:2346951850,100100133:133,Route:Relation:5927062,Le Bourget RER,2.4273040999999997,RATP,133,28283,48.9365897,Line:Relation:4772628
Pierre Curie,StopPoint:Node:2346951850,100100133:133,Route:Relation:5927062,Le Bourget RER,2.4273040999999997,RATP,133,28283,48.9365897,Line:Relation:4772628
Anizan Cavillon Hôtel de Ville,StopPoint:Node:4921301542,100100133:133,Route:Relation:5927062,Le Bourget RER,2.425468,RATP,133,19404,48.9347158,Line:Relation:4772628
Anizan Cavillon Hôtel de Ville,StopPoint:Node:4921301542,100100133:133,Route:Relation:5927062,Le Bourget RER,2.425468,RATP,133,19404,48.9347158,Line:Relation:4772628
Fontaine de Villiers,StopPoint:Node:1563566333,040240002:2,Route:Relation:5931082,Gare RER Sucy-Bonneuil,2.5405694999999997,SITUS,2,21355,48.7664663,Line:Relation:5931083
Fontaine de Villiers,StopPoint:Node:1563566333,040240002:2,Route:Relation:5931082,Gare RER Sucy-Bonneuil,2.5405694999999997,SITUS,2,21355,48.7664663,Line:Relation:5931083
Pierre Brossolette,StopPoint:Node:3140046888,040240002:2,Route:Relation:5931082,Gare RER Sucy-Bonneuil,2.5089702,SITUS,2,26714,48.7666268,Line:Relation:5931083
Pierre Brossolette,StopPoint:Node:3140046888,040240002:2,Route:Relation:5931082,Gare RER Sucy-Bonneuil,2.5089702,SITUS,2,26714,48.7666268,Line:Relation:5931083
Les Monrois,StopPoint:Node:3140222572,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.5293818,SITUS,4,21408,48.7740601,Line:Relation:5931478
Les Monrois,StopPoint:Node:3140222572,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.5293818,SITUS,4,21408,48.7740601,Line:Relation:5931478
École Fosse Rouge,StopPoint:Node:3026891178,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.5286250999999997,SITUS,4,21359,48.7756842,Line:Relation:5931478
École Fosse Rouge,StopPoint:Node:3026891178,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.5286250999999997,SITUS,4,21359,48.7756842,Line:Relation:5931478
Moulin de Touillon,StopPoint:Node:3140222569,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.526554,SITUS,4,21410,48.7765115,Line:Relation:5931478
Moulin de Touillon,StopPoint:Node:3140222569,040240004:4,Route:Relation:5931477,Gare RER Sucy-Bonneuil,2.526554,SITUS,4,21410,48.7765115,Line:Relation:5931478
René Binet,StopPoint:Node:974091307,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3360266,RATP,137,39725,48.8993452,Line:Relation:949583
René Binet,StopPoint:Node:974091307,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3360266,RATP,137,39725,48.8993452,Line:Relation:949583
Porte de Montmartre - Boulevard Ney,StopPoint:Node:974091499,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3370689,RATP,137,22753,48.8981006,Line:Relation:949583
Porte de Montmartre - Boulevard Ney,StopPoint:Node:974091499,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3370689,RATP,137,22753,48.8981006,Line:Relation:949583
Piscine,StopPoint:Node:765902917,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3247348999999997,RATP,137,24143,48.9419124,Line:Relation:949583
Piscine,StopPoint:Node:765902917,100100137:137,Route:Relation:5950847,Porte de Clignancourt,2.3247348999999997,RATP,137,24143,48.9419124,Line:Relation:949583
Hôtel de Ville de Vitry - Roger Derry,StopPoint:Node:2076655388,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3899804,RATP,180,36141,48.7896089,Line:Relation:5955532
Hôtel de Ville de Vitry - Roger Derry,StopPoint:Node:2076655388,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3899804,RATP,180,36141,48.7896089,Line:Relation:5955532
Audigeois,StopPoint:Node:2074591588,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3933109,RATP,180,37166,48.7908088,Line:Relation:5955532
Audigeois,StopPoint:Node:2074591588,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3933109,RATP,180,37166,48.7908088,Line:Relation:5955532
Église de Vitry,StopPoint:Node:1544168301,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3950906,RATP,180,37280,48.7920346,Line:Relation:5955532
Église de Vitry,StopPoint:Node:1544168301,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.3950906,RATP,180,37280,48.7920346,Line:Relation:5955532
Pont Nelson Mandela - Rive Droite,StopPoint:Node:3522621288,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.4026551,RATP,180,37924,48.8220683,Line:Relation:5955532
Pont Nelson Mandela - Rive Droite,StopPoint:Node:3522621288,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.4026551,RATP,180,37924,48.8220683,Line:Relation:5955532
Archevêché,StopPoint:Node:3522621283,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.4046078,RATP,180,37154,48.823602,Line:Relation:5955532
Archevêché,StopPoint:Node:3522621283,100100180:180,Route:Relation:5955531,Charenton – Écoles,2.4046078,RATP,180,37154,48.823602,Line:Relation:5955532
Orme Saint-Edme,StopPoint:Node:5382464799,,Route:Relation:5962947,,2.2376597,Parisis,30-12,5142,48.9882965,Line:Relation:7920978
Orme Saint-Edme,StopPoint:Node:5382464799,,Route:Relation:5962947,,2.2376597,Parisis,30-12,5142,48.9882965,Line:Relation:7920978
Mare des Noues,StopPoint:Node:5382464798,,Route:Relation:5962947,,2.2387646,Parisis,30-12,5143,48.991324999999996,Line:Relation:7920978
Mare des Noues,StopPoint:Node:5382464798,,Route:Relation:5962947,,2.2387646,Parisis,30-12,5143,48.991324999999996,Line:Relation:7920978
Créteil Pointe du Lac,StopPoint:Node:2531407410,045045003:K,Route:Relation:5973840,Gare routière de Villeneuve-Saint-Georges,2.4637656999999997,STRAV,K,21803,48.7686351,Line:Relation:5973841
Créteil Pointe du Lac,StopPoint:Node:2531407410,045045003:K,Route:Relation:5973840,Gare routière de Villeneuve-Saint-Georges,2.4637656999999997,STRAV,K,21788,48.7686351,Line:Relation:5973841
Europarc,StopPoint:Node:2531425770,045045003:K,Route:Relation:5973840,Gare routière de Villeneuve-Saint-Georges,2.4707961,STRAV,K,21790,48.7668566,Line:Relation:5973841
Europarc,StopPoint:Node:2531425770,045045003:K,Route:Relation:5973840,Gare routière de Villeneuve-Saint-Georges,2.4707961,STRAV,K,21790,48.7668566,Line:Relation:5973841
Combs-la-Ville - Quincy Gare RER,StopPoint:Node:5412762299,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.5483773,VyBus,S,33544,48.6675824,Line:Relation:5974113
Combs-la-Ville - Quincy Gare RER,StopPoint:Node:5412762299,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.5483773,VyBus,S,17017,48.6675824,Line:Relation:5974113
Varennes,StopPoint:Node:1470845333,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.5521065999999997,VyBus,S,33451,48.6660756,Line:Relation:5974113
Varennes,StopPoint:Node:1470845333,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.5521065999999997,VyBus,S,33451,48.6660756,Line:Relation:5974113
Couture,StopPoint:Node:1470845360,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.554436,VyBus,S,33449,48.6689879,Line:Relation:5974113
Couture,StopPoint:Node:1470845360,045045023:S,Route:Relation:5974112,Gare de Boussy-Saint-Antoine,2.554436,VyBus,S,33449,48.6689879,Line:Relation:5974113
Rosebrie,StopPoint:Node:2964038013,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5530410999999997,VyBus,M,13202,48.705641799999995,Line:Relation:5974188
Rosebrie,StopPoint:Node:2964038013,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5530410999999997,VyBus,M,13202,48.705641799999995,Line:Relation:5974188
Château d'Eau,StopPoint:Node:2964038011,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5494855,VyBus,M,13200,48.7034631,Line:Relation:5974188
Château d'Eau,StopPoint:Node:2964038011,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5494855,VyBus,M,13200,48.7034631,Line:Relation:5974188
Cerisiers,StopPoint:Node:2964038010,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5462417999999998,VyBus,M,13198,48.7028178,Line:Relation:5974188
Cerisiers,StopPoint:Node:2964038010,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5462417999999998,VyBus,M,13198,48.7028178,Line:Relation:5974188
Simone Veil,StopPoint:Node:2964038008,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5457617999999997,VyBus,M,17410,48.7044595,Line:Relation:5974188
Simone Veil,StopPoint:Node:2964038008,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5457617999999997,VyBus,M,17410,48.7044595,Line:Relation:5974188
Croix Rouge,StopPoint:Node:2964038006,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5436335,VyBus,M,17408,48.706797599999994,Line:Relation:5974188
Croix Rouge,StopPoint:Node:2964038006,045045024:M,Route:Relation:5974187,Gare de Brunoy,2.5436335,VyBus,M,17408,48.706797599999994,Line:Relation:5974188
Petit Chambord - Lycée Lakanal,StopPoint:Node:1606140476,100987771:N71,Route:Relation:5974264,Saint-Maur - Créteil RER,2.3135472999999998,Noctilien,N71,39614,48.7771806,Line:Relation:6956211
