line_id,code,name,network,operator,colour,mode,ref:FR:STIF,stop_completude
r8405850,X,Bus X : Mantes-la-Jolie - Henri Clérisse ↔ Gare de Mantes-la-Jolie,Mantois,RATP Cap Mantois,#8B4A12,bus,C01612,94 % (17/18)
r8406206,6230,Bus 6230 : La Celle Saint-Cloud Gare ↔ Puits d'Angle,Grand Versailles,Transdev Versailles,,bus,C01772,100 % (20/20)
r8407058,6145,Bus 6145 : Musée de Sèvres ↔ Mairie de Vélizy,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#AF00F5,bus,C00051,95 % (21/22)
r8407209,6227,Bus 6227 : La Celle Saint-Cloud - Étang Sec ↔ Rueil Malmaison Gare RER,Grand Versailles,Transdev Versailles,#ff0000,bus,C01482,100 % (29/29)
r8407357,K,Bus K : Limay - Lycée Condorcet ↔ Gare de Mante-la-Jolie ↔ Buchelay - René Renault,Mantois,RATP Cap Mantois,#BF6F7C,bus,C01605,80 % (56/70)
r8408069,I,Bus I : Magnanville - Graviers-Brosses ↔ Mantes-la-Ville - Gare routière,Mantois,RATP Cap Mantois,#006FB6,bus,C01603,96 % (27/28)
r8408136,M,Bus M : Gare du Vésinet le Pecq ↔ Gare de Chatou - Croissy,Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#afca0b,bus,C00336,91 % (21/23)
r8409188,1533,Bus 1533 : Parc des Sources ↔ Champ de Courses Gare,Vallée de Montmorency,Transdev Valmy,#ED7EA1,bus,C00305,85 % (36/42)
r8409316,1510,Bus 1510 : Ermont Eaubonne Gare ↔ Parc des Sources,Vallée de Montmorency,Transdev Valmy,#D5C900,bus,C00299,97 % (38/39)
r8409465,25,Bus 25 : Gare d'Etampe ↔ Gare de Pithiviers,Rémi 45,,,bus,,
r8411436,4,Bus 4 : Gare de Fontainebleau Avon ↔ Lavoir aux Chapeaux,Aérial,Transdev Île-de-France Vulaines,#40E600,bus,,
r8412526,DM11A,Bus DM11A : Gare de Massy-Palaiseau ↔ Jules Verne (Nozay) ↔ Piscine (Sainte-Geneviève des Bois),Paris-Saclay,RATP Cap Saclay,#ff8c00,bus,C00675,58 % (39/67)
r8412527,DM11G,Bus DM11G : Gare de Massy-Palaiseau ↔ Marcoussis ↔ Piscine (Sainte-Geneviève des Bois),Paris-Saclay,RATP Cap Saclay,#d437d4,bus,C00674,78 % (43/55)
r8413209,91-06,Bus 91-06 : Christ du Saclay ↔ Gare de Massy-Palaiseau,Paris-Saclay,RATP Cap Saclay,#1ac7ff,bus,C01567,81 % (35/43)
r8413211,91-11,Bus 91-11 : Gare de Saint-Quentin-en-Yvelines ↔ Gare de Massy-Palaiseau,Île-de-France Ouest,Francilité Express Ouest,#1ac7ff,bus,C02201,85 % (29/34)
r8413449,40,Bus 40 : Aubergenville - Reine Astrid ↔ Gare d'Aubergenville-Élisabethville ↔ Aubergenville - Clinique ↔ Gare d'Aubergenville-Élisabethville ↔ Aubergenville - Reine Astrid,Mantois,RATP Cap Mantois,#ff0000,bus,C01428,36 % (7/19)
r8413513,1222,Bus 1222 : Gare d'Achères ↔ Chambre de Commerce et d'Industrie,Cergy-Pontoise Confluence,Francilité Seine et Oise,#0055C8,bus,C01674,87 % (21/24)
r8431360,X419,Bus Express X419 : Gare des Mureaux ↔ Versailles - Europe,Poissy - Les Mureaux,Keolis Seine et Oise Est,#62b4e3,bus,C00114,70 % (21/30)
r8436111,6135,Bus 6135 : Gare de Jouy (circulaire),Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#99d4df,bus,C00702,69 % (16/23)
r8444577,21S,Bus 21S : Le Pecq - Rue de la Seine ↔ Félix Éboué,Saint-Germain Boucles de Seine,Transdev Île-de-France Boucle des Lys,#FABF5F,bus,C02307,42 % (3/7)
r8444603,47,Bus 47 : Gare de Provins ↔ Gare de Melun,Provinois - Brie et Seine,Francilité Grand Provinois,,bus,C01499,44 % (20/45)
r8444694,3207,Bus 3207 : Ville Haute ↔ Centre,Provinois - Brie et Seine,Francilité Grand Provinois,#83C491,bus,C01518,86 % (20/23)
r8444972,C,Navette C : Circulaire Longjumeau-Morangis,Paris-Saclay,RATP Cap Saclay,#892685,bus,C01832,61 % (11/18)
r8444973,B,Navette B : Circulaire Ballainvilliers-Morangis,Paris-Saclay,RATP Cap Saclay,#d80e41,bus,C01831,57 % (12/21)
r8444974,A,Navette A : Circulaire de Longjumeau,Paris-Saclay,RATP Cap Saclay,#e39640,bus,C01830,66 % (10/15)
r8446805,DM9,Bus DM9 : Gare de Brétigny-sur-Orge ↔ Gare de St-Michel-sur-Orge,Cœur d'Essonne,Transdev Cœur Essonne,#ad0896,bus,C00671,69 % (25/36)
r8447240,36-15,Bus 36-15 : Les Essarts-le-Roi ↔ Auffargis,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00482,53 % (14/26)
r8448000,1304,Bus 1304 : Gare de Persan - Beaumont ↔ Gare de Montsoult - Maffliers,Haut Val d'Oise,Keolis Nord Val d’Oise,#E3051B,bus,C00603,83 % (36/43)
r8448304,F,Navette F : Champlan ↔ C.Cial Massy | C.Cial Villebon 2,Paris-Saclay,RATP Cap Saclay,#986647,bus,C01902,42 % (6/14)
r8448533,Baladobus,Bus Baladobus : Gare de Saint-Rémy-Lès-Chevreuse (circulaire),SAVAC,SAVAC,#A4BE28,bus,C02123,
r8449168,G,Bus G : Gare de Sartrouville ↔ Gare du Vésinet Le Pecq,Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#9B9BCD,bus,C00337,92 % (24/26)
r8449216,Roissy Sud,Bus Filéo Roissy Sud : Roissypole ↔ Vert Galant (Villepinte),Filéo,Keolis Mobilité Roissy,,bus,C01671,
r8449353,611,Bus 611 : La Courneuve - 8 mai 1945 ↔ Gagarine,Terres d'Envol,Transdev Nord Seine-Saint-Denis,,bus,C01884,
r8449420,619,Bus 619 : Gare du Vert Galant ↔ Petit Tremblay,Terres d'Envol,Transdev Nord Seine-Saint-Denis,#83C491,bus,C01587,13 % (7/52)
r8450067,35,Bus 35 : Saint-Blin - Lycée René Cassin ↔ Gare de Villiers-le-Bel - Gonesse - Arnouville,Roissy Ouest,Keolis Roissy Pays de France Ouest,#33F2FF,bus,C00615,84 % (16/19)
r8450068,36,Bus 36 : Gare de Villiers-le-Bel Gonesse Arnouville ↔ Rond-Point de Bonneuil,Roissy Ouest,Keolis Roissy Pays de France Ouest,#E600FF,bus,C00616,70 % (17/24)
r8450382,G,Bus G : Beaumont-sur-Oise - Duquesnel ↔ Gare de Nointel - Mours,Haut Val d'Oise,Keolis Vallée de l'Oise,#F4A25F,bus,C00605,
r8450383,1302,Bus 1302 : Gare de Persan - Beaumont ↔ Gare de Nointel Mours,Haut Val d'Oise,Keolis Nord Val d’Oise,#B90745,bus,C01660,54 % (25/46)
r8450384,1301,Bus 1301 : Bruyères-sur-Oise - Rue de Boran ↔ Persan - ZAE Chemin Vert,Haut Val d'Oise,Keolis Nord Val d’Oise,#F3A4BA,bus,C01659,97 % (41/42)
r8450385,1305,Bus 1305 : Bruyères-sur-Oise - Rue de Boran ↔ Beaumont-sur-Oise - Mairie,Haut Val d'Oise,Keolis Nord Val d’Oise,#97D4E2,bus,C01735,86 % (53/61)
r8450386,E,Bus E : Mours - Grands Champs ↔ Beaumont-sur-Oise - Lycée,Haut Val d'Oise,Keolis Vallée de l'Oise,#9DCDA1,bus,C00604,
r8450387,1303,Bus 1303 : Champagne-sur-Oise - Beaux Soleils ↔ Persan - Félix Millet,Haut Val d'Oise,Keolis Nord Val d’Oise,#A09923,bus,C00606,81 % (22/27)
r8450388,1356,Bus 1356 : Gare de Persan - Beaumont ↔ Bernes-sur-Oise - AFPA,Haut Val d'Oise,Keolis Nord Val d’Oise,#09A88E,bus,C01662,100 % (2/2)
r8452704,37C,Bus 37C : Melun ↔ Les Étards,Pays Briard,Keolis Portes et Val de Brie,,bus,C02109,76 % (16/21)
r8452726,37B,Bus 37B : Melun - Bancel ↔ Les Étards,Pays Briard,Keolis Portes et Val de Brie,,bus,C02108,35 % (14/40)
r8452809,24,Bus 24 : Gare de Melun ↔ Lycée Tour des Dames,Pays Briard,Keolis Portes et Val de Brie,#F28F42,bus,C01045,75 % (24/32)
r8453487,3204,Bus 3204 : Collège Barthélémy ↔ Gare de Lieusaint-Moissy,Provinois - Brie et Seine,Francilité Grand Provinois,#F3A4BA,bus,C01043,80 % (17/21)
r8453568,20,Bus 20 : Mormant ↔ Gare de Verneuil l'Étang SNCF,Pays Briard,Keolis Portes et Val de Brie,,bus,C01044,52 % (11/21)
r8455190,34A,Bus 34A : Yèbles - Église ↔ Gare de Verneuil-l'Étang SNCF,Pays Briard,Keolis Portes et Val de Brie,,bus,C02087,62 % (5/8)
r8455292,34B,Bus 34B : Les Étards ↔ Collège Les Remparts,Pays Briard,Keolis Portes et Val de Brie,,bus,C02088,28 % (22/77)
r8455382,35C,Bus 35C : Mormant - Collège Nicolas Fouquet ↔ La Chapelle-Gauthier,Pays Briard,Keolis Portes et Val de Brie,,bus,C02127,100 % (6/6)
r8455445,37A,Bus 37A : Gare de Melun ↔ Les Étards,Pays Briard,Keolis Portes et Val de Brie,,bus,C02107,86 % (20/23)
r8455504,32,Bus 32 : Nangis - Collège Barthélémy ↔ Guignes - Église,Pays Briard,Keolis Portes et Val de Brie,,bus,C01052,64 % (9/14)
r8456090,5,Bus 5 : Trembleaux ↔ Gare de Sartrouville,Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#fcca06,bus,C00296,91 % (32/35)
r8456130,17,Bus 17 : Gare du Val d'Argenteuil (circulaire),Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#fcca06,bus,C01822,92 % (12/13)
r8464879,03,Bus 03 : Le Fresne (circulaire),Sénart,Transdev Sénart,,bus,C00843,90 % (19/21)
r8465321,51,Bus 51 : Lieusaint Moissy Gare RER ↔ Villaroche Nord,Sénart,Transdev Sénart,,bus,C00837,93 % (14/15)
r8465461,12,Bus 12 : Gare de Marne-la-Vallée - Chessy ↔ Lycée Pierre de Coubertin (Meaux),Brie et Deux Morin,Transdev Brie et Deux Morin,#F59BBB,bus,C00910,89 % (34/38)
r8465746,CPSF,Bus CPSF : Centre Pénitentiaire ↔ Savigny Nandy Gare RER,Sénart,Transdev Sénart,,bus,C00869,62 % (5/8)
r8465769,3A,Bus 3A : Gare de Coulommiers SNCF ↔ Gare Routière de Meaux,Brie et Deux Morin,Transdev Brie et Deux Morin,#CC9900,bus,C02069,60 % (15/25)
r8465785,A,Bus A : Hôpital ↔ Vaux Centre Commercial,Brie et Deux Morin,Transdev Brie et Deux Morin,,bus,C02035,100 % (21/21)
r8465792,B,Bus B : Gambetta ↔ Vaux Centre Commercial,Brie et Deux Morin,Transdev Brie et Deux Morin,,bus,C02036,60 % (25/41)
r8466044,D,Bus D : Coulommiers - Vaux Résidence ↔ Coulommiers - Avenue Gastellier,TRAMY,Darche Gros,,bus,,
r8466513,3B,Bus 3B : Gare de Coulommiers SNCF ↔ Gare Routière de Meaux,Brie et Deux Morin,Transdev Brie et Deux Morin,#CC9900,bus,C02070,95 % (59/62)
r8467024,T11,Tramway T11 Express,Transilien,Transkeo,#E65E37,tram,C01999,
r8467036,87,Bus 87 : Relais du Nord(Drocourt) ↔ Peugeot (Poissy),Mantois,RATP Cap Mantois,#FFCE00,bus,C00288,72 % (72/99)
r8474977,3203,Bus 3203 : Gare de Longueville ↔ 4 Chemins,Provinois - Brie et Seine,Francilité Grand Provinois,#E3051C,bus,C01665,
r8479479,4014,Bus 4014 : Gare de Fontainebleau - Avon ↔ Gare de Malesherbes,Fontainebleau - Moret,Transdev Pays de Fontainebleau,#006EB9,bus,C01012,50 % (7/14)
r8493726,Ex100,Bus Express 100 Persan : Roissypole (Aéroport CDG Terminal 3) ↔ Gare de Persan - Beaumont,Haut Val d'Oise,Keolis Vallée de l'Oise,#3BB2FF,bus,C01675,70 % (17/24)
r8493727,Express20,Bus Express20 : Roissypole (Aéroport CDG Terminal 3) ↔ Gare de Meaux,Meaux et Ourcq,Transdev Marne-et-Ourcq,#3BB2FF,bus,C00661,14 % (2/14)
r8493728,R4,Bus R4 : Roissypole ↔ Louvres Gare,Roissy Ouest,Keolis Roissy Pays de France Ouest,#09A88E,bus,C00231,83 % (15/18)
r8493815,67,Bus 67 : Roissypole (Aéroport CDG Terminal 3) ↔ Gare de La Ferté-sous-Jouarre,Brie et Deux Morin,Transdev Brie et Deux Morin,#3BB2FF,bus,C00960,72 % (13/18)
r8507551,95-16,Bus 95-16 : Butry-sur-Oise - Gare de Valmondois ↔ Butry-sur-Oise - Gare de Valmondois,Vexin,Transdev Vexin,,bus,C00399,95 % (23/24)
r8507557,95-12,Bus 95-12 : Berville - Lavoir ↔ Cergy Préfecture,Vexin,Transdev Vexin,,bus,C01786,89 % (52/58)
r8553608,116,Bus 116 : Gare d'Epinay-sur-Orge (circulaire) via Collège Maurois,Paris-Saclay,RATP Cap Saclay,#ef7d00,bus,C01766,100 % (15/15)
r8557335,L,Transilien L,Transilien,SNCF,#7577C0,train,C01740,
r8588734,15,Bus 15 : Gare d'Epinay-sur-Orge (circulaire via Villemoisson),Cœur d'Essonne,Transdev Cœur Essonne,#5fb670,bus,C00094,94 % (16/17)
r8702005,39-12,Bus 39-12 : Mérantais (Magny-les-Hameaux) ↔ Gare de Versailles Chantiers,Île-de-France Ouest,Francilité Express Ouest,,bus,C00497,81 % (13/16)
r8710156,C,Bus C : Jean-Paul Sartre ↔ Gare de Boussy-Saint-Antoine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#95BC1B,bus,C00582,100 % (42/42)
r8718013,1227,Bus 1227 : Gare de Conflans Fin d'Oise ↔ Gare de Conflans-Sainte-Honorine - Place Romagné ↔ Gare de Conflans Fin d'Oise,Cergy-Pontoise Confluence,Francilité Seine et Oise,#9C91C5,bus,C02197,
r8718761,101,Bus 101 : Collège Saint-Exupéry (Marolles-en-Hurepoix) ↔ Mairie de Cheptainville,Cœur d'Essonne,Transdev Cœur Essonne,,bus,C00083,86 % (25/29)
r8726061,4442,Bus 4442 : Gare d'Étampes ↔ Lycée Montmirault,Essonne Sud Ouest,Francilité Ouest Essonne,#ED1C2A,bus,C00097,66 % (14/21)
r8726223,4441,Bus 4441 : Gare d'Étampes ↔ Gare de la Ferté Alais,Essonne Sud Ouest,Francilité Ouest Essonne,#8D5E2A,bus,C00098,92 % (23/25)
r8727476,4463,Bus 4463 : Monument ↔ La Forêt,Essonne Sud Ouest,Francilité Ouest Essonne,#F28E42,bus,C02186,100 % (45/45)
r8727859,30-21Est,Bus 30-21 Est : Gare de Cormeilles en Parisis (circulaire),Val Parisis,Francilité Val Parisis,,bus,C02389,100 % (14/14)
r8727965,5124,Bus 5124 : Gare de La Verrière (circulaire via Les Louveries),Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#d4ca00,bus,C02217,96 % (29/30)
r8728677,PTITBUS,Bus PTITBUS : Le P'tit Bus du Pré-Saint-Gervais (circulaire),RATP,RATP,,bus,C01900,
r8729263,5120,Bus 5120 : La Verrière Gare ↔ Pissaloup,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#00a68a,bus,C01524,96 % (29/30)
r8729290,5140,Bus 5140 : Technocentre ↔ Grand'Mare,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#D282BE,bus,C00545,
r8729300,5125,Bus 5125 : La Verrière Gare ↔ France Miniature,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#99d4df,bus,C02218,56 % (9/16)
r8730251,4408,Bus 4408 : Étampes Hôpital ↔ Morigny-Champigny,Essonne Sud Ouest,Francilité Ouest Essonne,#D5C900,bus,C00978,93 % (43/46)
r8735247,5115,Bus 5115 : Chavenay - Vallon ↔ Villepreux - Village,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#00814f,bus,C01870,96 % (28/29)
r8736260,2271,Bus 2271 : Chemin de Bretigny ↔ Centre Commercial Maison Neuve,Cœur d'Essonne,Transdev Cœur Essonne,#FF0000,bus,C01495,91 % (43/47)
r8737442,2272,Bus 2272,Cœur d'Essonne,Transdev Cœur Essonne,#0076BF,bus,C01950,40 % (8/20)
r8737996,7,Bus 7 : Plaisir-Grignon Gare ↔ Les Mousseaux,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00402,47 % (24/51)
r8738081,5114,Bus 5114 : Plaisir-Grignon Gare ↔ Pissaloup,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#D282BE,bus,C02169,85 % (30/35)
r8738250,5101,Bus 5101 : Plaisir-Grignon Gare ↔ Les Clayes-sous-Bois,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#f28e42,bus,C00418,68 % (28/41)
r8740258,17,Bus 17 : Métro Pont de Sèvres (Sous-Préfecture) ↔ Jonchères,Île-de-France Ouest,Francilité Express Ouest,,bus,C00413,92 % (23/25)
r8740800,5112,Bus 5112 : Plaisir-Grignon ↔ Gare Noisy-le-Roi,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#f3a4ba,bus,C00416,85 % (18/21)
r8740866,5111,Bus 5111 : Gare de Saint-Quentin-en-Yvelines - Avenue des Prés ↔ Gare de Plaisir - Grignon,Saint-Quentin-en-Yvelines,Francilité Saint-Quentin-en-Yvelines,#97d4e2,bus,C01871,81 % (26/32)
r8753548,S1,Bus S1 : Gare de Sainte-Geneviève-des-Bois ↔ Sainte-Geneviève-des-Bois-Lycée Albert Einstein (Circule en période scolaire),Cœur d'Essonne,Transdev Cœur Essonne,,bus,C01703,12 % (3/25)
r8753568,111,Bus 111 : Collège de Vulaines ↔ Lavoir aux Chapeaux,Fontainebleau - Moret,Transdev Pays de Fontainebleau,#AA3296,bus,C02202,76 % (33/43)
r8753596,500,Bus 500 : Roissy-en-Brie ↔ Ozoir,Sit'bus,Transdev N4 Mobilités,,bus,C02240,4 % (2/42)
r8753633,40,Bus 40 : Parc des Expositions ↔ Gare de Vert Galant,Terres d'Envol,Transdev Nord Seine-Saint-Denis,,bus,C02214,
r8834567,9M,Bus 9M circuits du vendredi,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,bus,,
r8834606,9M jeudi,Bus 9M circuit du jeudi,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,bus,,
r8834617,21CC,Bus 21CC : Centre commercial (Villiers) ↔ Avon,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,bus,,
r8834639,9CC,Bus 9CC : Centre commercial (Villiers) ↔ Domaine de Montgermont (Saint-Sauveur),Shop’Bus,Transdev Saint-Fargeau Ponthierry,,bus,,
r9101011,6124,Bus 6124 : Gare de Versailles Chantiers ↔ Vélizy-Villacoublay Centre Commercial,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#009FCF,bus,C00043,92 % (36/39)
r9106179,30-42,Bus 30-42 : Gare de Sannois ↔ Résidence du Moulin,Val Parisis,Francilité Val Parisis,#E09CCB,bus,C00466,52 % (12/23)
r9122066,18,"Bus 18 : Gare routière Seine ↔ Vigneux, Gare",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#6ccef4,bus,C00372,100 % (24/24)
r9122182,19,"Bus 19 : Gare routière de Juvisy-sur-Orge ↔ Vigneux, Gare",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#ee5aa1,bus,C00373,100 % (27/27)
r9124520,RD15,"Bus RD15 : Juvisy, Gare routière Seine ↔ Draveil, Bergeries Saint-Hubert",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#762b1a,bus,C00375,
r9128840,14,"Bus 14 : Juvisy, Gare Routière Seine ↔ Bergeries, Saint-Hubert",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#40ade2,bus,C00371,89 % (34/38)
r9129005,16,"Bus 16 : Bergeries, Saint-Hubert ↔ Juvisy, Gare Routière Seine",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#f69224,bus,C00376,91 % (32/35)
r9129095,17,"Bus 17 : Juvisy, Gare Routière Seine ↔ Hôpital Joffre",Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#c4121a,bus,C00378,96 % (25/26)
r9129134,4,Bus 4 : Vigneux gare ↔ Sables de Rouvres,Seine Sénart Bus,Keolis Seine Sénart,,bus,,
r9129177,LP1,Bus LP1 : LEP Nadar ↔ Vigneux gare,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,,bus,C00363,100 % (19/19)
r9136249,LP2,Bus LP2 : Juvisy Gare Routière Seine ↔ LEP Nadar,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#f4a3c8,bus,C00374,96 % (32/33)
r9136495,16,Bus 16 : Gare de Val d'Europe ↔ Carré Sénart,Pays Briard,Keolis Portes et Val de Brie,,bus,C00027,42 % (14/33)
r9136598,69,Bus 69 : Gare de Val d'Europe ↔ Gare Routière de Meaux,Meaux et Ourcq,Transdev Marne-et-Ourcq,,bus,C00961,75 % (6/8)
r9136664,418,Bus 418 : Bois de l'Épine RER (circulaire),Évry Centre Essonne,Keolis TISSE,#B3DBA6,bus,C01629,95 % (20/21)
r9136817,419,Bus 419 : Gare Val de Ris RER (circulaire),Évry Centre Essonne,Keolis TISSE,#FAC8A9,bus,C01630,91 % (21/23)
r9136841,409,Bus 409 : Centre Commercial ↔ Marinière Lycée,Évry Centre Essonne,Keolis TISSE,#00812C,bus,C01624,62 % (36/58)
r9136932,412,Bus 412 : Gabrielle d'Estrées ↔ Les Griottes,Évry Centre Essonne,Keolis TISSE,#676464,bus,C01625,100 % (19/19)
r9137679,12,Bus 12 : Gare de Maisons Laffitte (circulaire),Argenteuil - Boucles de Seine,Keolis Argenteuil Boucles de Seine,#f79050,bus,C01478,69 % (23/33)
r9167849,LM2,Bus LM2 : Gare routière Seine (Juvisy) ↔ Lycée de Montgeron,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,,bus,C00366,92 % (46/50)
r9167850,501,Bus 501 : Hautes Mardelles (Brunoy) ↔ Notre-Dame de Sion (Évry),Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#f89c1c,bus,C00364,94 % (55/58)
r9167851,LM1,Bus LM1 : Ermitage (Draveil) ↔ Lycée de Montgeron,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,,bus,C00365,94 % (63/67)
r9171822,E,Bus E : Le Cerssy ↔ Arbouville,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00184,91 % (31/34)
r9172126,3,Bus 3 : Antony Gilles de Gennes ↔ Les Baconnets RER,Vallée Sud,Transdev Vallée Sud,#B100BD,bus,C00341,60 % (18/30)
r9172833,307,Bus 307 : Gare Routière Vélizy 2 ↔ Gare de Saint-Quentin-en-Yvelines,Île-de-France Ouest,Francilité Express Ouest,,bus,C00532,92 % (63/68)
r9172915,429,Bus 429 : Créteil L'Échat ↔ Émile Combes Descartes ↔ Lycée Guillaume Budée,Marne et Seine,Transdev Côteaux de la Marne,#EC7FA9,bus,C00594,60 % (39/65)
r9173025,430,Bus 430 : Créteil L'Échat ↔ Gare de Boissy-Saint-Léger,Marne et Seine,Transdev Côteaux de la Marne,#BD3F7C,bus,C01751,92 % (53/57)
r9173650,50,Bus 50 : Lieusaint Moissy Gare RER ↔ Evry Courcourronnes Gare RER,Sénart,Transdev Sénart,,bus,C00836,65 % (17/26)
r9173954,A,Bus A : Gare de Rosny-sur-Seine ↔ Gare de Mantes-la-Jolie ↔ Limay - Fosses Rouges,Mantois,RATP Cap Mantois,#C20E1A,bus,C01949,93 % (55/59)
r9175639,6131,Bus 6131 : Robert Wagner (circulaire),Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#26C9FF,bus,C01687,94 % (18/19)
r9175920,6142,Bus 6142 : Pont de Sèvres ↔ L'Onde Maison des Arts,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,#00FF00,bus,C00049,91 % (22/24)
r9176247,67,Bus 67 : Gare Routière Paul Delouvrier ↔ ZAC la Prévôté,Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00064,94 % (79/84)
r9181020,10,Bus 10 : Gare de Dourdan ↔ Gare de Rambouillet [Prairie],Centre et Sud Yvelines,Transdev Sud Yvelines,,bus,C00170,75 % (33/44)
r9181063,2113,Bus 2113 : Saint-Exupéry ↔ Mitry Claye RER B,Roissy Est,Keolis Roissy Pays de France Est,#FECE00,bus,C01801,96 % (27/28)
r9181182,409,Bus 409 : Antony RER ↔ Hôpital Jacques Cartier,Bièvre,RATP Cap Bièvre,#0c8c5d,bus,C00346,85 % (24/28)
r9181256,304,Bus 304 : Corbeil Gare Henri Barbusse ↔ IKEA (Lisses),Évry Centre Essonne,Keolis TISSE,,bus,C00390,87 % (27/31)
r9181427,95-03A,Bus 95-03A : Préfecture Gare ↔ Gare de Montigny - Beauchamp,Val Parisis,Francilité Val Parisis,#6890CA,bus,C00471,85 % (23/27)
r9181579,QBUS,Bus QBUS : Boussy Gare (circulaire),Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,#B3D1E8,bus,C00598,100 % (11/11)
r9182058,DM16,Bus DM16 : Gare de Saint-Michel sur Orge ↔ Gare de Brétigny,Cœur d'Essonne,Transdev Cœur Essonne,#33FF00,bus,C00679,86 % (13/15)
r9182104,416,Bus 416: Evry-Courcouronnes Centre ↔ Ferme des Folies,Évry Centre Essonne,Keolis TISSE,#642165,bus,C01672,73 % (22/30)
r9183484,A01,A01 : Aéroport Paris Beauvais ↔ Paris Porte Maillot,Aérobus Paris-Beauvais,Transports Paris-Beauvais,#671FB8,bus,C02179,50 % (1/2)
r9183833,DM06A,Bus DM06A : Gare de Sainte-Geneviève des Bois (circulaire),Cœur d'Essonne,Transdev Cœur Essonne,#FFD900,bus,C00667,66 % (12/18)
r9183898,DM06B,Bus DM06B : Fontaine Mansart ↔ Gare de Sainte-Geneviève des Bois,Cœur d'Essonne,Transdev Cœur Essonne,#00CC00,bus,C00668,87 % (7/8)
r9184388,L,Bus L : Limay - Fosses Rouges ↔ Limay - Lycée Condorcet,Mantois,RATP Cap Mantois,#DFAF47,bus,C00747,97 % (36/37)
r9184990,6231,Bus 6231 : Étang Sec ↔ Gare de La Celle Saint-Cloud,Grand Versailles,Transdev Versailles,,bus,C01484,88 % (16/18)
