route_id,ZDEr_ID_REF_A,stop_lat,stop_lon,stop_name,route_short_name,dest_name
100100249:249,29297,48.91471,2.391483,MAISON DE RETRAITE,249,PORTE DES LILAS
100100249:249,29298,48.912896,2.388495,NOUVELLE FRANCE,249,PORTE DES LILAS
100100249:249,29302,48.927462,2.393351,HOTEL DE VILLE DE LA COURNEUVE,249,PORTE DES LILAS
100100249:249,29307,48.926231,2.392313,HOTEL DE VILLE - CENTRE ADMINISTRATIF,249,PORTE DES LILAS
100100249:249,29308,48.93012,2.396177,CHABROL,249,PORTE DES LILAS
100100249:249,29310,48.924437,2.385042,GENERAL SCHRAMM,249,PORTE DES LILAS
100100249:249,29311,48.955894,2.413428,CITE DU MOULIN,249,PORTE DES LILAS
100100249:249,29313,48.954374,2.415022,CENTRE-VILLE DE DUGNY,249,PORTE DES LILAS
100100249:249,29315,48.885159,2.410926,LES POMMIERS,249,PORTE DES LILAS
100100249:249,29318,48.896178,2.409169,LOUIS NADOT,249,PORTE DES LILAS
100100249:249,29319,48.892979,2.409396,LYCEE PROFESSIONNEL SIMONE WEIL - EGLISE DE PANTIN,249,PORTE DES LILAS
100100249:249,29320,48.886912,2.410233,MONTIGNY - MAISON DE RETRAITE,249,PORTE DES LILAS
100100249:249,29322,48.882948,2.411236,CONVENTION,249,PORTE DES LILAS
100100249:249,36705,48.901012,2.394413,LA PEROUSE,249,PORTE DES LILAS
100100249:249,36707,48.899313,2.396565,JEAN MOULIN,249,PORTE DES LILAS
100100249:249,36993,48.903997,2.391499,QUATRE CHEMINS - REPUBLIQUE,249,PORTE DES LILAS
100100249:249,37301,48.905301,2.390232,HOPITAL LA ROSERAIE,249,PORTE DES LILAS
100100249:249,37303,48.917127,2.392753,CIMETIERE - PONT BLANC,249,PORTE DES LILAS
100100249:249,37305,48.918834,2.39326,DANIELLE CASANOVA - PONT BLANC,249,PORTE DES LILAS
100100249:249,37454,48.897235,2.399493,PANTIN RER - MAIRIE,249,PORTE DES LILAS
100100249:249,37454,48.897307,2.399411,PANTIN RER - MAIRIE.,249,PORTE DES LILAS
100100249:249,41736,48.93338,2.400573,CITE WALDECK-ROCHET,249,PORTE DES LILAS
100100249:249,41737,48.937656,2.404275,CIMETIERE DE LA COURNEUVE,249,PORTE DES LILAS
100100249:249,419295,48.925485,2.391453,MECANO,249,PORTE DES LILAS
100100249:249,426249,48.941571,2.409792,CENTRE DES ESSENCES,249,PORTE DES LILAS
100100249:249,426259,48.943924,2.412687,DUGNY - LA COURNEUVE,249,PORTE DES LILAS
100100249:249,460882,48.89543,2.412685,CHEVAL BLANC,249,PORTE DES LILAS
100100249:249,463582,48.877278,2.408421,PORTE DES LILAS,249,PORTE DES LILAS
100100249:249,473779,48.954516,2.418106,GEORGES GUYNEMER,249,PORTE DES LILAS
100100249:249,473780,48.958799,2.423367,PLACE VALERIE ANDRE,249,PORTE DES LILAS
100100249:249,473788,48.955322,2.420932,PLACE CASANOVA,249,PORTE DES LILAS
100100249:249,7972,48.897861,2.405737,DELIZY,249,PORTE DES LILAS
100100249:249,8258,48.920991,2.392226,PETIT CHEMIN DU PONT BLANC,249,PORTE DES LILAS
100100252:252,22504,48.973561,2.398602,DE GAULLE - MITTERRAND,252,GARGES - SARCELLES RER
100100252:252,26585,48.971513,2.395665,PLEIN MIDI,252,GARGES - SARCELLES RER
100100252:252,28181,48.967238,2.391933,PIERRE SEMARD,252,GARGES - SARCELLES RER
100100252:252,28297,48.949321,2.386279,LE GLOBE,252,GARGES - SARCELLES RER
100100252:252,28338,48.952943,2.384645,FRANCOIS BEGUE,252,GARGES - SARCELLES RER
100100252:252,36530,48.962667,2.38449,LEO LAGRANGE,252,GARGES - SARCELLES RER
100100252:252,36531,48.964327,2.388627,L'AVENIR,252,GARGES - SARCELLES RER
100100252:252,37521,48.946903,2.386673,CROIX BLANCHE,252,GARGES - SARCELLES RER
100100252:252,38605,48.975962,2.395943,JEAN-BAPTISTE COROT - LAMARTINE,252,GARGES - SARCELLES RER
100100252:252,38683,48.960421,2.382073,LES PAROUZETS,252,GARGES - SARCELLES RER
100100252:252,413166,48.976764,2.390729,GARGES - SARCELLES RER,252,GARGES - SARCELLES RER
100100252:252,413167,48.898121,2.3595,PORTE DE LA CHAPELLE,252,GARGES - SARCELLES RER
100100252:252,7967,48.941475,2.387759,CITE FLOREAL,252,GARGES - SARCELLES RER
100100252:252,7969,48.956215,2.38327,MAIRIE DE STAINS,252,GARGES - SARCELLES RER
100100252:252,8260,48.96916,2.393341,BELLEVUE,252,GARGES - SARCELLES RER
100100252:252,26584,48.964507,2.388641,L'AVENIR,252,PORTE DE LA CHAPELLE
100100252:252,28140,48.941583,2.387295,CITE FLOREAL,252,PORTE DE LA CHAPELLE
100100252:252,28141,48.951793,2.38489,FRANCOIS BEGUE,252,PORTE DE LA CHAPELLE
100100252:252,28178,48.971523,2.395378,PLEIN MIDI,252,PORTE DE LA CHAPELLE
100100252:252,28179,48.968954,2.393027,BELLEVUE,252,PORTE DE LA CHAPELLE
100100252:252,28180,48.967319,2.391783,PIERRE SEMARD,252,PORTE DE LA CHAPELLE
100100252:252,28982,48.949222,2.385829,LE GLOBE,252,PORTE DE LA CHAPELLE
100100252:252,29468,48.962478,2.38389,LEO LAGRANGE,252,PORTE DE LA CHAPELLE
100100252:252,34214,48.955046,2.383173,MAIRIE DE STAINS,252,PORTE DE LA CHAPELLE
100100252:252,36532,48.946274,2.386331,CROIX BLANCHE,252,PORTE DE LA CHAPELLE
100100252:252,38604,48.975692,2.39612,JEAN-BAPTISTE COROT - LAMARTINE,252,PORTE DE LA CHAPELLE
100100252:252,38682,48.960097,2.381868,LES PAROUZETS,252,PORTE DE LA CHAPELLE
100100252:252,413166,48.976764,2.390729,GARGES - SARCELLES RER,252,PORTE DE LA CHAPELLE
100100252:252,41776,48.973462,2.398219,DE GAULLE - MITTERRAND,252,PORTE DE LA CHAPELLE
100100252:252,480368,48.897663,2.359091,PORTE DE LA CHAPELLE,252,PORTE DE LA CHAPELLE
100100255:255,15138,48.907532,2.34429,CIMETIERE PARISIEN,255,LES PREVOYANTS
100100255:255,15139,48.910624,2.344331,GODILLOT,255,LES PREVOYANTS
100100255:255,2178,48.932039,2.352968,PIERRE DE GEYTER,255,LES PREVOYANTS
100100255:255,2179,48.934088,2.350281,DENFERT-ROCHEREAU,255,LES PREVOYANTS
100100255:255,2181,48.969578,2.383787,LES PREVOYANTS,255,LES PREVOYANTS
100100255:255,24288,48.900073,2.344438,MICHELET - ROSIERS,255,LES PREVOYANTS
100100255:255,25433,48.946101,2.364856,SAINT-DENIS - UNIVERSITE,255,LES PREVOYANTS
100100255:255,25439,48.938733,2.360582,CITE LANGEVIN,255,LES PREVOYANTS
100100255:255,25446,48.936155,2.350118,EGLISE - THEATRE GERARD PHILIPE,255,LES PREVOYANTS
100100255:255,25463,48.914398,2.344359,LANDY - ORNANO,255,LES PREVOYANTS
100100255:255,25464,48.919503,2.344414,CARREFOUR PLEYEL,255,LES PREVOYANTS
100100255:255,25466,48.948532,2.380644,PAUL VAILLANT-COUTURIER,255,LES PREVOYANTS
100100255:255,25467,48.962938,2.380137,JEAN JAURES - ARISTIDE BRIAND,255,LES PREVOYANTS
100100255:255,26986,48.916528,2.3444,DOCTEUR FINOT,255,LES PREVOYANTS
100100255:255,28300,48.95039,2.385898,LE GLOBE,255,LES PREVOYANTS
100100255:255,28337,48.946756,2.371064,HENRI BARBUSSE,255,LES PREVOYANTS
100100255:255,28338,48.952943,2.384645,FRANCOIS BEGUE,255,LES PREVOYANTS
100100255:255,28342,48.947644,2.37584,CLOS HANOT,255,LES PREVOYANTS
100100255:255,37648,48.905573,2.344289,MICHELET - DOCTEUR BAUER,255,LES PREVOYANTS
100100255:255,37668,48.925164,2.351097,LA PLAINE SAULNIER,255,LES PREVOYANTS
100100255:255,37669,48.966235,2.381805,REPUBLIQUE,255,LES PREVOYANTS
100100255:255,38683,48.960421,2.382073,LES PAROUZETS,255,LES PREVOYANTS
100100255:255,40026,48.938374,2.355384,MARCHE DE SAINT-DENIS-TRAMWAY,255,LES PREVOYANTS
100100255:255,41415,48.92874,2.356799,PORTE DE PARIS - STADE DE FRANCE,255,LES PREVOYANTS
100100255:255,414427,48.941284,2.364744,LYCEE PAUL ELUARD,255,LES PREVOYANTS
100100255:255,462557,48.898357,2.344002,PORTE DE CLIGNANCOURT,255,LES PREVOYANTS
100100255:255,7969,48.956215,2.38327,MAIRIE DE STAINS,255,LES PREVOYANTS
100100255:255,7983,48.926125,2.357289,PONT DU CANAL,255,LES PREVOYANTS
100100255:255,15138,48.907532,2.34429,CIMETIERE PARISIEN,255,MAIRIE DE STAINS
100100255:255,15139,48.910624,2.344331,GODILLOT,255,MAIRIE DE STAINS
100100255:255,2178,48.932039,2.352968,PIERRE DE GEYTER,255,MAIRIE DE STAINS
100100255:255,2179,48.934088,2.350281,DENFERT-ROCHEREAU,255,MAIRIE DE STAINS
100100255:255,24288,48.900073,2.344438,MICHELET - ROSIERS,255,MAIRIE DE STAINS
100100255:255,25433,48.946101,2.364856,SAINT-DENIS - UNIVERSITE,255,MAIRIE DE STAINS
100100255:255,25439,48.938733,2.360582,CITE LANGEVIN,255,MAIRIE DE STAINS
100100255:255,25446,48.936155,2.350118,EGLISE - THEATRE GERARD PHILIPE,255,MAIRIE DE STAINS
100100255:255,25463,48.914398,2.344359,LANDY - ORNANO,255,MAIRIE DE STAINS
100100255:255,25464,48.919503,2.344414,CARREFOUR PLEYEL,255,MAIRIE DE STAINS
100100255:255,25466,48.948532,2.380644,PAUL VAILLANT-COUTURIER,255,MAIRIE DE STAINS
100100255:255,26986,48.916528,2.3444,DOCTEUR FINOT,255,MAIRIE DE STAINS
100100255:255,28300,48.95039,2.385898,LE GLOBE,255,MAIRIE DE STAINS
100100255:255,28337,48.946756,2.371064,HENRI BARBUSSE,255,MAIRIE DE STAINS
100100255:255,28338,48.952943,2.384645,FRANCOIS BEGUE,255,MAIRIE DE STAINS
100100255:255,28342,48.947644,2.37584,CLOS HANOT,255,MAIRIE DE STAINS
100100255:255,37648,48.905573,2.344289,MICHELET - DOCTEUR BAUER,255,MAIRIE DE STAINS
100100255:255,37668,48.925164,2.351097,LA PLAINE SAULNIER,255,MAIRIE DE STAINS
100100255:255,40026,48.938374,2.355384,MARCHE DE SAINT-DENIS-TRAMWAY,255,MAIRIE DE STAINS
100100255:255,41415,48.92874,2.356799,PORTE DE PARIS - STADE DE FRANCE,255,MAIRIE DE STAINS
100100255:255,414427,48.941284,2.364744,LYCEE PAUL ELUARD,255,MAIRIE DE STAINS
100100255:255,462557,48.898357,2.344002,PORTE DE CLIGNANCOURT,255,MAIRIE DE STAINS
100100255:255,7969,48.956215,2.38327,MAIRIE DE STAINS,255,MAIRIE DE STAINS
100100255:255,7983,48.926125,2.357289,PONT DU CANAL,255,MAIRIE DE STAINS
100100255:255,2177,48.931886,2.352695,PIERRE DE GEYTER,255,PORTE DE CLIGNANCOURT
100100255:255,22348,48.970054,2.38376,LES PREVOYANTS,255,PORTE DE CLIGNANCOURT
100100255:255,25434,48.946074,2.364665,SAINT-DENIS - UNIVERSITE,255,PORTE DE CLIGNANCOURT
100100255:255,25444,48.935158,2.3499,EGLISE - THEATRE GERARD PHILIPE,255,PORTE DE CLIGNANCOURT
100100255:255,25465,48.913715,2.344072,LANDY - ORNANO,255,PORTE DE CLIGNANCOURT
100100255:255,25468,48.948855,2.381012,PAUL VAILLANT-COUTURIER,255,PORTE DE CLIGNANCOURT
100100255:255,25469,48.968659,2.389069,ROND-POINT DE LA LUTECE,255,PORTE DE CLIGNANCOURT
100100255:255,26985,48.91767,2.3441,DOCTEUR FINOT,255,PORTE DE CLIGNANCOURT
100100255:255,26987,48.925595,2.35313,LA PLAINE SAULNIER,255,PORTE DE CLIGNANCOURT
100100255:255,28141,48.951793,2.38489,FRANCOIS BEGUE,255,PORTE DE CLIGNANCOURT
100100255:255,28341,48.947662,2.374776,CLOS HANOT,255,PORTE DE CLIGNANCOURT
100100255:255,29469,48.910741,2.344031,GODILLOT,255,PORTE DE CLIGNANCOURT
100100255:255,29470,48.907811,2.344003,CIMETIERE PARISIEN,255,PORTE DE CLIGNANCOURT
100100255:255,29472,48.966137,2.381586,REPUBLIQUE,255,PORTE DE CLIGNANCOURT
100100255:255,34214,48.955046,2.383173,MAIRIE DE STAINS,255,PORTE DE CLIGNANCOURT
100100255:255,36491,48.90099,2.343893,MICHELET - ROSIERS,255,PORTE DE CLIGNANCOURT
100100255:255,36569,48.962057,2.379836,JEAN JAURES - ARISTIDE BRIAND,255,PORTE DE CLIGNANCOURT
100100255:255,38559,48.949636,2.385147,LE GLOBE,255,PORTE DE CLIGNANCOURT
100100255:255,38682,48.960097,2.381868,LES PAROUZETS,255,PORTE DE CLIGNANCOURT
100100255:255,38779,48.946935,2.371091,HENRI BARBUSSE,255,PORTE DE CLIGNANCOURT
100100255:255,39931,48.930071,2.355409,PORTE DE PARIS,255,PORTE DE CLIGNANCOURT
100100255:255,39932,48.938958,2.360787,CITE LANGEVIN,255,PORTE DE CLIGNANCOURT
100100255:255,40379,48.91944,2.342832,CARREFOUR PLEYEL,255,PORTE DE CLIGNANCOURT
100100255:255,41721,48.926826,2.356444,PONT DU CANAL,255,PORTE DE CLIGNANCOURT
100100255:255,419524,48.94159,2.364744,LYCEE PAUL ELUARD,255,PORTE DE CLIGNANCOURT
100100255:255,419872,48.93425,2.349968,DENFERT-ROCHEREAU,255,PORTE DE CLIGNANCOURT
100100255:255,462557,48.898357,2.344002,PORTE DE CLIGNANCOURT,255,PORTE DE CLIGNANCOURT
100100255:255,462563,48.905124,2.343976,MICHELET - DOCTEUR BAUER,255,PORTE DE CLIGNANCOURT
100100255:255,480627,48.938877,2.35664,MARCHE DE SAINT-DENIS-TRAMWAY,255,PORTE DE CLIGNANCOURT
100100255:255,2177,48.931886,2.352695,PIERRE DE GEYTER,255,PORTE DE PARIS
100100255:255,22348,48.970054,2.38376,LES PREVOYANTS,255,PORTE DE PARIS
100100255:255,25434,48.946074,2.364665,SAINT-DENIS - UNIVERSITE,255,PORTE DE PARIS
100100255:255,25444,48.935158,2.3499,EGLISE - THEATRE GERARD PHILIPE,255,PORTE DE PARIS
100100255:255,25468,48.948855,2.381012,PAUL VAILLANT-COUTURIER,255,PORTE DE PARIS
100100255:255,28141,48.951793,2.38489,FRANCOIS BEGUE,255,PORTE DE PARIS
100100255:255,28341,48.947662,2.374776,CLOS HANOT,255,PORTE DE PARIS
100100255:255,29472,48.966137,2.381586,REPUBLIQUE,255,PORTE DE PARIS
100100255:255,34214,48.955046,2.383173,MAIRIE DE STAINS,255,PORTE DE PARIS
100100255:255,36569,48.962057,2.379836,JEAN JAURES - ARISTIDE BRIAND,255,PORTE DE PARIS
100100255:255,38559,48.949636,2.385147,LE GLOBE,255,PORTE DE PARIS
100100255:255,38682,48.960097,2.381868,LES PAROUZETS,255,PORTE DE PARIS
100100255:255,38779,48.946935,2.371091,HENRI BARBUSSE,255,PORTE DE PARIS
100100255:255,39931,48.930071,2.355409,PORTE DE PARIS,255,PORTE DE PARIS
100100255:255,39932,48.938958,2.360787,CITE LANGEVIN,255,PORTE DE PARIS
100100255:255,419524,48.94159,2.364744,LYCEE PAUL ELUARD,255,PORTE DE PARIS
100100255:255,419872,48.93425,2.349968,DENFERT-ROCHEREAU,255,PORTE DE PARIS
100100255:255,480627,48.938877,2.35664,MARCHE DE SAINT-DENIS-TRAMWAY,255,PORTE DE PARIS
100100255:255,15138,48.907532,2.34429,CIMETIERE PARISIEN,255,ROND-POINT DE LA LUTECE
100100255:255,15139,48.910624,2.344331,GODILLOT,255,ROND-POINT DE LA LUTECE
100100255:255,2178,48.932039,2.352968,PIERRE DE GEYTER,255,ROND-POINT DE LA LUTECE
100100255:255,2179,48.934088,2.350281,DENFERT-ROCHEREAU,255,ROND-POINT DE LA LUTECE
100100255:255,24288,48.900073,2.344438,MICHELET - ROSIERS,255,ROND-POINT DE LA LUTECE
100100255:255,25367,48.967337,2.391442,PIERRE SEMARD,255,ROND-POINT DE LA LUTECE
100100255:255,25433,48.946101,2.364856,SAINT-DENIS - UNIVERSITE,255,ROND-POINT DE LA LUTECE
100100255:255,25439,48.938733,2.360582,CITE LANGEVIN,255,ROND-POINT DE LA LUTECE
100100255:255,25446,48.936155,2.350118,EGLISE - THEATRE GERARD PHILIPE,255,ROND-POINT DE LA LUTECE
100100255:255,25463,48.914398,2.344359,LANDY - ORNANO,255,ROND-POINT DE LA LUTECE
100100255:255,25464,48.919503,2.344414,CARREFOUR PLEYEL,255,ROND-POINT DE LA LUTECE
100100255:255,25466,48.948532,2.380644,PAUL VAILLANT-COUTURIER,255,ROND-POINT DE LA LUTECE
100100255:255,25469,48.968659,2.389069,ROND-POINT DE LA LUTECE,255,ROND-POINT DE LA LUTECE
100100255:255,26986,48.916528,2.3444,DOCTEUR FINOT,255,ROND-POINT DE LA LUTECE
100100255:255,28300,48.95039,2.385898,LE GLOBE,255,ROND-POINT DE LA LUTECE
100100255:255,28337,48.946756,2.371064,HENRI BARBUSSE,255,ROND-POINT DE LA LUTECE
100100255:255,28338,48.952943,2.384645,FRANCOIS BEGUE,255,ROND-POINT DE LA LUTECE
100100255:255,28342,48.947644,2.37584,CLOS HANOT,255,ROND-POINT DE LA LUTECE
100100255:255,36530,48.962667,2.38449,LEO LAGRANGE,255,ROND-POINT DE LA LUTECE
100100255:255,36531,48.964327,2.388627,L'AVENIR,255,ROND-POINT DE LA LUTECE
100100255:255,37648,48.905573,2.344289,MICHELET - DOCTEUR BAUER,255,ROND-POINT DE LA LUTECE
100100255:255,37668,48.925164,2.351097,LA PLAINE SAULNIER,255,ROND-POINT DE LA LUTECE
100100255:255,38683,48.960421,2.382073,LES PAROUZETS,255,ROND-POINT DE LA LUTECE
100100255:255,40026,48.938374,2.355384,MARCHE DE SAINT-DENIS-TRAMWAY,255,ROND-POINT DE LA LUTECE
100100255:255,41415,48.92874,2.356799,PORTE DE PARIS - STADE DE FRANCE,255,ROND-POINT DE LA LUTECE
100100255:255,414427,48.941284,2.364744,LYCEE PAUL ELUARD,255,ROND-POINT DE LA LUTECE
100100255:255,462557,48.898357,2.344002,PORTE DE CLIGNANCOURT,255,ROND-POINT DE LA LUTECE
100100255:255,7969,48.956215,2.38327,MAIRIE DE STAINS,255,ROND-POINT DE LA LUTECE
100100255:255,7983,48.926125,2.357289,PONT DU CANAL,255,ROND-POINT DE LA LUTECE
100100260:260,24901,48.838329,2.232213,ANDRE MORIZET,260,GAMBETTA
100100260:260,24905,48.831931,2.234118,LYCEE E.J. MAREY,260,GAMBETTA
100100260:260,25889,48.823495,2.249543,ILE SAINT-GERMAIN,260,GAMBETTA
100100260:260,27731,48.829257,2.263554,ISSY-VAL DE SEINE,260,GAMBETTA
100100260:260,28749,48.840331,2.229513,RHIN ET DANUBE,260,GAMBETTA
100100260:260,34241,48.845892,2.23729,EGLISE DE BOULOGNE,260,GAMBETTA
100100260:260,37861,48.827681,2.235079,COURS DE L'ILE SEGUIN,260,GAMBETTA
100100260:260,427164,48.826281,2.237464,PARC DE BILLANCOURT,260,GAMBETTA
100100260:260,427167,48.843443,2.232216,ESCUDIER,260,GAMBETTA
100100260:260,427169,48.841202,2.229238,RHIN ET DANUBE - MUSEE ALBERT KAHN,260,GAMBETTA
100100260:260,427171,48.836379,2.23238,SQUARE DES FRERES FARMAN,260,GAMBETTA
100100260:260,427172,48.824613,2.241442,PIERRE LEFAUCHEUX,260,GAMBETTA
100100260:260,427179,48.825344,2.25787,PASSERELLE DE L'EUROPE,260,GAMBETTA
100100260:260,427182,48.822914,2.253409,MEDIATHEQUE DES CHARTREUX,260,GAMBETTA
100100260:260,427183,48.827143,2.260018,ESPLANADE DU FONCET,260,GAMBETTA
100100260:260,427189,48.830966,2.266206,GALLIENI - CAMILLE DESMOULINS,260,GAMBETTA
100100260:260,427190,48.833206,2.26992,RUE HENRI FARMAN,260,GAMBETTA
100100260:260,427196,48.835372,2.232613,SILLY - GALLIENI,260,GAMBETTA
100100260:260,427198,48.847657,2.241481,GAMBETTA,260,GAMBETTA
100100260:260,427202,48.830135,2.235292,YVES KERMEN,260,GAMBETTA
100100260:260,427205,48.833291,2.276155,SUZANNE LENGLEN,260,GAMBETTA
100100260:260,427206,48.822328,2.251614,LES MOULINEAUX,260,GAMBETTA
100100260:260,11235,48.821681,2.250621,LES MOULINEAUX,260,SUZANNE LENGLEN
100100260:260,22549,48.847917,2.241331,GAMBETTA,260,SUZANNE LENGLEN
100100260:260,24906,48.832228,2.233804,LYCEE E.J. MAREY,260,SUZANNE LENGLEN
100100260:260,25888,48.822803,2.249408,ILE SAINT-GERMAIN,260,SUZANNE LENGLEN
100100260:260,34240,48.845657,2.236283,EGLISE DE BOULOGNE,260,SUZANNE LENGLEN
100100260:260,37860,48.826325,2.236851,PARC DE BILLANCOURT,260,SUZANNE LENGLEN
100100260:260,42023,48.82822,2.234983,COURS DE L'ILE SEGUIN,260,SUZANNE LENGLEN
100100260:260,427165,48.843254,2.231617,ESCUDIER,260,SUZANNE LENGLEN
100100260:260,427168,48.84167,2.229483,RHIN ET DANUBE - MUSEE ALBERT KAHN,260,SUZANNE LENGLEN
100100260:260,427170,48.836136,2.232271,SQUARE DES FRERES FARMAN,260,SUZANNE LENGLEN
100100260:260,427175,48.824576,2.241088,PIERRE LEFAUCHEUX,260,SUZANNE LENGLEN
100100260:260,427176,48.824552,2.257191,PASSERELLE DE L'EUROPE,260,SUZANNE LENGLEN
100100260:260,427180,48.823049,2.254416,MEDIATHEQUE DES CHARTREUX,260,SUZANNE LENGLEN
100100260:260,427186,48.827359,2.261148,ESPLANADE DU FONCET,260,SUZANNE LENGLEN
100100260:260,427188,48.831218,2.266928,GALLIENI - CAMILLE DESMOULINS,260,SUZANNE LENGLEN
100100260:260,427193,48.833143,2.270124,RUE HENRI FARMAN,260,SUZANNE LENGLEN
100100260:260,427194,48.838625,2.232021,ANDRE MORIZET,260,SUZANNE LENGLEN
100100260:260,427195,48.835273,2.232491,SILLY - GALLIENI,260,SUZANNE LENGLEN
100100260:260,427199,48.840196,2.229172,RHIN ET DANUBE,260,SUZANNE LENGLEN
100100260:260,427201,48.829497,2.235838,YVES KERMEN,260,SUZANNE LENGLEN
100100260:260,427203,48.829428,2.264344,ISSY-VAL DE SEINE,260,SUZANNE LENGLEN
100100260:260,427205,48.833291,2.276155,SUZANNE LENGLEN,260,SUZANNE LENGLEN
100100281:281,19773,48.806824,2.463773,MAYENNE,281,EUROPARC
100100281:281,19774,48.805231,2.466028,HALAGE,281,EUROPARC
100100281:281,19775,48.80054,2.456424,COLLEGE PLAISANCE,281,EUROPARC
100100281:281,19777,48.809432,2.453696,PONT DE MAISONS-ALFORT,281,EUROPARC
100100281:281,21780,48.793674,2.446614,SAINT-SIMON,281,EUROPARC
100100281:281,22461,48.802487,2.459966,CHERET - LAFERRIERE,281,EUROPARC
100100281:281,25805,48.815349,2.459207,ECOLES DE GRAVELLE,281,EUROPARC
100100281:281,25806,48.816457,2.456815,LES CANADIENS,281,EUROPARC
100100281:281,25813,48.814357,2.462254,JOHN FITZGERALD KENNEDY,281,EUROPARC
100100281:281,26791,48.798802,2.45072,HOPITAL HENRI MONDOR,281,EUROPARC
100100281:281,26895,48.768283,2.473102,SULLY,281,EUROPARC
100100281:281,27609,48.783405,2.452114,PREFECTURE DU VAL-DE-MARNE,281,EUROPARC
100100281:281,28033,48.821159,2.464216,JOINVILLE-LE-PONT RER,281,EUROPARC
100100281:281,28183,48.776161,2.468254,JEAN MERMOZ,281,EUROPARC
100100281:281,28186,48.766028,2.471437,EUROPARC,281,EUROPARC
100100281:281,28188,48.774356,2.467447,MONT MESLY,281,EUROPARC
100100281:281,28189,48.773792,2.464957,DOCTEUR RAMON,281,EUROPARC
100100281:281,28190,48.769506,2.472112,LYCEE GUTENBERG,281,EUROPARC
100100281:281,30163,48.782267,2.457675,LYCEE SAINT-EXUPERY,281,EUROPARC
100100281:281,37187,48.796908,2.447818,CRETEIL - L'ECHAT,281,EUROPARC
100100281:281,39508,48.799634,2.454531,HENRI MONDOR - LAFERRIERE,281,EUROPARC
100100281:281,39553,48.779767,2.458934,CRETEIL - PREFECTURE METRO,281,EUROPARC
100100281:281,39595,48.787904,2.446153,UNIVERSITE,281,EUROPARC
100100281:281,39621,48.777628,2.46683,RENE ARCOS,281,EUROPARC
100100281:281,39654,48.818179,2.460575,FRERES LUMIERE,281,EUROPARC
100100281:281,39658,48.771723,2.466869,CLOS VOUGEOT,281,EUROPARC
100100281:281,39659,48.770266,2.467804,COTEAUX SUD,281,EUROPARC
100100281:281,39660,48.791059,2.445629,MONTAIGUT,281,EUROPARC
100100281:281,7782,48.808476,2.45715,PLANETES,281,EUROPARC
100100281:281,8153,48.785546,2.449467,LA HAYE AUX MOINES,281,EUROPARC
100100281:281,8239,48.777713,2.463172,JOHN KENNEDY,281,EUROPARC
100100281:281,9894,48.807644,2.462333,LOUIS FLICHE,281,EUROPARC
100100281:281,19776,48.79087,2.445969,MONTAIGUT,281,JOINVILLE-LE-PONT RER
100100281:281,21777,48.782013,2.459823,LYCEE SAINT-EXUPERY,281,JOINVILLE-LE-PONT RER
100100281:281,21778,48.768264,2.473374,SULLY,281,JOINVILLE-LE-PONT RER
100100281:281,21779,48.771811,2.468678,CLOS VOUGEOT,281,JOINVILLE-LE-PONT RER
100100281:281,21781,48.765624,2.471409,EUROPARC,281,JOINVILLE-LE-PONT RER
100100281:281,28182,48.806644,2.464412,MAYENNE,281,JOINVILLE-LE-PONT RER
100100281:281,28184,48.804916,2.465973,HALAGE,281,JOINVILLE-LE-PONT RER
100100281:281,28185,48.769705,2.471025,LYCEE GUTENBERG,281,JOINVILLE-LE-PONT RER
100100281:281,28187,48.801105,2.457773,COLLEGE PLAISANCE,281,JOINVILLE-LE-PONT RER
100100281:281,28191,48.770894,2.468689,COTEAUX SUD,281,JOINVILLE-LE-PONT RER
100100281:281,30162,48.783017,2.453338,PREFECTURE DU VAL-DE-MARNE,281,JOINVILLE-LE-PONT RER
100100281:281,37183,48.794895,2.447514,SAINT-SIMON,281,JOINVILLE-LE-PONT RER
100100281:281,37185,48.796782,2.448212,CRETEIL - L'ECHAT,281,JOINVILLE-LE-PONT RER
100100281:281,37186,48.798506,2.450406,HOPITAL HENRI MONDOR,281,JOINVILLE-LE-PONT RER
100100281:281,37753,48.814663,2.462009,JOHN FITZGERALD KENNEDY,281,JOINVILLE-LE-PONT RER
100100281:281,39402,48.820162,2.463397,JOINVILLE-LE-PONT RER,281,JOINVILLE-LE-PONT RER
100100281:281,39431,48.809556,2.454921,PONT DE MAISONS-ALFORT,281,JOINVILLE-LE-PONT RER
100100281:281,39509,48.799849,2.455239,HENRI MONDOR - LAFERRIERE,281,JOINVILLE-LE-PONT RER
100100281:281,39529,48.802397,2.460048,CHERET - LAFERRIERE,281,JOINVILLE-LE-PONT RER
100100281:281,39554,48.780233,2.459832,CRETEIL - PREFECTURE,281,JOINVILLE-LE-PONT RER
100100281:281,39596,48.788219,2.44633,UNIVERSITE,281,JOINVILLE-LE-PONT RER
100100281:281,39620,48.777902,2.463199,JOHN KENNEDY,281,JOINVILLE-LE-PONT RER
100100281:281,39622,48.777601,2.467047,RENE ARCOS,281,JOINVILLE-LE-PONT RER
100100281:281,39655,48.817784,2.460411,FRERES LUMIERE,281,JOINVILLE-LE-PONT RER
100100281:281,39656,48.774093,2.468997,MONT MESLY,281,JOINVILLE-LE-PONT RER
100100281:281,39657,48.77581,2.468783,JEAN MERMOZ,281,JOINVILLE-LE-PONT RER
