agency_id,agency_name,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color
Operator_100,RATP,C01389,T1,T1,0,003CA6,FFFFFF
Operator_100,RATP,C01390,T2,T2,0,CF009E,FFFFFF
Operator_100,RATP,C01391,T3a,T3a,0,FF7E2E,000000
Operator_100,RATP,C01481,426,426,3,6E5B1E,FFFFFF
Operator_100,RATP,C01485,459,459,3,FF1400,FFFFFF
Operator_100,RATP,C01488,471,471,3,0055C8,FFFFFF
Operator_100,RATP,C01679,T3b,T3b,0,00AE41,FFFFFF
Operator_100,RATP,C01680,35,35,3,82DC73,000000
Operator_100,RATP,C01684,T5,T5,0,62259D,FFFFFF
Operator_100,RATP,C01695,247,247,3,FF5A00,000000
Operator_100,RATP,C01696,248,248,3,D282BE,000000
Operator_100,RATP,C01710,487,487,3,FFBE00,000000
Operator_100,RATP,C01756,337,337,3,640082,FFFFFF
Operator_100,RATP,C01774,T7,T7,0,704B1C,FFFFFF
Operator_100,RATP,C01780,THIAIS,La Navette de Thiais,3,3C91DC,FFFFFF
Operator_100,RATP,C01794,T6,T6,0,E2231A,FFFFFF
Operator_100,RATP,C01795,T8,T8,0,837902,000000
Operator_100,RATP,C01808,254,254,3,82DC73,000000
Operator_100,RATP,C01809,380,380,3,82DC73,000000
Operator_100,RATP,C01818,208B,208B,3,A0006E,FFFFFF
Operator_100,RATP,C01819,208S,208S,3,A0006E,FFFFFF
Operator_100,RATP,C01821,486,486,3,00643C,FFFFFF
Operator_100,RATP,C01839,PORT,Le Bus du port,3,9A9940,000000
Operator_100,RATP,C01900,P'TIT BUS,Le P'tit Bus du Pré,3,D20D44,FFFFFF
Operator_100,RATP,C02000,259,259,3,3C91DC,FFFFFF
Operator_100,RATP,C02007,168,168,3,82C8E6,000000
Operator_100,RATP,C02008,353,353,3,D2D200,000000
Operator_100,RATP,C02027,260,260,3,FFBE00,000000
Operator_100,RATP,C02080,559B,559B,3,D282BE,000000
Operator_100,RATP,C02081,559C,559C,3,FF5A00,000000
Operator_100,RATP,C02082,559D,559D,3,6E6E00,FFFFFF
Operator_100,RATP,C02205,PC,PC,3,0055C8,FFFFFF
Operator_100,RATP,C02243,25,25,3,FF1400,FFFFFF
Operator_100,RATP,C02244,45,45,3,FF82B4,000000
Operator_100,RATP,C02245,59,59,3,DC9600,000000
Operator_100,RATP,C02246,71,71,3,6E5B1E,FFFFFF
Operator_100,RATP,C02251,77,77,3,0055C8,FFFFFF
Operator_100,RATP,C02254,40,40,3,82C8E6,000000
Operator_100,RATP,C02288,193,193,3,996633,FFFFFF
Operator_100,RATP,C02314,263,263,3,FF82B4,000000
Operator_100,RATP,C02437,209,209,3,00A092,FFFFFF
Operator_100,RATP,C02457,LBLEUE,Ligne Bleue,3,8AD3DE,000000
Operator_100,RATP,C02459,382,382,3,8D653D,FFFFFF
Operator_100,RATP,C02494,BUSM14,Bus de substitution du métro 14,3,674EA7,FFFFFF
Operator_100,RATP,C02531,BUSM11,Bus de substitution du métro 11,3,704B1C,FFFFFF
Operator_100,RATP,C02538,311,311,3,F58F53,000000
71,RER,C01727,C,C,2,FFCC30,000000
71,RER,C01728,D,D,2,008B5B,FFFFFF
71,RER,C01729,E,E,2,B94E9A,FFFFFF
71,RER,C01742,A,A,2,EB2132,FFFFFF
71,RER,C01743,B,B,2,5091CB,FFFFFF
71,RER,C01849,A,A,3,EB2132,FFFFFF
71,RER,C01850,B,B,3,5091CB,FFFFFF
71,RER,C01851,C,C,3,FFCC30,000000
71,RER,C01852,D,D,3,008B5B,FFFFFF
71,RER,C01853,E,E,3,B94E9A,FFFFFF
71,RER,C02385,BUSRERB,Bus de substitution du RER B,3,5091CB,FFFFFF
263,Rambouillet Interurbain,C00163,01,01,3,F4AACC,000000
263,Rambouillet Interurbain,C00164,03,03,3,FCE800,000000
263,Rambouillet Interurbain,C00165,04,04,3,AA7B6A,000000
263,Rambouillet Interurbain,C00166,05,05,3,96C0E8,000000
263,Rambouillet Interurbain,C00168,08,08,3,9DC48A,000000
263,Rambouillet Interurbain,C00170,10,10,3,3BB2FF,000000
263,Rambouillet Interurbain,C00171,11,11,3,3BB2FF,000000
263,Rambouillet Interurbain,C00174,19,19,3,F5A488,000000
263,Rambouillet Interurbain,C00175,20,20,3,CE9FC5,000000
263,Rambouillet Interurbain,C00177,24,24,3,FEEE5D,000000
263,Rambouillet Interurbain,C00178,25,25,3,CC9EC6,000000
263,Rambouillet Interurbain,C00179,26,26,3,F0A9C9,000000
263,Rambouillet Interurbain,C00180,29,29,3,F1A388,000000
263,Rambouillet Interurbain,C00181,30,30,3,99CEC4,000000
263,Rambouillet Interurbain,C00187,23,23,3,A6A4A5,000000
263,Rambouillet Interurbain,C00188,89,89,3,FEE900,000000
263,Rambouillet Interurbain,C01951,12,12,3,3BB2FF,000000
263,Rambouillet Interurbain,C01952,39,39,3,F9B000,000000
263,Rambouillet Interurbain,C01953,49,49,3,EACE9B,000000
263,Rambouillet Interurbain,C01954,59,59,3,DBA5CB,000000
263,Rambouillet Interurbain,C01955,79,79,3,B8DDD1,000000
70,Rambouillet Urbain,C00182,A,A,3,E30613,FFFFFF
70,Rambouillet Urbain,C00183,B,B,3,2581C4,FFFFFF
70,Rambouillet Urbain,C00184,E,E,3,F7A823,000000
70,Rambouillet Urbain,C01678,C,C,3,F0A9C9,000000
70,Rambouillet Urbain,C01824,D,D,3,A2BF1A,000000
123,Réseau du Canton de Perthes,C02156,09,09,3,7F1518,FFFFFF
123,Réseau du Canton de Perthes,C02159,21,21,3,004A99,FFFFFF
123,Réseau du Canton de Perthes,C02277,14,14,3,FFFF00,000000
123,Réseau du Canton de Perthes,C02278,20,20,3,BD1220,FFFFFF
123,Réseau du Canton de Perthes,C02279,23,23,3,008A2F,000000
123,Réseau du Canton de Perthes,C02287,115,115,3,008A2F,000000
123,Réseau du Canton de Perthes,C02289,113,113,3,BD1220,FFFFFF
123,Réseau du Canton de Perthes,C02290,114,114,3,FAE91A,000000
Operator_039,SAVAC,C00488,39-02,39-02,3,C094A2,000000
Operator_039,SAVAC,C00489,39-003,39-003,3,005377,FFFFFF
Operator_039,SAVAC,C00494,39-07 A,39-07 A,3,97B0AF,000000
Operator_039,SAVAC,C00496,39-10,39-10,3,9D0A6D,FFFFFF
Operator_039,SAVAC,C00497,39-12,39-12,3,AFB9DF,000000
Operator_039,SAVAC,C00498,39-13,39-13,3,463D91,FFFFFF
Operator_039,SAVAC,C00500,39-17,39-17,3,86BC25,000000
Operator_039,SAVAC,C00502,39-18,39-18,3,EC6445,FFFFFF
Operator_039,SAVAC,C00504,39-27,39-27,3,D0D0D0,000000
Operator_039,SAVAC,C00505,39-28 A,39-28 A,3,D0A889,000000
Operator_039,SAVAC,C00506,39-28 B,39-28 B,3,D0A889,000000
Operator_039,SAVAC,C00507,39-28 C,39-28 C,3,D0A889,000000
Operator_039,SAVAC,C00508,39-28 D,39-28 D,3,D0A889,000000
Operator_039,SAVAC,C00509,39-28 E,39-28 E,3,D0A889,000000
Operator_039,SAVAC,C00510,39-28 F,39-28 F,3,D0A889,000000
Operator_039,SAVAC,C00511,39-29-1,39-29-1,3,2E676A,FFFFFF
Operator_039,SAVAC,C00512,39-29-2,39-29-2,3,2E676A,FFFFFF
Operator_039,SAVAC,C00513,39-29-3,39-29-3,3,2E676A,FFFFFF
Operator_039,SAVAC,C00514,39-29-4,39-29-4,3,2E676A,FFFFFF
Operator_039,SAVAC,C00515,39-30 B,39-30 B,3,C26E56,FFFFFF
Operator_039,SAVAC,C00516,39-30 C,39-30 C,3,C26E56,FFFFFF
Operator_039,SAVAC,C00517,39-30 D,39-30 D,3,C26E56,FFFFFF
Operator_039,SAVAC,C00518,39-303,39-303,3,646363,FFFFFF
Operator_039,SAVAC,C00519,39-31,39-31,3,5698BF,000000
Operator_039,SAVAC,C00521,39-34,39-34,3,AFB9DF,000000
Operator_039,SAVAC,C00522,39-35 A,39-35 A,3,73A995,000000
Operator_039,SAVAC,C00523,39-35 B,39-35 B,3,73A995,000000
Operator_039,SAVAC,C00524,39-36,39-36,3,A181BA,000000
Operator_039,SAVAC,C00528,39-103,39-103,3,DDCA00,000000
Operator_039,SAVAC,C00529,39-203,39-203,3,93C465,000000
Operator_039,SAVAC,C00531,39-30 A,39-30 A,3,C26E56,FFFFFF
Operator_039,SAVAC,C00532,307,Express 307,3,3BB2FF,000000
Operator_039,SAVAC,C00533,39-403,39-403,3,936FAF,FFFFFF
Operator_039,SAVAC,C01718,39-07 B,39-07 B,3,97B0AF,000000
Operator_039,SAVAC,C01719,39-07 C,39-07 C,3,97B0AF,000000
Operator_039,SAVAC,C01720,39-07 D,39-07 D,3,97B0AF,000000
Operator_039,SAVAC,C01721,39-07,39-07,3,97B0AF,000000
Operator_039,SAVAC,C01838,39-38,39-38,3,4F74A8,FFFFFF
Operator_039,SAVAC,C02301,GPSO,GPSO Bus,3,FF9900,FFFFFF
Operator_039,SAVAC,C02394,Bel Air,Navette Bel Air - La Forêt,3,351C75,FFFFFF
Operator_040,SETRA,C00549,BrieBus,Brie Bus,3,B2FF00,FFFFFF
1067,SITUS,C00084,7,7,3,C1CE00,000000
1067,SITUS,C00085,8,8,3,76B72A,000000
1067,SITUS,C00547,10,10,3,5B3800,FFFFFF
1067,SITUS,C00552,1,1,3,6E1F64,FFFFFF
1067,SITUS,C00553,2,2,3,DB2F36,FFFFFF
1067,SITUS,C00554,3,3,3,0097D5,000000
1067,SITUS,C00555,4,4,3,FFDF00,000000
1067,SITUS,C00556,5,5,3,F29503,000000
1067,SITUS,C00557,6,6,3,0064A4,FFFFFF
1067,SITUS,C00560,102,102,3,045BA3,FFFFFF
1067,SITUS,C00561,103,103,3,045BA3,FFFFFF
1067,SITUS,C02456,9,9,3,F4CCCC,000000
Operator_044,STAVO,C01868,40,40,3,EB6793,FFFFFF
Operator_044,STAVO,C01872,43,43,3,F1E513,000000
Operator_044,STAVO,C01873,51,51,3,4DB5FF,FFFFFF
Operator_044,STAVO,C01874,FA,FA,3,991835,FFFFFF
34,STILE Express,C00655,100,Express 100 Les Mureaux St Quentin,3,3BB2FF,000000
34,STILE Express,C00753,EXP A14,Express A14 Les Mureaux,3,3BB2FF,000000
34,STILE Express,C00754,EXP A14,Express A14 Verneuil,3,3BB2FF,000000
89,STILL,C00819,3,3,3,CC99FF,000000
89,STILL,C00820,7A,7A,3,E62E2B,FFFFFF
89,STILL,C00821,8A,8A,3,67ABDF,000000
89,STILL,C00822,9A,9A,3,A69514,FFFFFF
89,STILL,C00823,10,10,3,77AD1C,FFFFFF
89,STILL,C00824,11A,11A,3,831F82,FFFFFF
89,STILL,C00826,13A,13A,3,009FE3,000000
89,STILL,C00827,14A,14A,3,E72D81,FFFFFF
89,STILL,C00828,207,207,3,FF6600,FFFFFF
89,STILL,C00830,17A,17A,3,006B2D,FFFFFF
89,STILL,C00831,18A,18A,3,813318,FFFFFF
89,STILL,C00832,1,1,3,F6AB59,000000
89,STILL,C00833,2,2,3,72BB81,000000
89,STILL,C00834,4,4,3,EE8260,000000
89,STILL,C00835,5,5,3,004C93,000000
89,STILL,C01451,19,19,3,B3A016,000000
89,STILL,C01958,7B,7B,3,EE765D,000000
89,STILL,C01959,7C,7C,3,F39A80,000000
89,STILL,C01960,7D,7D,3,F9C5B3,000000
89,STILL,C01961,8B,8B,3,B4DBF6,000000
89,STILL,C01962,9B,9B,3,DAC062,000000
89,STILL,C01963,9C,9C,3,EDDB8E,000000
89,STILL,C01964,9D,9D,3,7A6E00,FFFFFF
89,STILL,C01965,11B,11B,3,A862A5,000000
89,STILL,C01966,11C,11C,3,CF95C2,000000
89,STILL,C01967,11D,11D,3,E4C2DD,000000
89,STILL,C01969,13B,13B,3,59C6F2,000000
89,STILL,C01970,13C,13C,3,A1DAF7,000000
89,STILL,C01971,14B,14B,3,EE77A5,000000
89,STILL,C01973,17B,17B,3,3B9860,FFFFFF
89,STILL,C01974,18B,18B,3,E2BB8B,000000
89,STILL,C02031,12,12,3,FFEB00,000000
89,STILL,C02032,18C,18C,3,CDA796,000000
1062,Saint Germain Boucles de Seine,C00143,EX01,Express 1,3,3BB2FF,000000
1062,Saint Germain Boucles de Seine,C00144,8,8,3,EA9999,000000
1062,Saint Germain Boucles de Seine,C00145,9A,9A,3,D9D2E9,FFFFFF
1062,Saint Germain Boucles de Seine,C00146,9AB,9AB,3,B0D6ED,000000
1062,Saint Germain Boucles de Seine,C00147,9B,9B,3,E69138,FFFFFF
1062,Saint Germain Boucles de Seine,C00148,9D,9D,3,A9C153,FFFFFF
1062,Saint Germain Boucles de Seine,C00149,10,10,3,EAD1DC,FFFFFF
1062,Saint Germain Boucles de Seine,C00150,15,15,3,B6D7A8,FFFFFF
1062,Saint Germain Boucles de Seine,C00153,18s,18s,3,FBE800,000000
1062,Saint Germain Boucles de Seine,C00154,21,21,3,783F04,FFFFFF
1062,Saint Germain Boucles de Seine,C00156,R4,R4,3,9E2784,FFFFFF
1062,Saint Germain Boucles de Seine,C00157,R5,R5,3,FECF00,000000
1062,Saint Germain Boucles de Seine,C00158,R2N,R2 Nord,3,9FC5E8,FFFFFF
1062,Saint Germain Boucles de Seine,C00159,R2S,R2 Sud,3,1C98D5,FFFFFF
1062,Saint Germain Boucles de Seine,C00160,R1,R1,3,E34611,FFFFFF
1062,Saint Germain Boucles de Seine,C00161,R3N,R3 Nord,3,A2C119,000000
1062,Saint Germain Boucles de Seine,C00162,R3S,R3 Sud,3,A2C119,000000
1062,Saint Germain Boucles de Seine,C02269,A14,Express A14 Chambourcy,3,3BB2FF,000000
1062,Saint Germain Boucles de Seine,C02307,21s,21s,3,FABF5F,FFFFFF
1062,Saint Germain Boucles de Seine,C02491,Soir,Soir Saint-Germain-en-Laye,3,652C8F,FFFFFF
1062,Saint Germain Boucles de Seine,C02503,TàD,TàD 78,3,FECB00,000000
1068,Saint-Quentin-en-Yvelines,C00403,10,10,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00416,20,20,3,73C6C8,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00418,8,8,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00482,36-15,36-15,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C00535,448,448,3,83D0F5,000000
1068,Saint-Quentin-en-Yvelines,C00536,449,449,3,D96BA6,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00537,450,450,3,FDC300,000000
1068,Saint-Quentin-en-Yvelines,C00538,451,451,3,E18409,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00539,452,452,3,7CCEF4,000000
1068,Saint-Quentin-en-Yvelines,C00540,453,453,3,D96BA6,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00541,454,454,3,951B81,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00542,455,455,3,0090D7,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00543,456,456,3,9185BE,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00544,439,439,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00545,440,440,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C00571,42,42,3,314C9A,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01521,401,401,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01522,441,441,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C01523,402,402,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C01524,420,420,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01526,422,422,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01527,414,414,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01528,415,415,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01530,417,417,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01531,418,418,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01532,419,419,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01533,444,444,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C01534,460,460,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C01535,461,461,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01537,463,463,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01538,464,464,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01539,465,465,3,E74215,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01540,466,466,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C01541,467,467,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01542,468,468,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01543,475,475,3,3BB2FF,000000
1068,Saint-Quentin-en-Yvelines,C01668,457,457,3,009640,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01676,431,431,3,B1BADF,000000
1068,Saint-Quentin-en-Yvelines,C01677,430,430,3,B1BADF,000000
1068,Saint-Quentin-en-Yvelines,C01793,458,458,3,009FE3,000000
1068,Saint-Quentin-en-Yvelines,C01869,44,44,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01870,45,45,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C01871,50,50,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C02169,6,6,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C02170,9,9,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02171,AQ,AQ,3,EA505A,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02172,BL,BL,3,61A237,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02173,CSP,CSP,3,FDC300,000000
1068,Saint-Quentin-en-Yvelines,C02174,JV,JV,3,D16418,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02175,TG,TG,3,D0E5C7,000000
1068,Saint-Quentin-en-Yvelines,C02216,423,423,3,79AC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02217,424,424,3,7BAC2B,FFFFFF
1068,Saint-Quentin-en-Yvelines,C02218,459,459,3,B1B9DF,000000
1068,Saint-Quentin-en-Yvelines,C02448,403,403,3,B1B9DF,000000
741,Scolaire Est Yvelines,C00327,54,54,3,FECF00,000000
741,Scolaire Est Yvelines,C00328,55,55,3,AB7E5C,FFFFFF
741,Scolaire Est Yvelines,C01489,06,06,3,AC9072,000000
741,Scolaire Est Yvelines,C01490,503,503,3,33BDD9,000000
741,Scolaire Est Yvelines,C01493,38,38,3,45FFC7,000000
75,Seine Essonne Bus,C00385,301,301,3,0B5394,FFFFFF
75,Seine Essonne Bus,C00386,302,302,3,FFD966,FFFFFF
75,Seine Essonne Bus,C00387,312,312,3,FFED00,000000
75,Seine Essonne Bus,C00388,303,303,3,38761D,000000
75,Seine Essonne Bus,C00389,313,313,3,00957E,FFFFFF
75,Seine Essonne Bus,C00390,304,304,3,CC0000,000000
75,Seine Essonne Bus,C00392,305,305,3,660000,FFFFFF
75,Seine Essonne Bus,C01714,300,300,3,E69138,FFFFFF
1047,Seine Grand Orly,C00001,482,482,3,0B5394,FFFFFF
1047,Seine Grand Orly,C00003,Licorne,Licorne,3,E2007A,FFFFFF
1047,Seine Grand Orly,C00004,483,483,3,F7941D,000000
1047,Seine Grand Orly,C00006,480,480,3,00ADEE,000000
1047,Seine Grand Orly,C00007,282,282,3,2CB461,FFFFFF
76,Seine et Marne Express,C00639,19E,Express 19,3,3BB2FF,000000
76,Seine et Marne Express,C00798,46,Express 46,3,3BB2FF,000000
76,Seine et Marne Express,C00815,34,34,3,3BB2FF,000000
76,Seine et Marne Express,C01499,47,Express 47,3,3BB2FF,000000
76,Seine et Marne Express,C01500,50,Express 50,3,3BB2FF,000000
76,Seine et Marne Express,C01505,07,Express 07,3,3BB2FF,000000
184,Seine-Saint-Denis,C01574,602,602,3,E2001A,FFFFFF
184,Seine-Saint-Denis,C01575,603,603,3,8D5E24,FFFFFF
184,Seine-Saint-Denis,C01576,604,604,3,CEADD2,000000
184,Seine-Saint-Denis,C01577,605,605,3,D5C900,000000
184,Seine-Saint-Denis,C01581,613,613,3,00814F,FFFFFF
184,Seine-Saint-Denis,C01589,623,623,3,98D4E2,000000
184,Seine-Saint-Denis,C01595,644,644,3,83C491,000000
184,Seine-Saint-Denis,C02092,643,643,3,F28E43,000000
81,Sit'bus,C00028,501,501,3,E2A34E,000000
81,Sit'bus,C00029,502,502,3,FBE324,000000
81,Sit'bus,C00030,E,E,3,D896C1,000000
81,Sit'bus,C00031,A,A,3,008D36,FFFFFF
81,Sit'bus,C00032,D,D,3,2C2E83,FFFFFF
81,Sit'bus,C00033,B,B,3,06B8E1,000000
81,Sit'bus,C00034,C,C,3,732275,FFFFFF
81,Sit'bus,C02240,500,500,3,007A45,FFFFFF
84,Siyonne,C01435,A,A,3,B60058,FFFFFF
84,Siyonne,C01436,B,B,3,B6C92F,000000
84,Siyonne,C01437,C,C,3,C4A7CD,000000
84,Siyonne,C01438,Ea,Ea,3,3495D5,000000
84,Siyonne,C01439,G,G,3,813684,FFFFFF
84,Siyonne,C01440,Eb,Eb,3,3495D5,000000
84,Siyonne,C01441,I,I,3,E5AC52,000000
84,Siyonne,C01442,F,F,3,249446,FFFFFF
84,Siyonne,C01443,Emplet,Emplet,3,C0CE2B,FFFFFF
84,Siyonne,C01511,15,15,3,F9DA61,000000
84,Siyonne,C01686,L,L,3,2F287F,FFFFFF
Operator_059,Stivo,C00762,30,30,3,FF82B4,000000
Operator_059,Stivo,C00763,34,34,3,FFBE00,000000
Operator_059,Stivo,C00764,35,35,3,82DC73,000000
Operator_059,Stivo,C00765,36,36,3,A0006E,FFFFFF
Operator_059,Stivo,C00766,38,38,3,FF1400,FFFFFF
Operator_059,Stivo,C00767,39,39,3,D2D200,000000
Operator_059,Stivo,C00768,40,40,3,0055C8,FFFFFF
Operator_059,Stivo,C00769,42,42,3,FF5A00,000000
Operator_059,Stivo,C00770,43,43,3,6E6E00,FFFFFF
Operator_059,Stivo,C00771,44,44,3,D282BE,000000
Operator_059,Stivo,C00772,45,45,3,640082,FFFFFF
Operator_059,Stivo,C00773,47,47,3,5A230A,FFFFFF
Operator_059,Stivo,C00774,48,48,3,FF5A00,000000
Operator_059,Stivo,C00778,49,49,3,00A092,FFFFFF
Operator_059,Stivo,C00781,56,56,3,5A230A,FFFFFF
Operator_059,Stivo,C00782,57,57,3,00643C,FFFFFF
Operator_059,Stivo,C00783,58,58,3,82C8E6,000000
Operator_059,Stivo,C00784,59,59,3,A0006E,FFFFFF
Operator_059,Stivo,C00785,60,60,3,A50034,FFFFFF
Operator_059,Stivo,C02085,33,33,3,82DC73,000000
Operator_059,Stivo,C02086,55,55,3,D282BE,000000
Operator_059,Stivo,C02141,29,29,3,3C91DC,FFFFFF
78,Sénart,C00836,50,50,3,3BB2FF,000000
78,Sénart,C00837,51,51,3,9B9BCD,000000
78,Sénart,C00838,55,55,3,3BB2FF,000000
78,Sénart,C00839,54,54,3,3BB2FF,000000
78,Sénart,C00840,01,01,3,005C63,FFFFFF
78,Sénart,C00841,02,02,3,FCBB73,000000
78,Sénart,C00842,05,05,3,BC8431,FFFFFF
78,Sénart,C00843,03,03,3,00AFAD,000000
78,Sénart,C00844,04,04,3,FF7F00,FFFFFF
78,Sénart,C00845,11,11,3,40147F,FFFFFF
78,Sénart,C00846,12,12,3,EE1D23,FFFFFF
78,Sénart,C00847,13,13,3,0A560B,FFFFFF
78,Sénart,C00850,34,34,3,8E4900,FFFFFF
78,Sénart,C00851,36,36,3,EBDB01,000000
78,Sénart,C00852,37,37,3,93D5F6,000000
78,Sénart,C00853,41,41,3,8E4900,FFFFFF
78,Sénart,C00854,42,42,3,EE1D23,FFFFFF
78,Sénart,C00855,43,43,3,0A560B,FFFFFF
78,Sénart,C00856,35,35,3,FF7F00,FFFFFF
78,Sénart,C00859,Tzen1,Tzen1,3,C5CE00,000000
78,Sénart,C00860,64,64,3,B5539A,FFFFFF
78,Sénart,C00861,53,53,3,FF7F00,FFFFFF
78,Sénart,C00862,21,21,3,40147F,FFFFFF
78,Sénart,C00863,22,22,3,EE1D23,FFFFFF
78,Sénart,C00864,25,25,3,0A560B,FFFFFF
78,Sénart,C00865,24,24,3,EE1D23,FFFFFF
78,Sénart,C00866,26,26,3,B6DE92,000000
78,Sénart,C00867,23,23,3,0A560B,FFFFFF
78,Sénart,C00868,32,32,3,EE1D23,FFFFFF
78,Sénart,C00869,CPSF,CPSF,3,B5539A,FFFFFF
78,Sénart,C00871,33,33,3,0A560B,FFFFFF
78,Sénart,C01669,31,31,3,40147F,FFFFFF
78,Sénart,C01806,CITALIEN,CITALIEN,3,3BB2FF,000000
78,Sénart,C02187,61B,61B,3,FCBB73,000000
78,Sénart,C02188,62C,62C,3,93D5F6,000000
78,Sénart,C02191,62A,62A,3,00AFAD,000000
78,Sénart,C02192,62B,62B,3,005C63,FFFFFF
78,Sénart,C02193,63,63,3,EC619F,000000
78,Sénart,C02194,61A,61A,3,F3BD04,000000
78,Sénart,C02458,27,27,3,F49FB3,000000
93,TER,C01744,TER,TER Centre - Val de Loire,2,AAAAAA,000000
93,TER,C01745,TER,TER Bourgogne - Franche-Comté,2,AAAAAA,000000
93,TER,C01746,TER,TER Hauts-de-France,2,AAAAAA,000000
93,TER,C01747,TER,TER Grand-Est,2,AAAAAA,000000
93,TER,C01748,TER,TER Normandie,2,AAAAAA,000000
93,TER,C01857,TER,TER Centre - Val-de-Loire,2,AAAAAA,000000
93,TER,C01863,TER,TER Hauts-de-France,2,AAAAAA,000000
93,TER,C02368,TER,TER Centre - Val de Loire,2,AAAAAA,000000
93,TER,C02370,TER,TER Normandie,2,AAAAAA,000000
93,TER,C02372,TER,TER Hauts-de-France,2,AAAAAA,000000
93,TER,C02375,TER,TER Normandie,2,AAAAAA,000000
Operator_400,TICE,C01615,510,510,3,777677,FFFFFF
Operator_400,TICE,C01616,401,401,3,BAB1D7,000000
Operator_400,TICE,C01617,402,402,3,E6001B,FFFFFF
Operator_400,TICE,C01618,403,403,3,EFA602,FFFFFF
Operator_400,TICE,C01619,404,404,3,99C400,FFFFFF
Operator_400,TICE,C01620,405,405,3,0088C6,FFFFFF
Operator_400,TICE,C01621,406,406,3,834D48,FFFFFF
Operator_400,TICE,C01622,407,407,3,81D4F1,000000
Operator_400,TICE,C01623,408,408,3,00B59F,FFFFFF
Operator_400,TICE,C01624,409,409,3,00812C,FFFFFF
Operator_400,TICE,C01625,412,412,3,676464,FFFFFF
Operator_400,TICE,C01626,413,413,3,FFDD00,000000
Operator_400,TICE,C01627,414,414,3,F28CBD,000000
Operator_400,TICE,C01628,415,415,3,71351D,FFFFFF
Operator_400,TICE,C01629,418,418,3,B3DBA6,000000
Operator_400,TICE,C01630,419,419,3,FAC8A9,000000
Operator_400,TICE,C01631,453,453,3,A80983,FFFFFF
Operator_400,TICE,C01672,416,416,3,642165,FFFFFF
Operator_400,TICE,C01956,420,420,3,046376,FFFFFF
176,Tam Limay,C00061,501,501,3,96B28A,FFFFFF
1069,Terres d'Envol,C00189,1,1,3,00814F,FFFFFF
1069,Terres d'Envol,C00197,15,15,3,0064B0,FFFFFF
1069,Terres d'Envol,C00213,39,39,3,F28F42,000000
1069,Terres d'Envol,C00214,43,43,3,C04191,FFFFFF
1069,Terres d'Envol,C00215,44,44,3,98D4E2,000000
1069,Terres d'Envol,C00216,45,45,3,F3A4BA,000000
1069,Terres d'Envol,C01297,349,349,3,82DC73,000000
1069,Terres d'Envol,C01549,702,702,3,005AA1,FFFFFF
