line_id,route_id,stop_id,lat,lon
Line:Relation:7073416,Route:Relation:7843960,StopPoint:Node:1939449047,48.687508699999995,2.2943059999999997
Line:Relation:7423843,Route:Relation:7843961,StopPoint:Node:1939449042,48.6875982,2.2946386
Line:Relation:7844609,Route:Relation:7844605,StopPoint:Node:5811800357,48.9687446,2.2563066
Line:Relation:7844609,Route:Relation:7844606,StopPoint:Node:5811799861,48.9759363,2.2562178999999998
Line:Relation:7844609,Route:Relation:7844607,StopPoint:Node:5811799873,48.96781,2.2534706
Line:Relation:7844609,Route:Relation:7844608,StopPoint:Node:5811799855,48.979252599999995,2.2560976999999998
Line:Relation:8718013,Route:Relation:7871128,StopPoint:Node:5333215528,48.990319,2.085878
Line:Relation:8718014,Route:Relation:7871130,StopPoint:Node:1003105750,48.9884475,2.0750417999999997
Line:Relation:8112875,Route:Relation:7873859,StopPoint:Node:2090284373,48.3419652,2.1618777
Line:Relation:6290750,Route:Relation:7878021,StopPoint:Node:1885173188,48.783929699999995,2.060873
Line:Relation:6290750,Route:Relation:7878022,StopPoint:Node:1885173236,48.7848901,2.0602286999999997
Line:Relation:7292418,Route:Relation:7886546,StopPoint:Node:1049105944,48.679623899999996,2.1626463
Line:Relation:7890329,Route:Relation:7890328,StopPoint:Node:1083676454,48.770871799999995,1.9704717999999999
Line:Relation:7890329,Route:Relation:7890878,StopPoint:Node:1025295288,48.7807721,2.0422709
Line:Relation:7890329,Route:Relation:7891128,StopPoint:Node:1025295288,48.7807721,2.0422709
Line:Relation:8718013,Route:Relation:7892858,StopPoint:Node:5333215529,49.0070601,2.1112664
Line:Relation:8718013,Route:Relation:7892898,StopPoint:Node:5333215528,48.990319,2.085878
Line:Relation:8718014,Route:Relation:7893059,StopPoint:Node:1003105750,48.9884475,2.0750417999999997
Line:Relation:8718014,Route:Relation:7893205,StopPoint:Node:1003105750,48.9884475,2.0750417999999997
Line:Relation:8718014,Route:Relation:7893254,StopPoint:Node:1003105750,48.9884475,2.0750417999999997
Line:Relation:8718014,Route:Relation:7893267,StopPoint:Node:1003105750,48.9884475,2.0750417999999997
Line:Relation:8718013,Route:Relation:7893415,StopPoint:Node:4317617702,48.9977519,2.1166812999999998
Line:Relation:8130796,Route:Relation:7895696,StopPoint:Node:5335500300,48.889262099999996,2.1983232
Line:Relation:8130794,Route:Relation:7895697,StopPoint:Node:5335525580,48.8898285,2.1976423
Line:Relation:8130793,Route:Relation:7895698,StopPoint:Node:5335500299,48.886975799999995,2.199777
Line:Relation:8130795,Route:Relation:7895699,StopPoint:Node:5335500292,48.882501,2.201101
Line:Relation:8132411,Route:Relation:7895823,StopPoint:Node:1275868197,48.9894842,2.0657197
Line:Relation:7975655,Route:Relation:7896636,StopPoint:Node:5335500292,48.882501,2.201101
Line:Relation:7996352,Route:Relation:7897947,StopPoint:Node:5337339639,48.800068599999996,2.2635791
Line:Relation:7801058,Route:Relation:7901154,StopPoint:Node:4325589073,48.7051746,2.363234
Line:Relation:7801058,Route:Relation:7901156,StopPoint:Node:5278344923,48.7021862,2.3623862
Line:Relation:7901303,Route:Relation:7901328,StopPoint:Node:5338630417,48.808015999999995,2.3473105999999997
Line:Relation:7901303,Route:Relation:7901329,StopPoint:Node:4621103388,48.8098513,2.3417546
Line:Relation:7902022,Route:Relation:7902030,StopPoint:Node:5339115903,48.7997789,2.2907287
Line:Relation:7902022,Route:Relation:7902031,StopPoint:Node:4784731623,48.798941,2.2944299999999997
Line:Relation:7902826,Route:Relation:7902827,StopPoint:Node:447891067,48.7898711,2.2920279
Line:Relation:7903216,Route:Relation:7903214,StopPoint:Node:3018077642,48.823203,2.307791
Line:Relation:7903216,Route:Relation:7903215,StopPoint:Node:5339928220,48.812093999999995,2.280566
Line:Relation:8702005,Route:Relation:7906392,StopPoint:Node:1614659020,48.7630512,2.0837819
Line:Relation:7906370,Route:Relation:7906403,StopPoint:Node:1440804065,48.8300973,2.2326582999999998
Line:Relation:7906370,Route:Relation:7906404,StopPoint:Node:1485965696,48.775380999999996,2.091663
Line:Relation:2564126,Route:Relation:7907582,StopPoint:Node:1025295288,48.7807721,2.0422709
Line:Relation:2564126,Route:Relation:7907583,StopPoint:Node:1291547097,48.781003999999996,2.0428175
Line:Relation:7909099,Route:Relation:7909097,StopPoint:Node:4325530082,49.040986499999995,2.3115172
Line:Relation:7909099,Route:Relation:7909098,StopPoint:Node:4322173068,49.0423908,2.3185257
Line:Relation:7908381,Route:Relation:7910764,StopPoint:Node:1275868113,48.9896357,2.0659658
Line:Relation:7922077,Route:Relation:7910780,StopPoint:Node:2214912523,48.9977619,2.0992309
Line:Relation:7399969,Route:Relation:7915209,StopPoint:Node:4323738926,48.975381,2.3005649999999997
Line:Relation:7699451,Route:Relation:7916479,StopPoint:Node:1987730142,48.9795909,2.6155239999999997
Line:Relation:7699451,Route:Relation:7916480,StopPoint:Node:1987730143,48.979599799999995,2.6156468999999998
Line:Relation:3800421,Route:Relation:7917724,StopPoint:Node:2901561335,48.899330199999994,2.0939772
Line:Relation:7917746,Route:Relation:7917725,StopPoint:Node:2901561335,48.899330199999994,2.0939772
Line:Relation:7917762,Route:Relation:7917761,StopPoint:Node:5668122990,48.8990492,2.0947142999999997
Line:Relation:7917842,Route:Relation:7917841,StopPoint:Node:1436226553,48.9292399,2.4796644999999997
Line:Relation:611689,Route:Relation:7918117,StopPoint:Node:3601759124,48.917622599999994,2.237459
Line:Relation:4099253,Route:Relation:7919434,StopPoint:Node:1267553859,48.5302614,2.5250464999999997
Line:Relation:4099253,Route:Relation:7919435,StopPoint:Node:4322137053,48.52992,2.534122
Line:Relation:4635341,Route:Relation:7968520,StopPoint:Node:1939447795,48.687002299999996,2.290618
Line:Relation:4635341,Route:Relation:7968521,StopPoint:Node:1939449042,48.6875982,2.2946386
Line:Relation:7920978,Route:Relation:7970639,StopPoint:Node:3860616435,48.9684342,2.1942942
Line:Relation:7980611,Route:Relation:7980610,StopPoint:Node:5387222886,48.562577,2.249699
Line:Relation:7448624,Route:Relation:7980853,StopPoint:Node:1307014138,49.2006695,1.6773871
Line:Relation:7448624,Route:Relation:7980987,StopPoint:Node:3721961536,49.183037299999995,1.7328465
Line:Relation:7993123,Route:Relation:7991708,StopPoint:Node:3210072200,48.794962899999994,2.6494294999999997
Line:Relation:7993120,Route:Relation:7991714,StopPoint:Node:5392630993,48.805031299999996,2.618273
Line:Relation:7993121,Route:Relation:7991715,StopPoint:Node:4475704259,48.8042349,2.6213281999999998
Line:Relation:7993124,Route:Relation:7991716,StopPoint:Node:3210082762,48.790706,2.6704499999999998
Line:Relation:7993122,Route:Relation:7991717,StopPoint:Node:2723375382,48.804716,2.6015056999999997
Line:Relation:7921031,Route:Relation:8002375,StopPoint:Node:1083676367,48.770544799999996,1.9691687999999998
Line:Relation:8132454,Route:Relation:8014933,StopPoint:Node:1285462913,48.973977,2.2948459999999997
Line:Relation:8132489,Route:Relation:8015962,StopPoint:Node:1609408826,49.0039564,2.2816132
Line:Relation:8132489,Route:Relation:8016022,StopPoint:Node:1607886334,49.0037423,2.2813045
Line:Relation:8024828,Route:Relation:8021830,StopPoint:Node:1060250542,48.9968746,2.2592063
Line:Relation:7743345,Route:Relation:8032392,StopPoint:Node:2115673777,48.7630748,1.9377661
Line:Relation:8132510,Route:Relation:8035138,StopPoint:Node:3682446346,48.9799815,2.2717585
Line:Relation:8036799,Route:Relation:8036798,StopPoint:Node:1018735907,48.7875326,2.0455472
Line:Relation:8132466,Route:Relation:8039529,StopPoint:Node:1410564928,48.9996754,2.23976
Line:Relation:3318735,Route:Relation:8039574,StopPoint:Node:2478281930,48.9187471,2.4761899
Line:Relation:7920957,Route:Relation:8042600,StopPoint:Node:1275868113,48.9896357,2.0659658
Line:Relation:7920985,Route:Relation:8042812,StopPoint:Node:1677117576,48.9548741,2.4436591
Line:Relation:7921015,Route:Relation:8043963,StopPoint:Node:1579683977,48.5348945,2.6572215
Line:Relation:7921039,Route:Relation:8044754,StopPoint:Node:1225044319,48.8315407,1.9441712999999998
Line:Relation:7921039,Route:Relation:8044784,StopPoint:Node:1855079369,48.849017599999996,1.8860949999999999
Line:Relation:7921039,Route:Relation:8044785,StopPoint:Node:1855079368,48.8489079,1.8859647
Line:Relation:8132503,Route:Relation:8047520,StopPoint:Node:1607886334,49.0037423,2.2813045
Line:Relation:8054731,Route:Relation:8054728,StopPoint:Node:1237664309,48.8863378,1.9224515
Line:Relation:8054732,Route:Relation:8054729,StopPoint:Node:1404775516,48.8098761,2.1344281
Line:Relation:8054733,Route:Relation:8054730,StopPoint:Node:5404137370,48.8522737,2.0450616999999998
Line:Relation:7999311,Route:Relation:8056668,StopPoint:Node:1627849547,48.3181965,2.6931753
Line:Relation:7999311,Route:Relation:8056669,StopPoint:Node:2564202347,48.338657399999995,2.69908
Line:Relation:7999311,Route:Relation:8057158,StopPoint:Node:1627849547,48.3181965,2.6931753
Line:Relation:7999311,Route:Relation:8057373,StopPoint:Node:2725986968,48.3362504,2.7388342
Line:Relation:8054731,Route:Relation:8057534,StopPoint:Node:1404775516,48.8098761,2.1344281
Line:Relation:8054732,Route:Relation:8057535,StopPoint:Node:1404775516,48.8098761,2.1344281
Line:Relation:7921025,Route:Relation:8057642,StopPoint:Node:1241248880,48.936866599999995,2.5044413999999997
Line:Relation:5953338,Route:Relation:8058029,StopPoint:Node:2165982005,48.9459162,2.2544649
Line:Relation:5953338,Route:Relation:8058030,StopPoint:Node:2165982004,48.945909799999995,2.2543257999999997
Line:Relation:8106274,Route:Relation:8059641,StopPoint:Node:4405016963,48.993475499999995,2.4507144
Line:Relation:8106274,Route:Relation:8059683,StopPoint:Node:4428899205,48.993085799999996,2.4507841
Line:Relation:8060915,Route:Relation:8060911,StopPoint:Node:4325570137,48.8521241,2.0469614
Line:Relation:8060915,Route:Relation:8060912,StopPoint:Node:5404137370,48.8522737,2.0450616999999998
Line:Relation:8060916,Route:Relation:8060913,StopPoint:Node:4325570137,48.8521241,2.0469614
Line:Relation:8060916,Route:Relation:8060914,StopPoint:Node:5404137370,48.8522737,2.0450616999999998
Line:Relation:7921049,Route:Relation:8061057,StopPoint:Node:1224789084,48.8524046,2.4010916
Line:Relation:7728377,Route:Relation:8061217,StopPoint:Node:1541422473,48.912774899999995,2.6262990999999998
Line:Relation:7147174,Route:Relation:8062650,StopPoint:Node:383589196,48.7601388,2.4035482999999997
Line:Relation:6957343,Route:Relation:8063019,StopPoint:Node:2401892010,48.838462299999996,2.6552445
Line:Relation:7743343,Route:Relation:8063035,StopPoint:Node:1035781011,48.7831219,2.1742015
Line:Relation:7413493,Route:Relation:8063052,StopPoint:Node:2440419568,48.7883101,2.2118179
Line:Relation:8063062,Route:Relation:8063060,StopPoint:Node:5404112406,48.8529461,2.0416087
Line:Relation:8063062,Route:Relation:8063061,StopPoint:Node:5404112407,48.8527041,2.0424389
Line:Relation:7918097,Route:Relation:8063118,StopPoint:Node:1345592623,48.6868117,2.1727127999999998
Line:Relation:2454326,Route:Relation:8063262,StopPoint:Node:5444780497,48.703517899999994,2.1744667
Line:Relation:7921007,Route:Relation:8063325,StopPoint:Node:3027067484,48.7047015,2.2540787
Line:Relation:7921008,Route:Relation:8063808,StopPoint:Node:1617136429,48.705881,2.2120881
Line:Relation:7011271,Route:Relation:8064496,StopPoint:Node:4323165561,48.9637774,1.8927604
Line:Relation:7011365,Route:Relation:8065617,StopPoint:Node:4270235262,48.883868,2.1030729999999997
Line:Relation:7011364,Route:Relation:8066016,StopPoint:Node:5761221485,48.898362999999996,2.121464
Line:Relation:7920958,Route:Relation:8066042,StopPoint:Node:1897059416,48.634906099999995,1.8237586
Line:Relation:7920958,Route:Relation:8066043,StopPoint:Node:1897059416,48.634906099999995,1.8237586
Line:Relation:7920958,Route:Relation:8066061,StopPoint:Node:4614793388,48.619664799999995,1.9047406999999998
Line:Relation:8076962,Route:Relation:8076958,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:8076962,Route:Relation:8076960,StopPoint:Node:1864037582,49.035719699999994,2.122664
Line:Relation:8077088,Route:Relation:8077086,StopPoint:Node:1867640198,49.022449099999996,2.110225
Line:Relation:8077088,Route:Relation:8077087,StopPoint:Node:1867640195,49.0219126,2.1093986
Line:Relation:8132425,Route:Relation:8077325,StopPoint:Node:5454019867,49.0060339,2.3161503
Line:Relation:8131176,Route:Relation:8085721,StopPoint:Node:1404775515,48.8097968,2.1340895
Line:Relation:8131176,Route:Relation:8087922,StopPoint:Node:1425874734,48.825992799999995,2.1369561
Line:Relation:8132310,Route:Relation:8088262,StopPoint:Node:1807245099,48.8211395,2.1175912
Line:Relation:8092257,Route:Relation:8092256,StopPoint:Node:1709739981,48.8719608,2.7950402
Line:Relation:8092298,Route:Relation:8092296,StopPoint:Node:1071425329,48.8619535,2.7863596999999998
Line:Relation:8092298,Route:Relation:8092297,StopPoint:Node:1071425943,48.860706699999994,2.7861404
Line:Relation:6120285,Route:Relation:8092342,StopPoint:Node:1607447555,48.8234165,2.7083947999999998
Line:Relation:7194184,Route:Relation:8093204,StopPoint:Node:1419614901,48.506127799999994,1.9135448
Line:Relation:8109456,Route:Relation:8093209,StopPoint:Node:2604522878,48.9335491,2.0423193
Line:Relation:7097563,Route:Relation:8093214,StopPoint:Node:1168526962,49.1285081,2.4219724
Line:Relation:7922043,Route:Relation:8093253,StopPoint:Node:1275868113,48.9896357,2.0659658
Line:Relation:7119161,Route:Relation:8093289,StopPoint:Node:5197963129,48.978043799999995,2.0317924
Line:Relation:7119164,Route:Relation:8093300,StopPoint:Node:4326133364,48.9251885,2.0333153999999998
Line:Relation:7011277,Route:Relation:8093310,StopPoint:Node:1497214013,48.9489178,2.2565825999999998
Line:Relation:7517252,Route:Relation:8093322,StopPoint:Node:5305975077,48.9193268,2.1862551999999997
Line:Relation:6953405,Route:Relation:8093338,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:6953405,Route:Relation:8093345,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:6953405,Route:Relation:8093372,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:6993738,Route:Relation:8093388,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:6970689,Route:Relation:8093407,StopPoint:Node:1658742802,49.0478321,2.100395
Line:Relation:7234686,Route:Relation:8093418,StopPoint:Node:5931773788,48.7812452,1.8113038
Line:Relation:7532322,Route:Relation:8093429,StopPoint:Node:1251179002,48.7929646,1.9628746
Line:Relation:7147185,Route:Relation:8093849,StopPoint:Node:5811799874,48.996261,2.2552213
Line:Relation:7920973,Route:Relation:8094664,StopPoint:Node:1831794268,48.176818499999996,2.8715679
Line:Relation:6949604,Route:Relation:8098303,StopPoint:Node:1902298368,48.7036485,2.4615259
Line:Relation:2206807,Route:Relation:8098411,StopPoint:Node:5246011435,48.9074242,2.4495454999999997
Line:Relation:7813672,Route:Relation:8098484,StopPoint:Node:1617097614,48.6964641,2.1847851
Line:Relation:7813672,Route:Relation:8098485,StopPoint:Node:1919347296,48.642370799999995,2.2301927999999998
Line:Relation:7483890,Route:Relation:8098544,StopPoint:Node:1077680687,48.7648753,2.1672043
Line:Relation:7618346,Route:Relation:8099259,StopPoint:Node:5899305418,48.4155738,2.7266056
Line:Relation:7618345,Route:Relation:8099265,StopPoint:Node:5899305418,48.4155738,2.7266056
Line:Relation:7618347,Route:Relation:8099288,StopPoint:Node:1836782400,48.4049627,2.7017556
Line:Relation:7797146,Route:Relation:8099308,StopPoint:Node:1222859981,48.3700395,2.8155042999999997
Line:Relation:6886090,Route:Relation:8100667,StopPoint:Node:2734578737,48.9504832,3.1240571999999998
Line:Relation:6957317,Route:Relation:8100669,StopPoint:Node:1506930344,48.7089587,2.8698723999999998
Line:Relation:7921028,Route:Relation:8100679,StopPoint:Node:1491701706,48.911151499999995,2.3371551
Line:Relation:7920955,Route:Relation:8100692,StopPoint:Node:5276474447,48.8255559,2.1826083
Line:Relation:6972327,Route:Relation:8100694,StopPoint:Node:1778338272,48.9357374,2.5153238
Line:Relation:7797165,Route:Relation:8103141,StopPoint:Node:1202987414,48.3748121,2.8201345
Line:Relation:7797300,Route:Relation:8103142,StopPoint:Node:4526020891,48.3860999,2.7856810999999997
Line:Relation:7797293,Route:Relation:8103143,StopPoint:Node:1222858790,48.367397499999996,2.8158637
Line:Relation:7797176,Route:Relation:8103144,StopPoint:Node:1202987414,48.3748121,2.8201345
Line:Relation:4021770,Route:Relation:8103145,StopPoint:Node:3066613297,48.616040999999996,3.1947381999999998
Line:Relation:7618348,Route:Relation:8103146,StopPoint:Node:5866597653,48.455728699999995,2.7427077
Line:Relation:7194163,Route:Relation:8103147,StopPoint:Node:4317617702,48.9977519,2.1166812999999998
Line:Relation:7921034,Route:Relation:8105895,StopPoint:Node:423022559,48.858723399999995,2.190773
Line:Relation:7920972,Route:Relation:8107337,StopPoint:Node:4188940779,48.253949999999996,2.8215908
Line:Relation:7920968,Route:Relation:8107344,StopPoint:Node:2726745479,48.261755199999996,2.7142133999999998
Line:Relation:7921048,Route:Relation:8107370,StopPoint:Node:1356696681,48.9012105,2.8127698
Line:Relation:7921045,Route:Relation:8107384,StopPoint:Node:1356793176,48.859302899999996,2.9051971
Line:Relation:7921047,Route:Relation:8107391,StopPoint:Node:5805223916,48.889930299999996,2.8275308
Line:Relation:8108526,Route:Relation:8108524,StopPoint:Node:1356696681,48.9012105,2.8127698
Line:Relation:8108526,Route:Relation:8108525,StopPoint:Node:1356696684,48.9005057,2.8124441
Line:Relation:3318735,Route:Relation:8109655,StopPoint:Node:1523662657,48.913188,2.4372721999999998
Line:Relation:6991441,Route:Relation:8116126,StopPoint:Node:1936537140,48.8813192,2.6910163
Line:Relation:8116384,Route:Relation:8116383,StopPoint:Node:5349802724,48.989512399999995,1.7040952
Line:Relation:7920979,Route:Relation:8120936,StopPoint:Node:1646040099,48.7050596,2.3355021
Line:Relation:7993124,Route:Relation:8122701,StopPoint:Node:1375042530,48.7615256,2.6972826
Line:Relation:7234663,Route:Relation:8122748,StopPoint:Node:5392631655,48.7974903,2.652859
Line:Relation:7234663,Route:Relation:8122749,StopPoint:Node:5392630986,48.7976171,2.6527868999999997
Line:Relation:8122752,Route:Relation:8122750,StopPoint:Node:5392564471,48.7992847,2.6380033
Line:Relation:8122752,Route:Relation:8122751,StopPoint:Node:5392630986,48.7976171,2.6527868999999997
Line:Relation:7993122,Route:Relation:8122972,StopPoint:Node:1250850828,48.797309999999996,2.641324
Line:Relation:7993121,Route:Relation:8122974,StopPoint:Node:3068499589,48.804297899999995,2.6214874
Line:Relation:7993120,Route:Relation:8122975,StopPoint:Node:5392630984,48.794188299999995,2.6044297
Line:Relation:611689,Route:Relation:8122976,StopPoint:Node:1411497659,48.9097696,2.2146565
Line:Relation:7922077,Route:Relation:8122977,StopPoint:Node:4317618900,48.9991335,2.1055303
Line:Relation:7996352,Route:Relation:8122978,StopPoint:Node:1833632934,48.78991,2.2532777999999998
Line:Relation:7975655,Route:Relation:8122979,StopPoint:Node:5335500296,48.8801938,2.2030643
Line:Relation:8112875,Route:Relation:8122981,StopPoint:Node:4320997916,48.3281912,2.1732708
Line:Relation:7920959,Route:Relation:8122982,StopPoint:Node:1035459601,48.9261178,2.3572322
Line:Relation:7920960,Route:Relation:8122983,StopPoint:Node:1616873959,48.9637654,2.3604743999999998
Line:Relation:7920963,Route:Relation:8122986,StopPoint:Node:1369527669,48.5289067,1.7949311
Line:Relation:7141723,Route:Relation:8122987,StopPoint:Node:1679900821,49.1013741,1.9668192
Line:Relation:7920964,Route:Relation:8122988,StopPoint:Node:1755237854,48.9088798,2.1523087999999997
Line:Relation:7998730,Route:Relation:8122989,StopPoint:Node:4325147935,49.1803879,2.0288045
Line:Relation:7920966,Route:Relation:8122990,StopPoint:Node:2518314512,48.9215224,2.1157046999999998
Line:Relation:7999440,Route:Relation:8122991,StopPoint:Node:4321203907,48.2865104,2.9595103999999997
Line:Relation:7999362,Route:Relation:8122992,StopPoint:Node:4552024890,48.273565,2.7424228999999998
Line:Relation:7999696,Route:Relation:8122993,StopPoint:Node:2726745479,48.261755199999996,2.7142133999999998
Line:Relation:7999343,Route:Relation:8122995,StopPoint:Node:1627849547,48.3181965,2.6931753
Line:Relation:7797401,Route:Relation:8122996,StopPoint:Node:1707263981,48.406555,2.7908569
Line:Relation:7999546,Route:Relation:8122997,StopPoint:Node:4140827544,48.3127309,2.6832011
Line:Relation:7999547,Route:Relation:8122998,StopPoint:Node:427896380,48.370003999999994,2.8153240999999998
Line:Relation:7999375,Route:Relation:8122999,StopPoint:Node:1222862152,48.373720299999995,2.8081888999999998
Line:Relation:7999314,Route:Relation:8123000,StopPoint:Node:1651602877,48.333369,2.6930696999999997
Line:Relation:8112663,Route:Relation:8123001,StopPoint:Node:5315120517,48.4355082,2.150052
Line:Relation:7873860,Route:Relation:8123002,StopPoint:Node:5315120517,48.4355082,2.150052
Line:Relation:7920974,Route:Relation:8123003,StopPoint:Node:1192733848,48.8835005,2.106969
Line:Relation:6957305,Route:Relation:8123004,StopPoint:Node:1579685083,48.5264069,2.6552914999999997
Line:Relation:7920975,Route:Relation:8123005,StopPoint:Node:4040326260,48.9553516,2.8790763
Line:Relation:7920976,Route:Relation:8123006,StopPoint:Node:4040326260,48.9553516,2.8790763
Line:Relation:7920589,Route:Relation:8123007,StopPoint:Node:3794409847,48.6280966,2.0252608
Line:Relation:7998698,Route:Relation:8123008,StopPoint:Node:1507752484,48.5253447,2.0364579
Line:Relation:5426315,Route:Relation:8123009,StopPoint:Node:3251028160,48.975187,2.336737
Line:Relation:7920980,Route:Relation:8123010,StopPoint:Node:1192735261,48.894641199999995,2.0977642
Line:Relation:7920983,Route:Relation:8123012,StopPoint:Node:1249118759,48.906051399999996,2.4694219
Line:Relation:7920984,Route:Relation:8123013,StopPoint:Node:1518188861,48.9351406,2.4565956
Line:Relation:7920986,Route:Relation:8123014,StopPoint:Node:1549202144,48.9263043,2.3846955999999997
Line:Relation:7920987,Route:Relation:8123015,StopPoint:Node:2329839716,48.8979626,2.3589507999999997
Line:Relation:7920988,Route:Relation:8123016,StopPoint:Node:1318910798,48.9848314,2.3995708
Line:Relation:7920989,Route:Relation:8123017,StopPoint:Node:1612228146,48.9994788,2.3897787
Line:Relation:7920990,Route:Relation:8123018,StopPoint:Node:1351093758,48.992956299999996,2.3834090999999997
Line:Relation:7920991,Route:Relation:8123019,StopPoint:Node:1351093761,48.9942365,2.3784218
Line:Relation:7920992,Route:Relation:8123020,StopPoint:Node:1001505586,48.9020109,2.2590775
Line:Relation:7920995,Route:Relation:8123022,StopPoint:Node:2811173182,48.6938344,2.4295717999999997
Line:Relation:7920996,Route:Relation:8123023,StopPoint:Node:3250174482,48.241642899999995,2.7016267999999997
Line:Relation:7208739,Route:Relation:8123025,StopPoint:Node:1835630341,48.370251499999995,2.957578
Line:Relation:7208740,Route:Relation:8123026,StopPoint:Node:3101545134,48.3291271,3.0004787
Line:Relation:7920999,Route:Relation:8123027,StopPoint:Node:3090632950,48.6981057,2.3818680999999997
Line:Relation:7921000,Route:Relation:8123028,StopPoint:Node:2097166397,48.7056636,2.4194389999999997
Line:Relation:7921001,Route:Relation:8123029,StopPoint:Node:2811173191,48.703136799999996,2.4372191
Line:Relation:7921002,Route:Relation:8123030,StopPoint:Node:2097166397,48.7056636,2.4194389999999997
Line:Relation:7921003,Route:Relation:8123031,StopPoint:Node:3080202717,48.6958194,2.4421554
Line:Relation:7921006,Route:Relation:8123032,StopPoint:Node:1564071827,48.7196055,2.4415652999999997
Line:Relation:7921009,Route:Relation:8123033,StopPoint:Node:1380201568,48.5278169,2.6556735
Line:Relation:7921010,Route:Relation:8123034,StopPoint:Node:1579683977,48.5348945,2.6572215
Line:Relation:7921011,Route:Relation:8123035,StopPoint:Node:6373559098,48.9378222,2.1578355
Line:Relation:7921012,Route:Relation:8123036,StopPoint:Node:2274756720,48.5040244,2.85528
Line:Relation:7921013,Route:Relation:8123037,StopPoint:Node:1518649379,48.539101599999995,2.6641282
Line:Relation:7921014,Route:Relation:8123038,StopPoint:Node:1817618830,48.540512299999996,2.6235074
Line:Relation:7921017,Route:Relation:8123040,StopPoint:Node:2901560700,48.9069839,2.0386333999999997
Line:Relation:7921019,Route:Relation:8123042,StopPoint:Node:1518649379,48.539101599999995,2.6641282
Line:Relation:7921020,Route:Relation:8123043,StopPoint:Node:1579685131,48.5369029,2.6584228
Line:Relation:7921021,Route:Relation:8123044,StopPoint:Node:1579685083,48.5264069,2.6552914999999997
Line:Relation:7921022,Route:Relation:8123045,StopPoint:Node:1518649158,48.5393136,2.6644246
Line:Relation:7921026,Route:Relation:8123047,StopPoint:Node:5385207783,48.421366,2.067187
Line:Relation:7921029,Route:Relation:8123048,StopPoint:Node:1035781011,48.7831219,2.1742015
Line:Relation:7921030,Route:Relation:8123049,StopPoint:Node:1077680687,48.7648753,2.1672043
Line:Relation:7921032,Route:Relation:8123052,StopPoint:Node:2112533193,48.7565319,1.9508244
Line:Relation:7921035,Route:Relation:8123053,StopPoint:Node:1395173996,48.878302299999994,2.1803851
Line:Relation:7921036,Route:Relation:8123054,StopPoint:Node:1730998221,48.884949299999995,2.1546157999999997
Line:Relation:7921038,Route:Relation:8123055,StopPoint:Node:2388405502,48.7942172,2.2189391
Line:Relation:7921433,Route:Relation:8123056,StopPoint:Node:1018735959,48.787853899999995,2.0461934999999998
Line:Relation:7921042,Route:Relation:8123057,StopPoint:Node:1439685460,48.5334921,2.007628
Line:Relation:7921043,Route:Relation:8123058,StopPoint:Node:1191784124,48.8698291,2.2171374
Line:Relation:7998640,Route:Relation:8123061,StopPoint:Node:5804432857,48.862859099999994,2.885647
Line:Relation:7999697,Route:Relation:8123062,StopPoint:Node:1222864331,48.3719804,2.8219932
Line:Relation:7999069,Route:Relation:8123063,StopPoint:Node:372714306,49.0165016,2.469118
Line:Relation:7921053,Route:Relation:8123064,StopPoint:Node:1035459601,48.9261178,2.3572322
Line:Relation:7921054,Route:Relation:8123065,StopPoint:Node:1411497634,48.9027475,2.2063938
Line:Relation:611690,Route:Relation:8123066,StopPoint:Node:1411508840,48.9177679,2.2200271
Line:Relation:7921056,Route:Relation:8123067,StopPoint:Node:252857718,49.0320695,2.474189
Line:Relation:7470484,Route:Relation:8123131,StopPoint:Node:1016134764,48.8422287,2.5780746
Line:Relation:6957305,Route:Relation:8124025,StopPoint:Node:2177750353,48.2666864,2.6929342
Line:Relation:6957305,Route:Relation:8124026,StopPoint:Node:1579685083,48.5264069,2.6552914999999997
Line:Relation:8727859,Route:Relation:8130074,StopPoint:Node:3958457921,48.9680799,2.1928769999999997
Line:Relation:8086899,Route:Relation:8130077,StopPoint:Node:3958457921,48.9680799,2.1928769999999997
Line:Relation:8130193,Route:Relation:8130194,StopPoint:Node:1439685464,48.5335824,2.0081428
Line:Relation:8130220,Route:Relation:8130219,StopPoint:Node:1439685466,48.533623299999995,2.0078671
Line:Relation:8130796,Route:Relation:8130789,StopPoint:Node:5335525564,48.894289,2.1944425
Line:Relation:8130794,Route:Relation:8130790,StopPoint:Node:3096312174,48.8979505,2.2127578
Line:Relation:8130793,Route:Relation:8130791,StopPoint:Node:5335500300,48.889262099999996,2.1983232
Line:Relation:8130795,Route:Relation:8130792,StopPoint:Node:5335500296,48.8801938,2.2030643
Line:Relation:7101486,Route:Relation:8131558,StopPoint:Node:1028734356,48.610710499999996,2.3896994
Line:Relation:7101486,Route:Relation:8131559,StopPoint:Node:1028734392,48.610597,2.3893413
Line:Relation:7101486,Route:Relation:8131560,StopPoint:Node:2129329452,48.623331,2.4279303999999997
Line:Relation:8132310,Route:Relation:8132308,StopPoint:Node:1404775515,48.8097968,2.1340895
