osm:ref:FR:STIF,lat,lon,code,stop_id,network,route_id,osm:ref:FR:STIF:stop_id,destination,osm:ref:FR:STIF:ExternalCode_Line,name,line_id
39762,48.883786,2.3330036,30,StopPoint:Node:1241390897,RATP,Route:Relation:1255728,StopPoint:59:3740305,Trocadéro,100100030:30,Blanche,Line:Relation:1255732
35852,48.8843725,2.3288139,30,StopPoint:Node:821879427,RATP,Route:Relation:1255728,StopPoint:59:3740306,Trocadéro,100100030:30,Place de Clichy - Caulaincourt,Line:Relation:1255732
28988,48.8836309,2.3269778999999997,30,StopPoint:Node:821855272,RATP,Route:Relation:1255728,StopPoint:59:3740307,Trocadéro,100100030:30,Place de Clichy,Line:Relation:1255732
28997,48.883108799999995,2.3245043,30,StopPoint:Node:2520784130,RATP,Route:Relation:1255728,StopPoint:59:3740308,Trocadéro,100100030:30,Turin – Batignolles,Line:Relation:1255732
28989,48.8823224,2.3205491,30,StopPoint:Node:822153724,RATP,Route:Relation:1255728,StopPoint:59:3740309,Trocadéro,100100030:30,Rome-Batignolles,Line:Relation:1255732
28998,48.881589,2.3170196,30,StopPoint:Node:4947433594,RATP,Route:Relation:1255728,StopPoint:59:3740310,Trocadéro,100100030:30,Villiers,Line:Relation:1255732
36945,48.8808347,2.3117674,30,StopPoint:Node:2042462320,RATP,Route:Relation:1255728,StopPoint:59:3740311,Trocadéro,100100030:30,Malesherbes - Courcelles,Line:Relation:1255732
28994,48.880338099999996,2.3082693,30,StopPoint:Node:827975681,RATP,Route:Relation:1255728,StopPoint:59:3740312,Trocadéro,100100030:30,Monceau,Line:Relation:1255732
28986,48.8791872,2.3027025,30,StopPoint:Node:2034367274,RATP,Route:Relation:1255728,StopPoint:59:3740313,Trocadéro,100100030:30,Courcelles,Line:Relation:1255732
28990,48.878378299999994,2.2989441,30,StopPoint:Node:838533051,RATP,Route:Relation:1255728,StopPoint:59:3740314,Trocadéro,100100030:30,Ternes,Line:Relation:1255732
28993,48.8745998,2.2954483999999997,30,StopPoint:Node:911471503,RATP,Route:Relation:1255728,StopPoint:59:3740315,Trocadéro,100100030:30,Charles de Gaulle - Étoile - Wagram,Line:Relation:1255732
29453,48.872671499999996,2.2940864,30,StopPoint:Node:936923996,RATP,Route:Relation:1255728,StopPoint:59:3740316,Trocadéro,100100030:30,Charles de Gaulle - Étoile - Kléber,Line:Relation:1255732
22805,48.8694005,2.2917131,30,StopPoint:Node:1987166808,RATP,Route:Relation:1255728,StopPoint:59:4008852,Trocadéro,100100030:30,Kléber - Paul Valéry,Line:Relation:1255732
28985,48.8639459,2.2877878,30,StopPoint:Node:1987166864,RATP,Route:Relation:1255728,StopPoint:59:3740321,Trocadéro,100100030:30,Trocadéro,Line:Relation:1255732
28398,48.852736199999995,2.3686640999999997,29,StopPoint:Node:4942738021,RATP,Route:Relation:1255729,StopPoint:8798394:800:N144,Porte de Montempoivre,100100029:29,Bastille,Line:Relation:1255733
41416,48.852736199999995,2.3686640999999997,29,StopPoint:Node:4942738021,RATP,Route:Relation:1255729,StopPoint:8798394:800:N144,Porte de Montempoivre,100100029:29,Bastille,Line:Relation:1255733
9118,48.872305,2.3294664,29,StopPoint:Node:974091281,RATP,Route:Relation:1255729,StopPoint:59:3747813,Porte de Montempoivre,100100029:29,Auber,Line:Relation:1255733
28558,48.871316799999995,2.3312724,29,StopPoint:Node:974091462,RATP,Route:Relation:1255729,StopPoint:59:4036754,Porte de Montempoivre,100100029:29,Opéra,Line:Relation:1255733
27316,48.870155499999996,2.3331174,29,StopPoint:Node:1241160206,RATP,Route:Relation:1255729,StopPoint:59:3747817,Porte de Montempoivre,100100029:29,Opéra - 4 Septembre,Line:Relation:1255733
27320,48.869218599999996,2.3380768,29,StopPoint:Node:329130601,RATP,Route:Relation:1255729,StopPoint:59:4036757,Porte de Montempoivre,100100029:29,Richelieu - 4 Septembre,Line:Relation:1255733
28399,48.8687386,2.3407931,29,StopPoint:Node:687956650,RATP,Route:Relation:1255729,StopPoint:59:4036758,Porte de Montempoivre,100100029:29,Bourse,Line:Relation:1255733
29441,48.8655197,2.3418183999999997,29,StopPoint:Node:1843639343,RATP,Route:Relation:1255729,StopPoint:59:3747822,Porte de Montempoivre,100100029:29,Victoires,Line:Relation:1255733
29444,48.864897199999994,2.3444013,29,StopPoint:Node:681370228,RATP,Route:Relation:1255729,StopPoint:59:3747823,Porte de Montempoivre,100100029:29,Étienne Marcel - Montmartre,Line:Relation:1255733
29423,48.8639401,2.3483910999999997,29,StopPoint:Node:2042462220,RATP,Route:Relation:1255729,StopPoint:59:3747824,Porte de Montempoivre,100100029:29,Turbigo - Etienne Marcel,Line:Relation:1255733
29435,48.8631921,2.3515058,29,StopPoint:Node:705657776,RATP,Route:Relation:1255729,StopPoint:59:3747825,Porte de Montempoivre,100100029:29,Sébastopol - Étienne Marcel,Line:Relation:1255733
29449,48.8628413,2.3530496999999997,29,StopPoint:Node:706127936,RATP,Route:Relation:1255729,StopPoint:59:3747826,Porte de Montempoivre,100100029:29,Grenier Saint-Lazare - Quartier de l'Horloge,Line:Relation:1255733
29439,48.8610785,2.3537893999999997,29,StopPoint:Node:2044485255,RATP,Route:Relation:1255729,StopPoint:59:3747828,Porte de Montempoivre,100100029:29,Centre Georges Pompidou,Line:Relation:1255733
29433,48.8601321,2.3565738,29,StopPoint:Node:701537684,RATP,Route:Relation:1255729,StopPoint:59:3747829,Porte de Montempoivre,100100029:29,Archives - Rambuteau,Line:Relation:1255733
29434,48.8588131,2.3584685999999997,29,StopPoint:Node:702750973,RATP,Route:Relation:1255729,StopPoint:59:3747830,Porte de Montempoivre,100100029:29,Rue Vieille du Temple,Line:Relation:1255733
29422,48.8571606,2.3619543999999997,29,StopPoint:Node:2044485355,RATP,Route:Relation:1255729,StopPoint:59:3747831,Porte de Montempoivre,100100029:29,Payenne,Line:Relation:1255733
26182,48.8563513,2.3645997999999997,29,StopPoint:Node:703518512,RATP,Route:Relation:1255729,StopPoint:59:3747832,Porte de Montempoivre,100100029:29,Place des Vosges,Line:Relation:1255733
28395,48.8553729,2.3684130999999997,29,StopPoint:Node:2042462179,RATP,Route:Relation:1255729,StopPoint:59:3687077,Porte de Montempoivre,100100029:29,Pasteur - Wagner,Line:Relation:1255733
28401,48.8543561,2.3686751,29,StopPoint:Node:2032515165,RATP,Route:Relation:1255729,StopPoint:59:3747834,Porte de Montempoivre,100100029:29,Bastille - Beaumarchais,Line:Relation:1255733
28393,48.848693399999995,2.3709664,29,StopPoint:Node:967125204,RATP,Route:Relation:1255729,StopPoint:59:3813080,Porte de Montempoivre,100100029:29,Lyon - Ledru-Rollin,Line:Relation:1255733
22801,48.845710999999994,2.3733385,29,StopPoint:Node:4874044421,RATP,Route:Relation:1255729,StopPoint:59:3747837;StopPoint:59:4035992,Porte de Montempoivre,100100029:29,Gare de Lyon - Diderot,Line:Relation:1255733
29440,48.846019899999995,2.3777747,29,StopPoint:Node:2013669187,RATP,Route:Relation:1255729,StopPoint:59:3747838,Porte de Montempoivre,100100029:29,Daumesnil - Diderot,Line:Relation:1255733
25303,48.8394899,2.3969844,29,StopPoint:Node:1355349519,RATP,Route:Relation:1255729,StopPoint:59:3747850,Porte de Montempoivre,100100029:29,Docteur Goujon - Reuilly,Line:Relation:1255733
36096,48.839554,2.399378,29,StopPoint:Node:1355349581,RATP,Route:Relation:1255729,StopPoint:59:3747852,Porte de Montempoivre,100100029:29,Picpus - Reuilly,Line:Relation:1255733
22988,48.828486299999994,2.2734007,39,StopPoint:Node:259288775,RATP,Route:Relation:1255730,StopPoint:59:3807605,Gare du Nord,100100039:39,Frères Voisin,Line:Relation:1057577
24247,48.8346549,2.284423,39,StopPoint:Node:985727440,RATP,Route:Relation:1255730,StopPoint:59:3807609,Gare du Nord,100100039:39,Desnouettes,Line:Relation:1057577
24248,48.835521299999996,2.2861616,39,StopPoint:Node:985727420,RATP,Route:Relation:1255730,StopPoint:59:3807610,Gare du Nord,100100039:39,Desnouettes - Vasco de Gama,Line:Relation:1057577
24249,48.8358098,2.2893082,39,StopPoint:Node:985727416,RATP,Route:Relation:1255730,StopPoint:59:3807611,Gare du Nord,100100039:39,Hameau,Line:Relation:1057577
36293,48.8342698,2.2909012,39,StopPoint:Node:985727413,RATP,Route:Relation:1255730,StopPoint:59:3807612,Gare du Nord,100100039:39,Vaugirard - Croix Nivert,Line:Relation:1057577
36294,48.8355714,2.2930685,39,StopPoint:Node:985727450,RATP,Route:Relation:1255730,StopPoint:59:3807613,Gare du Nord,100100039:39,Hôpital de Vaugirard,Line:Relation:1057577
22769,48.8375329,2.2971556,39,StopPoint:Node:309963671,RATP,Route:Relation:1255730,StopPoint:59:3807614,Gare du Nord,100100039:39,Convention - Vaugirard,Line:Relation:1057577
39319,48.8385403,2.2990448999999997,39,StopPoint:Node:985727434,RATP,Route:Relation:1255730,StopPoint:59:3807596,Gare du Nord,100100039:39,Abbé Groult,Line:Relation:1057577
39321,48.8397095,2.3019344999999998,39,StopPoint:Node:306912828,RATP,Route:Relation:1255730,StopPoint:59:3812956,Gare du Nord,100100039:39,Vaugirard - Favorites,Line:Relation:1057577
22326,48.8404472,2.3046245,39,StopPoint:Node:260016759,RATP,Route:Relation:1255730,StopPoint:59:4726725,Gare du Nord,100100039:39,Cambronne - Vaugirard,Line:Relation:1057577
37562,48.8416066,2.3084716,39,StopPoint:Node:260016791,RATP,Route:Relation:1255730,StopPoint:59:4726726,Gare du Nord,100100039:39,Volontaires - Vaugirard,Line:Relation:1057577
23448,48.8432489,2.312666,39,StopPoint:Node:260016832,RATP,Route:Relation:1255730,StopPoint:59:3812959,Gare du Nord,100100039:39,Pasteur - Lycée Buffon,Line:Relation:1057577
39456,48.8449576,2.3113153,39,StopPoint:Node:985727445,RATP,Route:Relation:1255730,StopPoint:59:4726728,Gare du Nord,100100039:39,Sèvres - Lecourbe,Line:Relation:1057577
26786,48.8471501,2.316246,39,StopPoint:Node:831294994,RATP,Route:Relation:1255730,StopPoint:59:3813119,Gare du Nord,100100039:39,Duroc,Line:Relation:1057577
23449,48.8486274,2.3210606,39,StopPoint:Node:993959786,RATP,Route:Relation:1255730,StopPoint:59:3813059,Gare du Nord,100100039:39,Vaneau - Saint-Romain,Line:Relation:1057577
23446,48.851011799999995,2.3262364,39,StopPoint:Node:786144457,RATP,Route:Relation:1255730,StopPoint:59:3813061,Gare du Nord,100100039:39,Sèvres - Babylone,Line:Relation:1057577
26186,48.8583101,2.3337651999999998,39,StopPoint:Node:973785564,RATP,Route:Relation:1255730,StopPoint:59:3926200,Gare du Nord,100100039:39,Pont du Carrousel - Quai Voltaire,Line:Relation:1057577
26180,48.8608207,2.3339436,39,StopPoint:Node:973872838,RATP,Route:Relation:1255730,StopPoint:59:3926201,Gare du Nord,100100039:39,Musée du Louvre,Line:Relation:1057577
36739,48.8642974,2.3351961,39,StopPoint:Node:973872832,RATP,Route:Relation:1255730,StopPoint:59:3926203,Gare du Nord,100100039:39,Palais Royal - Comédie Française,Line:Relation:1057577
27320,48.869218599999996,2.3380768,39,StopPoint:Node:329130601,RATP,Route:Relation:1255730,StopPoint:59:4036757,Gare du Nord,100100039:39,Richelieu - 4 Septembre,Line:Relation:1057577
28399,48.8687386,2.3407931,39,StopPoint:Node:687956650,RATP,Route:Relation:1255730,StopPoint:59:4036758,Gare du Nord,100100039:39,Bourse,Line:Relation:1057577
26750,48.867955099999996,2.3442419,39,StopPoint:Node:1244633375,RATP,Route:Relation:1255730,StopPoint:59:3807627,Gare du Nord,100100039:39,Réaumur — Montmartre,Line:Relation:1057577
26767,48.8674567,2.3465358999999997,39,StopPoint:Node:1250216175,RATP,Route:Relation:1255730,StopPoint:59:3807628,Gare du Nord,100100039:39,Sentier,Line:Relation:1057577
22985,48.8684297,2.3538948,39,StopPoint:Node:808486113,RATP,Route:Relation:1255730,StopPoint:59:3764648,Gare du Nord,100100039:39,Strasbourg - Saint-Denis,Line:Relation:1057577
22986,48.8720074,2.355908,39,StopPoint:Node:808486080,RATP,Route:Relation:1255730,StopPoint:59:3764649,Gare du Nord,100100039:39,Château d'Eau,Line:Relation:1057577
39800,48.8753464,2.3578419,39,StopPoint:Node:2490190440,RATP,Route:Relation:1255730,StopPoint:59:3764608,Gare du Nord,100100039:39,Gare de l'Est,Line:Relation:1057577
39925,48.8777526,2.3564376,39,StopPoint:Node:2042462310,RATP,Route:Relation:1255730,StopPoint:59:3666563,Gare du Nord,100100039:39,Valenciennes,Line:Relation:1057577
39805,48.8807173,2.3570822,39,StopPoint:Node:827624431,RATP,Route:Relation:1255730,StopPoint:59:3741052,Gare du Nord,100100039:39,Gare du Nord,Line:Relation:1057577
40022,48.875647699999995,2.3575641,31,StopPoint:Node:2549984379,RATP,Route:Relation:1255731,StopPoint:59:4035730,Charles de Gaulle-Étoile,100100031:31,Gare de l'Est,Line:Relation:1255734
28251,48.8782012,2.3544438999999997,31,StopPoint:Node:4886220022,RATP,Route:Relation:1255731,StopPoint:59:7275141,Charles de Gaulle-Étoile,100100031:31,Lafayette - Magenta Gare du Nord,Line:Relation:1255734
34166,48.8878917,2.3496722,31,StopPoint:Node:2042462372,RATP,Route:Relation:1255731,StopPoint:59:4211800,Charles de Gaulle-Étoile,100100031:31,Château Rouge,Line:Relation:1255734
27024,48.891236799999994,2.3497072,31,StopPoint:Node:1658001713,RATP,Route:Relation:1255731,StopPoint:59:4211798,Charles de Gaulle-Étoile,100100031:31,Marcadet - Poissonniers,Line:Relation:1255734
22774,48.8925555,2.3445698,31,StopPoint:Node:2078906761,RATP,Route:Relation:1255731,StopPoint:59:3749639,Charles de Gaulle-Étoile,100100031:31,Mairie du 18e - Jules Joffrin,Line:Relation:1255734
25941,48.893228199999996,2.3397473,31,StopPoint:Node:2042462384,RATP,Route:Relation:1255731,StopPoint:59:3749641,Charles de Gaulle-Étoile,100100031:31,Duhesme - Le Ruisseau,Line:Relation:1255734
27487,48.893615999999994,2.3368474999999997,31,StopPoint:Node:2406781871,RATP,Route:Relation:1255731,StopPoint:59:5018156,Charles de Gaulle-Étoile,100100031:31,Damrémont - Ordener,Line:Relation:1255734
26564,48.894093999999996,2.3319275,31,StopPoint:Node:1896107551,RATP,Route:Relation:1255731,StopPoint:59:5018158,Charles de Gaulle-Étoile,100100031:31,Vauvenargues,Line:Relation:1255734
26563,48.892939,2.3267729999999998,31,StopPoint:Node:599796544,RATP,Route:Relation:1255731,StopPoint:59:5018160,Charles de Gaulle-Étoile,100100031:31,Guy Môquet,Line:Relation:1255734
26566,48.8921486,2.3230976,31,StopPoint:Node:599812705,RATP,Route:Relation:1255731,StopPoint:59:5018161,Charles de Gaulle-Étoile,100100031:31,Moines - Davy,Line:Relation:1255734
22810,48.891251399999994,2.3180377,31,StopPoint:Node:596083022,RATP,Route:Relation:1255731,StopPoint:59:4472765,Charles de Gaulle-Étoile,100100031:31,Brochant - Cardinet,Line:Relation:1255734
40838,48.8894935,2.3164086999999998,31,StopPoint:Node:596084024,RATP,Route:Relation:1255731,StopPoint:59:5018165,Charles de Gaulle-Étoile,100100031:31,Parc Martin Luther King,Line:Relation:1255734
36273,48.8876223,2.3144223,31,StopPoint:Node:596084636,RATP,Route:Relation:1255731,StopPoint:59:4472767,Charles de Gaulle-Étoile,100100031:31,Pont Cardinet,Line:Relation:1255734
25086,48.8858682,2.309011,31,StopPoint:Node:5334836831,RATP,Route:Relation:1255731,StopPoint:59:5018169,Charles de Gaulle-Étoile,100100031:31,Jouffroy d'Abbans - Tocqueville,Line:Relation:1255734
22812,48.8848492,2.3064953,31,StopPoint:Node:597413356,RATP,Route:Relation:1255731,StopPoint:59:5018171,Charles de Gaulle-Étoile,100100031:31,Jouffroy d'Abbans - Malesherbes,Line:Relation:1255734
22813,48.8835981,2.3042344,31,StopPoint:Node:2700086498,RATP,Route:Relation:1255731,StopPoint:59:5018173,Charles de Gaulle-Étoile,100100031:31,Jouffroy d'Abbans - Villiers,Line:Relation:1255734
25089,48.8831025,2.3025463,31,StopPoint:Node:4086247047,RATP,Route:Relation:1255731,StopPoint:59:5018175,Charles de Gaulle-Étoile,100100031:31,Wagram - Prony,Line:Relation:1255734
39721,48.8813537,2.3003856,31,StopPoint:Node:597413601,RATP,Route:Relation:1255731,StopPoint:59:5018177,Charles de Gaulle-Étoile,100100031:31,Wagram – Courcelles,Line:Relation:1255734
28254,48.8775401,2.2986435,31,StopPoint:Node:597413631,RATP,Route:Relation:1255731,StopPoint:59:7305095,Charles de Gaulle-Étoile,100100031:31,Ternes,Line:Relation:1255734
25085,48.876255,2.3007388,31,StopPoint:Node:838123025,RATP,Route:Relation:1255731,StopPoint:59:5018180,Charles de Gaulle-Étoile,100100031:31,Hoche - Saint-Honoré,Line:Relation:1255734
27106,48.8649773,2.3999903,64,StopPoint:Node:1355349536,RATP,Route:Relation:1257111,StopPoint:59:3765282,Place d'Italie,100100064:64,Gambetta,Line:Relation:1257124
26555,48.8644101,2.3987377,64,StopPoint:Node:701601119,RATP,Route:Relation:1257111,StopPoint:59:5657303,Place d'Italie,100100064:64,Gambetta - Mairie du 20e,Line:Relation:1257124
19889,48.861425999999994,2.4001620999999997,64,StopPoint:Node:701601117,RATP,Route:Relation:1257111,StopPoint:59:5657304,Place d'Italie,100100064:64,Ramus,Line:Relation:1257124
37074,48.858877,2.4023128,64,StopPoint:Node:493423809,RATP,Route:Relation:1257111,StopPoint:59:3690057,Place d'Italie,100100064:64,Pyrénées - Bagnolet,Line:Relation:1257124
26557,48.8522579,2.4060752,64,StopPoint:Node:701601123,RATP,Route:Relation:1257111,StopPoint:59:5657310,Place d'Italie,100100064:64,Maraîchers,Line:Relation:1257124
18204,48.8480869,2.4062422999999997,64,StopPoint:Node:701601125,RATP,Route:Relation:1257111,StopPoint:59:5657314,Place d'Italie,100100064:64,Cours de Vincennes,Line:Relation:1257124
27098,48.8444332,2.4055630999999997,64,StopPoint:Node:1355349499,RATP,Route:Relation:1257111,StopPoint:59:3765290,Place d'Italie,100100064:64,Avenue de Saint-Mandé,Line:Relation:1257124
27107,48.8424524,2.4050374999999997,64,StopPoint:Node:1355349552,RATP,Route:Relation:1257111,StopPoint:59:3765291,Place d'Italie,100100064:64,Hôpital Trousseau,Line:Relation:1257124
27108,48.839800499999996,2.4040117,64,StopPoint:Node:1355349571,RATP,Route:Relation:1257111,StopPoint:59:3765292,Place d'Italie,100100064:64,Louis Braille,Line:Relation:1257124
25304,48.839711,2.3993892,64,StopPoint:Node:1355349595,RATP,Route:Relation:1257111,StopPoint:59:3747853,Place d'Italie,100100064:64,Picpus - Reuilly,Line:Relation:1257124
25306,48.8397088,2.3966434999999997,64,StopPoint:Node:1355349524,RATP,Route:Relation:1257111,StopPoint:59:3747851,Place d'Italie,100100064:64,Docteur Goujon - Reuilly,Line:Relation:1257124
27099,48.839044,2.3937869,64,StopPoint:Node:1355349517,RATP,Route:Relation:1257111,StopPoint:59:3765295,Place d'Italie,100100064:64,Daumesnil-Félix Eboué,Line:Relation:1257124
27101,48.8372442,2.3905670999999997,64,StopPoint:Node:631918620,RATP,Route:Relation:1257111,StopPoint:59:3765296,Place d'Italie,100100064:64,Charenton - Wattignies,Line:Relation:1257124
27102,48.8355914,2.3857540999999998,64,StopPoint:Node:1355407721,RATP,Route:Relation:1257111,StopPoint:59:3765297,Place d'Italie,100100064:64,Dijon-Lachambeaudie,Line:Relation:1257124
27103,48.834023699999996,2.3828655999999997,64,StopPoint:Node:1355407730,RATP,Route:Relation:1257111,StopPoint:59:3765298,Place d'Italie,100100064:64,Parc de Bercy,Line:Relation:1257124
37225,48.831907,2.3790472,64,StopPoint:Node:1355407739,RATP,Route:Relation:1257111,StopPoint:59:5709850,Place d'Italie,100100064:64,Pont de Tolbiac,Line:Relation:1257124
22836,48.8301035,2.3757265,64,StopPoint:Node:1355407715,RATP,Route:Relation:1257111,StopPoint:59:3765300,Place d'Italie,100100064:64,Bibliothèque–Chevaleret,Line:Relation:1257124
26676,48.8276307,2.3705268,64,StopPoint:Node:441595818,RATP,Route:Relation:1257111,StopPoint:59:3765301,Place d'Italie,100100064:64,Patay – Tolbiac,Line:Relation:1257124
41817,48.8271017,2.3667162,64,StopPoint:Node:1356120630,RATP,Route:Relation:1257111,StopPoint:59:3765302,Place d'Italie,100100064:64,Olympiades,Line:Relation:1257124
26780,48.8268069,2.3643956,64,StopPoint:Node:480690097,RATP,Route:Relation:1257111,StopPoint:59:3765303,Place d'Italie,100100064:64,Tolbiac - Baudricourt,Line:Relation:1257124
26779,48.826301199999996,2.3606389,64,StopPoint:Node:981227042,RATP,Route:Relation:1257111,StopPoint:59:3765304,Place d'Italie,100100064:64,Choisy - Tolbiac,Line:Relation:1257124
22337,48.893822,2.4141995,61,StopPoint:Node:4372091070,RATP,Route:Relation:1257112,StopPoint:59:3682021,Gare d'Austerlitz,100100061:61,Église de Pantin,Line:Relation:255442
37361,48.892894899999995,2.4164488,61,StopPoint:Node:4370956201,RATP,Route:Relation:1257112,StopPoint:59:3673629,Gare d'Austerlitz,100100061:61,Manufacture des Tabacs,Line:Relation:255442
37362,48.8906293,2.4163679,61,StopPoint:Node:4338797740,RATP,Route:Relation:1257112,StopPoint:59:3673627,Gare d'Austerlitz,100100061:61,Charles Auray,Line:Relation:255442
30116,48.889212799999996,2.4147754999999997,61,StopPoint:Node:4324819319,RATP,Route:Relation:1257112,StopPoint:59:3673632,Gare d'Austerlitz,100100061:61,Candale - Stade de la Seigneurie,Line:Relation:255442
30117,48.8891378,2.4097079999999997,61,StopPoint:Node:4946198006,RATP,Route:Relation:1257112,StopPoint:59:3673625,Gare d'Austerlitz,100100061:61,Paul Bert - Cimetière,Line:Relation:255442
30128,48.8874174,2.4081972,61,StopPoint:Node:4946444663,RATP,Route:Relation:1257112,StopPoint:59:3673623,Gare d'Austerlitz,100100061:61,Cimetière du Pré-Saint-Gervais,Line:Relation:255442
30125,48.8850694,2.4075998,61,StopPoint:Node:4946444661,RATP,Route:Relation:1257112,StopPoint:59:3673621,Gare d'Austerlitz,100100061:61,Jean Jaurès,Line:Relation:255442
30126,48.882423499999994,2.4083912,61,StopPoint:Node:4892478878,RATP,Route:Relation:1257112,StopPoint:59:3673619,Gare d'Austerlitz,100100061:61,Place Séverine,Line:Relation:255442
30122,48.8808989,2.4082817999999997,61,StopPoint:Node:4946444659,RATP,Route:Relation:1257112,StopPoint:59:3673617,Gare d'Austerlitz,100100061:61,Jean Jaurès - Belvédère,Line:Relation:255442
26265,48.8785387,2.4090236,61,StopPoint:Node:2206863572,RATP,Route:Relation:1257112,StopPoint:59:3749742,Gare d'Austerlitz,100100061:61,René Fonck,Line:Relation:255442
26370,48.8767423,2.4063034,61,StopPoint:Node:1990726633,RATP,Route:Relation:1257112,StopPoint:59:3673613,Gare d'Austerlitz,100100061:61,Porte des Lilas - Métro,Line:Relation:255442
26367,48.8747413,2.4055238,61,StopPoint:Node:2206746846,RATP,Route:Relation:1257112,StopPoint:59:3673611,Gare d'Austerlitz,100100061:61,Piscine des Tourelles,Line:Relation:255442
26368,48.872344399999996,2.4045402,61,StopPoint:Node:2042462252,RATP,Route:Relation:1257112,StopPoint:59:3687455,Gare d'Austerlitz,100100061:61,Saint-Fargeau,Line:Relation:255442
36676,48.8680313,2.4011123,61,StopPoint:Node:1577467573,RATP,Route:Relation:1257112,StopPoint:59:3673633,Gare d'Austerlitz,100100061:61,Pelleport - Gambetta,Line:Relation:255442
22735,48.8657678,2.3991583,61,StopPoint:Node:2042462231,RATP,Route:Relation:1257112,StopPoint:59:3673606,Gare d'Austerlitz,100100061:61,Gambetta - Mairie du 20e,Line:Relation:255442
420037,48.8648415,2.3948674,61,StopPoint:Node:2071889830,RATP,Route:Relation:1257112,StopPoint:59:3687061,Gare d'Austerlitz,100100061:61,Martin Nadaud,Line:Relation:255442
8429,48.864269,2.3926878,61,StopPoint:Node:2071889832,RATP,Route:Relation:1257112,StopPoint:59:3687063,Gare d'Austerlitz,100100061:61,Mûriers,Line:Relation:255442
8430,48.863176599999996,2.3882315,61,StopPoint:Node:2071889822,RATP,Route:Relation:1257112,StopPoint:59:3673600,Gare d'Austerlitz,100100061:61,Auguste Métivier,Line:Relation:255442
26303,48.861970299999996,2.3853397,61,StopPoint:Node:2071889826,RATP,Route:Relation:1257112,StopPoint:59:3673634,Gare d'Austerlitz,100100061:61,Folie Regnault-Chemin Vert,Line:Relation:255442
26288,48.8599284,2.386452,61,StopPoint:Node:2071889834,RATP,Route:Relation:1257112,StopPoint:59:3673635,Gare d'Austerlitz,100100061:61,Roquette-Père Lachaise,Line:Relation:255442
26291,48.858959899999995,2.3849383,61,StopPoint:Node:2071889836,RATP,Route:Relation:1257112,StopPoint:59:3673636,Gare d'Austerlitz,100100061:61,Saint-Maur - Servan,Line:Relation:255442
26310,48.8579211,2.3807971,61,StopPoint:Node:1307259247,RATP,Route:Relation:1257112,StopPoint:59:3673596,Gare d'Austerlitz,100100061:61,Voltaire - Léon Blum,Line:Relation:255442
26673,48.8561451,2.3788361,61,StopPoint:Node:2042462182,RATP,Route:Relation:1257112,StopPoint:59:3673594,Gare d'Austerlitz,100100061:61,Basfroi,Line:Relation:255442
41807,48.8542833,2.3777285,61,StopPoint:Node:2042462161,RATP,Route:Relation:1257112,StopPoint:59:5138085,Gare d'Austerlitz,100100061:61,Charonne - Keller,Line:Relation:255442
22498,48.8509284,2.375626,61,StopPoint:Node:1785271555,RATP,Route:Relation:1257112,StopPoint:59:5138082,Gare d'Austerlitz,100100061:61,Ledru-Rollin - Faubourg Saint-Antoine,Line:Relation:255442
39750,48.848890499999996,2.3728095,61,StopPoint:Node:2042462085,RATP,Route:Relation:1257112,StopPoint:59:3673590,Gare d'Austerlitz,100100061:61,Daumesnil - Ledru-Rollin,Line:Relation:255442
22494,48.8456772,2.3714535999999997,61,StopPoint:Node:3779614259,RATP,Route:Relation:1257112,StopPoint:59:3673588;StopPoint:59:5675643,Gare d'Austerlitz,100100061:61,Gare de Lyon - Diderot,Line:Relation:255442
36167,48.8453881,2.3687625,61,StopPoint:Node:260743996,RATP,Route:Relation:1257112,StopPoint:59:3716927,Gare d'Austerlitz,100100061:61,Pont d'Austerlitz - Quai de la Rapée,Line:Relation:255442
36550,48.8441611,2.3641067,61,StopPoint:Node:2075336528,RATP,Route:Relation:1257112,StopPoint:59:3673584,Gare d'Austerlitz,100100061:61,Gare d'Austerlitz,Line:Relation:255442
24009,48.8289316,2.3785184,62,StopPoint:Node:2378416435,RATP,Route:Relation:1257114,StopPoint:59:3887745,Porte de Saint-Cloud,100100062:62,Bibliothèque Rue Mann,Line:Relation:1257125
37716,48.830294699999996,2.3772015,62,StopPoint:Node:2378416513,RATP,Route:Relation:1257114,StopPoint:59:3887747,Porte de Saint-Cloud,100100062:62,Bibliothèque François Mitterrand,Line:Relation:1257125
37556,48.830294699999996,2.3772015,62,StopPoint:Node:2378416513,RATP,Route:Relation:1257114,StopPoint:59:3887747,Porte de Saint-Cloud,100100062:62,Bibliothèque François Mitterrand,Line:Relation:1257125
22836,48.8301035,2.3757265,62,StopPoint:Node:1355407715,RATP,Route:Relation:1257114,StopPoint:59:3765300,Porte de Saint-Cloud,100100062:62,Bibliothèque–Chevaleret,Line:Relation:1257125
26676,48.8276307,2.3705268,62,StopPoint:Node:441595818,RATP,Route:Relation:1257114,StopPoint:59:3765301,Porte de Saint-Cloud,100100062:62,Patay – Tolbiac,Line:Relation:1257125
41817,48.8271017,2.3667162,62,StopPoint:Node:1356120630,RATP,Route:Relation:1257114,StopPoint:59:3765302,Porte de Saint-Cloud,100100062:62,Olympiades,Line:Relation:1257125
