route_reference,stop_reference,route_short_name,stop_lat,stop_lon,stop_name,name,lat,lon,stop_id,route_id,line_id
C00622,15726,04,48.88341295467772,2.720764057045782,La Paix,La Paix,48.8834185,2.7206639,StopPoint:node:2991570048,Route:relation:3936088,Line:relation:6991442
C00622,15727,04,48.88367324071801,2.7205444849834177,La Paix,La Paix,48.8835978,2.7205925,StopPoint:node:2991570047,Route:relation:3936088,Line:relation:6991442
C00622,15736,04,48.88724253221325,2.7442672630577296,Lambuis,Lambuis,48.8872066,2.7441345,StopPoint:node:4853919871,Route:relation:3936088,Line:relation:6991442
C00622,420673,04,48.88261421841998,2.710105183225797,Gare de Lagny Thorigny (Rue R. Poincaré),Gare de Lagny - Thorigny (Rue Poincaré),48.882594499999996,2.7101861,StopPoint:node:4848176378,Route:relation:3936088,Line:relation:6991442
C00623,15293,15,48.940624334589884,2.6945883686912078,Arzillières,Arzillières,48.9406821,2.6948735,StopPoint:node:4328359726,Route:relation:2659171,Line:relation:6116990
C00623,15299,15,48.88859915881653,2.704616934268775,Parmentier,Parmentier,48.8884159,2.7044544999999998,StopPoint:node:1636271465,Route:relation:2659171,Line:relation:6116990
C00623,15300,15,48.888625700011154,2.7044394984015283,Parmentier,Parmentier,48.888636399999996,2.7044089,StopPoint:node:1636271466,Route:relation:6116989,Line:relation:6116990
C00623,15313,15,48.94555627486728,2.6891531107090985,Mairie,Mairie de Claye,48.945564,2.6891556999999997,StopPoint:node:5442482917,Route:relation:2659171,Line:relation:6116990
C00623,15313,15,48.94555627486728,2.6891531107090985,Mairie,Mairie de Claye,48.945564,2.6891556999999997,StopPoint:node:5442482917,Route:relation:6116989,Line:relation:6116990
C00623,15402,15,48.89916081548718,2.706207459502438,Mairie,Carnetin - Mairie,48.8991907,2.7063392,StopPoint:node:2702501559,Route:relation:2659171,Line:relation:6116990
C00623,15408,15,48.88686888129988,2.7031539671733724,Carnot,Carnot,48.886756299999995,2.7030866,StopPoint:node:1636270789,Route:relation:2659171,Line:relation:6116990
C00623,15409,15,48.88683247007553,2.702976895525788,Carnot,Carnot,48.886930899999996,2.7029847,StopPoint:node:1636270788,Route:relation:6116989,Line:relation:6116990
C00623,15415,15,48.89105917585481,2.7066213978725373,Cerisiers,Les Cerisiers,48.891028,2.7066203,StopPoint:node:1634895486,Route:relation:2659171,Line:relation:6116990
C00623,15416,15,48.89006755045319,2.7056450701087735,Cerisiers,Les Cerisiers,48.890088,2.7056814,StopPoint:node:1634895487,Route:relation:6116989,Line:relation:6116990
C00623,15446,15,48.92281327431972,2.7179871256989996,Neflier,Château Le Louche,48.922727699999996,2.7179151,StopPoint:node:4326628436,Route:relation:2659171,Line:relation:6116990
C00623,15447,15,48.924533393787264,2.7190558948236343,Neflier,Château de Louche,48.9245309,2.7190452,StopPoint:node:2705290527,Route:relation:6116989,Line:relation:6116990
