stop_id,name,code,destination,network,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,line_id,route_id,lat,lon
StopPoint:Node:977993896,Saint-Augustin,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.874914499999996,2.3209057
StopPoint:Node:1999054127,Trinité,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8761364,2.3315289
StopPoint:Node:1445881447,Saint-Georges - Châteaudun,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8760287,2.3366785
StopPoint:Node:827624445,Square de Montholon,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8768811,2.3480086
StopPoint:Node:827624432,Place Franz Liszt,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.878133899999995,2.3527959
StopPoint:Node:827624440,La Fayette - Magenta,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8786035,2.3545591
StopPoint:Node:827624431,Gare du Nord,43,Gare du Nord,RATP,39805,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8807173,2.3570822
StopPoint:Node:2043864905,Cadet,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8756779,2.3423365
StopPoint:Node:1827138881,Carrefour de Châteaudun,43,Gare du Nord,RATP,34172,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8758577,2.3393962999999998
StopPoint:Node:4656887389,Maurice Barrès,43,Gare du Nord,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8811982,2.2589652
StopPoint:Node:2794403510,Rue de l'Église,43,Gare du Nord,RATP,19826,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8855435,2.2640819
StopPoint:Node:2794403510,Rue de l'Église,43,Gare du Nord,RATP,19826,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8855435,2.2640819
StopPoint:Node:597413631,Ternes,43,Gare du Nord,RATP,28254,100100043:43,Line:Relation:1057567,Route:Relation:1257166,48.8775401,2.2986435
StopPoint:Node:1450670173,La Colline,52,Opéra,RATP,37133,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.841616699999996,2.2210372
StopPoint:Node:1003155451,Pont de Saint-Cloud - Albert Kahn,52,Opéra,RATP,420441;5935;421715;27091;27221,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.840816,2.2271951999999997
StopPoint:Node:1362686091,Rhin et Danube,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8409814,2.2297689
StopPoint:Node:4551396717,Rue de Silly,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8413754,2.231861
StopPoint:Node:1316079348,Rue de Billancourt,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.841591,2.2352114999999997
StopPoint:Node:1182665048,Jean Jaurès,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.84202,2.2391183
StopPoint:Node:1180644879,Rue de l'Est,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8428366,2.2433786
StopPoint:Node:1178996331,Denfert-Rochereau,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8434691,2.2466284
StopPoint:Node:827624443,Opéra − Rue de la Paix,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8704439,2.3315732
StopPoint:Node:3350475244,Michel Ange - Auteuil,52,Opéra,RATP,24004,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.847862,2.2646527
StopPoint:Node:1238723729,La Fontaine - Radio France,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8521527,2.2734766
StopPoint:Node:948624375,Lycée Janson de Sailly,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.865821999999994,2.2796478
StopPoint:Node:2042462250,Victor Hugo - Paul Valéry,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.871223199999996,2.2891794
StopPoint:Node:1880838140,Ranelagh,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.855790999999996,2.2707104
StopPoint:Node:838076184,Charles de Gaulle - Étoile - Friedland,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.873861899999994,2.2969385
StopPoint:Node:1688696452,Victor Hugo - Poincaré,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8699289,2.2861384
StopPoint:Node:957292208,Nicolo - Jean Richepin,52,Opéra,RATP,41694,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8610434,2.2753874
StopPoint:Node:1157476534,La Tourelle,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8445026,2.2516783
StopPoint:Node:2043512967,Friedland - Haussmann,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8747342,2.3056449999999997
StopPoint:Node:827624446,Madeleine,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.869444699999995,2.3257548
StopPoint:Node:2043512961,Balzac,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8743682,2.3018878
StopPoint:Node:936925342,Charles de Gaulle - Étoile - Victor Hugo,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.873176,2.2938072
StopPoint:Node:4706502099,Beauveau,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8712051,2.3159782
StopPoint:Node:5255624122,Saint-Philippe du Roule,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.872889,2.3103289
StopPoint:Node:979335471,Perrichont,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8500186,2.2725402999999997
StopPoint:Node:948570975,Pompe - Mairie du XVIe,52,Opéra,RATP,25401,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.863658199999996,2.277128
StopPoint:Node:3265495507,Pont de Saint-Cloud Rive Gauche,52,Opéra,RATP,34328,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8410186,2.2221082
StopPoint:Node:1004141477,Église d'Auteuil,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.848014299999996,2.2697472
StopPoint:Node:1232685299,Opéra,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8718417,2.3332867999999998
StopPoint:Node:1880838141,Rodin,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.853487699999995,2.270488
StopPoint:Node:827624433,Capucines - Caumarlin,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8700038,2.3289873
StopPoint:Node:1986819880,La Muette - Boulainvilliers,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8578135,2.2739656
StopPoint:Node:1463853553,Place Jean Monnet,52,Opéra,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257167,48.8680878,2.2817635
StopPoint:Node:3270784465,Arcueil - Laplace RER,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8088524,2.3346823999999997
StopPoint:Node:922779440,Laplace RER,57,Porte de Bagnolet - Louis Ganne,RATP,26869,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.808090199999995,2.3329491
StopPoint:Node:5338633929,Chaperon Vert,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8109429,2.3357399
StopPoint:Node:3270784467,Benoît Malon,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8107902,2.3386698
StopPoint:Node:979833150,Fraysse,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8099132,2.3436464999999997
StopPoint:Node:5338633936,Bout du Rang - Picasso,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.811712,2.3460624
StopPoint:Node:5338633935,Reine Blanche,57,Porte de Bagnolet - Louis Ganne,RATP,35826,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8137356,2.348105
StopPoint:Node:979833080,Raspail – Jean Jaurès,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.814260499999996,2.3500096999999998
StopPoint:Node:979833117,Verdun,57,Porte de Bagnolet - Louis Ganne,RATP,36583,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8169653,2.3534628
StopPoint:Node:3274378348,Poterne des Peupliers,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8199915,2.3530797999999997
StopPoint:Node:2927275402,Abbé Georges Hénocque,57,Porte de Bagnolet - Louis Ganne,RATP,9116,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.824151,2.3534715
StopPoint:Node:2286779151,Moulin des Prés - Tolbiac,57,Porte de Bagnolet - Louis Ganne,RATP,27092,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8262091,2.3536051
StopPoint:Node:3274426219,Verlaine,57,Porte de Bagnolet - Louis Ganne,RATP,9115,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8286887,2.3533049
StopPoint:Node:981167505,Place d'Italie,57,Porte de Bagnolet - Louis Ganne,RATP,29812,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.830306199999995,2.3545891
StopPoint:Node:617271755,Place d'Italie - Mairie du XIIIe,57,Porte de Bagnolet - Louis Ganne,RATP,22798,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.832501199999996,2.3564249999999998
StopPoint:Node:3274426218,Rubens - École des Arts et Métiers,57,Porte de Bagnolet - Louis Ganne,RATP,420784,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.834395,2.3577415
StopPoint:Node:594054719,Jenner - Jeanne d'Arc,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8361684,2.3591102
StopPoint:Node:1377893391,Saint-Marcel - La Pitié,57,Porte de Bagnolet - Louis Ganne,RATP,22829,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.838860999999994,2.3611486
StopPoint:Node:967125200,Gare d'Austerlitz,57,Porte de Bagnolet - Louis Ganne,RATP,9517,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8425206,2.3638998
StopPoint:Node:2043615232,Van Gogh,57,Porte de Bagnolet - Louis Ganne,RATP,37710,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8441286,2.3722011
StopPoint:Node:1223052374,Daumesnil - Diderot,57,Porte de Bagnolet - Louis Ganne,RATP,24798,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.846289,2.3780989999999997
StopPoint:Node:1224788694,Hôpital Saint-Antoine,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8467571,2.3822164999999997
StopPoint:Node:1223052356,Reuilly - Diderot,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8472291,2.386374
StopPoint:Node:1224788678,Pierre Bourdan,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.847783199999995,2.3911928
StopPoint:Node:1223052369,Nation - Diderot,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8481859,2.3947143
StopPoint:Node:4792479682,Nation,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.848919099999996,2.3969494
StopPoint:Node:1554116899,Buzenval,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.851852799999996,2.4016439
StopPoint:Node:1577979808,Maraîchers,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8525451,2.4055439
StopPoint:Node:1577028157,Porte de Montreuil,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8533556,2.4100827
StopPoint:Node:4434228589,Stade Déjerine,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.857287199999995,2.4115294
StopPoint:Node:4434228689,Serpollet,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8607625,2.4107034
StopPoint:Node:2042462216,Porte de Bagnolet - Louis Ganne,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8633709,2.4097739
StopPoint:Node:4874044421,Gare de Lyon - Diderot,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.845710999999994,2.3733385
StopPoint:Node:4979115422,Avron,57,Porte de Bagnolet - Louis Ganne,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257168,48.8513392,2.3988212
StopPoint:Node:1257233307,Château de Vincennes,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8441215,2.4405058
StopPoint:Node:1226917493,Parc Floral,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8401025,2.4383747
StopPoint:Node:1277982257,Tourelle-Daumesnil,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.839339599999995,2.4294884999999997
StopPoint:Node:1244401775,Saint-Mandé - Demi-Lune - Parc Zoologique,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.835236699999996,2.4202298
StopPoint:Node:1244401791,Alphand,46,Gare du Nord,RATP,9133,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8341833,2.4169688
StopPoint:Node:1243135767,Parc Zoologique,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8339156,2.4121712
StopPoint:Node:1244401705,Place Édouard Renard,46,Gare du Nord,RATP,24802,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.835509699999996,2.4073748999999998
StopPoint:Node:1243136029,Porte Dorée,46,Gare du Nord,RATP,25519,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8357969,2.406142
StopPoint:Node:1243135718,Michel Bizot,46,Gare du Nord,RATP,25521,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8369788,2.4029173
StopPoint:Node:1243135805,Sidi Brahim,46,Gare du Nord,RATP,25524,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8382948,2.3993409
StopPoint:Node:1243135967,Daumesnil - Félix Eboué,46,Gare du Nord,RATP,22802,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8392771,2.3966612
StopPoint:Node:1277982273,Rue de la Gare de Reuilly,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8414255,2.3937513999999998
StopPoint:Node:1277982254,Montgallet,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8440168,2.3905783
StopPoint:Node:1277982262,Reuilly - Diderot,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8470697,2.3870806
StopPoint:Node:1277982255,Faidherbe - Chaligny,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.849804,2.3849378
StopPoint:Node:1277982258,Godefroy Cavaignac,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8554308,2.3810628
StopPoint:Node:1307259103,Voltaire - Léon Blum,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.858224,2.3802866
StopPoint:Node:1277982252,Chemin Vert,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8606025,2.3784879
StopPoint:Node:1277982276,Saint-Ambroise,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.862235399999996,2.3768772
StopPoint:Node:1277982268,Parmentier-République,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.864837699999995,2.3749652
StopPoint:Node:1277982256,Fontaine au Roi,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.867355599999996,2.3730783
StopPoint:Node:1277982275,Goncourt,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.87032,2.3708845999999997
StopPoint:Node:1277982271,Sambre et Meuse,46,Gare du Nord,RATP,37706,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8757278,2.3703753
StopPoint:Node:295350060,Colonel Fabien,46,Gare du Nord,RATP,28261,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8782503,2.3708305999999997
StopPoint:Node:987614328,Canal Saint-Martin,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.880251099999995,2.3667773999999997
StopPoint:Node:917274900,Louis Blanc,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8808018,2.3646697999999997
StopPoint:Node:4901607323,Château Landon,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8786324,2.3620061999999997
StopPoint:Node:1113455239,Gare de l'Est,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8763078,2.3580926
StopPoint:Node:1277982266,Verdun,46,Gare du Nord,RATP,,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8764703,2.3606172
StopPoint:Node:2042462310,Valenciennes,46,Gare du Nord,RATP,39925,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8777526,2.3564376
StopPoint:Node:827624431,Gare du Nord,46,Gare du Nord,RATP,39805,100100046:46,Line:Relation:1057566,Route:Relation:1257169,48.8807173,2.3570822
StopPoint:Node:1315327026,Opéra,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.871808599999994,2.3327448
StopPoint:Node:1213810369,Gluck - Haussmann,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,30130,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.8728489,2.3318466
StopPoint:Node:977993898,Havre - Caumartin,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,28560,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.873733099999995,2.3279649
StopPoint:Node:977993902,Rome - Haussmann,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,28540,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.873954499999996,2.326305
StopPoint:Node:817830127,Gare Saint-Lazare,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,420865,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.8774036,2.3230565999999997
StopPoint:Node:822038268,Europe,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.8791163,2.3221422
StopPoint:Node:1327852013,Rome-Batignolles,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.8817777,2.3207315
StopPoint:Node:1327851956,Legendre,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.885427,2.3171603999999997
StopPoint:Node:5334734981,Pont Cardinet,53,Levallois-Perret — Pont de Levallois-Bécon,RATP,,100100053:53,Line:Relation:1257188,Route:Relation:1257170,48.8872676,2.3134247
StopPoint:Node:1089066472,Lycée Michelet,58,Châtelet,RATP,28703,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8235034,2.2882762999999997
StopPoint:Node:2009210349,Carrefour Albert Legris,58,Châtelet,RATP,28704,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8250357,2.2918729
StopPoint:Node:2011132809,Jean Jaurès - Jean Bleuzen,58,Châtelet,RATP,28702,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.823803299999994,2.297646
StopPoint:Node:2042461973,Pont de la Vallée,58,Châtelet,RATP,8177,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8249686,2.3041993
StopPoint:Node:571720053,Porte de Vanves,58,Châtelet,RATP,24885,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8273582,2.3050951
StopPoint:Node:4908316493,Colonel Monteil,58,Châtelet,RATP,28700,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8264674,2.3104361
StopPoint:Node:2042461991,Didot,58,Châtelet,RATP,28689,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.826285299999995,2.3130723
StopPoint:Node:4324904391,Hôpitaux Broussais et Saint-Joseph,58,Châtelet,RATP,28687,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8278769,2.3153829
StopPoint:Node:765938533,Alésia - Didot,58,Châtelet,RATP,28686,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.830720199999995,2.3195057
StopPoint:Node:765958080,Pernety,58,Châtelet,RATP,28681,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.832363699999995,2.3205681
StopPoint:Node:765958547,Château,58,Châtelet,RATP,28685,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.833982299999995,2.3217863999999997
StopPoint:Node:765981209,Losserand - Maine,58,Châtelet,RATP,28612,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.836479999999995,2.3227216
StopPoint:Node:765982202,Gaîté,58,Châtelet,RATP,27075,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.838016599999996,2.3228744
StopPoint:Node:765983569,Gare Montparnasse,58,Châtelet,RATP,20099,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8409432,2.3217084999999997
StopPoint:Node:765985729,Place du 18 Juin 1940 - Rue du Départ,58,Châtelet,RATP,28682,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8428696,2.3239269
StopPoint:Node:2042462016,Vavin,58,Châtelet,RATP,9278;427582,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8422427,2.3287141
StopPoint:Node:2597164166,Notre-Dame des Champs,58,Châtelet,RATP,22321,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.844758299999995,2.3289665999999998
StopPoint:Node:4909549491,Raspail - Fleurus,58,Châtelet,RATP,28683,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.846783699999996,2.3285423
StopPoint:Node:4904750233,Fleurus,58,Châtelet,RATP,28693,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.847026899999996,2.3307236
StopPoint:Node:987505308,Musée du Luxembourg,58,Châtelet,RATP,27131,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8487637,2.3333068
StopPoint:Node:987505281,Sénat,58,Châtelet,RATP,,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8492579,2.3370007
StopPoint:Node:4742598693,Théâtre de l'Odéon,58,Châtelet,RATP,28696,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8496387,2.339073
StopPoint:Node:4909571108,Saint-Germain - Odéon,58,Châtelet,RATP,28690,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8516358,2.3387333999999997
StopPoint:Node:4853868191,Saint-André des Arts,58,Châtelet,RATP,36488,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8540122,2.3387864
StopPoint:Node:4853868192,Pont Neuf - Quai des Grands Augustins,58,Châtelet,RATP,22319,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8558741,2.3403533999999997
StopPoint:Node:2880573971,Pont Neuf - Quai du Louvre,58,Châtelet,RATP,39814,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8582241,2.3431248
StopPoint:Node:2074048709,Châtelet,58,Châtelet,RATP,28680,100100058:58,Line:Relation:1083420,Route:Relation:1257171,48.8584495,2.3474391
StopPoint:Node:5137419721,Gare du Nord - Dunkerque,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8799609,2.3550439
StopPoint:Node:808486028,Gare du Nord,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8814037,2.3577011999999997
StopPoint:Node:830583593,Magenta − Maubeuge,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8802871,2.3513477
StopPoint:Node:830583624,Condorcet,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8792767,2.3479929999999998
StopPoint:Node:830583622,Maubeuge - Rochechouart,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8781343,2.3444339
StopPoint:Node:830583623,Châteaudun - Lamartine,43,Neuilly-sur-Seine — Bagatelle,RATP,36540,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.876705099999995,2.3414775
StopPoint:Node:2043864917,Carrefour de Châteaudun,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8760012,2.3393251
StopPoint:Node:1445881448,Saint-Georges - Châteaudun,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8762128,2.3359703
StopPoint:Node:2497946441,Trinité,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8762622,2.3313884
StopPoint:Node:977993893,Gare Saint-Lazare - Havre,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8744039,2.3267612
StopPoint:Node:977993880,Pasquier Anjou,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8742637,2.3241155
StopPoint:Node:977993886,Saint-Augustin,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8745153,2.3190057
StopPoint:Node:2250943414,Pont de Neuilly,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8842661,2.2602056
StopPoint:Node:947307493,Maurice Barrès,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8813768,2.2587867
StopPoint:Node:1272991480,Rue du Bois de Boulogne,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8811803,2.2543876
StopPoint:Node:1272991474,Rue du Centre,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8796896,2.2532270999999997
StopPoint:Node:1278107378,Place de Bagatelle,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8765468,2.2505452999999997
StopPoint:Node:4322890154,Neuilly - Bagatelle,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.8770046,2.2473587999999998
