stop_reference,route_reference,route_wheelchair,stop_name,stop_lat,stop_lon,stop_wheelchair,dest_name,route_short_name,agency_name
3200,C00675,0,Mairie,48.64237242723841,2.2301242126854603,1,Piscine,4641,Paris Saclay
3202,C00675,0,Le Mesnil Forget,48.6448169333836,2.24382545855305,1,Piscine,4641,Paris Saclay
3222,C00675,0,Le Moulin à Vent,48.64440308074856,2.249505454090787,1,Piscine,4641,Paris Saclay
3225,C00675,0,Paul Fort,48.64820845751219,2.255301770326642,1,Piscine,4641,Paris Saclay
3227,C00675,0,Place de l'Europe,48.64114082295295,2.268799225532607,1,Piscine,4641,Paris Saclay
3228,C00675,0,Place de la Paix,48.64082154714987,2.272482032228893,1,Piscine,4641,Paris Saclay
3231,C00675,0,La Poste,48.63712398145138,2.27831521955275,1,Piscine,4641,Paris Saclay
3236,C00675,0,Tourangelle,48.64601546246405,2.2584822896095944,1,Piscine,4641,Paris Saclay
3292,C00675,0,Les Clozeaux,48.66072300475519,2.235760755416786,1,Piscine,4641,Paris Saclay
3296,C00675,0,La Saulaie,48.66110103783255,2.2316001950809965,1,Piscine,4641,Paris Saclay
3300,C00675,0,Saint-Pierre,48.65205785242393,2.249477102428011,1,Piscine,4641,Paris Saclay
3302,C00675,0,Versailles,48.660500928064465,2.2418335395686433,1,Piscine,4641,Paris Saclay
3348,C00675,0,Normandie Niemen,48.63737704274119,2.3309179039890466,1,Piscine,4641,Paris Saclay
3401,C00675,0,Cottage,48.638601488131314,2.3184154827635295,1,Piscine,4641,Paris Saclay
3423,C00675,0,Vallée de l'Orge,48.63417396213028,2.29948668960144,1,Piscine,4641,Paris Saclay
3528,C00675,0,EDF,48.679331055024356,2.231128549529924,1,Piscine,4641,Paris Saclay
3530,C00675,0,Fretay,48.671892567619274,2.2132697553106095,1,Piscine,4641,Paris Saclay
3532,C00675,0,La Brûlerie,48.68530252443282,2.2184883280523957,1,Piscine,4641,Paris Saclay
3535,C00675,0,La Poitevine,48.674918349471234,2.220640097349086,1,Piscine,4641,Paris Saclay
3653,C00675,0,Noyers,48.654814287322516,2.244400527770762,1,Piscine,4641,Paris Saclay
3655,C00675,0,Mairie,48.68203180191263,2.23707937279938,1,Piscine,4641,Paris Saclay
3714,C00675,0,Les Pichots,48.6392034921891,2.2609676328836974,1,Piscine,4641,Paris Saclay
38415,C00675,0,Gare de Saint-Michel-sur-Orge,48.63571181033884,2.305573439844952,1,Piscine,4641,Paris Saclay
41534,C00675,0,Le Houssaye,48.63989902685506,2.244222276502721,1,Piscine,4641,Paris Saclay
41536,C00675,0,Jules Verne,48.65805927161255,2.244041367531165,1,Piscine,4641,Paris Saclay
41678,C00675,0,Le Fromage Mou,48.63954045364594,2.251543266969896,1,Piscine,4641,Paris Saclay
41679,C00675,0,La Guillère,48.64059841851083,2.236814769764747,1,Piscine,4641,Paris Saclay
492087,C00675,0,Gare de Massy - Palaiseau,48.72372437777229,2.2587252182602624,1,Piscine,4641,Paris Saclay
3189,C00675,0,Les Fonceaux,48.64581037799226,2.237390328321098,1,Place de l'Europe,4641,Paris Saclay
3190,C00675,0,Fontaine de Jouvence,48.663747230816305,2.21527979145271,1,Place de l'Europe,4641,Paris Saclay
3200,C00675,0,Mairie,48.64237242723841,2.2301242126854603,1,Place de l'Europe,4641,Paris Saclay
3202,C00675,0,Le Mesnil Forget,48.6448169333836,2.24382545855305,1,Place de l'Europe,4641,Paris Saclay
3222,C00675,0,Le Moulin à Vent,48.64440308074856,2.249505454090787,1,Place de l'Europe,4641,Paris Saclay
3225,C00675,0,Paul Fort,48.64820845751219,2.255301770326642,1,Place de l'Europe,4641,Paris Saclay
3227,C00675,0,Place de l'Europe,48.64114082295295,2.268799225532607,1,Place de l'Europe,4641,Paris Saclay
3236,C00675,0,Tourangelle,48.64601546246405,2.2584822896095944,1,Place de l'Europe,4641,Paris Saclay
3292,C00675,0,Les Clozeaux,48.66072300475519,2.235760755416786,1,Place de l'Europe,4641,Paris Saclay
3296,C00675,0,La Saulaie,48.66110103783255,2.2316001950809965,1,Place de l'Europe,4641,Paris Saclay
3300,C00675,0,Saint-Pierre,48.65205785242393,2.249477102428011,1,Place de l'Europe,4641,Paris Saclay
3302,C00675,0,Versailles,48.660500928064465,2.2418335395686433,1,Place de l'Europe,4641,Paris Saclay
3528,C00675,0,EDF,48.679331055024356,2.231128549529924,1,Place de l'Europe,4641,Paris Saclay
3530,C00675,0,Fretay,48.671892567619274,2.2132697553106095,1,Place de l'Europe,4641,Paris Saclay
3532,C00675,0,La Brûlerie,48.68530252443282,2.2184883280523957,1,Place de l'Europe,4641,Paris Saclay
3535,C00675,0,La Poitevine,48.674918349471234,2.220640097349086,1,Place de l'Europe,4641,Paris Saclay
3653,C00675,0,Noyers,48.654814287322516,2.244400527770762,1,Place de l'Europe,4641,Paris Saclay
3655,C00675,0,Mairie,48.68203180191263,2.23707937279938,1,Place de l'Europe,4641,Paris Saclay
3714,C00675,0,Les Pichots,48.6392034921891,2.2609676328836974,1,Place de l'Europe,4641,Paris Saclay
41534,C00675,0,Le Houssaye,48.63989902685506,2.244222276502721,1,Place de l'Europe,4641,Paris Saclay
41536,C00675,0,Jules Verne,48.65805927161255,2.244041367531165,1,Place de l'Europe,4641,Paris Saclay
41678,C00675,0,Le Fromage Mou,48.63954045364594,2.251543266969896,1,Place de l'Europe,4641,Paris Saclay
41679,C00675,0,La Guillère,48.64059841851083,2.236814769764747,1,Place de l'Europe,4641,Paris Saclay
492087,C00675,0,Gare de Massy - Palaiseau,48.72372437777229,2.2587252182602624,1,Place de l'Europe,4641,Paris Saclay
3190,C00675,0,Fontaine de Jouvence,48.663747230816305,2.21527979145271,1,Tourangelle,4641,Paris Saclay
3225,C00675,0,Paul Fort,48.64820845751219,2.255301770326642,1,Tourangelle,4641,Paris Saclay
3236,C00675,0,Tourangelle,48.64601546246405,2.2584822896095944,1,Tourangelle,4641,Paris Saclay
3292,C00675,0,Les Clozeaux,48.66072300475519,2.235760755416786,1,Tourangelle,4641,Paris Saclay
3296,C00675,0,La Saulaie,48.66110103783255,2.2316001950809965,1,Tourangelle,4641,Paris Saclay
3300,C00675,0,Saint-Pierre,48.65205785242393,2.249477102428011,1,Tourangelle,4641,Paris Saclay
3302,C00675,0,Versailles,48.660500928064465,2.2418335395686433,1,Tourangelle,4641,Paris Saclay
3528,C00675,0,EDF,48.679331055024356,2.231128549529924,1,Tourangelle,4641,Paris Saclay
3530,C00675,0,Fretay,48.671892567619274,2.2132697553106095,1,Tourangelle,4641,Paris Saclay
3532,C00675,0,La Brûlerie,48.68530252443282,2.2184883280523957,1,Tourangelle,4641,Paris Saclay
3535,C00675,0,La Poitevine,48.674918349471234,2.220640097349086,1,Tourangelle,4641,Paris Saclay
3653,C00675,0,Noyers,48.654814287322516,2.244400527770762,1,Tourangelle,4641,Paris Saclay
3655,C00675,0,Mairie,48.68203180191263,2.23707937279938,1,Tourangelle,4641,Paris Saclay
41536,C00675,0,Jules Verne,48.65805927161255,2.244041367531165,1,Tourangelle,4641,Paris Saclay
492087,C00675,0,Gare de Massy - Palaiseau,48.72372437777229,2.2587252182602624,1,Tourangelle,4641,Paris Saclay
11655,C00676,0,Balizy,48.683142127376236,2.310078311113256,1,Gare de Gravigny-Balizy,4613,Paris Saclay
20457,C00676,0,Cosmonautes - Flaubert,48.716961003119444,2.260275626500943,1,Gare de Gravigny-Balizy,4613,Paris Saclay
21257,C00676,0,Barbusse - Baudot,48.720469143669106,2.2617620709128645,1,Gare de Gravigny-Balizy,4613,Paris Saclay
21812,C00676,0,Foyer Avril,48.69163451417295,2.2979558790627586,1,Gare de Gravigny-Balizy,4613,Paris Saclay
21814,C00676,0,Clinique de l'Yvette,48.68902983260558,2.301672582086892,1,Gare de Gravigny-Balizy,4613,Paris Saclay
27172,C00676,0,Docteur Cathelin,48.6874808721627,2.2891812064706465,1,Gare de Gravigny-Balizy,4613,Paris Saclay
27173,C00676,0,Les Arcades,48.68996058857044,2.28869915302431,1,Gare de Gravigny-Balizy,4613,Paris Saclay
27174,C00676,0,Résidence Fontanges / Bel Air,48.68664883863288,2.291447644948665,1,Gare de Gravigny-Balizy,4613,Paris Saclay
29335,C00676,0,Rue de Paris,48.72277334336064,2.262014995904108,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3153,C00676,0,Ecole d'Infirmières,48.69394701211728,2.2874764267258287,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3158,C00676,0,Les Côteaux,48.68993698408825,2.295329416989116,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3206,C00676,0,Gare de Massy - Palaiseau,48.724694735183625,2.260002978044212,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3305,C00676,0,Ambroise Croizat,48.71330913555753,2.25737784386996,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3309,C00676,0,Cosmonautes - Stalingrad,48.71455756800305,2.2585290473301063,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3310,C00676,0,Léon Blum,48.71009414720509,2.2567575616857263,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3438,C00676,0,Buhoterie,48.687945314533785,2.264897685045743,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3439,C00676,0,Collège Pablo Picasso,48.691125250086934,2.2804228545734535,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3442,C00676,0,L'Arpajonnais,48.690479637070794,2.2703916020665793,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3452,C00676,0,Monthuchet,48.687128068197204,2.2753969912478618,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3454,C00676,0,Place Adam,48.688931715255066,2.2791352336042205,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3455,C00676,0,Place Marty,48.686186144228465,2.277298360765796,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3456,C00676,0,Pont Neuf,48.69375972425063,2.281745285280974,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3458,C00676,0,Rue du Rocher,48.69025204439556,2.2684791432291243,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3489,C00676,0,La Bretèche,48.704461370337754,2.2564299746091923,1,Gare de Gravigny-Balizy,4613,Paris Saclay
3619,C00676,0,Gutenberg,48.70839140706194,2.25631969173268,1,Gare de Gravigny-Balizy,4613,Paris Saclay
416626,C00676,0,Gare de Gravigny Balizy,48.68524230606057,2.3170874694442003,1,Gare de Gravigny-Balizy,4613,Paris Saclay
419366,C00676,0,Fontaine de Fer,48.68981843897839,2.2536629214129973,1,Gare de Gravigny-Balizy,4613,Paris Saclay
419379,C00676,0,Grande Fontaine,48.6889431824774,2.26044111795504,1,Gare de Gravigny-Balizy,4613,Paris Saclay
419389,C00676,0,Le Lavoir,48.69173456661961,2.249396583163359,1,Gare de Gravigny-Balizy,4613,Paris Saclay
427782,C00676,0,Hôpital de Longjumeau,48.69174903926862,2.289951941832893,1,Gare de Gravigny-Balizy,4613,Paris Saclay
480948,C00676,0,Baron de Nivière,48.70056641879358,2.2520826247657193,2,Gare de Gravigny-Balizy,4613,Paris Saclay
9867,C00676,0,Résidence La Rocade,48.68761215172422,2.294627144638306,1,Gare de Gravigny-Balizy,4613,Paris Saclay
10337,C00676,0,Télégraphe,48.67144692865205,2.2764019723672035,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10339,C00676,0,Sadi Carnot,48.67201711437094,2.2608434603888807,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10340,C00676,0,La Digue,48.673582413481874,2.2565295019553275,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10341,C00676,0,Paul Doumer,48.67482438322542,2.2537546820788643,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10342,C00676,0,Fernand Arnoult,48.673607329057326,2.260535766605495,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10343,C00676,0,Belvédère,48.67249849576614,2.2688904626692112,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10344,C00676,0,La Creusière,48.67312519782991,2.2728203691069018,1,Gare de Massy-Palaiseau,4613,Paris Saclay
10346,C00676,0,Lunézy,48.674880746121076,2.27750893264129,1,Gare de Massy-Palaiseau,4613,Paris Saclay
11628,C00676,0,Barbusse - Baudot,48.72032734310651,2.262103922029175,1,Gare de Massy-Palaiseau,4613,Paris Saclay
20454,C00676,0,Cosmonautes - Stalingrad,48.714739557622536,2.2588662760583973,1,Gare de Massy-Palaiseau,4613,Paris Saclay
2230,C00676,0,Léon Blum,48.71021225384417,2.256946159698844,1,Gare de Massy-Palaiseau,4613,Paris Saclay
27170,C00676,0,Docteur Cathelin,48.68808631773568,2.2881404785888146,1,Gare de Massy-Palaiseau,4613,Paris Saclay
27175,C00676,0,Résidence Fontanges,48.686994523888465,2.2905870932434804,1,Gare de Massy-Palaiseau,4613,Paris Saclay
27177,C00676,0,Les Arcades,48.689618324501765,2.288622294706425,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3154,C00676,0,Ecole d'Infirmières,48.694064179182064,2.2875155907315334,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3157,C00676,0,Les Côteaux,48.6893526042588,2.295378051379689,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3206,C00676,0,Gare de Massy - Palaiseau,48.724694735183625,2.260002978044212,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3304,C00676,0,Ambroise Croizat,48.71319246805554,2.257420278101073,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3306,C00676,0,Cosmonautes - Flaubert,48.71720535526713,2.260516842624273,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3440,C00676,0,Collège Pablo Picasso,48.68988911668959,2.2797877436206826,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3441,C00676,0,Grande Fontaine,48.689706096684716,2.261625887660137,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3443,C00676,0,L'Arpajonnais,48.692085907213915,2.2712387217984853,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3444,C00676,0,Eglise,48.692907725940394,2.2688359958859805,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3450,C00676,0,Louis Aragon,48.68897318129146,2.277069632458001,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3451,C00676,0,Mairie,48.69094516620702,2.2641761889107777,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3453,C00676,0,Monthuchet,48.687736368274024,2.2748451440218336,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3454,C00676,0,Place Adam,48.688931715255066,2.2791352336042205,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3457,C00676,0,Pont Neuf,48.693533643896544,2.2815445881999326,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3488,C00676,0,La Bretèche,48.70430923437339,2.256554446812152,1,Gare de Massy-Palaiseau,4613,Paris Saclay
3618,C00676,0,Gutenberg,48.70851791569175,2.2564130272400074,1,Gare de Massy-Palaiseau,4613,Paris Saclay
415455,C00676,0,Les 2 Puits,48.6709094577882,2.2723350990598807,1,Gare de Massy-Palaiseau,4613,Paris Saclay
416626,C00676,0,Gare de Gravigny Balizy,48.68524230606057,2.3170874694442003,1,Gare de Massy-Palaiseau,4613,Paris Saclay
416657,C00676,0,Foyer Avril,48.69188333893071,2.2978168224186106,1,Gare de Massy-Palaiseau,4613,Paris Saclay
416659,C00676,0,Clinique de l'Yvette,48.68921838410782,2.301614361873889,1,Gare de Massy-Palaiseau,4613,Paris Saclay
419369,C00676,0,Fontaine de Fer,48.691257166459145,2.255028188703153,1,Gare de Massy-Palaiseau,4613,Paris Saclay
419385,C00676,0,Balizy,48.68302771641532,2.310514512826079,1,Gare de Massy-Palaiseau,4613,Paris Saclay
419387,C00676,0,Villiers Le Plan,48.69276777066041,2.246351901264581,1,Gare de Massy-Palaiseau,4613,Paris Saclay
419390,C00676,0,Pré Haut,48.69040260776478,2.2579070391032685,1,Gare de Massy-Palaiseau,4613,Paris Saclay
427783,C00676,0,Hôpital de Longjumeau,48.69177755812589,2.2902096966307717,1,Gare de Massy-Palaiseau,4613,Paris Saclay
474395,C00676,0,Place du Grand Ouest,48.72349906934471,2.263010753622459,1,Gare de Massy-Palaiseau,4613,Paris Saclay
480946,C00676,0,Baron de Nivière,48.7006848744526,2.2523255281820047,2,Gare de Massy-Palaiseau,4613,Paris Saclay
9520,C00676,0,Résidence La Rocade,48.68750237318857,2.2943161636194414,1,Gare de Massy-Palaiseau,4613,Paris Saclay
20457,C00676,0,Cosmonautes - Flaubert,48.716961003119444,2.260275626500943,1,Hôpital de Longjumeau,4613,Paris Saclay
21257,C00676,0,Barbusse - Baudot,48.720469143669106,2.2617620709128645,1,Hôpital de Longjumeau,4613,Paris Saclay
29335,C00676,0,Rue de Paris,48.72277334336064,2.262014995904108,1,Hôpital de Longjumeau,4613,Paris Saclay
3153,C00676,0,Ecole d'Infirmières,48.69394701211728,2.2874764267258287,1,Hôpital de Longjumeau,4613,Paris Saclay
3206,C00676,0,Gare de Massy - Palaiseau,48.724694735183625,2.260002978044212,1,Hôpital de Longjumeau,4613,Paris Saclay
3305,C00676,0,Ambroise Croizat,48.71330913555753,2.25737784386996,1,Hôpital de Longjumeau,4613,Paris Saclay
3309,C00676,0,Cosmonautes - Stalingrad,48.71455756800305,2.2585290473301063,1,Hôpital de Longjumeau,4613,Paris Saclay
3310,C00676,0,Léon Blum,48.71009414720509,2.2567575616857263,1,Hôpital de Longjumeau,4613,Paris Saclay
3438,C00676,0,Buhoterie,48.687945314533785,2.264897685045743,1,Hôpital de Longjumeau,4613,Paris Saclay
3439,C00676,0,Collège Pablo Picasso,48.691125250086934,2.2804228545734535,1,Hôpital de Longjumeau,4613,Paris Saclay
3442,C00676,0,L'Arpajonnais,48.690479637070794,2.2703916020665793,1,Hôpital de Longjumeau,4613,Paris Saclay
3452,C00676,0,Monthuchet,48.687128068197204,2.2753969912478618,1,Hôpital de Longjumeau,4613,Paris Saclay
3454,C00676,0,Place Adam,48.688931715255066,2.2791352336042205,1,Hôpital de Longjumeau,4613,Paris Saclay
3455,C00676,0,Place Marty,48.686186144228465,2.277298360765796,1,Hôpital de Longjumeau,4613,Paris Saclay
3456,C00676,0,Pont Neuf,48.69375972425063,2.281745285280974,1,Hôpital de Longjumeau,4613,Paris Saclay
3458,C00676,0,Rue du Rocher,48.69025204439556,2.2684791432291243,1,Hôpital de Longjumeau,4613,Paris Saclay
3489,C00676,0,La Bretèche,48.704461370337754,2.2564299746091923,1,Hôpital de Longjumeau,4613,Paris Saclay
3619,C00676,0,Gutenberg,48.70839140706194,2.25631969173268,1,Hôpital de Longjumeau,4613,Paris Saclay
419366,C00676,0,Fontaine de Fer,48.68981843897839,2.2536629214129973,1,Hôpital de Longjumeau,4613,Paris Saclay
419379,C00676,0,Grande Fontaine,48.6889431824774,2.26044111795504,1,Hôpital de Longjumeau,4613,Paris Saclay
419389,C00676,0,Le Lavoir,48.69173456661961,2.249396583163359,1,Hôpital de Longjumeau,4613,Paris Saclay
427782,C00676,0,Hôpital de Longjumeau,48.69174903926862,2.289951941832893,1,Hôpital de Longjumeau,4613,Paris Saclay
480948,C00676,0,Baron de Nivière,48.70056641879358,2.2520826247657193,2,Hôpital de Longjumeau,4613,Paris Saclay
10337,C00676,0,Télégraphe,48.67144692865205,2.2764019723672035,1,La Creusière,4613,Paris Saclay
10339,C00676,0,Sadi Carnot,48.67201711437094,2.2608434603888807,1,La Creusière,4613,Paris Saclay
10340,C00676,0,La Digue,48.673582413481874,2.2565295019553275,1,La Creusière,4613,Paris Saclay
10341,C00676,0,Paul Doumer,48.67482438322542,2.2537546820788643,1,La Creusière,4613,Paris Saclay
10342,C00676,0,Fernand Arnoult,48.673607329057326,2.260535766605495,1,La Creusière,4613,Paris Saclay
10343,C00676,0,Belvédère,48.67249849576614,2.2688904626692112,1,La Creusière,4613,Paris Saclay
10344,C00676,0,La Creusière,48.67312519782991,2.2728203691069018,1,La Creusière,4613,Paris Saclay
10345,C00676,0,Lunézy,48.67274959896201,2.277619864753226,1,La Creusière,4613,Paris Saclay
20457,C00676,0,Cosmonautes - Flaubert,48.716961003119444,2.260275626500943,1,La Creusière,4613,Paris Saclay
21257,C00676,0,Barbusse - Baudot,48.720469143669106,2.2617620709128645,1,La Creusière,4613,Paris Saclay
29335,C00676,0,Rue de Paris,48.72277334336064,2.262014995904108,1,La Creusière,4613,Paris Saclay
3206,C00676,0,Gare de Massy - Palaiseau,48.724694735183625,2.260002978044212,1,La Creusière,4613,Paris Saclay
3305,C00676,0,Ambroise Croizat,48.71330913555753,2.25737784386996,1,La Creusière,4613,Paris Saclay
3309,C00676,0,Cosmonautes - Stalingrad,48.71455756800305,2.2585290473301063,1,La Creusière,4613,Paris Saclay
3310,C00676,0,Léon Blum,48.71009414720509,2.2567575616857263,1,La Creusière,4613,Paris Saclay
3438,C00676,0,Buhoterie,48.687945314533785,2.264897685045743,1,La Creusière,4613,Paris Saclay
3442,C00676,0,L'Arpajonnais,48.690479637070794,2.2703916020665793,1,La Creusière,4613,Paris Saclay
3450,C00676,0,Louis Aragon,48.68897318129146,2.277069632458001,1,La Creusière,4613,Paris Saclay
3452,C00676,0,Monthuchet,48.687128068197204,2.2753969912478618,1,La Creusière,4613,Paris Saclay
3454,C00676,0,Place Adam,48.688931715255066,2.2791352336042205,1,La Creusière,4613,Paris Saclay
3455,C00676,0,Place Marty,48.686186144228465,2.277298360765796,1,La Creusière,4613,Paris Saclay
3458,C00676,0,Rue du Rocher,48.69025204439556,2.2684791432291243,1,La Creusière,4613,Paris Saclay
3489,C00676,0,La Bretèche,48.704461370337754,2.2564299746091923,1,La Creusière,4613,Paris Saclay
3619,C00676,0,Gutenberg,48.70839140706194,2.25631969173268,1,La Creusière,4613,Paris Saclay
415455,C00676,0,Les 2 Puits,48.6709094577882,2.2723350990598807,1,La Creusière,4613,Paris Saclay
419366,C00676,0,Fontaine de Fer,48.68981843897839,2.2536629214129973,1,La Creusière,4613,Paris Saclay
419379,C00676,0,Grande Fontaine,48.6889431824774,2.26044111795504,1,La Creusière,4613,Paris Saclay
419389,C00676,0,Le Lavoir,48.69173456661961,2.249396583163359,1,La Creusière,4613,Paris Saclay
480948,C00676,0,Baron de Nivière,48.70056641879358,2.2520826247657193,2,La Creusière,4613,Paris Saclay
2914,C00677,0,Bois Badeau,48.60437592855366,2.2819947154482163,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
2917,C00677,0,Côte Valorge,48.60913039849219,2.281305530483882,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
3122,C00677,0,Aristide Briand,48.612301344170326,2.2672891987752632,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
3126,C00677,0,Eglise,48.62044660378644,2.2665375009211757,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
3129,C00677,0,Gare,48.61565329630155,2.2682055244198973,2,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
3134,C00677,0,Paul Fort,48.61687794313693,2.265488567705678,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
3136,C00677,0,Petit Paris,48.61400227654866,2.2777249926051,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
39851,C00677,0,Gare de Brétigny Brossolette,48.606710558977845,2.3009392376113706,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
39853,C00677,0,Château d'Eau,48.62657000578941,2.2632221456126413,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
482844,C00677,0,UNM - UTAC,48.62322900141897,2.249659772483688,2,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
482845,C00677,0,Chemin de Tabor,48.625627223571435,2.259151054885167,2,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
490871,C00677,0,Claudie Haigneré,48.60412725023806,2.290027832649668,1,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
490872,C00677,0,Carrère d'Encausse,48.60306499891584,2.2959558804031275,2,Gare de Brétigny Brossolette,4543,Cœur d’Essonne
2914,C00677,0,Bois Badeau,48.60437592855366,2.2819947154482163,1,UNM-UTAC,4543,Cœur d’Essonne
2916,C00677,0,Côte Valorge,48.609247330283914,2.2813039255258545,1,UNM-UTAC,4543,Cœur d’Essonne
2918,C00677,0,Gare de Brétigny Brossolette,48.60730724007538,2.3014467226967645,1,UNM-UTAC,4543,Cœur d’Essonne
3122,C00677,0,Aristide Briand,48.612301344170326,2.2672891987752632,1,UNM-UTAC,4543,Cœur d’Essonne
3125,C00677,0,Eglise,48.619914247743495,2.2662736032384365,1,UNM-UTAC,4543,Cœur d’Essonne
3128,C00677,0,Gare,48.61570784794554,2.2682997289822517,2,UNM-UTAC,4543,Cœur d’Essonne
3133,C00677,0,Paul Fort,48.616834893765336,2.2658012131274785,1,UNM-UTAC,4543,Cœur d’Essonne
3135,C00677,0,Petit Paris,48.61392222907943,2.2778753255811224,1,UNM-UTAC,4543,Cœur d’Essonne
3148,C00677,0,UNM - UTAC,48.62333693680089,2.2496582253357764,2,UNM-UTAC,4543,Cœur d’Essonne
39853,C00677,0,Château d'Eau,48.62657000578941,2.2632221456126413,1,UNM-UTAC,4543,Cœur d’Essonne
426781,C00677,0,Carrère d'Encausse,48.60303713216486,2.2958070576730796,2,UNM-UTAC,4543,Cœur d’Essonne
482848,C00677,0,Chemin de Tabor,48.625625788675315,2.258920396949467,2,UNM-UTAC,4543,Cœur d’Essonne
486051,C00677,0,Claudie Haigneré,48.604075949528884,2.2904761294512674,1,UNM-UTAC,4543,Cœur d’Essonne
9891,C00677,0,Lucien Clause,48.605860985009336,2.3002588089665665,1,UNM-UTAC,4543,Cœur d’Essonne
10172,C00678,1,Clos Thiéry,48.65149503553376,2.282230505070877,1,Fontaine Mansart,4537,Cœur d’Essonne
21597,C00678,1,Allée de l'Orge,48.64595826011041,2.3011071821755977,1,Fontaine Mansart,4537,Cœur d’Essonne
3163,C00678,1,Bizet,48.6522162351614,2.2780255734894768,1,Fontaine Mansart,4537,Cœur d’Essonne
3165,C00678,1,Croix Rouge Fer,48.64985748774679,2.2881583355130415,1,Fontaine Mansart,4537,Cœur d’Essonne
3166,C00678,1,Docteur Darier,48.64407719336655,2.296340674069267,1,Fontaine Mansart,4537,Cœur d’Essonne
3170,C00678,1,La Source,48.652034793067436,2.2882373193401,1,Fontaine Mansart,4537,Cœur d’Essonne
3173,C00678,1,Les Echassons,48.65498893875372,2.2798744960625186,1,Fontaine Mansart,4537,Cœur d’Essonne
3176,C00678,1,Mairie,48.64265098158697,2.2924642103062336,2,Fontaine Mansart,4537,Cœur d’Essonne
3177,C00678,1,Nord France,48.64781573209227,2.282185954373603,1,Fontaine Mansart,4537,Cœur d’Essonne
3178,C00678,1,Paradis,48.64440142603535,2.282830055371165,1,Fontaine Mansart,4537,Cœur d’Essonne
3350,C00678,1,Gare de Sainte-Geneviève-des-Bois,48.653587309251186,2.3136857017751913,1,Fontaine Mansart,4537,Cœur d’Essonne
3353,C00678,1,Jean Rostand,48.650025055614634,2.3058794189774714,2,Fontaine Mansart,4537,Cœur d’Essonne
3634,C00678,1,Fontaine Mansart,48.65867237695267,2.2850919913433163,1,Fontaine Mansart,4537,Cœur d’Essonne
10169,C00678,1,Bizet,48.652070843710156,2.2777832094246944,1,Gare de Sainte Geneviève des Bois,4537,Cœur d’Essonne
10170,C00678,1,Croix Rouge Fer,48.64933912377723,2.2872151092432977,1,Gare de Sainte Geneviève des Bois,4537,Cœur d’Essonne
10171,C00678,1,Docteur Darier,48.644079116641585,2.2966664250414666,1,Gare de Sainte Geneviève des Bois,4537,Cœur d’Essonne
10173,C00678,1,Les Echassons,48.65540391182711,2.2800724386995355,1,Gare de Sainte Geneviève des Bois,4537,Cœur d’Essonne
