agency_id,agency_name,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,line_id
442,RATP,100100147:147,147,147,3,FF1400,ffffff,Line:relation:332709
442,RATP,100100150:150,150,150,3,FF82B4,000000,Line:relation:3045662
442,RATP,100100148:148,148,148,3,6E5B1E,ffffff,Line:relation:2207006
442,RATP,100100144:144,144,144,3,D282BE,000000,Line:relation:968720
442,RATP,100100139:139,139,139,3,FF5A00,ffffff,Line:relation:954976
442,RATP,100100138:138,138,138,3,A0006E,ffffff,Line:relation:1104709
442,RATP,100100140:140,140,140,3,FF1400,ffffff,Line:relation:5953338
442,RATP,100100143:143,143,143,3,0055C8,ffffff,Line:relation:4779679
442,RATP,100100141:141,141,141,3,DC9600,000000,Line:relation:5899969
442,RATP,100100123:123,123,123,3,00643C,ffffff,Line:relation:1782907
442,RATP,100100108:108,108,108,3,FF82B4,000000,Line:relation:5953399
442,RATP,100100107:107,107,107,3,FF82B4,000000,Line:relation:1540147
442,RATP,100100109:109,109,109,3,D2D200,000000,Line:relation:5964015
442,RATP,100100111:111,111,111,3,D282BE,000000,Line:relation:1520619
442,RATP,100100110:110,110,110,3,640082,ffffff,Line:relation:1307393
442,RATP,100100106:106,106,106,3,FF1400,ffffff,Line:relation:1102964
442,RATP,100100102:102,102,102,3,FFBE00,000000,Line:relation:3047801
442,RATP,100100101:101,101,101,3,FFBE00,000000,Line:relation:2214230
442,RATP,100100103:103,103,103,3,FF5A00,ffffff,Line:relation:4610190
442,RATP,100100105:105,105,105,3,FF5A00,ffffff,Line:relation:7444602
442,RATP,100100104:104,104,104,3,FF1400,ffffff,Line:relation:3686355
442,RATP,100100119:119,119,119,3,FFBE00,000000,Line:relation:5865473
442,RATP,100100118:118,118,118,3,DC9600,000000,Line:relation:1555879
442,RATP,100100120:120,120,120,3,D282BE,000000,Line:relation:1321223
442,RATP,100100122:122,122,122,3,D282BE,000000,Line:relation:1621799
442,RATP,100100121:121,121,121,3,FF1400,ffffff,Line:relation:2217686
442,RATP,100100117:117,117,117,3,00643C,ffffff,Line:relation:1578451
442,RATP,100100113:113,113,113,3,FF1400,ffffff,Line:relation:2224968
442,RATP,100100112:112,112,112,3,FF5A00,ffffff,Line:relation:1520618
442,RATP,100100114:114,114,114,3,82DC73,000000,Line:relation:1555940
442,RATP,100100116:116,116,116,3,82C8E6,000000,Line:relation:1580970
442,RATP,100100115:115,115,115,3,00643C,ffffff,Line:relation:225801
442,RATP,100100151:151,151,151,3,A0006E,ffffff,Line:relation:3318735
442,RATP,100100186:186,186,186,3,A0006E,ffffff,Line:relation:2972968
442,RATP,100100185:185,185,185,3,FF5A00,ffffff,Line:relation:3008945
442,RATP,100100187:187,187,187,3,640082,ffffff,Line:relation:1259087
442,RATP,100100189:189,189,189,3,FF5A00,ffffff,Line:relation:5954679
442,RATP,100100188:188,188,188,3,D282BE,000000,Line:relation:5256555
442,RATP,100100184:184,184,184,3,DC9600,000000,Line:relation:1259529
442,RATP,100100180:180,180,180,3,6E6E00,ffffff,Line:relation:5955532
442,RATP,100100179:179,179,179,3,00643C,ffffff,Line:relation:2654565
442,RATP,100100181:181,181,181,3,6E5B1E,ffffff,Line:relation:1802059
442,RATP,100100183:183,183,183,3,FF1400,ffffff,Line:relation:5426450
442,RATP,100100182:182,182,182,3,A0006E,ffffff,Line:relation:6049045
442,RATP,100100197:197,197,197,3,FF1400,ffffff,Line:relation:7537818
442,RATP,100100196:196,196,196,3,DC9600,000000,Line:relation:5865410
442,RATP,100100199:199,199,199,3,D2D200,000000,Line:relation:7423790
442,RATP,100100201:201,201,201,3,6E5B1E,ffffff,Line:relation:7920982
442,RATP,100100020:20,20,20,3,FF5A00,ffffff,Line:relation:1066572
442,RATP,100100195:195,195,195,3,A0006E,ffffff,Line:relation:5954722
442,RATP,100100191:191,191,191,3,FF82B4,000000,Line:relation:5757909
442,RATP,100100190:190,190,190,3,6E5B1E,ffffff,Line:relation:2532567
442,RATP,100100192:192,192,192,3,82DC73,000000,Line:relation:7753791
442,RATP,100100194:194,194,194,3,FF5A00,ffffff,Line:relation:4289192
442,RATP,100100193:193,193,193,3,996633,ffffff,
442,RATP,100100178:178,178,178,3,0055C8,ffffff,Line:relation:949585
442,RATP,100100163:163,163,163,3,DC9600,000000,Line:relation:5899903
442,RATP,100100162:162,162,162,3,0055C8,ffffff,Line:relation:1991746
442,RATP,100100164:164,164,164,3,A0006E,ffffff,Line:relation:2647712
442,RATP,100100166:166,166,166,3,640082,ffffff,Line:relation:952693
442,RATP,100100165:165,165,165,3,FF5A00,ffffff,Line:relation:2647711
442,RATP,100100160:160,160,160,3,00643C,ffffff,Line:relation:901462
442,RATP,100100153:153,153,153,3,00643C,ffffff,Line:relation:3997212
442,RATP,100100152:152,152,152,3,FF1400,ffffff,Line:relation:7920985
442,RATP,100100157:157,157,157,3,A0006E,ffffff,Line:relation:611648
442,RATP,100100159:159,159,159,3,640082,ffffff,Line:relation:3695203
442,RATP,100100158:158,158,158,3,FF5A00,ffffff,Line:relation:3546204
442,RATP,100100174:174,174,174,3,00643C,ffffff,Line:relation:937383
442,RATP,100100173:173,173,173,3,0055C8,ffffff,Line:relation:1553162
442,RATP,100100175:175,175,175,3,0055C8,ffffff,Line:relation:1574080
442,RATP,100100177:177,177,177,3,82DC73,000000,Line:relation:949582
442,RATP,100100176:176,176,176,3,DC9600,000000,Line:relation:5900554
442,RATP,100100172:172,172,172,3,00643C,ffffff,Line:relation:5963159
442,RATP,100100168:168,168,168,3,82C8E6,000000,Line:relation:7920960
442,RATP,100100167:167,167,167,3,82DC73,000000,Line:relation:6010966
442,RATP,100100169:169,169,169,3,82DC73,000000,Line:relation:6010927
442,RATP,100100171:171,171,171,3,FF1400,ffffff,Line:relation:5569622
442,RATP,100100170:170,170,170,3,82C8E6,000000,Line:relation:225665
56,Noctilien,100987755:N42,N42,N42,3,DC9600,000000,Line:relation:6955494
56,Noctilien,100987772:N41,N41,N41,3,FF82B4,000000,Line:relation:6955407
56,Noctilien,100987766:N43,N43,N43,3,FF5A00,ffffff,Line:relation:6955549
56,Noctilien,100987765:N45,N45,N45,3,FFBE00,000000,Line:relation:6955761
56,Noctilien,100987754:N44,N44,N44,3,82DC73,000000,Line:relation:6955630
56,Noctilien,100987773:N35,N35,N35,3,FFBE00,000000,Line:relation:1534903
56,Noctilien,100987759:N31,N31,N31,3,FF82B4,000000,Line:relation:1535268
56,Noctilien,100987751:N24,N24,N24,3,FF5A00,ffffff,Line:relation:1667801
56,Noctilien,100987763:N32,N32,N32,3,DC9600,000000,Line:relation:1534904
56,Noctilien,100987757:N34,N34,N34,3,D2D200,000000,Line:relation:1549912
56,Noctilien,100987758:N33,N33,N33,3,FF5A00,ffffff,Line:relation:1555941
56,Noctilien,100987771:N71,N71,N71,3,A0006E,ffffff,Line:relation:6956211
56,Noctilien,100987796:N66,N66,N66,3,FF1400,ffffff,Line:relation:3713597
442,RATP,100100524:NAVETTE,NAVETTE,LA NAVETTE,3,67328E,ffffff,Line:relation:6660662
442,RATP,100100283:ORLYBUS,ORLYBUS,ORLYBUS,3,1AC7FF,000000,Line:relation:6915922
442,RATP,100100519:NEY-FLA,NEY-FLA,LA TRAVERSE NEY FLANDRE,3,C5A3CA,000000,Line:relation:7921027
56,Noctilien,100987769:N63,N63,N63,3,D2D200,000000,Line:relation:6956361
56,Noctilien,100987752:N52,N52,N52,3,D2D200,000000,Line:relation:1576587
56,Noctilien,100987753:N51,N51,N51,3,FFBE00,000000,Line:relation:1553501
56,Noctilien,100987770:N53,N53,N53,3,82DC73,000000,Line:relation:6434505
56,Noctilien,100987762:N62,N62,N62,3,FF82B4,000000,Line:relation:5540004
56,Noctilien,100987761:N61,N61,N61,3,DC9600,000000,Line:relation:1762129
56,Noctilien,100987756:N23,N23,N23,3,DC9600,000000,Line:relation:1547965
442,RATP,100100579:CLAMIBU,CLAMIBU,CLAMIBUS,3,F4C931,000000,Line:relation:7996352
442,RATP,100100582:CHOISYB,CHOISYB,CHOISYBUS,3,DFB039,000000,Line:relation:7136184
442,RATP,100100566:COLOMB,COLOMB,COLOMB,3,DE8B53,000000,Line:relation:7799660
56,Noctilien,100987775:N01,N01,N01,3,A0006E,ffffff,Line:relation:7011212
442,RATP,100100541:EOLIEN,EOLIEN,EOLIEN,3,82DC73,000000,Line:relation:7803053
442,RATP,100100501:CHARONN,CHARONN,LA TRAVERSE DE CHARONNE,3,216EB4,ffffff,Line:relation:7921049
442,RATP,100100544:AS-SURE,AS-SURE,AS AUTOBUS SURESNOIS,3,216EB4,ffffff,Line:relation:6682682
442,RATP,100100096:96,96,96,3,DC9600,000000,Line:relation:226276
442,RATP,100100537:AUDONIE,AUDONIE,L'AUDONIENNE,3,DF9AB1,000000,Line:relation:7921028
442,RATP,100100513:BIEVRES,BIEVRES,LA TRAVERSE BIEVRE MONTSOURIS,3,BB4D98,ffffff,Line:relation:7921052
442,RATP,100100518:BATIGNO,BATIGNO,LA TRAVERSE BATIGNOLLES BICHAT,3,67328E,ffffff,Line:relation:5662181
56,Noctilien,100987791:N153,N153,N153,3,FF1400,ffffff,Line:relation:6950503
56,Noctilien,100987782:N15,N15,N15,3,FFBE00,000000,Line:relation:1537048
56,Noctilien,100987781:N16,N16,N16,3,D2D200,000000,Line:relation:1535461
56,Noctilien,100987768:N22,N22,N22,3,FFBE00,000000,Line:relation:5830159
56,Noctilien,100987760:N21,N21,N21,3,82DC73,000000,Line:relation:6789691
56,Noctilien,100987783:N14,N14,N14,3,82DC73,000000,Line:relation:1547967
56,Noctilien,100987780:N11,N11,N11,3,FF5A00,ffffff,Line:relation:1535460
56,Noctilien,100987776:N02,N02,N02,3,FF1400,ffffff,Line:relation:7011211
56,Noctilien,100987785:N12,N12,N12,3,DC9600,000000,Line:relation:1547969
56,Noctilien,100987784:N13,N13,N13,3,FF82B4,000000,Line:relation:1547966
56,Noctilien,100987790:N122,N122,N122,3,3C91DC,ffffff,Line:relation:6956562
442,RATP,100100098:PC,PC,PC,3,0055C8,ffffff,Line:relation:1257210
439,METRO,100110006:6,6,6,1,6ECA97,000000,Line:relation:3328765
439,METRO,100110005:5,5,5,1,FF7E2E,000000,Line:relation:7420645
439,METRO,100110007:7,7,7,1,FA9ABA,000000,Line:relation:3328805
439,METRO,100110008:8,8,8,1,E19BDF,000000,Line:relation:7420644
439,METRO,100110107:7B,7B,7B,1,6ECA97,000000,Line:relation:2554103
439,METRO,100110004:4,4,4,1,CF009E,ffffff,Line:relation:3326845
439,METRO,100110014:14,14,14,1,62259D,ffffff,Line:relation:3328694
439,METRO,100110013:13,13,13,1,6EC4E8,000000,Line:relation:7420641
439,METRO,100110002:2,2,2,1,003CA6,ffffff,Line:relation:7227705
439,METRO,100110103:3B,3B,3B,1,6EC4E8,000000,Line:relation:7420646
439,METRO,100110003:3,3,3,1,837902,ffffff,Line:relation:7733214
440,TRAMWAY,100112015:T5,T5,GARE DE GARGES SARCELLES - MARCHE DE ST DENIS,0,62259D,ffffff,Line:relation:6910410
440,TRAMWAY,100112003:T3B,T3B,Porte de Vincennes - Porte de la Chapelle,0,00AE41,ffffff,Line:relation:3662457
440,TRAMWAY,100112016:T6,T6,Châtillon Montrouge - Gare de Viroflay Rive Droite,0,E2231A,000000,Line:relation:6910437
440,TRAMWAY,100112018:T8,T8,ST DENIS / PORTE DE PARIS - EPINAY - ORGEMONT,0,837902,000000,Line:relation:4007734
440,TRAMWAY,100112017:T7,T7,Porte de L'Essonne - Villejuif-Louis Aragon,0,704B1C,ffffff,Line:relation:6910465
440,TRAMWAY,100112013:T3A,T3A,PONT GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU - Porte de Vincennes,0,FF7E2E,000000,Line:relation:6907402
441,Navette,100110100:FUN,FUN,FUNICULAIRE,7,AAAAAA,000000,Line:relation:6928970
439,METRO,100110009:9,9,9,1,B6BD00,000000,Line:relation:3328717
441,Navette,100110200:ORLYVAL,ORLYVAL,ORLYVAL,7,5EC5ED,ffffff,Line:relation:6928902
440,TRAMWAY,100112012:T2,T2,Pont de Bezons - Porte de Versailles,0,CF009E,ffffff,Line:relation:1635139
440,TRAMWAY,100112011:T1,T1,GARE DE NOISY LE SEC - Asnieres Gennevilliers Les Courtilles,0,003CA6,ffffff,Line:relation:2572573
439,METRO,100110012:12,12,12,1,007852,ffffff,Line:relation:7420642
442,RATP,100100515:TILLBUS,TILLBUS,TILLBUS,3,C5A3CA,000000,Line:relation:7920956
442,RATP,100100587:THIAIS,THIAIS,LA NAVETTE DE THIAIS,3,3C91DC,ffffff,Line:relation:5852751
442,RATP,100100569:TIM,TIM,TIM,3,89C7D6,000000,Line:relation:7921040
442,RATP,100100574:TUC,TUC,TUC,3,F4C931,000000,Line:relation:7804907
442,RATP,100100546:TUB,TUB,TUB (TRANSPORT URBAIN BONDYNOIS),3,8E6538,ffffff,Line:relation:7803998
442,RATP,100100571:SUBB,SUBB,SUBB,3,8E6538,ffffff,Line:relation:1758295
442,RATP,100100538:PORT,PORT,LE BUS DU PORT,3,9A9940,000000,Line:relation:7802906
442,RATP,100100594:PETIT-F,PETIT-F,LE PETIT FONTENAISIEN,3,216EB4,ffffff,Line:relation:7902826
442,RATP,100100573:PTITBUS,PTITBUS,LE P'TIT BUS DU PRE,3,D20D44,ffffff,Line:relation:8728677
442,RATP,100100352:ROISSYB,ROISSYB,ROISSYBUS,3,1AC7FF,000000,Line:relation:7074022
442,RATP,100100577:RIVER,RIVER,RIVER PLAZA,3,DE8B53,000000,Line:relation:7804913
442,RATP,100100585:V7,V7,V7,3,D35E3C,ffffff,Line:relation:7011232
442,RATP,100100593:V6,V6,V6,3,79BB92,000000,Line:relation:7011231
439,METRO,100110001:1,1,1,1,FFCD00,000000,Line:relation:3328695
439,METRO,100110011:11,11,11,1,704B1C,ffffff,Line:relation:7420643
439,METRO,100110010:10,10,10,1,C9910D,000000,Line:relation:3328741
442,RATP,100100584:V5,V5,V5,3,328E5B,ffffff,Line:relation:7901303
442,RATP,100100014:TVM,TVM,TVM,3,216EB4,ffffff,Line:relation:6860704
442,RATP,100100589:TUVIM,TUVIM,TUVIM,3,FF1400,ffffff,Line:relation:3389342
442,RATP,100100583:V2,V2,V2,3,DF9AB1,000000,Line:relation:7573289
442,RATP,100100562:V4,V4,V4,3,67328E,ffffff,Line:relation:7975668
442,RATP,100100581:V3,V3,V3,3,CDC83F,000000,Line:relation:7011233
442,RATP,100100095:95,95,95,3,640082,ffffff,Line:relation:1246520
442,RATP,100100426:426,426,426,3,6E5B1E,ffffff,Line:relation:7784991
442,RATP,100100421:421,421,421,3,00643C,ffffff,Line:relation:6594969
442,RATP,100100043:43,43,43,3,FF1400,ffffff,Line:relation:1057567
442,RATP,100100459:459,459,459,3,FF1400,ffffff,Line:relation:7921034
442,RATP,100100045:45,45,45,3,FF82B4,000000,Line:relation:9352984
442,RATP,100100042:42,42,42,3,FFBE00,000000,Line:relation:1057570
442,RATP,100100395:395,395,395,3,0055C8,ffffff,Line:relation:7800857
442,RATP,100100394:394,394,394,3,640082,ffffff,Line:relation:6645022
442,RATP,100100396:396,396,396,3,D2D200,000000,Line:relation:7843394
442,RATP,100100040:40,40,40,3,82C8E6,000000,Line:relation:1942584
442,RATP,100100399:399,399,399,3,82C8E6,000000,Line:relation:7423788
442,RATP,100100487:487,487,487,3,FFBE00,000000,Line:relation:6706981
442,RATP,100100486:486,486,486,3,00643C,ffffff,Line:relation:7095879
442,RATP,100100492:492,492,492,3,FFBE00,000000,Line:relation:7920979
442,RATP,100100052:52,52,52,3,82C8E6,000000,Line:relation:1083435
442,RATP,100100512:512,512,512,3,FFBE00,000000,Line:relation:7781895
442,RATP,100100485:485,485,485,3,FF5A00,ffffff,Line:relation:7801058
442,RATP,100100467:467,467,467,3,6E6E00,ffffff,Line:relation:1709309
442,RATP,100100046:46,46,46,3,D2D200,000000,Line:relation:1057566
442,RATP,100100047:47,47,47,3,FF82B4,000000,Line:relation:1057573
442,RATP,100100048:48,48,48,3,0055C8,ffffff,Line:relation:1083432
442,RATP,100100471:471,471,471,3,0055C8,ffffff,Line:relation:3567517
442,RATP,100100393:393,393,393,3,82C8E6,000000,Line:relation:5557347
442,RATP,100100366:366,366,366,3,0055C8,ffffff,Line:relation:7800304
442,RATP,100100361:361,361,361,3,0055C8,ffffff,Line:relation:6835726
442,RATP,100100367:367,367,367,3,FFBE00,000000,Line:relation:611690
442,RATP,100100370:370,370,370,3,82C8E6,000000,Line:relation:7920988
442,RATP,100100368:368,368,368,3,D2D200,000000,Line:relation:7920991
442,RATP,100100360:360,360,360,3,D2D200,000000,Line:relation:6929704
442,RATP,100100351:351,351,351,3,DC9600,000000,Line:relation:1866830
442,RATP,100100350:350,350,350,3,640082,ffffff,Line:relation:7466937
442,RATP,100100353:353,353,353,3,D2D200,000000,Line:relation:7920959
442,RATP,100100356:356,356,356,3,FF5A00,ffffff,Line:relation:6006672
442,RATP,100100355:355,355,355,3,640082,ffffff,Line:relation:7800092
442,RATP,100100389:389,389,389,3,0055C8,ffffff,Line:relation:7261212
442,RATP,100100388:388,388,388,3,FFBE00,000000,Line:relation:5954724
442,RATP,100100039:39,39,39,3,A0006E,ffffff,Line:relation:1057577
442,RATP,100100391:391,391,391,3,D2D200,000000,Line:relation:5312582
442,RATP,100100390:390,390,390,3,82C8E6,000000,Line:relation:5969926
442,RATP,100100385:385,385,385,3,DC9600,000000,Line:relation:7792140
442,RATP,100100378:378,378,378,3,00643C,ffffff,Line:relation:611689
442,RATP,100100372:372,372,372,3,FFBE00,000000,Line:relation:7800445
442,RATP,100100379:379,379,379,3,FFBE00,000000,Line:relation:5969925
442,RATP,100100380:380,380,380,3,82DC73,000000,Line:relation:6048347
442,RATP,100100038:38,38,38,3,0055C8,ffffff,Line:relation:1057488
442,RATP,100100520:520,520,520,3,00643C,ffffff,Line:relation:3048889
442,RATP,100100076:76,76,76,3,640082,ffffff,Line:relation:1251039
442,RATP,100100075:75,75,75,3,FFBE00,000000,Line:relation:1066571
442,RATP,100100077:77,77,77,3,0055C8,ffffff,Line:relation:9353416
442,RATP,100100082:82,82,82,3,FF5A00,ffffff,Line:relation:1083431
442,RATP,100100080:80,80,80,3,FF82B4,000000,Line:relation:1083422
442,RATP,100100074:74,74,74,3,D2D200,000000,Line:relation:937390
442,RATP,100100070:70,70,70,3,FF5A00,ffffff,Line:relation:1086590
442,RATP,100100069:69,69,69,3,82C8E6,000000,Line:relation:1254002
442,RATP,100100071:71,71,71,3,6E5B1E,ffffff,Line:relation:9353405
442,RATP,100100073:73,73,73,3,6E5B1E,ffffff,Line:relation:1086444
442,RATP,100100072:72,72,72,3,FF1400,ffffff,Line:relation:1086445
442,RATP,100100091:91,91,91,3,DC9600,000000,Line:relation:1083436
442,RATP,100100089:89,89,89,3,82C8E6,000000,Line:relation:1083434
442,RATP,100100092:92,92,92,3,FFBE00,000000,Line:relation:1083429
442,RATP,100100094:94,94,94,3,A0006E,ffffff,Line:relation:1085979
442,RATP,100100093:93,93,93,3,82DC73,000000,Line:relation:1083419
442,RATP,100100088:88,88,88,3,D2D200,000000,Line:relation:1245875
442,RATP,100100084:84,84,84,3,D282BE,000000,Line:relation:1083427
442,RATP,100100083:83,83,83,3,FFBE00,000000,Line:relation:1083421
442,RATP,100100085:85,85,85,3,6E5B1E,ffffff,Line:relation:952830
442,RATP,100100087:87,87,87,3,640082,ffffff,Line:relation:1083428
442,RATP,100100086:86,86,86,3,FF1400,ffffff,Line:relation:387064
442,RATP,100100068:68,68,68,3,FFBE00,000000,Line:relation:1083430
442,RATP,100100056:56,56,56,3,A0006E,ffffff,Line:relation:1066573
442,RATP,100100559:559D,559D,LIGNE BLEUE,3,6E6E00,ffffff,Line:relation:8130796
442,RATP,100100563:563,563,563,3,FF1400,ffffff,Line:relation:7921043
442,RATP,100100565:565,565,565,3,00643C,ffffff,Line:relation:7921035
442,RATP,100100564:564,564,564,3,0055C8,ffffff,Line:relation:7920954
442,RATP,100100559:559C,559C,LIGNE BLEUE,3,FF5A00,ffffff,Line:relation:8130794
442,RATP,100100054:54,54,54,3,82C8E6,000000,Line:relation:1257186
442,RATP,100100528:528,528,528,3,FF645A,000000,Line:relation:7782019
442,RATP,100100545:545,545,545,3,FFBE00,000000,Line:relation:7803143
442,RATP,100100559:559B,559B,LIGNE BLEUE,3,D282BE,000000,Line:relation:8130793
442,RATP,100100559:559A,559A,LIGNE BLEUE,3,FFBE00,000000,Line:relation:8130795
442,RATP,100100063:63,63,63,3,D2D200,000000,Line:relation:1257123
442,RATP,100100062:62,62,62,3,6E5B1E,ffffff,Line:relation:1257125
442,RATP,100100064:64,64,64,3,82DC73,000000,Line:relation:1257124
442,RATP,100100067:67,67,67,3,FF82B4,000000,Line:relation:1066570
442,RATP,100100066:66,66,66,3,00643C,ffffff,Line:relation:1254003
442,RATP,100100061:61,61,61,3,00643C,ffffff,Line:relation:255442
442,RATP,100100058:58,58,58,3,00643C,ffffff,Line:relation:1083420
442,RATP,100100057:57,57,57,3,6E6E00,ffffff,Line:relation:1257187
442,RATP,100100059:59,59,59,3,DC9600,000000,Line:relation:9353394
442,RATP,100100060:60,60,60,3,FF1400,ffffff,Line:relation:1257122
442,RATP,100100595:595,595,595,3,0055C8,ffffff,Line:relation:7804946
964,Poissy Aval - Deux Rives de Seine,052052026:26,26,26,3,C49CC7,000000,Line:relation:8366859
964,Poissy Aval - Deux Rives de Seine,052052022:22,22,22,3,B0BD72,000000,
964,Poissy Aval - Deux Rives de Seine,052052003:3,3,3,3,93D5F6,000000,Line:relation:9081452
964,Poissy Aval - Deux Rives de Seine,052052029:29,29,29,3,99FF33,000000,Line:relation:8728852
964,Poissy Aval - Deux Rives de Seine,052052112:12,12,12,3,F6A000,000000,Line:relation:7920957
964,Poissy Aval - Deux Rives de Seine,052052011:1,1,1,3,C27E4B,000000,
964,Poissy Aval - Deux Rives de Seine,052052012:2,2,2,3,A2C745,000000,
964,Poissy Aval - Deux Rives de Seine,052052013:13,13,13,3,12936D,ffffff,
964,Poissy Aval - Deux Rives de Seine,052052037:37,37,37,3,9E91C6,000000,
964,Poissy Aval - Deux Rives de Seine,052052035:35,35,35,3,9ACFB4,000000,Line:relation:9239739
965,Express 80 - Mantes-Cergy,052052080:80,80,80,3,1AC7FF,000000,Line:relation:9240299
964,Poissy Aval - Deux Rives de Seine,052052039:39,39,39,3,739E9A,000000,Line:relation:9239883
964,Poissy Aval - Deux Rives de Seine,052052031:31,31,31,3,F3A26C,000000,Line:relation:9238970
964,Poissy Aval - Deux Rives de Seine,052052030:30,30,30,3,DEA712,000000,Line:relation:9238749
964,Poissy Aval - Deux Rives de Seine,052052033:33,33,33,3,97B9E2,000000,
964,Poissy Aval - Deux Rives de Seine,052052032:32,32,32,3,907242,ffffff,
1042,CPS,006006023:21,21,21,3,8C4B25,ffffff,Line:relation:7724675
1042,CPS,006006001:20,20,20 Scolaire - Collège de la Guyonnerie,3,9998BE,000000,Line:relation:7670510
1042,CPS,006006002:2,2,2 EXPRESS,3,F1E513,000000,Line:relation:5694051
1042,CPS,006006003:3,3,3,3,50B586,000000,Line:relation:7413474
1042,CPS,006006025:23,23,23,3,8A5D99,ffffff,Line:relation:7724674
1042,CPS,006006024:22,22,22,3,B6D061,000000,Line:relation:5694438
1042,CPS,006006015:15,15,15,3,253B82,ffffff,Line:relation:3186411
1042,CPS,006006014:14,14,14,3,54AEE3,000000,Line:relation:2440114
1042,CPS,006006010:1,1,1,3,CF2939,ffffff,Line:relation:2415100
1042,CPS,006006019:19,19,19,3,E78C2A,000000,Line:relation:7921008
1042,CPS,006006019:18,18,18,3,B6D061,000000,Line:relation:7921007
1042,CPS,006006016:16,16,16,3,E78C2A,000000,Line:relation:7707602
1042,CPS,006006019:S2,S2,S2 Scolaire - Lycée Camille Claudel,3,54AEE3,000000,Line:relation:8393785
1042,CPS,006006015:S15,S15,S15 Scolaire - Collège Emile Zola,3,253B82,ffffff,
1042,CPS,006006019:S1,S1,S1 Scolaire - Lycée Blaise Pascal,3,FFED00,000000,Line:relation:8393784
1042,CPS,269269002:S9,S9,S9 Scolaire - Collège Alain Fournier,3,C20069,ffffff,
1042,CPS,006006019:S4,S4,S4 Scolaire - Collège Jules Verne,3,D073A1,000000,Line:relation:8393787
1042,CPS,006006019:S3,S3,S3 Scolaire - Collège Jules Verne,3,B6D061,000000,Line:relation:8393786
1042,CPS,006006006:6,6,6,3,8A5D99,ffffff,
1042,CPS,006006005:5,5,5,3,0087C8,ffffff,Line:relation:7918097
1042,CPS,006006004:4,4,4,3,E78C29,000000,Line:relation:7668788
1042,CPS,269269002:9,9,9,3,D7437E,ffffff,Line:relation:7292418
1042,CPS,006006008:8,8,8,3,E7A3BF,000000,Line:relation:5673870
1042,CPS,006006007:7,7,7,3,FACC00,000000,Line:relation:2337724
571,Albatrans,291191004:91-04,91-04,EXPRESS 91-04,3,1AC7FF,000000,Line:relation:6940422
571,Albatrans,291191005:91-05,91-05,EXPRESS 91-05,3,1AC7FF,000000,Line:relation:6940421
571,Albatrans,291191003:91-03,91-03,EXPRESS 91-03,3,1AC7FF,000000,Line:relation:7105179
571,Albatrans,291191001:91-01,91-01,EXPRESS 91-01,3,1AC7FF,000000,Line:relation:8404345
571,Albatrans,291191002:91-02,91-02,EXPRESS 91-02,3,1AC7FF,000000,Line:relation:6940387
571,Albatrans,291191006:91-06,91-06,EXPRESS 91-06,3,1AC7FF,000000,Line:relation:8413209
571,Albatrans,291191010:91-10,91-10,EXPRESS 91-10,3,1AC7FF,000000,Line:relation:7105212
571,Albatrans,291191011:91-11,91-11,EXPRESS 91-11,3,1AC7FF,000000,Line:relation:8413211
571,Albatrans,291191009:91-09,91-09,EXPRESS 91-09,3,1AC7FF,000000,Line:relation:6867574
571,Albatrans,291191007:91-07,91-07,91-07,3,ED2939,ffffff,Line:relation:6940386
571,Albatrans,291191008:91-08,91-08,EXPRESS 91-08,3,1AC7FF,000000,Line:relation:6985621
447,Trans Val de France,054054018:18,18,18,3,034AD9,ffffff,Line:relation:8371071
447,Trans Val de France,054054017:17,17,17,3,9CFA00,000000,Line:relation:3490811
447,Trans Val de France,054054012:12,12,12,3,40C9FF,000000,
447,Trans Val de France,054054019:19,19,19,3,DE00D9,ffffff,
105,Seine et Marne Express,054054020:Express20,Express20,20 express,3,1AC7FF,000000,Line:relation:8493727
447,Trans Val de France,054054009:9,9,9,3,E5000F,ffffff,Line:relation:9231462
447,Trans Val de France,054054008:8,8,8,3,0DAB00,ffffff,Line:relation:2206807
379,LES CARS BLEUS,084184006:184-006,184-006,184-006,3,0F8747,ffffff,
379,LES CARS BLEUS,084184008:184-008,184-008,184-008,3,13A5E0,ffffff,
379,LES CARS BLEUS,084184013:184-013,184-013,184-013,3,0177A5,ffffff,
379,LES CARS BLEUS,084184005:184-005,184-005,184-005,3,1F398E,ffffff,
379,LES CARS BLEUS,084184001:184-001,184-001,184-001,3,89C379,000000,
379,LES CARS BLEUS,084184003:184-003,184-003,184-003,3,CDCB14,000000,
379,LES CARS BLEUS,084184004:184-004,184-004,184-004,3,1BA196,ffffff,
379,LES CARS BLEUS,084284004:284-004,284-004,284-004,3,EE7AA6,ffffff,
379,LES CARS BLEUS,084284006:284-006,284-006,284-006,3,9F2A82,ffffff,
379,LES CARS BLEUS,084284007:284-007,284-007,284-007,3,C91552,ffffff,Line:relation:8479505
379,LES CARS BLEUS,084284003:284-003,284-003,284-003,3,F28800,ffffff,
379,LES CARS BLEUS,084184014:184-014,184-014,184-014,3,006EB9,ffffff,Line:relation:8479479
379,LES CARS BLEUS,084284001:284-001,284-001,284-001,3,E40613,ffffff,
379,LES CARS BLEUS,084284002:284-002,284-002,284-002,3,FDC935,000000,
