line_id,code,name,network,operator,colour,osm:type,mode,osm:ref:FR:STIF:ExternalCode_Line
Line:relation:8718013,17B,Bus 17B : Conflans Fin d'Oise RER (circulaire extérieur),Conflans Achères,Transdev,,route_master,bus,212212017:17B
Line:relation:8718014,17A,Bus 17A : Conflans Fin d'Oise RER (circulaire intérieur),Conflans Achères,Transdev,,route_master,bus,212212017:17A
Line:relation:8718761,101,Bus 101 : Capucines ↔ Mairie de Cheptainville,CEA Transports,CEA Transports,,route_master,bus,010010002:101
Line:relation:8726061,319,Bus 319 : Gare d'Étampes ↔ Lycée Montmirault,Étampois,CEA Transports,,route_master,bus,010010019:319
Line:relation:8726223,331,Bus 331 : Gare d'Étampes ↔ Gare de la Ferté Alais,CEA Transports,CEA Transports,,route_master,bus,010010020:331
Line:relation:8727476,63,Bus 63 : Monument ↔ La Forêt,Dourdanais,Transdev Île-de-France Rambouillet,,route_master,bus,013013006:63
Line:relation:8727859,30-21Est,Bus 30-21 Est : Gare de Cormeilles en Parisis (circulaire),Val Parisis,Cars Lacroix,,route_master,bus,030030021:30-21Est
Line:relation:8727965,424,Bus 424 : Gare de La Verrière (circulaire via Les Louveries),SQYBus,SQYBus,,route_master,bus,230410424:424
Line:relation:8728677,PTITBUS,Bus PTITBUS : Le P'tit Bus du Pré-Saint-Gervais (circulaire),RATP,RATP,,route_master,bus,100100573:PTITBUS
Line:relation:8728852,29,Bus 29 : Les Clairières ↔ Notre-Dame,Poissy Aval - 2 rives de Seine,Autocars Tourneux,,route_master,bus,052052029:29
Line:relation:8729263,420,Bus 420 : La Verrière Gare ↔ Pissaloup,SQYBus,SQYBus,,route_master,bus,230410420:420
Line:relation:8729290,440,Bus 440 : Technocentre ↔ Grand'Mare,SQYBus,SQYBus,,route_master,bus,230410440:440
Line:relation:8729300,459,Bus 459 : La Verrière Gare ↔ France Miniature,SQYBus,SQYBus,,route_master,bus,230410459:459
Line:relation:8730251,913.08,Bus 913.08 : Étampes Hôpital ↔ Morigny-Champigny,Ormont Transport,Keolis Ormont,,route_master,bus,068913008:91308
Line:relation:8735247,45,Bus 45 : Chavenay - Vallon ↔ Villepreux - Village,STAVO,STAVO,,route_master,bus,044044045:45
Line:relation:8736260,227-01,Bus 227-01 : Chemin de Bretigny ↔ Centre Commercial Maison Neuve,Orgebus,Transdev Île-de-France Brétigny,,route_master,bus,227227001:227-01
Line:relation:8737307,227-06,Bus 227-06 : Centre Commercial Maison Neuve ↔ Victor Hugo,Orgebus,Transdev Île-de-France Brétigny,,route_master,bus,227227001:227-06
Line:relation:8737442,227-02B,Bus 227-02B : Brétigny-sur-Orge Gare Place (circulaire),Orgebus,Transdev Île-de-France Brétigny,,route_master,bus,227227002:227-02B
Line:relation:8737996,7,Bus 7 : Plaisir-Grignon Gare ↔ Les Mousseaux,Hourtoule,Cars Hourtoule,,route_master,bus,027027007:7
Line:relation:8738081,6,Bus 6 : Plaisir-Grignon Gare ↔ Pissaloup,Hourtoule,Cars Hourtoule,,route_master,bus,027027006:6
Line:relation:8738250,8,Bus 8 : Plaisir-Grignon Gare ↔ Les Clayes-sous-Bois,Hourtoule,Cars Hourtoule,,route_master,bus,027027110:8
Line:relation:8740258,17,Bus 17 : Métro Pont de Sèvres (Sous-Préfecture) ↔ Jonchères,Hourtoule,Cars Hourtoule,,route_master,bus,027027017:17
Line:relation:8740800,20,Bus 20 : Plaisir-Grignon ↔ Gare Noisy-le-Roi,Hourtoule,Cars Hourtoule,,route_master,bus,027027020:20
Line:relation:8740866,50,Bus 50 : Gare de Saint-Quentin-en-Yvelines - Avenue des Prés ↔ Plaisir-Grignon,Hourtoule,Cars Hourtoule,,route_master,bus,027027016:50
Line:relation:8753548,S1,Bus S1 : Gare de Sainte-Geneviève-des-Bois ↔ Sainte-Geneviève-des-Bois-Lycée Albert Einstein (Circule en période scolaire),Génovébus,Transdev CEAT,,route_master,bus,010010005:S1
Line:relation:8753568,111,Bus 111 : Collège de Vulaines ↔ Lavoir aux Chapeaux,Aérial,Transdev Île-de-France Vulaines,#AA3296,route_master,bus,062062112:111
Line:relation:8753596,500,Bus 500 : Roissy-en-Brie ↔ Ozoir,Sit’Bus,Transdev N4 Mobilités,,route_master,bus,003351500:500
Line:relation:8753633,40,Bus 40 : Parc des Expositions ↔ Gare de Vert Galant,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014040:40
Line:relation:8834567,9M,Bus 9M circuits du vendredi,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063009:9M
Line:relation:8834606,9M jeudi,Bus 9M circuit du jeudi,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063009:9M
Line:relation:8834617,21CC,Bus 21CC : Centre commercial (Villiers) ↔ Avon,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063021:21CC
Line:relation:8834625,11CC,Bus 11CC : Centre commercial (Villiers) ↔ Puits Beau (Saint-Fargeau-Ponthierry),Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063011:11CC
Line:relation:8834639,9CC,Bus 9CC : Centre commercial (Villiers) ↔ Domaine de Montgermont (Saint-Sauveur),Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063009:9CC
Line:relation:8834640,9CC,Bus 9CC : Centre commercial (Villiers) ↔ Mairie d'Arbonne,Shop’Bus,Transdev Saint-Fargeau Ponthierry,,route_master,bus,063063009:9CC
Line:relation:9081452,3,Bus 3 : Arquebuse ↔ Gare de Saint-Germain-en-Laye,Poissy Aval - 2 rives de Seine,Autocars Tourneux,#93D6F1,route_master,bus,052052003:3
Line:relation:9082178,98,Bus 98 : Poissy Gare Nord (circulaire),CSO,CSO,#009036,route_master,bus,015015098:98
Line:relation:9101011,24,Bus 24 : Gare de Versailles Chantiers ↔ Vélizy-Villacoublay Centre Commercial,Phébus,Keolis Vélizy,#009FCF,route_master,bus,004004024:24
Line:relation:9106179,30-42,Bus 30-42 : Gare de Sannois ↔ Résidence du Moulin,Valbus,Lacroix,#E09CCB,route_master,bus,030030042:30-42
Line:relation:9122066,18,"Bus 18 : Gare routière Seine ↔ Vigneux, Gare",Seine Sénart Bus,Keolis Seine Sénart,#6ccef4,route_master,bus,021021150:18
Line:relation:9122182,19,"Bus 19 : Gare routière de Juvisy-sur-Orge ↔ Vigneux, Gare",Seine Sénart Bus,Keolis Seine Sénart,#ee5aa1,route_master,bus,021021151:19
Line:relation:9124520,RD15,"Bus RD15 : Juvisy, Gare routière Seine ↔ Draveil, Bergeries Saint-Hubert",Seine Sénart Bus,Keolis Seine Sénart,#762b1a,route_master,bus,021021153:RD15
Line:relation:9128676,11L,"Bus 11L : Juvisy, Gare Routière Seine ↔ Bergeries, Saint-Hubert",Seine Sénart Bus,Keolis Seine Sénart,#8aad89,route_master,bus,021021112:11L
Line:relation:9128840,14,"Bus 14 : Juvisy, Gare Routière Seine ↔ Bergeries, Saint-Hubert",Seine Sénart Bus,Keolis Seine Sénart,#40ade2,route_master,bus,021021140:14
Line:relation:9129005,16,"Bus 16 : Bergeries, Saint-Hubert ↔ Juvisy, Gare Routière Seine",Seine Sénart Bus,Keolis Seine Sénart,#f69224,route_master,bus,021021160:16
Line:relation:9129095,17,"Bus 17 : Juvisy, Gare Routière Seine ↔ Hôpital Joffre",Seine Sénart Bus,Keolis Seine Sénart,#c4121a,route_master,bus,021021170:17
Line:relation:9129134,4,Bus 4 : Vigneux gare ↔ Sables de Rouvres,Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021200:4
Line:relation:9129177,LP1,Bus LP1 : LEP Nadar ↔ Vigneux gare,Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021210:LP1
Line:relation:9136249,LP2,Bus LP2 : Juvisy Gare Routière Seine ↔ LEP Nadar,Seine Sénart Bus,Keolis Seine Sénart,#f4a3c8,route_master,bus,021021152:LP2
Line:relation:9136495,16,Bus 16 : Gare de Val d'Europe ↔ Carré Sénart,Seine-et-Marne Express,Transdev AMV,,route_master,bus,003177016:16
Line:relation:9136598,69,Bus 69 : Gare de Val d'Europe ↔ Gare Routière de Meaux,Seine-et-Marne Express,Marne et Morin,,route_master,bus,067237069:69
Line:relation:9136664,418,Bus 418 : Bois de l'Epine RER (circulaire),Tice,Tice,#B3DBA6,route_master,bus,400400418:418
Line:relation:9136817,419,Bus 419 : Gare Val de Ris RER (circulaire),Tice,Tice,#FAC8A9,route_master,bus,400400419:419
Line:relation:9136841,409,Bus 409 : Centre Commercial ↔ Marinière Lycée,Tice,Tice,#00812C,route_master,bus,400400409:409
Line:relation:9136932,412,Bus 412 : Gabrielle d'Estrées ↔ Les Griottes,Tice,Tice,#676464,route_master,bus,400400412:412
Line:relation:9137679,12,Bus 12 : Gare de Maisons Laffitte (circulaire),Maisons-Laffitte et Le Mesnil Le Roi,Transdev Île-de-France Conflans,,route_master,bus,212212012:12
Line:relation:9167849,LM2,Bus LM2 : Gare routière Seine (Juvisy) ↔ Lycée de Montgeron,Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021502:LM2
Line:relation:9167850,501,Bus 501 : Hautes Mardelles (Brunoy) ↔ Notre-Dame de Sion (Évry),Seine Sénart Bus,Keolis Seine Sénart,#f89c1c,route_master,bus,021021400:501
Line:relation:9167851,LM1,Bus LM1 : Ermitage (Draveil) ↔ Lycée de Montgeron,Seine Sénart Bus,Keolis Seine Sénart,,route_master,bus,021021501:LM1
Line:relation:9171581,12,Bus 12 : La Croix de Berny RER ↔ Cyrano de Bergerac,Paladin,Bièvre Bus Mobilités,#FF0D00,route_master,bus,020149012:12
Line:relation:9171785,N1,Bus N1 : Bizet ↔ Gare des Mureaux,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011320:N1
Line:relation:9171822,E,Bus E : Le CERRSY ↔ Arbouville,Rambouillet urbain,Transdev Île-de-France Rambouillet,,route_master,bus,013013102:E
Line:relation:9171847,18-05,Bus 18-05 : Bretigny Gare Place (circulaire),Transdev Île-de-France Brétigny,Transdev Île-de-France Brétigny,,route_master,bus,018018005:18-05
Line:relation:9172126,3,Bus 3 : Antony RER ↔ Les Baconnets RER,Paladin,Bièvre Bus Mobilités,#B100BD,route_master,bus,020149003:3
Line:relation:9172833,307,Bus 307 : Gare Routière Vélizy 2 ↔ Gare de Saint-Quentin-en-Yvelines,SAVAC,SAVAC,,route_master,bus,039039307:307
Line:relation:9172915,O1,Bus O1 : L'Echat ↔ Plaine Haute,Marne et Seine,Transdev STRAV,,route_master,bus,045045030:O1
Line:relation:9173025,O2,Bus O2 : L'Echat ↔ Émile Combes - Clemenceau,Marne et Seine,Transdev STRAV,,route_master,bus,045045030:O2
Line:relation:9173650,50,Bus 50 : Lieusaint Moissy Gare RER ↔ Evry Courcourronnes Gare RER,Sénart Express,Transdev Île-de-France Lieusaint,,route_master,bus,065065050:50
Line:relation:9173954,A,Bus A : Gare de Rosny-sur-Seine ↔ Fosses Rouges (Limay),TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350030:A
Line:relation:9175639,31,Bus 31 : Robert Wagner ↔ Doumer - Lafontaine,Phébus,Keolis Vélizy,#26C9FF,route_master,bus,004004007:31
Line:relation:9175920,42,Bus 42 : Pont de Sèvres ↔ L'Onde Maison des Arts,Phébus,Keolis Vélizy,#00FF00,route_master,bus,004004042:42
Line:relation:9176247,67,Bus 67 : Gare Routière Paul Delouvrier ↔ ZAC la Prévôté,Transdev Île-de-France Houdan,Transdev Ile-de-France Houdan,,route_master,bus,005005067:67
Line:relation:9176972,13,Bus 13 : Gare de Hardricourt (circulaire),Val de Seine,Transdev Île-de-France Ecquevilly,,route_master,bus,011011013:13
Line:relation:9177072,2,Bus 2 : Gare des Mureaux ↔ Comtesse Route de Bouafle,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011321:2
Line:relation:9177124,3,Bus 3 : Centre Hospitalier ↔ Gare des Mureaux,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011322:3
Line:relation:9177413,5,Bus 5 : Gare des Mureaux ↔ Descartes,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011325:5
Line:relation:9177493,6,Bus 6 : Descartes ↔ Gare des Mureaux,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011324:6
Line:relation:9177616,4,Bus 4 : Gare des Mureaux ↔ Pointe à Moser,Bus O'Mureaux,Transdev Île-de-France Ecquevilly,,route_master,bus,011011323:4
Line:relation:9181020,10,Bus 10 : Gare de Dourdan ↔ Gare de Rambouillet [Prairie],Réseau Interurbain de Rambouillet,Transdev Île-de-France Rambouillet,,route_master,bus,013013010:10
Line:relation:9181063,3A,Bus 3A : Saint-Exupéry ↔ Mitry Claye RER B,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014003:3A
Line:relation:9181182,9,Bus 9 : Antony RER ↔ Clos de Massy,Paladin,Bièvre Bus Mobilités,#12FF00,route_master,bus,020149009:9
Line:relation:9181256,304,Bus 304 : Corbeil Gare Henri Barbusse ↔ IKEA (Lisses),Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024309304:304
Line:relation:9181427,95-03A,Bus 95-03A : Préfecture Gare ↔ Gare de Montigny - Beauchamp,Busval d'Oise,Lacroix,,route_master,bus,030195003:95-03A
Line:relation:9181579,QBUS,Bus QBUS : Boussy Gare (circulaire),VyBus,Transdev STRAV,#B3D1E8,route_master,bus,045302001:QBUS
Line:relation:9182058,DM16,Bus DM16 : Gare de Saint-Michel sur Orge ↔ Gare de Brétigny,Daniel Meyer,Keolis Meyer,#33FF00,route_master,bus,055055016:DM16
Line:relation:9182104,416,Bus 416: Evry-Courcouronnes Centre ↔ Ferme des Folies,Tice,Tice,#642165,route_master,bus,400400416:416
Line:relation:9183484,Beauvais,Bus Beauvais : Aéroport Paris Beauvais ↔ Paris Porte Maillot,Beauvais,Aéroport Paris-Beauvais,,route_master,bus,503503001:Beauvais
Line:relation:9183833,DM06A,Bus DM06A : Gare de Sainte-Geneviève des Bois (circulaire),Daniel Meyer,Keolis Meyer,#FFD900,route_master,bus,055055006:DM06A
Line:relation:9183898,DM06B,Bus DM06B : Fontaine Mansart ↔ Gare de Sainte-Geneviève des Bois,Daniel Meyer,Keolis Meyer,#00CC00,route_master,bus,055055006:DM06B
Line:relation:9184388,L,Bus L : Fosses Rouges ↔ Lycée Condorcet,Com'Bus,CTVMI,,route_master,bus,057057057:L
Line:relation:9184807,28,Bus 28 : Place Berthet ↔ La Celle Saint-Cloud - Gare,Traverciel,Transdev Île-de-France Nanterre,,route_master,bus,213213027:28
Line:relation:9184990,29,Bus 29 : Étang Sec ↔ La Celle Saint-Cloud - Gare,Traverciel,Transdev Île-de-France Nanterre,,route_master,bus,213213027:29
Line:relation:9185040,103,Bus 103 : Gare de Marolles-en-Hurepoix (circulaire),Transdev Île-de-France Brétigny,Transdev Île-de-France Brétigny,,route_master,bus,018018011:103
Line:relation:9185095,43P,Bus 43P : Cesson Gare RER (circulaire intérieure),Sénart Bus,Transdev Île-de-France Lieusaint,,route_master,bus,065487043:43P
Line:relation:9185459,42P,Bus 42P : Cesson Gare RER (circulaire extérieure),Sénart Bus,Transdev Île-de-France Lieusaint,,route_master,bus,065487042:42P
Line:relation:9185838,76,Bus 76 : Cimetière ↔ Gare de Vaucresson,Plaine de Versailles,Transdev Île-de-France Ecquevilly,,route_master,bus,011011760:76
Line:relation:9187618,23,Bus 23 : Gare Routière Villepreux-les-Clayes ↔ Thiers,CSO,CSO,,route_master,bus,015015023:23
Line:relation:9188040,CitéVal N,Bus CitéVal Nord Herblay : Place de la Libération (circulaire),CitéVal,Lacroix,,route_master,bus,030595045:CitValN
Line:relation:9188067,CitéVal S,Bus CitéVal Sud Herblay : Place de la Libération (circulaire),CitéVal,Lacroix,,route_master,bus,030595045:CitValS
Line:relation:9188120,CitéVal C,Bus CitéVal Cormeilles : Gare de Cormeilles - Place Semard (circulaire),CitéVal,Lacroix,,route_master,bus,030595050:CitValC
Line:relation:9188157,CitéVal F,Bus CitéVal Franconville : Gare de Franconville (circulaire),CitéVal,Lacroix,,route_master,bus,030595051:CitValF
Line:relation:9188817,100,Bus 100 : Les Mureaux - Gare ↔ Saint-Quentin Gare,Express A14,Stile Express,,route_master,bus,057314100:100
Line:relation:9188979,ExpA14,Bus ExpA14 (143) : La Défense - Terminal Jules Verne ↔ Gare routière de Verneuil,Express A14,Stile Express,,route_master,bus,057314143:ExpA14
Line:relation:9189775,703,Bus 703 : Gare de Drancy ↔ Gare du Bourget,Autobus du Fort,Autobus du Fort,,route_master,bus,233233703:703
Line:relation:9190123,702,Bus 702 : Gare de Val-de-Fontenay ↔ Gare d'Aulnay sous Bois,Autobus du Fort,Autobus du Fort,,route_master,bus,233233702:702
Line:relation:9190528,CDG,Bus CDG : Disneyland ↔ Terminal 1,Magical Shuttle,Transdev Visual,,route_master,bus,231231001:CDG
Line:relation:9190550,Orly,Bus Orly : Orly Sud ↔ Disneyland,Magical Shuttle,Transdev Visual,,route_master,bus,231231001:Orly
Line:relation:9190573,Selected,Bus Magical Shuttle Selected : Kyriad ↔ Aéroport CDG,Magical Shuttle,Transdev Visual,,route_master,bus,231231001:Selected
Line:relation:9190605,68.09,Bus 68.09 : Gare RER d'Etrechy (circulaire),Ormont Transport,Keolis Ormont,,route_master,bus,068068009:6809
Line:relation:9190682,34,Bus 34 : Gare de la Ferté-sous-Jouarre SNCF ↔ Mairie,Pays Fertois,Marne et Morin,,route_master,bus,067067034:34
Line:relation:9190795,C,Bus C : Gare de Rambouillet [Prud'homme] (circulaire),Rambouillet urbain,Transdev Île-de-France Rambouillet,,route_master,bus,013013105:C
Line:relation:9192706,461,Bus 461 : Mérantais ↔ Saint-Quentin Gare,SQYBus,SQYBus,,route_master,bus,230410461:461
Line:relation:9192729,16,Bus 16 : Mitry Claye RER B ↔ Villeparisis Mitry le Neuf RER B,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014016:16
Line:relation:9192789,460,Bus 460 : Gare Routière Technocentre TCSP ↔ Saint-Quentin Gare,SQYBus,SQYBus,,route_master,bus,230410460:460
Line:relation:9192799,463,Bus 463 : De Lattre de Tassigny ↔ Saint-Quentin Gare,SQYBus,SQYBus,,route_master,bus,230410463:463
Line:relation:9192821,431,Bus 431 : Hennequin (circulaire),SQYBus,SQYBus,,route_master,bus,230410431:431
Line:relation:9193824,466,Bus 466 : Saint-Quentin Gare ↔ 60 Arpents - Technocentre,SQYBus,SQYBus,,route_master,bus,230410466:466
Line:relation:9193835,71,Bus 71 : Villeparisis Mitry le Neuf RER B (circulaire),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014071:71
Line:relation:9194590,24,Bus 24 : Poissy Gare Sud ↔ Saint-Germain-en-Laye RER,CSO,CSO,,route_master,bus,015015024:24
Line:relation:9195309,4,Bus 4 : Poissy Gare Nord ↔ Saint-Quentin-en-Yvelines Gare Paul Delouvrier,Mobilien,CSO;Cars Hourtoule,,route_master,bus,015242004:4
Line:relation:9195935,1,Bus 1 : Concorde ↔ Antony RER,Paladin,Bièvre Bus Mobilités,#00FFFF,route_master,bus,020149001:1
Line:relation:9196600,7,Bus 7 : Condorcet - Mairie de Bourg-la-Reine (circulaire),Paladin,Bièvre Bus Mobilités,#97bf0d,route_master,bus,020149007:7
Line:relation:9196805,30-09,Bus 30-09 : Gare de Montigny Beauchamp (circulaire),Parisis,Lacroix,,route_master,bus,030030009:30-09
Line:relation:9196816,30-07,Bus 30-07 : Gare d'Herblay ↔ Buttes Blanches,Parisis,Lacroix,,route_master,bus,030030007:30-07
Line:relation:9197254,5,Bus 5 : Gare Nemours Parvis ↔ Carrefour de L'Europe,STILL,Transdev Île-de-France Nemours,,route_master,bus,064608024:5
Line:relation:9197471,2,Bus 2 : Salle des Fêtes (circulaire),Ormont Transport,Ormont Transport,,route_master,bus,068913002:2
Line:relation:9197758,227-03,Bus 227-03 : Brétigny-sur-Orge Gare Place (circulaire),Orgebus,Transdev Île-de-France Brétigny,,route_master,bus,227227003:227-03
Line:relation:9200388,10,Bus 10 : Juvisy Gare Routière Seine ↔ Athis Mons - Plaine Basse,Bord de l'Eau,Keolis Seine Val-De-Marne,#812A91,route_master,bus,002002010:10
Line:relation:9200493,11,Bus 11 : Ozoir RER ↔ Tournan RER (côté Gretz),Stigo,N4 Mobilités,,route_master,bus,003003011:11
Line:relation:9202114,23,Bus 23 : Grands Saules ↔ Lycée Clément Ader,Stigo,N4 Mobilités,,route_master,bus,003003023:23
Line:relation:9203431,22,Bus 22 : Gare Versailles Chantiers ↔ Burospace,Phébus,Keolis Vélizy,#8C00FF,route_master,bus,004004033:22
Line:relation:9203505,DM17A,Bus DM17A : Gare de Sainte-Geneviève des Bois ↔ Fontaine Mansart,Daniel Meyer,Keolis Meyer,#FF0000,route_master,bus,055055014:DM17A
Line:relation:9204349,60,Bus 60 : Gare Routière Mantes-la-Ville ↔ Rambouillet Gare Prairie,Transdev Île-de-France Houdan,Transdev Ile-de-France Houdan,,route_master,bus,005005060:60
Line:relation:9205962,77,Bus 77 : Cimetière ↔ Gare de Saint-Quentin-en-Yvelines - Gare Routière Delouvrier,Plaine de Versailles,Transdev Île-de-France Ecquevilly,,route_master,bus,011011077:77
Line:relation:9206600,12,Bus 12 : Gare de Rambouillet [Prairie] ↔ Gare de Saint-Quentin en Yvelines,Réseau Interurbain de Rambouillet,Transdev Île-de-France Rambouillet,,route_master,bus,013013012:12
Line:relation:9206702,3B,Bus 3B : Mitry Claye RER B (circulaire),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014003:3B
Line:relation:9206954,21,Bus 21 : Marché ↔ Mairie Annexe,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014221:21
Line:relation:9207015,R5,Bus R5 : Louvres RER D (circulaire),Grand'R,Keolis CIF,,route_master,bus,014014905:R5
Line:relation:9207454,703,Bus 703 : Les Frênes ↔ Gare Saint-Mard,Goëlys,Keolis CIF,,route_master,bus,014077703:703
Line:relation:9207487,Vitavil,Bus Vitavil : Les Flanades ↔ Espace Angela Davis,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014115086:Vitavil
Line:relation:9218053,201,Bus 201 : Ozoir RER ↔ Clos la Vigne,Stigo,N4 Mobilités,,route_master,bus,003003201:201
Line:relation:9219662,6,Bus 6 : Gare de Maisons Laffitte (circulaire),Maisons-Laffitte et Le Mesnil-le-Roi,Transdev Île-de-France Conflans,,route_master,bus,212212006:06
Line:relation:9223264,30-10,Bus 30-10 : Gare de Montigny Beauchamp ↔ Gare de Taverny,Parisis,Lacroix,,route_master,bus,030030010:30-10
Line:relation:9223273,30-11,Bus 30-11 : Gare d'Ermont-Eaubonne ↔ Les Espérances,Parisis,Lacroix,,route_master,bus,030030011:30-11
Line:relation:9223283,30-18,Bus 30-18 : Gare de Montigny Beauchamp ↔ Gare de Bessancourt,Parisis,Lacroix,,route_master,bus,030030018:30-18
Line:relation:9223322,30-13,Bus 30-13 : Gare de Saint-Brice ↔ Mairie de Piscop,Parisis,Lacroix,,route_master,bus,030030013:30-13
Line:relation:9223363,O,Bus O : Cesson Gare RER ↔ Chamlys,MELIBUS,Transdev Île-de-France Vaux-le-Pénil,,route_master,bus,066066034:O
Line:relation:9228057,G,Bus G : RN36 ↔ Gare de Melun,MELIBUS,Transdev Île-de-France Vaux-le-Pénil,,route_master,bus,066066036:G
Line:relation:9228837,Fd,Bus Fd : Le Mee Gare ↔ Gare de Melun,MELIBUS,Transdev Île-de-France Vaux-le-Pénil,,route_master,bus,066066025:Fd
Line:relation:9228969,D,Bus D : Gare de Rambouillet [Prud'homme] ↔ Saint-Hubert,Rambouillet Urbain,Transdev Île-de-France Rambouillet,,route_master,bus,013013104:D
Line:relation:9229324,E,Bus E : Gare RER Longjumeau (circulaire),La Navette Paris-Saclay,MobiCité,,route_master,bus,111591205:E
Line:relation:9229426,G,Bus G : Jesse Owens (circulaire),La Navette Paris-Saclay,MobiCité,,route_master,bus,111591206:G
Line:relation:9230881,7001,Bus 7001 : Trou Grillon ↔ Gare de Corbeil-Essonnes,Cars Soeur,Cars Soeur,,route_master,bus,070070001:7001
Line:relation:9231462,9,Bus 9 : Gare RER de Mitry-Claye ↔ Gare SNCF de Meaux,Bassin de Claye-Souilly,TVF,,route_master,bus,054054009:9
Line:relation:9231586,A,Bus A : Gare RER Longjumeau (circulaire),Europ'Essonne,MobiCité,,route_master,bus,111591201:A
Line:relation:9231700,Emplet,Bus Emplet : Montereau SNCF ↔ Bréau - Cinéma,Siyonne,INTERVAL,,route_master,bus,208208020:Emplet
Line:relation:9231914,Z,Bus Z : Buchelay - Béarn ↔ Mantes-la-Jolie - Gare Routière,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350010:Z
Line:relation:9231955,J,Bus J : Mantes-la-Ville - Gare routière ↔ Buchelay - René Renault,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350021:J
Line:relation:9232011,E,Bus E : Mantes-la-Ville - Gare routière ↔ Mantes-la-Ville - Saint-Etienne,TAM,Transports de Voyageurs du Mantois,,route_master,bus,350350005:E
Line:relation:9232591,20,Bus 20 : Gare Sud (circulaire),CSO,CSO,,route_master,bus,015015020:20
Line:relation:9233835,21,Bus 21 : Gare des Mureaux ↔ Saint-Germain-en-Laye RER,CSO,CSO,,route_master,bus,015015021:21
Line:relation:9233871,55,Bus 55 : Poissy circuit urbain,CSO,CSO,,route_master,bus,015078055:55
Line:relation:9233904,6,Bus 6 : Ronceray (circulaire),CSO,CSO,,route_master,bus,015015001:6
Line:relation:9233950,9,Bus 9 : Versailles - Europe ↔ Poissy Gare Sud,CSO,CSO,,route_master,bus,015015019:9
Line:relation:9233984,30-48,Bus 30-48 : Gare d'Herblay ↔ Comédie Française,Valbus,Lacroix,,route_master,bus,030030048:30-48
Line:relation:9233997,30-23,Bus 30-23 : Gare de Saint-Leu la Forêt ↔ Gare de Montigny Beauchamp,Valbus,Lacroix,,route_master,bus,030030023:30-23
Line:relation:9234023,30-37,Bus 30-37 : Gare de Franconville (circulaire),Valbus,Lacroix,,route_master,bus,030030037:30-37
Line:relation:9234745,30-39,Bus 30-39 : Rougemonts - Liberté ↔ Gare de Saint-Brice,Valbus,Lacroix,,route_master,bus,030030039:30-39
Line:relation:9234799,30-47,Bus 30-47 : Gare d'Herblay ↔ Alouettes,Valbus,Lacroix,,route_master,bus,030030047:30-47
Line:relation:9234813,38-02,Bus 3802 : Montmorency Mairie ↔ Mairie d’Attainville,Valbus,Cars Rose,,route_master,bus,038038002:3802
Line:relation:9235172,708,Bus 708 : Beaupré ↔ Gare Saint-Mard,Goëlys,Keolis CIF,,route_master,bus,014077708:708
Line:relation:9235191,709,Bus 709 : Gare Saint-Mard ↔ Condé,Goëlys,Keolis CIF,,route_master,bus,014077709:709
Line:relation:9236158,208,Bus 208 : Mairie (Champcueil) ↔ Ormoy - Les Rochers ou Echarcon - Château ↔ Auvernaux - Bouletterie,Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024024208:208
Line:relation:9237359,300,Bus 300 : Piscine (circulaire),Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024309300:300
Line:relation:9237446,302,Bus 302 : Hameau de Seine ↔ Gare de Corbeil-Essonnes - Henri Barbusse,Seine Essonne Bus,Keolis Seine Essonne,,route_master,bus,024309302:302
Line:relation:9237532,8B,Bus 8B : Gare Routière de Crécy la Chapelle (circulaire),Pays Créçois,Marne et Morin,,route_master,bus,067067008:8B
