,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
43901,StopPoint:26:18052,227227003:227-03,411579,GARE PLACE,VICTOR HUGO,StopPoint:Node:6193847424,Orgebus,227227003:227-03,411579,Gare Place,Victor Hugo
43902,StopPoint:26:18053,227227003:227-03,411578,GARE PLACE,VICTOR HUGO,StopPoint:Node:5321095607,Orgebus,227227003:227-03,411578,Gare Place,Victor Hugo
43904,StopPoint:26:18066,227227003:227-03,2743,GARE PLACE,LYCEE,StopPoint:Node:1383527985,Orgebus,227227003:227-03,2743,Gare Place,Lycée
43905,StopPoint:26:18067,227227003:227-03,2742,GARE PLACE,LYCEE,StopPoint:Node:5321095610,Orgebus,227227003:227-03,2742,Gare Place,Lycée
43907,StopPoint:26:18069,227227003:227-03,411584,GARE PLACE,LA MARINIERE,StopPoint:Node:5312206961,Orgebus,227227003:227-03,411584,Gare Place,La Marinière
43908,StopPoint:26:18070,227227003:227-03,411583,GARE PLACE,LA MARINIERE,StopPoint:Node:5321095612,Orgebus,227227003:227-03,411583,Gare Place,La Marinière
43910,StopPoint:26:18132,227227003:227-03,411544,GARE PLACE,LES BICHES,StopPoint:Node:6193847431,Orgebus,227227003:227-03,411544,Gare Place,Les Biches
43912,StopPoint:26:18133,227227003:227-03,2798,GARE PLACE,LES CASTORS,StopPoint:Node:6193847433,Orgebus,227227003:227-03,2798,Gare Place,Les Castors
43914,StopPoint:26:18137,227227003:227-03,411542,GARE PLACE,RUE DES CHAMOIS,StopPoint:Node:4325758114,Orgebus,227227003:227-03,411542,Gare Place,Rue des Chamois
43916,StopPoint:26:18140,227227003:227-03,35319,GARE PLACE,GYMNASE,StopPoint:Node:2383270638,Orgebus,227227003:227-03,35319,Gare Place,Gymnase
43918,StopPoint:26:18142,227227003:227-03,411546,GARE PLACE,MAIRIE (EGLISE),StopPoint:Node:4317448215,Orgebus,227227003:227-03,411546,Gare Place,Mairie (Église)
43920,StopPoint:26:18144,227227003:227-03,35323,GARE PLACE,CLOS MELINE,StopPoint:Node:4325924294,Orgebus,227227003:227-03,35323,Gare Place,Clos Méline
43922,StopPoint:26:18145,227227003:227-03,411550,GARE PLACE,MOZART,StopPoint:Node:6193847425,Orgebus,227227003:227-03,411550,Gare Place,Mozart
43923,StopPoint:26:18146,227227003:227-03,411549,GARE PLACE,MOZART,StopPoint:Node:6193847434,Orgebus,227227003:227-03,411549,Gare Place,Mozart
43925,StopPoint:26:18147,227227003:227-03,411548,GARE PLACE,LA ROGERE,StopPoint:Node:6193847430,Orgebus,227227003:227-03,411548,Gare Place,La Rogère
43927,StopPoint:26:18148,227227003:227-03,35327,GARE PLACE,LES ROSES,StopPoint:Node:4986326065,Orgebus,227227003:227-03,35327,Gare Place,Les Roses
43929,StopPoint:26:64453,227227003:227-03,427102,GARE PLACE,GARE PLACE,StopPoint:Node:5928709622,Orgebus,227227003:227-03,427102,Gare Place,Gare - Place
43930,StopPoint:26:64453,227227003:227-03,427102,GARE PLACE,GARE PLACE,StopPoint:Node:5928709622,Orgebus,227227003:227-03,427102,Gare Place,Gare - Place
43936,StopPoint:61:321,228177047:47,9832,Gare SNCF Rue de l'Industrie,Rue de la Poste,StopPoint:Node:5756850745,Seine et Marne Express,228177047:47,9832,Gare de Melun - Rue de l'Industrie,Rue de la Poste
43937,StopPoint:61:330,228177047:47,9835,Gare SNCF Rue de l'Industrie,Place Saint Jean,StopPoint:Node:5899312756,Seine et Marne Express,228177047:47,9835,Gare de Melun - Rue de l'Industrie,Place Saint-Jean
43938,StopPoint:61:332,228177047:47,425563,Gare SNCF Rue de l'Industrie,Route de Nangis,StopPoint:Node:5756850744,Seine et Marne Express,228177047:47,425563,Gare de Melun - Rue de l'Industrie,Route de Nangis
43939,StopPoint:61:335,228177047:47,9837,Gare SNCF Rue de l'Industrie,Victor Hugo - Porte de Paris,StopPoint:Node:5927322887,Seine et Marne Express,228177047:47,9837,Gare de Melun - Rue de l'Industrie,Victor Hugo - Porte de Paris
43942,StopPoint:61:337,228177047:47,36198,Gare SNCF Rue de l'Industrie,Piscine,StopPoint:Node:5687429849,Seine et Marne Express,228177047:47,36198,Gare de Melun - Rue de l'Industrie,Piscine
43944,StopPoint:61:339,228177047:47,9840,Gare SNCF Rue de l'Industrie,Gare SNCF Quai 2,StopPoint:Node:2516237991,Seine et Marne Express,228177047:47,9840,Gare de Melun - Rue de l'Industrie,Gare de Provins
43948,StopPoint:61:475,228177047:47,425032,Gare SNCF Rue de l'Industrie,Stade,StopPoint:Node:5756850747,Seine et Marne Express,228177047:47,425032,Gare de Melun - Rue de l'Industrie,Stade
43949,StopPoint:61:479,228177047:47,9852,Gare SNCF Rue de l'Industrie,RD 619,StopPoint:Node:5756850750,Seine et Marne Express,228177047:47,9852,Gare de Melun - Rue de l'Industrie,RD 619
43950,StopPoint:61:648,228177047:47,10452,Gare SNCF Rue de l'Industrie,Pavé du Roy,StopPoint:Node:5756850749,Seine et Marne Express,228177047:47,10452,Gare de Melun - Rue de l'Industrie,Pavé du Roy
43956,StopPoint:61:751,228177047:47,9851,Gare SNCF Rue de l'Industrie,Le Jarrier,StopPoint:Node:5756850746,Seine et Marne Express,228177047:47,9851,Gare de Melun - Rue de l'Industrie,Le Jarrier
43965,StopPoint:61:895,228177047:47,425543,Gare SNCF Rue de l'Industrie,Gendarmerie,StopPoint:Node:5756850748,Seine et Marne Express,228177047:47,425543,Gare de Melun - Rue de l'Industrie,Gendarmerie
43968,StopPoint:61:905,228177047:47,6800,Gare SNCF Rue de l'Industrie,Gare SNCF Rue de l'Industrie,StopPoint:Node:1579685083,Seine et Marne Express,228177047:47,6800,Gare de Melun - Rue de l'Industrie,Gare de Melun - Rue de l'Industrie
43970,StopPoint:61:245,228177050:50,9791,Chessy Gares,Chessy Gares,StopPoint:Node:5417814059,Seine et Marne Express,228177050:50,9791,Chessy,Chessy Gares
43981,StopPoint:61:115,228228051:NANGIBUSR,9706,Gare SNCF,Gare SNCF,StopPoint:Node:5687429855,PROCARS,228228051:NANGIBUSR,9706,Gare de Nangis SNCF,Gare de Nangis SNCF
43982,StopPoint:61:115,228228051:NANGIBUSR,9706,Gare SNCF,Gare SNCF,StopPoint:Node:5687429855,PROCARS,228228051:NANGIBUSR,9706,Gare de Nangis SNCF,Gare de Nangis SNCF
43983,StopPoint:61:337,228228051:NANGIBUSR,36198,Gare SNCF,Piscine,StopPoint:Node:5687429849,PROCARS,228228051:NANGIBUSR,36198,Gare de Nangis SNCF,Piscine
43984,StopPoint:61:671,228228051:NANGIBUSR,18224,Gare SNCF,Verdun,StopPoint:Node:5687429851,PROCARS,228228051:NANGIBUSR,18224,Gare de Nangis SNCF,Verdun
43985,StopPoint:61:672,228228051:NANGIBUSR,18225,Gare SNCF,République,StopPoint:Node:5687429850,PROCARS,228228051:NANGIBUSR,18225,Gare de Nangis SNCF,République
43986,StopPoint:61:674,228228051:NANGIBUSR,18227,Gare SNCF,Saint Exupery,StopPoint:Node:5687429848,PROCARS,228228051:NANGIBUSR,18227,Gare de Nangis SNCF,Saint-Exupéry
43987,StopPoint:61:675,228228051:NANGIBUSR,18228,Gare SNCF,Estienne d'Orves,StopPoint:Node:5687429847,PROCARS,228228051:NANGIBUSR,18228,Gare de Nangis SNCF,Estienne d'Orves
43988,StopPoint:61:676,228228051:NANGIBUSR,18229,Gare SNCF,Cimetière,StopPoint:Node:5687429846,PROCARS,228228051:NANGIBUSR,18229,Gare de Nangis SNCF,Cimetière
43989,StopPoint:61:677,228228051:NANGIBUSR,18230,Gare SNCF,ZA Moulin St-Antoine,StopPoint:Node:5687429845,PROCARS,228228051:NANGIBUSR,18230,Gare de Nangis SNCF,ZA Moulin Saint-Antoine
43990,StopPoint:61:678,228228051:NANGIBUSR,18231,Gare SNCF,ZI Commune de Paris,StopPoint:Node:5687429853,PROCARS,228228051:NANGIBUSR,18231,Gare de Nangis SNCF,ZI Commune de Paris
43991,StopPoint:61:679,228228051:NANGIBUSR,18232,Gare SNCF,ZI René Cassin,StopPoint:Node:5687429852,PROCARS,228228051:NANGIBUSR,18232,Gare de Nangis SNCF,ZI René Cassin
43992,StopPoint:61:680,228228051:NANGIBUSR,18233,Gare SNCF,Général de Gaulle,StopPoint:Node:5687429854,PROCARS,228228051:NANGIBUSR,18233,Gare de Nangis SNCF,Général de Gaulle
43993,StopPoint:61:757,228228051:NANGIBUSR,425244,Gare SNCF,Fontaines,StopPoint:Node:5687429843,PROCARS,228228051:NANGIBUSR,425244,Gare de Nangis SNCF,Fontaines
43994,StopPoint:61:759,228228051:NANGIBUSR,425243,Gare SNCF,Maison de Retraite,StopPoint:Node:5687429844,PROCARS,228228051:NANGIBUSR,425243,Gare de Nangis SNCF,Maison de Retraite
43995,StopPoint:61:115,228228051:NANGIBUSV,9706,Gare SNCF,Gare SNCF,StopPoint:Node:5687429855,PROCARS,228228051:NANGIBUSV,9706,Gare de Nangis SNCF,Gare de Nangis SNCF
43996,StopPoint:61:115,228228051:NANGIBUSV,9706,Gare SNCF,Gare SNCF,StopPoint:Node:5687429855,PROCARS,228228051:NANGIBUSV,9706,Gare de Nangis SNCF,Gare de Nangis SNCF
43999,StopPoint:61:336,228228051:NANGIBUSV,9838,Gare SNCF,Gendarmerie,StopPoint:Node:5687431947,PROCARS,228228051:NANGIBUSV,9838,Gare de Nangis SNCF,Gendarmerie
44001,StopPoint:61:665,228228051:NANGIBUSV,18218,Gare SNCF,Tacot,StopPoint:Node:5687431952,PROCARS,228228051:NANGIBUSV,18218,Gare de Nangis SNCF,Tacot
44003,StopPoint:61:666,228228051:NANGIBUSV,18219,Gare SNCF,ZAC Des Roches,StopPoint:Node:5687431949,PROCARS,228228051:NANGIBUSV,18219,Gare de Nangis SNCF,ZAC des Roches
44005,StopPoint:61:667,228228051:NANGIBUSV,18220,Gare SNCF,Mairie,StopPoint:Node:5687431946,PROCARS,228228051:NANGIBUSV,18220,Gare de Nangis SNCF,Mairie
44007,StopPoint:61:668,228228051:NANGIBUSV,18221,Gare SNCF,Centre Municipal Aragon,StopPoint:Node:5687431950,PROCARS,228228051:NANGIBUSV,18221,Gare de Nangis SNCF,Centre Municipal Aragon
44009,StopPoint:61:719,228228051:NANGIBUSV,36210,Gare SNCF,Collège,StopPoint:Node:5687479727,PROCARS,228228051:NANGIBUSV,36210,Gare de Nangis SNCF,Collège
44011,StopPoint:61:760,228228051:NANGIBUSV,425242,Gare SNCF,Lycée H. Becquerel Nangibus,StopPoint:Node:5687431945,PROCARS,228228051:NANGIBUSV,425242,Gare de Nangis SNCF,Lycée Henri Becquerel
44022,StopPoint:61:492,228771009:PROBUSC,9858,Gare SNCF Quai 3,Delort,StopPoint:Node:4321277663,PROCARS,228771009:PROBUSC,9858,Gare de Provins SNCF Quai 3,Delort
44023,StopPoint:61:493,228771009:PROBUSC,9859,Gare SNCF Quai 3,Tassigny,StopPoint:Node:5756961805,PROCARS,228771009:PROBUSC,9859,Gare de Provins SNCF Quai 3,Tassigny
44024,StopPoint:61:590,228771009:PROBUSC,10019,Gare SNCF Quai 3,Clinique,StopPoint:Node:5756961809,PROCARS,228771009:PROBUSC,10019,Gare de Provins SNCF Quai 3,Clinique
44025,StopPoint:61:592,228771009:PROBUSC,10020,Gare SNCF Quai 3,Lotissement,StopPoint:Node:5756961807,PROCARS,228771009:PROBUSC,10020,Gare de Provins SNCF Quai 3,Lotissement
44026,StopPoint:61:593,228771009:PROBUSC,10021,Gare SNCF Quai 3,Ecole,StopPoint:Node:5756961808,PROCARS,228771009:PROBUSC,10021,Gare de Provins SNCF Quai 3,École
44027,StopPoint:61:640,228771009:PROBUSC,10033,Gare SNCF Quai 3,Gare SNCF Quai 3,StopPoint:Node:2516237989,PROCARS,228771009:PROBUSC,10033,Gare de Provins SNCF Quai 3,Gare de Provins
44028,StopPoint:61:640,228771009:PROBUSC,10033,Gare SNCF Quai 3,Gare SNCF Quai 3,StopPoint:Node:2516237989,PROCARS,228771009:PROBUSC,10033,Gare de Provins SNCF Quai 3,Gare de Provins
44029,StopPoint:61:656,228771009:PROBUSC,10458,Gare SNCF Quai 3,Libération,StopPoint:Node:5756961810,PROCARS,228771009:PROBUSC,10458,Gare de Provins SNCF Quai 3,Libération
44030,StopPoint:61:754,228771009:PROBUSC,425140,Gare SNCF Quai 3,Libération,StopPoint:Node:5756961806,PROCARS,228771009:PROBUSC,425140,Gare de Provins SNCF Quai 3,Libération
44319,StopPoint:41:5844,230410414:414,20572,Pas du Lac,Jean Maréchal,StopPoint:Node:1882555951,SQYBUS,230410414:414,20572,Pas du Lac,Jean Maréchal
44321,StopPoint:41:5846,230410414:414,20574,Pas du Lac,Etienne Marcel,StopPoint:Node:1291547097,SQYBUS,230410414:414,20574,Pas du Lac,Étienne Marcel
44323,StopPoint:41:5847,230410414:414,20575,Pas du Lac,Fulgence Bienvenüe,StopPoint:Node:1882918312,SQYBUS,230410414:414,20575,Pas du Lac,Fulgence Bienvenüe
44325,StopPoint:41:5849,230410414:414,20577,Pas du Lac,Denton,StopPoint:Node:747885195,SQYBUS,230410414:414,20577,Pas du Lac,Denton
44337,StopPoint:41:5927,230410414:414,20648,Pas du Lac,Le Hameau,StopPoint:Node:1026678139,SQYBUS,230410414:414,20648,Pas du Lac,Le Hameau
44352,StopPoint:41:6091,230410414:414,4418,Pas du Lac,Observatoire,StopPoint:Node:5328800282,SQYBUS,230410414:414,4418,Pas du Lac,Observatoire
44354,StopPoint:41:6092,230410414:414,4419,Pas du Lac,Le Buisson de la Couldre,StopPoint:Node:1881414959,SQYBUS,230410414:414,4419,Pas du Lac,Le Buisson de la Couldre
44356,StopPoint:41:6093,230410414:414,20732,Pas du Lac,Carnac,StopPoint:Node:1881414953,SQYBUS,230410414:414,20732,Pas du Lac,Carnac
44358,StopPoint:41:6094,230410414:414,20733,Pas du Lac,Jean Goujon,StopPoint:Node:1254091869,SQYBUS,230410414:414,20733,Pas du Lac,Jean Goujon
44360,StopPoint:41:6095,230410414:414,20734,Pas du Lac,Le Manet,StopPoint:Node:1882263599,SQYBUS,230410414:414,20734,Pas du Lac,Le Manet
44362,StopPoint:41:6097,230410414:414,20735,Pas du Lac,Le Clos,StopPoint:Node:1029150779,SQYBUS,230410414:414,20735,Pas du Lac,Le Clos
44364,StopPoint:41:6098,230410414:414,20736,Pas du Lac,Les Villageoises,StopPoint:Node:1029150991,SQYBUS,230410414:414,20736,Pas du Lac,Les Villageoises
44366,StopPoint:41:6099,230410414:414,20737,Pas du Lac,Lycée Descartes,StopPoint:Node:1882555974,SQYBUS,230410414:414,20737,Pas du Lac,Lycée Descartes
44368,StopPoint:41:6100,230410414:414,20738,Pas du Lac,La Remise,StopPoint:Node:1882555958,SQYBUS,230410414:414,20738,Pas du Lac,La Remise
44370,StopPoint:41:6101,230410414:414,20739,Pas du Lac,Sourderie - Hôtel de Ville,StopPoint:Node:2054153155,SQYBUS,230410414:414,20739,Pas du Lac,Sourderie - Hôtel de Ville
44372,StopPoint:41:6102,230410414:414,20740,Pas du Lac,Les Arcades du Lac,StopPoint:Node:1882555966,SQYBUS,230410414:414,20740,Pas du Lac,Les Arcades du Lac
44374,StopPoint:41:6103,230410414:414,20741,Pas du Lac,Bergson,StopPoint:Node:1027119200,SQYBUS,230410414:414,20741,Pas du Lac,Bergson
44376,StopPoint:41:6104,230410414:414,20742,Pas du Lac,Paul Fort,StopPoint:Node:1027119165,SQYBUS,230410414:414,20742,Pas du Lac,Paul Fort
44378,StopPoint:41:6105,230410414:414,20743,Pas du Lac,Lycée E.de Breteuil,StopPoint:Node:1025295354,SQYBUS,230410414:414,20743,Pas du Lac,Lycée Emilie de Breteuil
44381,StopPoint:41:6511,230410414:414,21058,Pas du Lac,Trappes Gare,StopPoint:Node:2691928001,SQYBUS,230410414:414,21058,Pas du Lac,Trappes Gare
44383,StopPoint:41:6531,230410414:414,21078,Pas du Lac,Pas du Lac,StopPoint:Node:665358907,SQYBUS,230410414:414,21078,Pas du Lac,Pas du Lac
44386,StopPoint:41:6611,230410414:414,23048,Pas du Lac,Collège St-François d'Assise,StopPoint:Node:1252683034,SQYBUS,230410414:414,23048,Pas du Lac,Collège Saint-François d'Assise
44508,StopPoint:41:5828,230410417:417,20556,Trappes Gare,Les Pyramides,StopPoint:Node:1537096682,SQYBUS,230410417:417,20556,Trappes Gare,Les Pyramides
44509,StopPoint:41:5829,230410417:417,20557,Trappes Gare,Franche-Comté Bourgogne,StopPoint:Node:1537080226,SQYBUS,230410417:417,20557,Trappes Gare,Franche-Comté Bourgogne
44511,StopPoint:41:5830,230410417:417,20558,Trappes Gare,Nouvelle Amsterdam,StopPoint:Node:1537083747,SQYBUS,230410417:417,20558,Trappes Gare,Nouvelle Amsterdam
44512,StopPoint:41:5831,230410417:417,20559,Trappes Gare,La Petite Villedieu,StopPoint:Node:2116861523,SQYBUS,230410417:417,20559,Trappes Gare,La Petite Villedieu
44513,StopPoint:41:5832,230410417:417,20560,Trappes Gare,Les Réaux,StopPoint:Node:1255234579,SQYBUS,230410417:417,20560,Trappes Gare,Les Réaux
44514,StopPoint:41:5833,230410417:417,20561,Trappes Gare,La Passerelle,StopPoint:Node:1083676454,SQYBUS,230410417:417,20561,Trappes Gare,La Passerelle
44516,StopPoint:41:5834,230410417:417,20562,Trappes Gare,Les Templiers,StopPoint:Node:5331508751,SQYBUS,230410417:417,20562,Trappes Gare,Les Templiers
44517,StopPoint:41:5839,230410417:417,20567,Trappes Gare,Yves Farge,StopPoint:Node:5331535533,SQYBUS,230410417:417,20567,Trappes Gare,Yves Farge
44519,StopPoint:41:5840,230410417:417,20568,Trappes Gare,Hôtel de Ville,StopPoint:Node:5381381530,SQYBUS,230410417:417,20568,Trappes Gare,Hôtel de Ville
44520,StopPoint:41:5865,230410417:417,20591,La Verrière Gare,Les Templiers,StopPoint:Node:5328775224,SQYBUS,230410417:417,20591,La Verrière Gare,Les Templiers
44521,StopPoint:41:5866,230410417:417,35444,La Verrière Gare,La Passerelle,StopPoint:Node:1083676367,SQYBUS,230410417:417,35444,La Verrière Gare,La Passerelle
44523,StopPoint:41:5868,230410417:417,20594,La Verrière Gare,La Petite Villedieu,StopPoint:Node:2116861527,SQYBUS,230410417:417,20594,La Verrière Gare,La Petite Villedieu
44524,StopPoint:41:5869,230410417:417,20595,La Verrière Gare,Nouvelle Amsterdam,StopPoint:Node:1537084500,SQYBUS,230410417:417,20595,La Verrière Gare,Nouvelle Amsterdam
44525,StopPoint:41:5870,230410417:417,20596,La Verrière Gare,Franche-Comté Bourgogne,StopPoint:Node:1537081605,SQYBUS,230410417:417,20596,La Verrière Gare,Franche-Comté Bourgogne
44526,StopPoint:41:5871,230410417:417,20597,La Verrière Gare,Les Pyramides,StopPoint:Node:1537086704,SQYBUS,230410417:417,20597,La Verrière Gare,Les Pyramides
44527,StopPoint:41:5899,230410417:417,20620,La Verrière Gare,République P.V.Couturier,StopPoint:Node:2123551001,SQYBUS,230410417:417,20620,La Verrière Gare,République - Paul Vaillant-Couturier
44528,StopPoint:41:5900,230410417:417,20621,La Verrière Gare,Hôtel de Ville,StopPoint:Node:2123550996,SQYBUS,230410417:417,20621,La Verrière Gare,Hôtel de Ville
44529,StopPoint:41:6033,230410417:417,4374,La Verrière Gare,Centre Commercial,StopPoint:Node:297142246,SQYBUS,230410417:417,4374,La Verrière Gare,Centre Commercial
44530,StopPoint:41:6043,230410417:417,20724,Trappes Gare,Centre Commercial,StopPoint:Node:297142242,SQYBUS,230410417:417,20724,Trappes Gare,Centre Commercial
44531,StopPoint:41:6180,230410417:417,20813,La Verrière Gare,Trappes Gare,StopPoint:Node:5586667220,SQYBUS,230410417:417,20813,La Verrière Gare,Trappes Gare
44532,StopPoint:41:6181,230410417:417,20814,La Verrière Gare,Castiglione Del Lago,StopPoint:Node:4332363433,SQYBUS,230410417:417,20814,La Verrière Gare,Castiglione Del Lago
44533,StopPoint:41:6183,230410417:417,20816,La Verrière Gare,Paul Verlaine,StopPoint:Node:5586667217,SQYBUS,230410417:417,20816,La Verrière Gare,Paul Verlaine
44534,StopPoint:41:6184,230410417:417,20817,La Verrière Gare,Jean Cocteau,StopPoint:Node:5586667216,SQYBUS,230410417:417,20817,La Verrière Gare,Jean Cocteau
44535,StopPoint:41:6185,230410417:417,20818,La Verrière Gare,Albert Camus,StopPoint:Node:5586667215,SQYBUS,230410417:417,20818,La Verrière Gare,Albert Camus
44536,StopPoint:41:6186,230410417:417,20819,La Verrière Gare,Victor Jara,StopPoint:Node:5586667214,SQYBUS,230410417:417,20819,La Verrière Gare,Victor Jara
44537,StopPoint:41:6187,230410417:417,20820,La Verrière Gare,Jean Lurçat,StopPoint:Node:5586667213,SQYBUS,230410417:417,20820,La Verrière Gare,Jean Lurçat
44538,StopPoint:41:6188,230410417:417,20821,La Verrière Gare,Paul Gauguin,StopPoint:Node:5586667212,SQYBUS,230410417:417,20821,La Verrière Gare,Paul Gauguin
44539,StopPoint:41:6189,230410417:417,20822,La Verrière Gare,Clément Marot,StopPoint:Node:5586667211,SQYBUS,230410417:417,20822,La Verrière Gare,Clément Marot
44540,StopPoint:41:6194,230410417:417,20827,Trappes Gare,Clément Marot,StopPoint:Node:5586667209,SQYBUS,230410417:417,20827,Trappes Gare,Clément Marot
44541,StopPoint:41:6195,230410417:417,20828,Trappes Gare,Paul Gauguin,StopPoint:Node:5586667208,SQYBUS,230410417:417,20828,Trappes Gare,Paul Gauguin
44542,StopPoint:41:6196,230410417:417,20829,Trappes Gare,Jean Lurçat,StopPoint:Node:5586667207,SQYBUS,230410417:417,20829,Trappes Gare,Jean Lurçat
44543,StopPoint:41:6197,230410417:417,20830,Trappes Gare,Victor Jara,StopPoint:Node:5586667206,SQYBUS,230410417:417,20830,Trappes Gare,Victor Jara
44544,StopPoint:41:6198,230410417:417,20831,Trappes Gare,Albert Camus,StopPoint:Node:5586667205,SQYBUS,230410417:417,20831,Trappes Gare,Albert Camus
44545,StopPoint:41:6199,230410417:417,20832,Trappes Gare,Jean Cocteau,StopPoint:Node:5586667204,SQYBUS,230410417:417,20832,Trappes Gare,Jean Cocteau
44546,StopPoint:41:6200,230410417:417,20833,Trappes Gare,Paul Verlaine,StopPoint:Node:5586667203,SQYBUS,230410417:417,20833,Trappes Gare,Paul Verlaine
44547,StopPoint:41:6202,230410417:417,20835,Trappes Gare,Castiglione Del Lago,StopPoint:Node:4332363434,SQYBUS,230410417:417,20835,Trappes Gare,Castiglione Del Lago
44548,StopPoint:41:6203,230410417:417,20836,Trappes Gare,République P.V.Couturier,StopPoint:Node:5586667200,SQYBUS,230410417:417,20836,Trappes Gare,République - Paul Vaillant-Couturier
44549,StopPoint:41:6204,230410417:417,20837,Trappes Gare,Trappes Gare,StopPoint:Node:5586667199,SQYBUS,230410417:417,20837,Trappes Gare,Trappes Gare
44551,StopPoint:41:6527,230410417:417,21074,La Verrière Gare,La Verrière Gare,StopPoint:Node:5586667210,SQYBUS,230410417:417,21074,La Verrière Gare,Gare de La Verrière
44552,StopPoint:41:6527,230410417:417,21074,Trappes Gare,La Verrière Gare,StopPoint:Node:5586667210,SQYBUS,230410417:417,21074,Trappes Gare,Gare de La Verrière
44554,StopPoint:41:6646,230410417:417,420872,La Verrière Gare,George Sand,StopPoint:Node:5586667218,SQYBUS,230410417:417,420872,La Verrière Gare,George Sand
44555,StopPoint:41:6658,230410417:417,426764,Trappes Gare,George Sand,StopPoint:Node:5586667202,SQYBUS,230410417:417,426764,Trappes Gare,George Sand
44556,StopPoint:41:5838,230410418:418,20566,Trappes Gare,Paul Langevin,StopPoint:Node:2123550998,SQYBUS,230410418:418,20566,Trappes Gare,Paul Langevin
44557,StopPoint:41:5839,230410418:418,20567,Trappes Gare,Yves Farge,StopPoint:Node:5331535533,SQYBUS,230410418:418,20567,Trappes Gare,Yves Farge
44559,StopPoint:41:5840,230410418:418,20568,Trappes Gare,Hôtel de Ville,StopPoint:Node:5381381530,SQYBUS,230410418:418,20568,Trappes Gare,Hôtel de Ville
44561,StopPoint:41:5861,230410418:418,20587,La Mare aux Saules,Paul Langevin,StopPoint:Node:2123550997,SQYBUS,230410418:418,20587,La Mare aux Saules,Paul Langevin
44564,StopPoint:41:5899,230410418:418,20620,La Mare aux Saules,République P.V.Couturier,StopPoint:Node:2123551001,SQYBUS,230410418:418,20620,La Mare aux Saules,République - Paul Vaillant-Couturier
44567,StopPoint:41:5900,230410418:418,20621,La Mare aux Saules,Hôtel de Ville,StopPoint:Node:2123550996,SQYBUS,230410418:418,20621,La Mare aux Saules,Hôtel de Ville
44569,StopPoint:41:6059,230410418:418,4391,Trappes Gare,Mail de l'Europe,StopPoint:Node:1084522270,SQYBUS,230410418:418,4391,Trappes Gare,Mail de l'Europe
44570,StopPoint:41:6060,230410418:418,4392,Trappes Gare,Gay Lussac,StopPoint:Node:4728022369,SQYBUS,230410418:418,4392,Trappes Gare,Gay-Lussac
44571,StopPoint:41:6061,230410418:418,4393,Trappes Gare,La Revanche,StopPoint:Node:4321519850,SQYBUS,230410418:418,4393,Trappes Gare,La Revanche
44572,StopPoint:41:6062,230410418:418,4394,La Mare aux Saules,La Revanche,StopPoint:Node:4321519851,SQYBUS,230410418:418,4394,La Mare aux Saules,La Revanche
44574,StopPoint:41:6063,230410418:418,4395,La Mare aux Saules,Gay Lussac,StopPoint:Node:4728022367,SQYBUS,230410418:418,4395,La Mare aux Saules,Gay-Lussac
44576,StopPoint:41:6064,230410418:418,4396,La Mare aux Saules,Mail de l'Europe,StopPoint:Node:1084522405,SQYBUS,230410418:418,4396,La Mare aux Saules,Mail de l'Europe
44578,StopPoint:41:6203,230410418:418,20836,Trappes Gare,République P.V.Couturier,StopPoint:Node:5586667200,SQYBUS,230410418:418,20836,Trappes Gare,République - Paul Vaillant-Couturier
44579,StopPoint:41:6204,230410418:418,20837,Trappes Gare,Trappes Gare,StopPoint:Node:5586667199,SQYBUS,230410418:418,20837,Trappes Gare,Trappes Gare
44581,StopPoint:41:6205,230410418:418,20838,La Mare aux Saules,Centre Cial Les Merisiers,StopPoint:Node:5679919271,SQYBUS,230410418:418,20838,La Mare aux Saules,Centre Commercial Les Merisiers
44584,StopPoint:41:6206,230410418:418,20839,La Mare aux Saules,Les Merisiers,StopPoint:Node:5679931960,SQYBUS,230410418:418,20839,La Mare aux Saules,Les Merisiers
44587,StopPoint:41:6207,230410418:418,20840,La Mare aux Saules,J.B. Clément,StopPoint:Node:5679919269,SQYBUS,230410418:418,20840,La Mare aux Saules,Jean-Baptiste Clément
44590,StopPoint:41:6208,230410418:418,20841,La Mare aux Saules,Van Gogh,StopPoint:Node:5679919268,SQYBUS,230410418:418,20841,La Mare aux Saules,Van Gogh
44593,StopPoint:41:6209,230410418:418,20842,La Mare aux Saules,Berlioz / Beethoven,StopPoint:Node:5679919267,SQYBUS,230410418:418,20842,La Mare aux Saules,Berlioz - Beethoven
44596,StopPoint:41:6210,230410418:418,20843,La Mare aux Saules,Jean Lurçat,StopPoint:Node:5679919266,SQYBUS,230410418:418,20843,La Mare aux Saules,Jean Lurçat
44598,StopPoint:41:6211,230410418:418,20844,La Mare aux Saules,Jean Rostand,StopPoint:Node:5679919265,SQYBUS,230410418:418,20844,La Mare aux Saules,Jean Rostand
44600,StopPoint:41:6212,230410418:418,20845,La Mare aux Saules,Avenue Le Verrier,StopPoint:Node:4326668740,SQYBUS,230410418:418,20845,La Mare aux Saules,Avenue Le Verrier
