ID_Line;ExternalCode_Line;Name_Line;ShortName_Line;TransportMode;TransportSubmode;OperatorRef;OperatorName;NetworkRef;NetworkName;ID_GroupOfLines;ShortName_GroupOfLines;Accessibility
C00546;040040007:7;7;7;bus;regionalBus;040;SETRA;7;Arlequin;A00459;COMBS-LA-VILLE (GARE RER) - BRIE-COMTE-ROBERT (AMBROISE PARE);0
C00513;039039293:39-29-3;39-29-3 Briis-sous-Forges - Forges-les-Bains - Collège M. Vignaud;39-29-3;bus;;039;SAVAC;74;SAVAC;A00439;LIMOURS (collège M. VIGNAUD) - LIMOURS (Collège M.VIGNAUD);0
C00768;059440040:40;40;40;bus;localBus;059;STIVO;90;STIVO;A00661;CERGY (GARE CERGY-ST-CHRISTOPHE) - VAUREAL (LA SIAULE);0
C00556;040240005:5;5;5;bus;regionalBus;040;SETRA;82;SITUS;A00469;SUCY-EN-BRIE ( R.E.R.) - BOISSY-ST-LEGER (R.E.R.);0
C00584;045045013:N;N;N;bus;localBus;045;STRAV;91;STRAV;A00493;VILLENEUVE-ST-GEORGES (GARE CENTRE HOSPIT.);0
C00594;045045030:O1;O1;O1;bus;localBus;045;STRAV;91;STRAV;A00502;CROSNE (PLAINE HAUTE) - CRETEIL (EDISON);0
C00520;039039032:13;13 Gif-sur-Yvette - Collège J. Adam - Lycée de la Vallée;13;bus;;039;SAVAC;48;Mobicaps;A00442;GIF-SUR-YVETTE - GIF-SUR-YVETTE;0
C01476;212212006:06;06;06;bus;localBus;212;TRANSDEV IDF CONFLANS;83;SIVOM---Maisons-Laffitte et Le Mesnil Le Roi;A01316;LE MESNIL-LE-ROI (CITE) - MAISONS-LAFFITTE (GARE);1
C01436;208208002:B;B;B;bus;localBus;208;INTERVAL;84;Siyonne;A01290;VARENNES-SUR-SEINE (Maison rouge) - CANNES-ECLUSE (Saint-Georges);0
C01058;097097039:39;39;39;bus;localBus;097;DARCHE GROS;99;TRAMY;A00911;FAREMOUTIERS (HLM) - ROZAY-EN-BRIE (LYCEE LA TOUR DES DAMES);0
C01506;228228008:08;08;08;bus;regionalBus;228;PROCARS;67;PROCARS;A01347;NANGIS (GARE SNCF) - DONNEMARIE-DONTILLY (HAUSSONVILLE);0
C01513;228228046:46;46;46;bus;localBus;228;PROCARS;67;PROCARS;A01354;PROVINS (VILLE HAUTE) - NANGIS (LYCEE HENRI BECQUEREL);0
C01518;228771009:PROBUSC;PROBUS C;PROBUS C;bus;regionalBus;228;PROCARS;67;PROCARS;A01361;PROVINS (GARE SNCF) - PROVINS (GARE SNCF);0
C01504;228228006:06;06;06;bus;localBus;228;PROCARS;67;PROCARS;A01345;NANGIS (LYCEE) - MONTEREAU-FAUT-YONNE (GARE SNCF);0
C01057;097097038:38;38;38;bus;localBus;097;DARCHE GROS;99;TRAMY;A00910;FAREMOUTIERS (GARE SNCF) - CHESSY (GARE RER);0
C01508;228228012:12;12;12;bus;regionalBus;228;PROCARS;67;PROCARS;A01349;PROVINS (GARE ROUTIERE) - SOURDUN (CASERNE);0
C01456;210210106:001;LIGNE 1;001;bus;regionalBus;210;CARS MOREAU;18;CARS MOREAU;A01306;BRAY-SUR-SEINE - PROVINS;0
C01012;084184014:184-014;184-014;184-014;bus;;084;LES CARS BLEUS;44;LES CARS BLEUS;A00876;MALESHERBES (GARE) - AVON (GARE);0
C02009;100100528:528;528;528;bus;;100;RATP;68;RATP;A02234;PARIS (gare Saint-Lazare) - PARIS (Porte de Clichy);0
C01747;800:TER;TER Champagne-Ardennes;TER Champagne-Ardennes;rail;;800;SNCF;93;TER;A02170;TER Champagne Ardennes;0
C00327;019019054:54;54;54;bus;localBus;019;TRANSDEV IDF MONTESSON LA BOUCLE;741;Scolaire Est Yvelines;A00306;LA CELLE-ST-CLOUD (PLACE BERTHET) - ST-GERMAIN-EN-LAYE (LYCEE INTERNATIONAL);0
C00330;019248003:A;A;A;bus;regionalBus;019;TRANSDEV IDF MONTESSON LA BOUCLE;13;Bus en Seine;A00309;HOUILLES (RER) - CHATOU - LE VESINET (Le Vésinet/Le Pecq RER);0
C00174;013013019:19;19;19;bus;localBus;013;TRANSDEV IDF RAMBOUILLET;263;Rambouillet Interurbain;A00159;LA QUEUE-LES-YVELINES (J,MONNET) - RAMBOUILLET (COLLEGE RACINAY);0
C00171;013013011:11;11;11;bus;expressBus;013;TRANSDEV IDF RAMBOUILLET;263;Rambouillet Interurbain;A00156;ORSONVILLE - RAMBOUILLET;0
C00346;020149009:9;9;9;bus;localBus;020;BIEVRE BUS MOBILITES;58;Paladin;A00325;ANTONY (RER) - MASSY (MASSY VERRIERES RER);0
C00298;016616009:9;9;9;bus;regionalBus;016;TVO;70;R'bus;A00291;ARGENTEUIL (GARE D'ARGENTEUIL) - SARTROUVILLE (GARE DE SARTROUVILLE);1
C00339;020149001:1;1;1;bus;localBus;020;BIEVRE BUS MOBILITES;58;Paladin;A00318;ANTONY (Antony RER) - WISSOUS (CONCORDE);0
C00307;016016037:37;37;37;bus;regionalBus;016;TVO;114;Valmy;A00280;EPINAY-SUR-SEINE (GARE) - MONTMAGNY (JB CLEMENT);0
C00294;016616002:2;2;2;bus;regionalBus;016;TVO;70;R'bus;A00287;ARGENTEUIL - SANNOIS;1
C01794;100112016:T6;T6;T6;tram;;100;RATP;98;TRAMWAY;A02149;T6;1
C00647;052052032:32;32;32;bus;localBus;052;AUTOCARS TOURNEUX;462;Poissy Aval - Deux Rives de Seine;A00556;VERNEUIL-SUR-SEINE (Gare de Vernouillet Verneuil) - VERNEUIL-SUR-SEINE (Gare de Vernouillet Verneuil);0
C00653;011011083:502;502;502;bus;localBus;052;AUTOCARS TOURNEUX;211;Val de Seine;A00562;LES MUREAUX - MONTIGNY-LE-BRETONNEUX (GARE ST QUENTIN EN YVELINES);0
C00651;052052039:39;39;39;bus;localBus;052;AUTOCARS TOURNEUX;462;Poissy Aval - Deux Rives de Seine;A00560;CHAPET (Mairie) - VERNEUIL-SUR-SEINE (Gare);0
C00652;052052080:80;80;80;bus;expressBus;052;AUTOCARS TOURNEUX;468;Express 80 - Mantes-Cergy;A00561;MANTES-LA-VILLE (SNCF) - CERGY (CERGY PREFECTURE);0
C00731;057057009:09;09;09;bus;localBus;057;CTVMI;26;Com'Bus;A00632;MANTES-LA-JOLIE (GEO ANDRE) - VERNEUIL-SUR-SEINE (ECOLE NOTRE DAME);0
C00641;052052011:1;1;1;bus;localBus;052;AUTOCARS TOURNEUX;462;Poissy Aval - Deux Rives de Seine;A00550;VILLENNES-SUR-SEINE - VILLENNES-SUR-SEINE;0
C00639;051377019:19;19 Express;19;bus;expressBus;051;AMV;76;Seine et Marne Express;A00548;TORCY (GARE RER) - ROISSY-EN-FRANCE (GARE RER SNCF);0
C00636;051051044:44;44;44;bus;localBus;051;AMV;64;Pep's;A00544;BUSSY-ST-GEORGES (JACQUELINE AURIOL) - SERRIS ( VAL D'EUROPE RER);0
C00733;057057015:15;15;15;bus;localBus;057;CTVMI;26;Com'Bus;A00634;GUERNES (MAIRIE) - MANTES-LA-JOLIE (GARE SNCF);0
C00747;057057057:L;L;L;bus;localBus;057;CTVMI;26;Com'Bus;A00644;LIMAY - LIMAY;0
C00370;021021111:13;13;13;bus;localBus;021;KEOLIS SEINE SENART;77;Seine Sénart Bus;A00334;DRAVEIL (BERGERIES ST HUBERT) - VIGNEUX-SUR-SEINE - JUVISY-SUR-ORGE (SNCF);0
C00365;021021501:LM1;LM1;LM1;bus;localBus;021;KEOLIS SEINE SENART;77;Seine Sénart Bus;A00333;MONTGERON (Lycée) - DRAVEIL - JUVISY-SUR-ORGE (Gare routière);0
C00374;021021152:LP2;LP2;LP2;bus;localBus;021;KEOLIS SEINE SENART;77;Seine Sénart Bus;A00336;DRAVEIL (BERGERIES ST HUBERT) - JUVISY-SUR-ORGE (SNCF);0
C00626;051051022:22;22;22;bus;regionalBus;051;AMV;64;Pep's;A00534;CHANTELOUP-EN-BRIE (Orée du Bois) - FERRIERES (Paris);0
C00393;025195005:95-05;95-05;95-05;bus;localBus;025;CEOBUS;16;Busval d'Oise;A00351;BERVILLE (LAVOIR) - CERGY (PREFECTURE);0
C00623;051051015:15;15;15;bus;localBus;051;AMV;64;Pep's;A00531;THORIGNY-SUR-MARNE (SNCF) - CLAYE-SOUILLY (CLAYE-SOUILLY);0
C00635;051051043:43;43;43;bus;regionalBus;051;AMV;64;Pep's;A00543;SERRIS (Val d'Europe) - CHESSY (Chessy Gares);1
C00602;045045034:X;X;X;bus;localBus;045;STRAV;121;VyBus;A00506;YERRES (RER) - CROSNE (Bois Cerdon);0
C00579;045045009:D;D;D;bus;regionalBus;045;STRAV;121;VyBus;A00489;BRUNOY (GARE RER) - BRUNOY (GARE RER);0
C01795;100112018:T8;T8;T8;tram;;100;RATP;98;TRAMWAY;A02150;T8;1
C01718;039039702:39-07B;39-07 B Longvilliers - Collège des 3 Moulins;39-07 B;bus;;039;SAVAC;74;SAVAC;A00428;ORSAY (GARE RER) - ST-ARNOULT-EN-YVELINES (FOSSE AUX CHEVAUX);0
C01721;039039007:39-07;39-07 Orsay - St-Arnoult-en-Yvelines;39-07;bus;;039;SAVAC;74;SAVAC;A00428;ORSAY (GARE RER) - ST-ARNOULT-EN-YVELINES (FOSSE AUX CHEVAUX);0
C00964;068068005:6805A;68.05 A;68.05 A;bus;;068;ORMONT TRANSPORT;57;ORMONT TRANSPORT;A00829;BOISSY-SOUS-ST-YON (BAS DE TORFOU) - ARPAJON (LEP BELMONDO);0
C00966;068068008:6808;68.08;68.08;bus;;068;ORMONT TRANSPORT;57;ORMONT TRANSPORT;A00831;BREUILLET (GARE RER) - ST-CHERON (COLLEGE DU PONT DE BOIS);0
C01777;054054012:12;12;12;bus;;054;TVF;100;Trans Val de France;A02138;Mitry Mory (Gare de Mitry-Claye) - Claye-Souilly (Passerelle RN3);0
C01838;039039038:39-38;39-38 Angervilliers - Briis-sous-Forge;39-38;bus;;039;SAVAC;74;SAVAC;A02177;Briis-sous-Forge Angervilliers;0
C02129;014361013:3;3;3;bus;;014;CIF;6;Apolo 7;A00247;CHELLES (Gare SNCF/RER) - MITRY-MORY (MITRY CLAYE RER);0
C01485;100100459:459;459;459;bus;;213;TRANSDEV IDF NANTERRE;68;RATP;A01195;459;1
C01799;039262260:260;260 Versailles - Châteaufort;260;bus;;039;SAVAC;74;SAVAC;A00453;?;0
C01717;101261028:8;8;8;bus;;101;STBC;6;Apolo 7;A01514;;0
C00867;065487129:23;23;23;bus;regionalBus;065;TRANSDEV IDF LIEUSAINT;78;Sénart-Bus;A00748;LIEUSAINT - MOISSY-CRAMAYEL;0
C00890;066066003:S4;S4;S4;bus;localBus;066;TRANSDEV IDF VAUX LE PENIL;599;MELIBUS;A00695;BOISSISE-LE-ROI - DAMMARIE-LES-LYS - LE MEE-SUR-SEINE;0
C00891;066066036:G;G;G;bus;localBus;066;TRANSDEV IDF VAUX LE PENIL;599;MELIBUS;A00695;BOISSISE-LE-ROI - DAMMARIE-LES-LYS - LE MEE-SUR-SEINE;0
C00882;066066025:F;F;F;bus;localBus;066;TRANSDEV IDF VAUX LE PENIL;599;MELIBUS;A00761;LE MEE-SUR-SEINE (Gare) - LA ROCHETTE (Rocheton);1
C00892;066066007:S1;S1;S1;bus;localBus;066;TRANSDEV IDF VAUX LE PENIL;599;MELIBUS;A00696;SEINE-PORT (GARE ROUTIERE) - FONTAINE-FOURCHES;0
C00901;067067004:4;4;4;bus;localBus;067;MARNE ET MORIN;60;Pays Créçois;A00770;MEAUX (Gare SNCF) - QUINCY-VOISINS - ESBLY (Gare SNCF);0
C01861;800:TER;TER Haute-Normandie (2) Bus;TER Haute-Normandie (2) Bus;bus;;800;SNCF;93;TER;A02180;TER Haute-Normandie (2);0
C00253;014077710:710;710;710;bus;;014;CIF;38;Goëlys;A00232;LE PLESSIS-L'EVEQUE (Eglise) - LONGPERRIER (Lycée Charles de Gaulle);0
C00245;014077701:701;701;701;bus;;014;CIF;38;Goëlys;A00224;TREMBLAY-EN-FRANCE (Roissypôle RER) - MOUSSY-LE-NEUF (LA BAROGNE);0
C00250;014077707:707;707;707;bus;;014;CIF;38;Goëlys;A00229;ROUVRES (Eglise) - LONGPERRIER (Lycée Charles de Gaulle);0
C00254;014077711:711;711;711;bus;;014;CIF;38;Goëlys;A00233;OTHIS (SAINT LAURENT) - MEAUX (SNCF ou LEP COUBERTIN);0
C00246;014077702:702;702;702;bus;;014;CIF;38;Goëlys;A00225;TREMBLAY-EN-FRANCE (Roissypôle RER) - LOUVRES (RER);0
C01139;100100110:110;110;110;bus;;100;RATP;68;RATP;A00994;110;1
C01136;100100107:107;107;107;bus;;100;RATP;68;RATP;A00991;107;0
C01141;100100112:112;112;112;bus;;100;RATP;68;RATP;A00996;112;1
C01123;100100092:92;92;92;bus;;100;RATP;68;RATP;A00977;92;1
C00940;067067054:54bis;54bis Crouy s. Ourcq;54bis;bus;localBus;067;MARNE ET MORIN;61;Pays de l'Ourcq;A00804;LE PLESSIS-PLACY (Centre Bourg) - CROUY-SUR-OURCQ (Collège);0
C01448;208258210:210;210;210;bus;localBus;208;INTERVAL;28;Comète;A01302;VERNOU-LA-CELLE-SUR-SEINE (BASSE ROCHE) - FONTAINEBLEAU (FRANCOIS 1ER);0
C00922;067067032:32;32;32;bus;localBus;067;MARNE ET MORIN;63;Pays Fertois;A00790;CHARLY-SUR-MARNE (Poste) - LA FERTE-SOUS-JOUARRE (Gare SNCF);0
C00909;067067011:11;11;11;bus;regionalBus;067;MARNE ET MORIN;61;Pays de l'Ourcq;A00776;MEAUX - VARREDDES - CONGIS-SUR-THEROUANNE - MEAUX;0
C01489;213213006:06;06;06;bus;localBus;213;TRANSDEV IDF NANTERRE;741;Scolaire Est Yvelines;A01329;LOUVECIENNES (GARE) - LOUVECIENNES (VILLE);0
C00942;067067056:56sco;56 Scolaire;56sco;bus;localBus;067;MARNE ET MORIN;63;Pays Fertois;A00805;MEAUX (Gare SNCF) - FERICY (Gare SNCF);0
C00910;067067012:12;12;12;bus;localBus;067;MARNE ET MORIN;60;Pays Créçois;A00777;MEAUX (COUBERTIN) - CHESSY (RER);0
C01203;100100182:182;182;182;bus;;100;RATP;68;RATP;A01061;182;1
C01888;100100928:COP21-M;COP21-Métro;COP21-M;bus;;100;RATP;;;A02213;Le Bourget RER B - COP21;0
C01890;333677001:APOLO+;APOLO+;APOLO+;bus;demandAndResponseBus;;;;;A01814;APOLO+;0
C00472;030195003:95-03B;95-03B;95-03B;bus;expressBus;030;CARS LACROIX;115;Valoise;A00411;CERGY (Préfecture) - MONTIGNY-LES-CORMEILLES - MARGENCY;1
C01434;116931002:FILEOT;Fileo Tremblay (sur réservation);FILEO T;bus;demandAndResponseBus;116;KMR;35;Filéo;A00248;Filéo tremblay;0
C00698;056356008:L;L;L;bus;;056;KEOLIS VERSAILLES;65;Phébus;A00603;VERSAILLES (Gare Rive Gauche) - JOUY-EN-JOSAS - SACLAY - IGNY (Bellevue);0
C01414;100987776:N02;N02;N02;bus;nightBus;100;RATP;55;Noctilien;A01265;N02;1
C01409;100987770:N53;N53;N53;bus;nightBus;100;RATP;55;Noctilien;A01260;N53;1
C01406;100987766:N43;N43;N43;bus;nightBus;100;RATP;55;Noctilien;A01257;N43;0
C00693;056356002:B;B;B;bus;;056;KEOLIS VERSAILLES;65;Phébus;A00598;ROCQUENCOURT (INRIA) - VERSAILLES (Porchefontaine);1
C01797;057057002:02A;02A - Bonnières-sur-Seine - Mantes-la-Jolie;02A;bus;localBus;057;CTVMI;26;Com'Bus;A00626;MANTES-LA-JOLIE (SAINT MACLOU) - BONNIERES-SUR-SEINE (CENTRE SOCIAL);0
C01659;046146069:A;A;A;bus;regionalBus;046;KVO;14;Bus Haut Val d'Oise;A01723;BRUYERES-SUR-OISE (ZAE LES AUBINS) - PERSAN (ZAE CHEMIN VERT);0
C02023;024024228:228;228;228;bus;localBus;024;KEOLIS SEINE ESSONNE;1045;Trans'Essonne;A02244;Auvernaux - Mennecy;0
C00001;002002002:2;2;2;bus;localBus;002;KEOLIS SEINE-VAL-DE-MARNE;;;A00001;VILLENEUVE-LE-ROI (place Soupault) - VILLENEUVE-LE-ROI (Saint-Martin);0
C00008;002002010:10;10;10;bus;localBus;002;KEOLIS SEINE-VAL-DE-MARNE;;;A00006;JUVISY-SUR-ORGE (R.E.R.) - ATHIS-MONS (Plaine Basse);0
C00210;014014320:32A;32A;32A;bus;;014;CIF;25;CIF;A00186;GOUSSAINVILLE (Victor Basch) - TREMBLAY-EN-FRANCE (Roissypôle RER);0
C00200;014014218:18;18;18;bus;;014;CIF;25;CIF;A00206;VILLEPARISIS (Marché) - VILLEPARISIS (Collège Gérard Philippe);0
C01684;100112015:T5;T5;T5;tram;;100;RATP;98;TRAMWAY;A01760;T5;1
C02214;014014040:40;40;40;bus;;014;CIF;;;A02302;Villepinte Parc des Expositions RER B – Villepinte Vert Galant RER B;0
C02197;212212017:17B;17B;17B;bus;localBus;212;TRANSDEV IDF CONFLANS;29;Conflans Achères;A01320;CONFLANS-STE-HONORINE (GARE DE FIN-D'OISE) - CONFLANS-STE-HONORINE (GARE DE FIN D'OISE);0
C01542;230410468:468;468;468;bus;regionalBus;230;SQYBUS;86;SQYBUS;A01380;MONTIGNY-LE-BRETONNEUX (SAINT QUENTIN GARE) - GUYANCOURT (LYCEE DE VILLAROY);1
C00863;065487123:22;22;22;bus;regionalBus;065;TRANSDEV IDF LIEUSAINT;78;Sénart-Bus;A00744;MOISSY-CRAMAYEL (Saint Michel) - LIEUSAINT (GARE RER);0
C00755;057318008:88;88;88;bus;localBus;057;CTVMI;2;Actipôles;A00648;MANTES-LA-VILLE (GARE ROUTIERE) - DREUX (GARE ROUTIERE);0
C00854;065487042:42;42;42;bus;regionalBus;065;TRANSDEV IDF LIEUSAINT;78;Sénart-Bus;A00736;CESSON - VERT-ST-DENIS;0
C01992;005005017:17;17;17;bus;localBus;005;TRANSDEV IDF HOUDAN;915;Houdanais;A02206;MONTFORT-L'AMAURY - MERE (GARE);0
C02015;051051035:35;35;35;bus;localBus;051;AMV;64;Pep's;A02255;CHESSY RER - BAILLY-ROMAINVILLIERS;0
C02067;010010018:317;317;317;bus;localBus;010;CEAT;24;CEAT;A00086;ETAMPES (lycée) - MEREVILLE;0
C02068;010010018:318;318;318;bus;localBus;010;CEAT;24;CEAT;A00086;ETAMPES (lycée) - MEREVILLE;0
C02221;024024209:209;209;209;bus;;024;KEOLIS SEINE ESSONNE;1045;Trans'Essonne;A02238;Le Coudray Montceaux - Fontenay le Vicomte;0
C00136;011011325:5;5;5;bus;;011;TRANSDEV IDF ECQUEVILLY;224;Express 19 Les Mureaux - Versailles;A00128;LES MUREAUX (Descartes) - LES MUREAUX (Gare SNCF);0
C02251;100100077:77;77;77;bus;regionalBus;100;RATP;;;A02317;PARIS (Gare de Lyon) - PARIS (Joinville-le-Pont RER);0
C02233;067167105:Os;Os;Os;bus;;067;MARNE ET MORIN;62;Pays de Meaux;A00820;MEAUX (Gare routière) - POINCY (Rochelles);0
C00424;027027318:M;M;M;bus;;027;CARS HOURTOULE;39;HOURTOULE;A00377;MONTFORT-L'AMAURY (College du Bel Air) - BEYNES;0
C02235;067167110:Ns;Ns;Ns;bus;;067;MARNE ET MORIN;62;Pays de Meaux;A02304;Meaux Gare - Meaux Gare par PAPM;0
C00497;039039012:39-12;39-12 Versailles - Guyancourt - Magny-les-Hameaux;39-12;bus;;039;SAVAC;74;SAVAC;A00431;VERSAILLES (gare des chantiers) - GUYANCOURT - MAGNY-LES-HAMEAUX (MERANTAIS);0
C00134;011011323:4;4;4;bus;;011;TRANSDEV IDF ECQUEVILLY;224;Express 19 Les Mureaux - Versailles;A00126;LES MUREAUX (Gare SNCF) - LES MUREAUX (Gare SNCF);0
C02173;027027113:CSP;CSP;CSP;bus;;027;CARS HOURTOULE;;;A02284;PLAISIR (SERVICES SCOLAIRES);0
C02175;027027113:TG;TG;TG;bus;;027;CARS HOURTOULE;;;A02284;PLAISIR (SERVICES SCOLAIRES);0
C00184;013013102:E;E;E;bus;localBus;013;TRANSDEV IDF RAMBOUILLET;273;rbus;A00169;Rambouillet (Le CERRSY) - Rambouillet (Arbouville);0
C00029;003351502:502;502;502;bus;localBus;003;N4 MOBILITES;81;Sit'bus;A00030;ROISSY-EN-BRIE (RER) - PONTAULT-COMBAULT (RER);0
C00187;013013023:23;23;23;bus;localBus;013;TRANSDEV IDF RAMBOUILLET;263;Rambouillet Interurbain;A00171;LONGVILLIERS - ABLIS;0
C00014;003003010:10;10;10;bus;localBus;003;N4 MOBILITES;85;Sol'R;A00012;MARLES-EN-BRIE - ROZAY-EN-BRIE - COURPALAY;0
C02115;040240004:45;45;45;bus;;040;SETRA;82;SITUS;A00468;SUCY-EN-BRIE (R.E.R.) - SUCY-EN-BRIE (Lycée de Sucy);0
C02162;092092004:4;4.;4.;bus;;092;TVS;111;TVS;A00888;BLARU (EGLISE GARE) - BONNIERES-SUR-SEINE (SNCF);0
C02133;101261023:9;9;9;bus;;101;STBC;6;Apolo 7;A02276;CHELLES (GARE) - CHELLES (GARE) via ABBESSES;0
C02139;101261128:8s;8s;8s;bus;;101;STBC;6;Apolo 7;A01514;;0
C00318;018018005:18-05;18-05;18-05;bus;regionalBus;018;TRANSDEV IDF BRETIGNY;104;Transdev Ile-de-France Brétigny;A00296;BRETIGNY-SUR-ORGE (RER) - BONDOUFLE (GARE);1
C00321;018018011:103;103;103;bus;localBus;018;TRANSDEV IDF BRETIGNY;104;Transdev Ile-de-France Brétigny;A00298;MAROLLES-EN-HUREPOIX (Gare) - MAROLLES-EN-HUREPOIX (GARE);0
C00517;039039314:39-30D;39-30 D Gif - Gometz-la-Ville - Janvry - Briis - Collège M. Vignaud/Lycée J. Verne;39-30 D;bus;;039;SAVAC;74;SAVAC;A00440;LIMOURS (Lycée Jules VERNES) - LIMOURS (Desserte du lycée Jules Verne);0
C00379;287191100:191-100;Express 191-100;191-100;bus;expressBus;287;KEOLIS ORLY RUNGIS;36;GARREL ET NAVARRE;A00339;191-100 Yerres RER - Rungis MIN;0
C00325;019019012:12;12;12;bus;localBus;019;TRANSDEV IDF MONTESSON LA BOUCLE;741;Scolaire Est Yvelines;A00303;CHATOU - RUEIL-MALMAISON;0
C00395;025195008:95-08;95-08;95-08;bus;localBus;025;CEOBUS;16;Busval d'Oise;A00353;SANTEUIL (Epagnes) - CERGY (Préfecture);0
C00286;015015098:98;98;98;bus;localBus;015;CSO;31;CSO;A00269;POISSY (GARE DU NORD) - POISSY (GARE DU NORD);0
C00504;039039027:39-27;39-27 St-Rémy-lès-Chevreuse - Les Essarts-le-Roi;39-27;bus;;039;SAVAC;74;SAVAC;A00437;ST-REMY-LES-CHEVREUSE - LES ESSARTS-LE-ROI;0
C00518;039039303:39-303;39-303 St-Rémy-lès-Chevreuse - Rambouillet;39-303;bus;;039;SAVAC;74;SAVAC;A00449;ST-REMY-LES-CHEVREUSE - RAMBOUILLET;0
C00287;015242004:4;Express 4;4;bus;expressBus;015;CSO;;;A00270;POISSY (GARE NORD) - MONTIGNY-LE-BRETONNEUX (GARE);0
C00661;054054020:Express20;Express 20;Express20;bus;expressBus;054;TVF;76;Seine et Marne Express;A00569;MEAUX (GARE) - CLAYE-SOUILLY - TREMBLAY-EN-FRANCE (GARE AEROPORT CDG1);0
C00654;052052112:12;12;12;bus;localBus;052;AUTOCARS TOURNEUX;462;Poissy Aval - Deux Rives de Seine;A00563;VERNEUIL-SUR-SEINE (Gare) - CERGY (Préfecture);0
C00523;039039352:39-35B;39-35 B Gif-sur-Yvette - St-Rémy-lès-Chevreuse - Chevreuse - Collège P. de Coubertin;39-35 B;bus;;039;SAVAC;74;SAVAC;A00444;CHEVREUSE (Desserte du collège Pierre de Coubertin) - CHEVREUSE;0
C00774;059440048:48;48;48;bus;regionalBus;059;STIVO;90;STIVO;A00667;CERGY (RER CERGY PREFECTURE) - JOUY-LE-MOUTIER - VAUREAL (Les Toupets);1
C00819;064608003:3;3;3;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00703;MONTCOURT-FROMONVILLE (ETANG SEC) - NEMOURS (CITE SCOLAIRE);0
C00791;062062044:44;44;44;bus;localBus;062;TRANSDEV IDF VULAINES;103;TRANSDEV IDF VULAINES;A00678;LE CHATELET-EN-BRIE - BOIS-LE-ROI;0
C00554;040240003:3;3;3;bus;localBus;040;SETRA;82;SITUS;A00467;SUCY-EN-BRIE (R.E.R.) - NOISEAU (JACQUES PREVERT);0
C00553;040240002:2;2;2;bus;localBus;040;SETRA;82;SITUS;A00466;SUCY-EN-BRIE (R.E.R.) - NOISEAU (POSTE);0
C00727;057057003:05;05;05;bus;localBus;057;CTVMI;26;Com'Bus;A00627;BONNIERES-SUR-SEINE - GOMMECOURT;0
C00561;040240103:103;103;103;bus;localBus;040;SETRA;82;SITUS;A00474;103;0
C01973;064608017:17B;17B;17B;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00714;HERICY (FONTAINEROUX) - BAGNEAUX-SUR-LOING (HOTEL DE VILLE);0
C01974;064608018:18B;18B;18B;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00715;MONTEREAU-FAUT-YONNE (Surville) - NEMOURS - BOUGLIGNY (Mairie);0
C01970;064608013:13C;13C;13C;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00710;ARVILLE (Mairie) - ST-PIERRE-LES-NEMOURS (gare SNCF);0
C01962;064608009:9B;9B;9B;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00706;VOULX (VAUCORNEILLE) - NEMOURS (CITE SCOLAIRE);0
C01986;005005041:41;41;41;bus;localBus;005;TRANSDEV IDF HOUDAN;915;Houdanais;A02196;BEYNES - VILLIERS-LE-MAHIEU;0
C02218;230410459:459;459;459;bus;localBus;230;SQYBUS;86;SQYBUS;A01365;COIGNIERES (LES ECOLES) - TRAPPES (PISSALOUP);0
C01988;005005048:48;48;48;bus;localBus;005;TRANSDEV IDF HOUDAN;915;Houdanais;A02203;TACOIGNIERES - BAZAINVILLE;0
C02243;100100025:25;25;25;bus;;100;RATP;;;A02313;IVRY-SUR-SEINE (Rue du Port à l’Anglais) - PARIS (Bibliothèque François Mitterrand);0
C01002;084184001:184-001;184-001;184-001;bus;;084;LES CARS BLEUS;;;A00866;LA CHAPELLE-LA-REINE (GARE ROUTIERE) - AVON (LYCEE URUGUAY);0
C02257;030195029:95-29;95-29;95-29;bus;;030;CARS LACROIX;;;A02319;GARE MONTIGNY BEAUCHAMP - GARE ERMONT EAUBONNE;0
C00924;067067034:34;34;34;bus;localBus;067;MARNE ET MORIN;63;Pays Fertois;A00792;VERDELOT (Mairie) - SABLONNIERES - BOITRON - LA FERTE-SOUS-JOUARRE (Gare SNCF);0
C00898;067067002:J;J;J;bus;localBus;067;MARNE ET MORIN;62;Pays de Meaux;A00768;GERMIGNY-L'EVEQUE (Résidence de la Marne) - POINCY - MEAUX (Gare Routière);0
C01430;116277010:FileoV;Fileo Villeparisis (sur réservation);Fileo V;bus;demandAndResponseBus;116;KMR;35;Filéo;A01552;Filéo villeparisis - othis;0
C00824;064608011:11A;11A;11A;bus;localBus;064;TRANSDEV IDF NEMOURS;89;STILL;A00708;BRANSLES (ARISTIDE BRIAND) - ST-PIERRE-LES-NEMOURS (GARE SNCF);0
