network,osm:ref:FR:STIF:ExternalCode_Line,stop_id,line_id,osm:ref:FR:STIF,lat,destination,code,name,lon,route_id
Busval d'Oise,014195002:95-02,StopPoint:Node:837569736,Line:Relation:3253655,38447,49.010194999999996,Mairie de Montmorency,95-02,Avenue Bocquet,2.4825084,Route:Relation:1104194
Busval d'Oise,014195002:95-02,StopPoint:Node:2481703584,Line:Relation:3253655,38796,49.0025343,Mairie de Montmorency,95-02,Mairie,2.4709464,Route:Relation:1104194
Busval d'Oise,014195002:95-02,StopPoint:Node:837569720,Line:Relation:3253655,38098,49.0110558,Mairie de Montmorency,95-02,La Talmouse,2.4883093,Route:Relation:1104194
Busval d'Oise,014195002:95-02,StopPoint:Node:2488273389,Line:Relation:3253655,38690,49.001400399999994,Mairie de Montmorency,95-02,Pont à l'Huile,2.466519,Route:Relation:1104194
Busval d'Oise,014195002:95-02,StopPoint:Node:837569754,Line:Relation:3253655,38789,49.0078193,Mairie de Montmorency,95-02,Chemin de Saint-Denis,2.4766662,Route:Relation:1104194
Busval d'Oise,014195002:95-02,StopPoint:Node:3995566985,Line:Relation:3253655,38658,48.990976499999995,Mairie de Montmorency,95-02,Mairie,2.3197305999999998,Route:Relation:1104194
Les Courriers de l'Île-de-France,,StopPoint:Node:837569755,Line:Relation:3253657,38569,49.0099872,Gonesse - Collège Philippe Auguste,11.5,Le Moulin,2.4724979,Route:Relation:1104195
Les Courriers de l'Île-de-France,,StopPoint:Node:837569721,Line:Relation:3253657,419706,49.008216,Gonesse - Collège Philippe Auguste,11.5,Pont Chinois,2.4718724,Route:Relation:1104195
Les Courriers de l'Île-de-France,,StopPoint:Node:837569744,Line:Relation:3253657,419723,49.0051864,Gonesse - Collège Philippe Auguste,11.5,Charmilles,2.4719753,Route:Relation:1104195
Les Courriers de l'Île-de-France,,StopPoint:Node:2481703584,Line:Relation:3253657,38796,49.0025343,Gonesse - Collège Philippe Auguste,11.5,Mairie,2.4709464,Route:Relation:1104195
Les Courriers de l'Île-de-France,,StopPoint:Node:2488273389,Line:Relation:3253657,38690,49.001400399999994,Gonesse - Collège Philippe Auguste,11.5,Pont à l'Huile,2.466519,Route:Relation:1104195
CIF,014014106:R106,StopPoint:Node:837350629,Line:Relation:7999069,38460,49.0153166,,R106,Calvaire,2.4699894,Route:Relation:1104196
CIF,014014106:R106,StopPoint:Node:372714306,Line:Relation:7999069,423556,49.0165016,,R106,Calvaire,2.469118,Route:Relation:1104196
RATP,100100138:138,StopPoint:Node:5296341991,Line:Relation:1104709,2356,48.9543244,Porte de Clichy,138,Gilbert Bonnemaison,2.3077113,Route:Relation:1104689
RATP,100100138:138,StopPoint:Node:1402566400,Line:Relation:1104709,41808,48.9006446,Porte de Clichy,138,Général Leclerc - Victor Hugo,2.3154513999999997,Route:Relation:1104689
RATP,100100138:138,StopPoint:Node:1402566401,Line:Relation:1104709,27344,48.8987747,Porte de Clichy,138,Curton,2.3124431999999997,Route:Relation:1104689
RATP,100100138:138,StopPoint:Node:1402566403,Line:Relation:1104709,22515,48.8978149,Porte de Clichy,138,Victor Hugo - Jean Jaurès,2.3109118,Route:Relation:1104689
RATP,100100138:138,StopPoint:Node:5348342980,Line:Relation:1104709,2364,48.968419999999995,Porte de Clichy,138,Forum,2.285119,Route:Relation:1104689
RATP,100100138:138,StopPoint:Node:1402566406,Line:Relation:1104709,24064,48.8976277,Saint Gratien,138,Victor Hugo - Jean Jaurès,2.3109927,Route:Relation:1104708
RATP,100100138:138,StopPoint:Node:1402566402,Line:Relation:1104709,27343,48.8986236,Saint Gratien,138,Curton,2.3125635,Route:Relation:1104708
RATP,100100138:138,StopPoint:Node:3654834187,Line:Relation:1104709,24060,48.9010932,Saint Gratien,138,Général Leclerc - Victor Hugo,2.3156429999999997,Route:Relation:1104708
RATP,100100138:138,StopPoint:Node:3656809910,Line:Relation:1104709,41953,48.9554275,Saint Gratien,138,Gilbert Bonnemaison,2.3067265,Route:Relation:1104708
RATP,100100138:138,StopPoint:Node:5348342980,Line:Relation:1104709,2364,48.968419999999995,Saint Gratien,138,Forum,2.285119,Route:Relation:1104708
RATP,100100117:117,StopPoint:Node:2001588999,Line:Relation:1578451,27631,48.8036965,Créteil Préfecture,117,Joffre,2.5079316,Route:Relation:1111432
RATP,100100117:117,StopPoint:Node:1642962834,Line:Relation:1578451,27626,48.8016763,Créteil Préfecture,117,Carpeaux,2.5061481,Route:Relation:1111432
RATP,100100117:117,StopPoint:Node:749086134,Line:Relation:1578451,27620,48.800216,Créteil Préfecture,117,Stade Auguste Marin,2.5048426,Route:Relation:1111432
RATP,100100117:117,StopPoint:Node:749086146,Line:Relation:1578451,27628,48.7974878,Créteil Préfecture,117,Jean Moulin,2.5021028,Route:Relation:1111432
RATP,100100117:117,StopPoint:Node:749086164,Line:Relation:1578451,27617,48.7952509,Créteil Préfecture,117,Rue de la Ferme,2.4990799,Route:Relation:1111432
RATP,100100117:117,StopPoint:Node:749086158,Line:Relation:1578451,27619,48.7958095,Champigny St-Maur RER,117,Rue de la Ferme,2.4997510999999997,Route:Relation:1111461
RATP,100100117:117,StopPoint:Node:749086142,Line:Relation:1578451,27622,48.7981814,Champigny St-Maur RER,117,Jean Moulin,2.5031885,Route:Relation:1111461
RATP,100100117:117,StopPoint:Node:2001588992,Line:Relation:1578451,27630,48.803581,Champigny St-Maur RER,117,Joffre,2.5079648999999997,Route:Relation:1111461
RATP,100100111:111,StopPoint:Node:4614662293,Line:Relation:1520619,25796,48.8058001,Terroirs de France,111,Gustave Goublier,2.5164605,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226726032,Line:Relation:1520619,25798,48.8009844,Terroirs de France,111,Charles Péguy,2.518624,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226726042,Line:Relation:1520619,37743,48.7968413,Terroirs de France,111,Capitaine Charton,2.5157327,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226726047,Line:Relation:1520619,39550,48.7944059,Terroirs de France,111,La Varenne - Chennevières RER,2.5139621,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226725986,Line:Relation:1520619,37746,48.790918999999995,Terroirs de France,111,Arago,2.5102955,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1643358007,Line:Relation:1520619,7790,48.7908039,Terroirs de France,111,Voltaire,2.5068539,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226725936,Line:Relation:1520619,10094,48.7914879,Terroirs de France,111,Avenue de Bonneuil,2.5033963,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226725989,Line:Relation:1520619,27975,48.789887799999995,Terroirs de France,111,Place des Molènes,2.5023242999999997,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226726062,Line:Relation:1520619,27974,48.787658199999996,Terroirs de France,111,Sorbiers,2.4979617,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1481532209,Line:Relation:1520619,27973,48.787577,Terroirs de France,111,Alma,2.4946238,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1549965831,Line:Relation:1520619,10093,48.7876036,Terroirs de France,111,Corneilles,2.4917635,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1481532309,Line:Relation:1520619,22655,48.7887917,Terroirs de France,111,Docteur Roux - Chambre des Métiers,2.4889107999999998,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1481532327,Line:Relation:1520619,10091,48.7899155,Terroirs de France,111,Guynemer,2.4863258,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1234552478,Line:Relation:1520619,7789,48.809321,Terroirs de France,111,Croix-Souris,2.4711886,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1481150816,Line:Relation:1520619,25734,48.821877199999996,Terroirs de France,111,Edmond Nocard,2.4199238999999997,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1481119351,Line:Relation:1520619,21699,48.828140499999996,Terroirs de France,111,Pont National – Quai de Bercy,2.3891647,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:1226726083,Line:Relation:1520619,37735,48.8322621,Terroirs de France,111,Terroirs de France,2.3892211,Route:Relation:1111469
RATP,100100111:111,StopPoint:Node:749086293,Line:Relation:1520619,27842,48.810876699999994,Saint-Maur - Champigny RER,111,Maurice Berteaux,2.4693665,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:765205173,Line:Relation:1520619,27841,48.809249099999995,Saint-Maur - Champigny RER,111,Croix-Souris,2.4709415,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:765205245,Line:Relation:1520619,27980,48.8068349,Saint-Maur - Champigny RER,111,Saint-Maur - Créteil RER,2.4710199999999998,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:319279355,Line:Relation:1520619,27586,48.8040891,Saint-Maur - Champigny RER,111,Rue des Remises,2.4714082,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1226917658,Line:Relation:1520619,27978,48.8009736,Saint-Maur - Champigny RER,111,Chemin Vert,2.471235,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1130849862,Line:Relation:1520619,27873,48.7991605,Saint-Maur - Champigny RER,111,Pont de Créteil,2.4719093,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1982793606,Line:Relation:1520619,37745,48.7967619,Saint-Maur - Champigny RER,111,Beaujeu,2.4756413,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1245256989,Line:Relation:1520619,27976,48.7943445,Saint-Maur - Champigny RER,111,Galilée,2.4769818999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1244137497,Line:Relation:1520619,422970,48.791465699999996,Saint-Maur - Champigny RER,111,Arromanches,2.4792164999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1245256991,Line:Relation:1520619,10092,48.788558099999996,Saint-Maur - Champigny RER,111,La Pie,2.4816377999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1642006627,Line:Relation:1520619,25794,48.7860497,Saint-Maur - Champigny RER,111,Docteur Roux - Chambre des Métiers,2.4882885999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1481150773,Line:Relation:1520619,25797,48.785801,Saint-Maur - Champigny RER,111,Corneilles,2.4917512,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1481150776,Line:Relation:1520619,27977,48.7862045,Saint-Maur - Champigny RER,111,Sorbiers,2.4986218,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1481532296,Line:Relation:1520619,422966,48.7872783,Saint-Maur - Champigny RER,111,Falonnières,2.5023721,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1481532311,Line:Relation:1520619,37747,48.788988599999996,Saint-Maur - Champigny RER,111,Place des Molènes,2.5034970999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:703698535,Line:Relation:1520619,27981,48.790382199999996,Saint-Maur - Champigny RER,111,Église de La Varenne,2.5124660999999997,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1226726047,Line:Relation:1520619,39550,48.7944059,Saint-Maur - Champigny RER,111,La Varenne - Chennevières RER,2.5139621,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1226726030,Line:Relation:1520619,25804,48.7971617,Saint-Maur - Champigny RER,111,Capitaine Charton,2.5161007,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:1226725996,Line:Relation:1520619,25802,48.800410199999995,Saint-Maur - Champigny RER,111,Charles Péguy,2.5185801,Route:Relation:1111499
RATP,100100111:111,StopPoint:Node:4614662293,Line:Relation:1520619,25796,48.8058001,Saint-Maur - Champigny RER,111,Gustave Goublier,2.5164605,Route:Relation:1111499
RATP,100100317:317,StopPoint:Node:2008965158,Line:Relation:2853923,8333,48.79956,Nogent Le Perreux RER,317,Docteur Tourasse,2.4716936,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:2008965143,Line:Relation:2853923,27874,48.798170299999995,Nogent Le Perreux RER,317,Beaujeu,2.4794907,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:299606934,Line:Relation:2853923,22669,48.798593999999994,Nogent Le Perreux RER,317,Théâtre de Saint-Maur,2.4859103,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:749579676,Line:Relation:2853923,28727,48.8030505,Nogent Le Perreux RER,317,Mairie de Saint-Maur,2.4861063,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:749579563,Line:Relation:2853923,28833,48.8047087,Nogent Le Perreux RER,317,Le Parc de Saint-Maur RER,2.4861742,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:1552445531,Line:Relation:2853923,28730,48.806407,Nogent Le Perreux RER,317,Cimetière Rabelais,2.4794459,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:749579645,Line:Relation:2853923,22479,48.807116699999995,Nogent Le Perreux RER,317,Libération - Rabelais,2.4761392,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:749579746,Line:Relation:2853923,28830,48.8091453,Nogent Le Perreux RER,317,Marinville,2.4768627999999997,Route:Relation:1111806
RATP,100100317:317,StopPoint:Node:749579692,Line:Relation:2853923,22670,48.8108115,Nogent Le Perreux RER,317,Libération-Condé,2.4781348999999997,Route:Relation:1111806
RATP,100100306:306,StopPoint:Node:749086192,Line:Relation:1299563,39684,48.8067742,Noisy-le-Grand RER,306,Anatole France - Pierre Brossolette,2.4958005,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086348,Line:Relation:1299563,39676,48.809944099999996,Noisy-le-Grand RER,306,Bourgogne,2.4822626,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086266,Line:Relation:1299563,39673,48.810986299999996,Noisy-le-Grand RER,306,Libération-Condé,2.4783733999999997,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086170,Line:Relation:1299563,39677,48.8069249,Noisy-le-Grand RER,306,Général Leclerc,2.5055327,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086239,Line:Relation:1299563,39675,48.8078317,Noisy-le-Grand RER,306,Neptune,2.490966,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:1549965824,Line:Relation:1299563,39685,48.808937799999995,Noisy-le-Grand RER,306,Cimetière,2.4859926,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:1227315471,Line:Relation:1299563,39688,48.8123284,Noisy-le-Grand RER,306,Place d'Armes,2.4734225,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:1240476869,Line:Relation:1299563,37701,48.8060307,Noisy-le-Grand RER,306,Saint-Maur - Créteil RER,2.472579,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086222,Line:Relation:1299563,39535,48.8100842,Noisy-le-Grand RER,306,Croix-Souris,2.4709924,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086285,Line:Relation:1299563,39536,48.8112177,Noisy-le-Grand RER,306,Maurice Berteaux,2.4698442,Route:Relation:1111814
RATP,100100306:306,StopPoint:Node:749086226,Line:Relation:1299563,28724,48.806549,Noisy-le-Grand RER,306,Saint-Maur - Créteil RER - Le Parvis,2.473403,Route:Relation:1111814
RATP,100100112:112,StopPoint:Node:749086293,Line:Relation:1520618,27842,48.810876699999994,La Varenne - Chennevières RER,112,Maurice Berteaux,2.4693665,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:765205173,Line:Relation:1520618,27841,48.809249099999995,La Varenne - Chennevières RER,112,Croix-Souris,2.4709415,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:765205245,Line:Relation:1520618,27980,48.8068349,La Varenne - Chennevières RER,112,Saint-Maur - Créteil RER,2.4710199999999998,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:319279355,Line:Relation:1520618,27586,48.8040891,La Varenne - Chennevières RER,112,Rue des Remises,2.4714082,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917658,Line:Relation:1520618,27978,48.8009736,La Varenne - Chennevières RER,112,Chemin Vert,2.471235,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1130849862,Line:Relation:1520618,27873,48.7991605,La Varenne - Chennevières RER,112,Pont de Créteil,2.4719093,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917513,Line:Relation:1520618,27584,48.7953526,La Varenne - Chennevières RER,112,Garibaldi,2.4842654,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917609,Line:Relation:1520618,28725,48.7934264,La Varenne - Chennevières RER,112,Adamville,2.4864421,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917531,Line:Relation:1520618,12641,48.795850099999996,La Varenne - Chennevières RER,112,Delerue,2.4971966,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1260927469,Line:Relation:1520618,28076,48.793818099999996,La Varenne - Chennevières RER,112,Place Rimini,2.4949574,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917482,Line:Relation:1520618,28074,48.797782899999994,La Varenne - Chennevières RER,112,Place Jean Moulin,2.5015513,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917524,Line:Relation:1520618,28072,48.7958625,La Varenne - Chennevières RER,112,Avenue de Bonneuil,2.5078304,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226917606,Line:Relation:1520618,28073,48.7946345,La Varenne - Chennevières RER,112,École Michelet,2.5109972,Route:Relation:1112237
RATP,100100112:112,StopPoint:Node:1226726047,Line:Relation:1520618,39550,48.7944059,La Varenne - Chennevières RER,112,La Varenne - Chennevières RER,2.5139621,Route:Relation:1112237
RATP,100100137:137,StopPoint:Node:1909760059,Line:Relation:949583,37388,48.908979599999995,Villeneuve-la-Garenne ZI Nord,137,Ernest Renan,2.3329445,Route:Relation:1207846
RATP,100100137:137,StopPoint:Node:765902912,Line:Relation:949583,24144,48.941966099999995,Villeneuve-la-Garenne ZI Nord,137,Piscine,2.3241487999999997,Route:Relation:1207846
RATP,100100137:137,StopPoint:Node:974091305,Line:Relation:949583,27025,48.8983232,Villeneuve-la-Garenne ZI Nord,137,Porte de Montmartre - Boulevard Ney,2.3370881999999997,Route:Relation:1207846
Tice,400400401:401,StopPoint:Node:3838961561,Line:Relation:2261638,1197,48.6379575,Saint-Michel-sur-Orge,401,Marché,2.3327014999999998,Route:Relation:1236060
Tice,400400401:401,StopPoint:Node:3838961561,Line:Relation:2261638,3791,48.6379575,Saint-Michel-sur-Orge,401,Marché,2.3327014999999998,Route:Relation:1236060
Tice,400400401:401,StopPoint:Node:958741015,Line:Relation:2261638,20110,48.642964299999996,Saint-Michel-sur-Orge,401,Bois Clairs,2.3413576,Route:Relation:1236060
Val d'Essonne,018018013:202,StopPoint:Node:5312206964,Line:Relation:7853637,35253,48.606564899999995,Vert-le-Grand,202,Bretigny Gare Place,2.3027694999999997,Route:Relation:1240493
RATP,100100091:91,StopPoint:Node:967125217,Line:Relation:1083436,28409,48.8520849,Montparnasse 2 - Gare TGV,91,Bastille,2.3691736999999997,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:3779614259,Line:Relation:1083436,22494,48.8456772,Montparnasse 2 - Gare TGV,91,Gare de Lyon - Diderot,2.3714535999999997,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:260743996,Line:Relation:1083436,36167,48.8453881,Montparnasse 2 - Gare TGV,91,Pont d'Austerlitz - Quai de la Rapée,2.3687625,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:967125190,Line:Relation:1083436,37711,48.8431113,Montparnasse 2 - Gare TGV,91,Gare d'Austerlitz,2.3642144,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:967125170,Line:Relation:1083436,26886,48.8396827,Montparnasse 2 - Gare TGV,91,Saint-Marcel - La Pitié,2.3609896999999997,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:967125211,Line:Relation:1083436,26888,48.8381781,Montparnasse 2 - Gare TGV,91,Saint-Marcel - Jeanne d'Arc,2.3562048,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:617753178,Line:Relation:1083436,26884,48.8368846,Montparnasse 2 - Gare TGV,91,Les Gobelins,2.3522809,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:2042462006,Line:Relation:1083436,26885,48.8377312,Montparnasse 2 - Gare TGV,91,Port Royal - Berthollet,2.3450199,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:2662232020,Line:Relation:1083436,27122,48.8390055,Montparnasse 2 - Gare TGV,91,Port Royal - Saint-Jacques,2.3390755,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:966252135,Line:Relation:1083436,26887,48.8395301,Montparnasse 2 - Gare TGV,91,Observatoire - Port Royal,2.3370603,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:967125187,Line:Relation:1083436,26755,48.8408283,Montparnasse 2 - Gare TGV,91,Campagne Première,2.333201,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:765997088,Line:Relation:1083436,28245,48.842203999999995,Montparnasse 2 - Gare TGV,91,Vavin,2.3290611,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:765995834,Line:Relation:1083436,28435,48.8436885,Montparnasse 2 - Gare TGV,91,Place du 18 Juin 1940,2.3245679999999997,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:765986101,Line:Relation:1083436,37360,48.8429341,Montparnasse 2 - Gare TGV,91,Place du 18 Juin 1940 - Rue du Départ,2.3236233,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:260016906,Line:Relation:1083436,37359,48.8407276,Montparnasse 2 - Gare TGV,91,Gare Montparnasse,2.3213414,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:765952391,Line:Relation:1083436,28432,48.8378306,Montparnasse 2 - Gare TGV,91,Place de Catalogne,2.3189743,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:765952057,Line:Relation:1083436,28433,48.838730899999995,Montparnasse 2 - Gare TGV,91,Montparnasse 2 – Gare TGV,2.3170444999999997,Route:Relation:1245269
RATP,100100091:91,StopPoint:Node:967125213,Line:Relation:1083436,9111,48.8522099,Bastille,91,Bastille,2.3696889999999997,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:765952057,Line:Relation:1083436,28433,48.838730899999995,Bastille,91,Montparnasse 2 – Gare TGV,2.3170444999999997,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:966236473,Line:Relation:1083436,28238,48.8405558,Bastille,91,Armorique–Musée Postal,2.3156612,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:727719588,Line:Relation:1083436,37734,48.8418262,Bastille,91,Gare Montparnasse,2.320846,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:765989532,Line:Relation:1083436,37380,48.8435373,Bastille,91,Place du 18 Juin 1940,2.3236944,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:2042462016,Line:Relation:1083436,9278,48.8422427,Bastille,91,Vavin,2.3287141,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:2042462016,Line:Relation:1083436,427582,48.8422427,Bastille,91,Vavin,2.3287141,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:967125202,Line:Relation:1083436,28434,48.840421,Bastille,91,Campagne Première,2.3341998,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:831393967,Line:Relation:1083436,37732,48.839398499999994,Bastille,91,Observatoire - Port Royal,2.3372279,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:967125225,Line:Relation:1083436,27121,48.8386517,Bastille,91,Port Royal - Saint-Jacques,2.3400076999999997,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:617751909,Line:Relation:1083436,26746,48.837407299999995,Bastille,91,Port Royal - Berthollet,2.3460674,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:967125234,Line:Relation:1083436,26730,48.8369425,Bastille,91,Les Gobelins,2.3527355,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:594054737,Line:Relation:1083436,26745,48.8381468,Bastille,91,Saint-Marcel - Jeanne d'Arc,2.3563896,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:967125167,Line:Relation:1083436,26675,48.8396598,Bastille,91,Saint-Marcel - La Pitié,2.3612235,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:967125200,Line:Relation:1083436,9517,48.8425206,Bastille,91,Gare d'Austerlitz,2.3638998,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:260743999,Line:Relation:1083436,36168,48.8453126,Bastille,91,Pont d'Austerlitz - Quai de la Rapée,2.3695255,Route:Relation:1245270
RATP,100100091:91,StopPoint:Node:331453352,Line:Relation:1083436,39722,48.848896499999995,Bastille,91,Lyon - Ledru-Rollin,2.3721894999999997,Route:Relation:1245270
RATP,100100088:88,StopPoint:Node:983662069,Line:Relation:1245875,26839,48.8245522,Hôpital européen Georges-Pompidou,88,Parc Montsouris,2.3362436,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:315775392,Line:Relation:1245875,27438,48.827755599999996,Hôpital européen Georges-Pompidou,88,Alésia - René Coty,2.3350602,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:983662108,Line:Relation:1245875,28030,48.830516499999995,Hôpital européen Georges-Pompidou,88,Dareau - René Coty,2.3340095,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:983662099,Line:Relation:1245875,22847,48.8330469,Hôpital européen Georges-Pompidou,88,Denfert Rochereau,2.3330778999999997,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:983637961,Line:Relation:1245875,29974,48.8346837,Hôpital européen Georges-Pompidou,88,Denfert Rochereau - Froidevaux,2.3315829999999997,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:966236474,Line:Relation:1245875,39399,48.8400276,Hôpital européen Georges-Pompidou,88,Armorique - Pasteur,2.3147291,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:973666575,Line:Relation:1245875,36917,48.8380672,Hôpital européen Georges-Pompidou,88,Procession,2.3081245,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:973666575,Line:Relation:1245875,27491,48.8380672,Hôpital européen Georges-Pompidou,88,Procession,2.3081245,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:973666603,Line:Relation:1245875,36918,48.8369864,Hôpital européen Georges-Pompidou,88,Alleray,2.3070893,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:973666603,Line:Relation:1245875,27490,48.8369864,Hôpital européen Georges-Pompidou,88,Alleray,2.3070893,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:973696038,Line:Relation:1245875,36922,48.839041699999996,Hôpital européen Georges-Pompidou,88,Vaugirard,2.30022,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:262239988,Line:Relation:1245875,39324,48.842422899999995,Hôpital européen Georges-Pompidou,88,Mairie du 15e,2.2989615999999997,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024746,Line:Relation:1245875,25758,48.8437425,Hôpital européen Georges-Pompidou,88,Péclet,2.2979807,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024779,Line:Relation:1245875,9104,48.8435904,Hôpital européen Georges-Pompidou,88,Félix Faure,2.2940483,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024779,Line:Relation:1245875,41770,48.8435904,Hôpital européen Georges-Pompidou,88,Félix Faure,2.2940483,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024687,Line:Relation:1245875,25757,48.8449605,Hôpital européen Georges-Pompidou,88,Violet,2.2898571999999997,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024681,Line:Relation:1245875,29956,48.846347599999994,Hôpital européen Georges-Pompidou,88,Charles Michels,2.2865097999999997,Route:Relation:1245873
RATP,100100088:88,StopPoint:Node:989024666,Line:Relation:1245875,28027,48.8463741,Hôpital européen Georges-Pompidou,88,Émile Zola - Javel,2.2812307,Route:Relation:1245873
