stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:81:15242,"Eglise","",48.993225,1.513616,5,,0,StopArea:68:186,
StopPoint:81:15244,"La Tuilerie","",48.993741,1.529846,5,,0,StopArea:68:91,
StopPoint:81:15371,"Marcets","",49.005838,1.529957,5,,0,StopArea:81:15371,
StopPoint:81:15366,"Route de Bonnières","",49.015921,1.524663,5,,0,StopArea:81:15366,
StopPoint:81:15364,"Mairie","",49.014475,1.528743,5,,0,StopArea:81:15364,
StopPoint:81:15360,"Cholet","",49.011805,1.537966,5,,0,StopArea:81:15360,
StopPoint:81:15356,"Aventure","",49.01092,1.549509,5,,0,StopArea:81:15356,
StopPoint:81:15358,"Baliquet","",49.013936,1.551759,5,,0,StopArea:81:15358,
StopPoint:81:15059,"Haegeman","",49.037761,1.586962,5,,0,StopArea:81:15059,
StopPoint:81:15060,"Haegeman","",49.037761,1.586962,5,,0,StopArea:81:15059,
StopPoint:81:15359,"Baliquet","",49.0138,1.551515,5,,0,StopArea:81:15358,
StopPoint:81:15357,"Aventure","",49.011002,1.549713,5,,0,StopArea:81:15356,
StopPoint:81:15361,"Cholet","",49.011618,1.538187,5,,0,StopArea:81:15360,
StopPoint:81:15365,"Mairie","",49.014777,1.528288,5,,0,StopArea:81:15364,
StopPoint:81:15367,"Route de Bonnières","",49.015811,1.524309,5,,0,StopArea:81:15366,
StopPoint:81:15372,"Marcets","",49.008457,1.530599,5,,0,StopArea:81:15371,
StopPoint:81:15245,"La Tuilerie","",48.993741,1.529846,5,,0,StopArea:68:91,
StopPoint:81:15243,"Eglise","",48.993726,1.513253,5,,0,StopArea:68:186,
StopPoint:81:15241,"Chemin du Moulin","",48.994002,1.507663,5,,0,StopArea:68:184,
StopPoint:81:15078,"Eglise","",48.991005,1.49288,5,,0,StopArea:81:15077,
StopPoint:81:15373,"La Croix","",48.993621,1.489287,5,,0,StopArea:68:182,
StopPoint:81:14858,"Longuemare","",48.999241,1.487091,5,,0,StopArea:81:14857,
StopPoint:81:15072,"Centre","",49.014756,1.48521,5,,0,StopArea:68:180,
StopPoint:81:15729,"Tasses","",49.024141,1.516416,5,,0,StopArea:81:15728,
StopPoint:81:15905,"Limay Aristide Briand","",48.999823,1.740527,5,,0,StopArea:81:15905,
StopPoint:81:15518,"Pommeraie","",49.000507,1.742541,5,,0,StopArea:81:15518,
StopPoint:81:15517,"Les Essarts","",48.998819,1.746466,5,,0,StopArea:81:15517,
StopPoint:81:15525,"Ampère","",48.996063,1.745173,5,,0,StopArea:81:15525,
StopPoint:81:15510,"George Sand","",48.99476,1.739739,5,,0,StopArea:81:15510,
StopPoint:81:6659,"Rue de la Chasse","",48.992291,1.742075,5,,0,StopArea:81:6659,
StopPoint:81:6638,"Logirep","",48.991343,1.74128,5,,0,StopArea:81:6638,
StopPoint:81:15515,"Maison des Arts","",48.989284,1.739215,5,,0,StopArea:23:1051,
StopPoint:81:6656,"Résidence Wilson","",48.98742,1.742008,5,,0,StopArea:23:275,
StopPoint:81:6646,"Place Robespierre","",48.985174,1.745898,5,,0,StopArea:81:6646,
StopPoint:81:15901,"Wallon","",48.986362,1.747892,5,,0,StopArea:81:15901,
StopPoint:81:15220,"Lycée Condorcet","",48.985762,1.755764,5,,0,StopArea:81:15220,
StopPoint:81:15221,"Lycée Condorcet","",48.985762,1.755764,5,,0,StopArea:81:15220,
StopPoint:81:15902,"Wallon","",48.986189,1.747512,5,,0,StopArea:81:15901,
StopPoint:81:6647,"Place Robespierre","",48.9852,1.745707,5,,0,StopArea:81:6646,
StopPoint:81:6657,"Résidence Wilson","",48.988019,1.741332,5,,0,StopArea:23:275,
StopPoint:81:15516,"Maison des Arts","",48.989366,1.739378,5,,0,StopArea:23:1051,
StopPoint:81:6639,"Logirep","",48.991028,1.741134,5,,0,StopArea:81:6638,
StopPoint:81:6660,"Rue de la Chasse","",48.992932,1.742655,5,,0,StopArea:81:6659,
StopPoint:81:15511,"George Sand","",48.994562,1.7397,5,,0,StopArea:81:15510,
StopPoint:81:15526,"Ampère","",48.996802,1.745711,5,,0,StopArea:81:15525,
StopPoint:81:15520,"Les Essarts","",48.99979,1.74651,5,,0,StopArea:81:15517,
StopPoint:81:15519,"Pommeraie","",49.000317,1.74227,5,,0,StopArea:81:15518,
StopPoint:81:15906,"Limay Aristide Briand","",49.000338,1.741027,5,,0,StopArea:81:15905,
StopPoint:81:14749,"Place Louise Henry","",48.976588,1.539766,5,,0,StopArea:68:121,
StopPoint:81:7701,"Place des Tilleuls","",48.959126,1.506789,5,,0,StopArea:81:15855,
StopPoint:81:7699,"Mairie","",48.956447,1.50791,5,,0,StopArea:81:15854,
StopPoint:81:253,"Rue du Clairet","",48.946797,1.48914,101,,0,StopArea:81:15862,
StopPoint:81:7392,"Couarde","",48.928924,1.51127,5,,0,StopArea:81:15833,
StopPoint:81:7390,"Eglise","",48.93159,1.52514,5,,0,StopArea:81:15834,
StopPoint:81:5695,"Pharmacie","",48.943931,1.534634,5,,0,StopArea:81:15698,
StopPoint:81:6695,"Eglise","",48.921705,1.587089,5,,0,StopArea:81:6695,
StopPoint:81:6699,"Ruelles","",48.922442,1.591374,5,,0,StopArea:81:6699,
StopPoint:81:6117,"Mairie","",48.944098,1.642894,5,,0,StopArea:81:6117,
StopPoint:81:7800,"Ferme","",48.95629,1.672276,5,,0,StopArea:81:7800,
StopPoint:81:7802,"Mairie","",48.958927,1.676323,5,,0,StopArea:81:7802,
StopPoint:81:6738,"Mairie","",48.966684,1.681288,5,,0,StopArea:81:6738,
StopPoint:81:6744,"Mongazons","",48.974758,1.691957,5,,0,StopArea:81:6744,
StopPoint:81:6745,"Mongazons","",48.975615,1.692533,5,,0,StopArea:81:6744,
StopPoint:81:6739,"Mairie","",48.96679,1.681082,5,,0,StopArea:81:6738,
StopPoint:81:7803,"Mairie","",48.95822,1.675117,5,,0,StopArea:81:7802,
StopPoint:81:7801,"Ferme","",48.956308,1.670707,5,,0,StopArea:81:7800,
StopPoint:81:6118,"Mairie","",48.944322,1.642823,5,,0,StopArea:81:6117,
StopPoint:81:6700,"Ruelles","",48.922778,1.590496,5,,0,StopArea:81:6699,
StopPoint:81:6696,"Eglise","",48.921766,1.586856,5,,0,StopArea:81:6695,
StopPoint:81:15698,"Pharmacie","",48.943931,1.534634,5,,0,StopArea:81:15698,
StopPoint:81:15834,"Eglise","",48.93159,1.52514,5,,0,StopArea:81:15834,
StopPoint:81:15833,"Couarde","",48.928924,1.51127,5,,0,StopArea:81:15833,
StopPoint:81:15862,"Rue du Clairet","",48.946861,1.489166,101,,0,StopArea:81:15862,
StopPoint:81:15854,"Mairie","",48.956447,1.50791,5,,0,StopArea:81:15854,
StopPoint:81:15855,"Place des Tilleuls","",48.959723,1.509836,5,,0,StopArea:81:15855,
StopPoint:81:15856,"Place Louise Henry","",48.976588,1.539766,5,,0,StopArea:68:121,
StopPoint:81:15899,"Senneville Place","",48.942593,1.749154,5,,0,StopArea:81:15899,
StopPoint:81:15909,"Lombardie","",48.942721,1.736969,5,,0,StopArea:81:15909,
StopPoint:81:15911,"Saint Martin","",48.944115,1.735398,5,,0,StopArea:81:15911,
StopPoint:81:15913,"Tilleuls","",48.951719,1.735582,5,,0,StopArea:81:15913,
StopPoint:81:15915,"Plagne","",48.96103,1.742926,5,,0,StopArea:81:15915,
StopPoint:81:15917,"Technodes","",48.962357,1.735199,5,,0,StopArea:81:15917,
StopPoint:81:15919,"Cytises","",48.961273,1.732305,5,,0,StopArea:81:15919,
StopPoint:81:15921,"Convois","",48.965698,1.731257,5,,0,StopArea:81:15921,
StopPoint:81:15923,"Castors","",48.968919,1.730086,5,,0,StopArea:81:15923,
StopPoint:81:15925,"Clos Fours","",48.971843,1.730666,5,,0,StopArea:81:15925,
StopPoint:81:15927,"Maupomet","",48.975567,1.731496,5,,0,StopArea:81:15927,
StopPoint:81:6983,"Chantereine","",48.977743,1.722938,5,,0,StopArea:81:15802,
StopPoint:81:15935,"Carnot","",48.98708,1.709077,5,,0,StopArea:81:15935,
StopPoint:81:15937,"Gare quai 9","",48.989498,1.704077,5,,0,StopArea:81:15937,
StopPoint:81:15929,"Vaucouleurs","",48.979524,1.728392,5,,0,StopArea:81:15929,
StopPoint:81:15931,"Tuilerie","",48.980654,1.724446,5,,0,StopArea:81:15931,
StopPoint:81:15933,"Herberts","",48.978837,1.722406,5,,0,StopArea:81:15933,
StopPoint:81:15938,"Gare quai 9","",48.989498,1.704077,5,,0,StopArea:81:15937,
StopPoint:81:15936,"Carnot","",48.987133,1.708789,5,,0,StopArea:81:15935,
StopPoint:81:15934,"Herberts","",48.978837,1.722406,5,,0,StopArea:81:15933,
StopPoint:81:15932,"Tuilerie","",48.980654,1.724446,5,,0,StopArea:81:15931,
StopPoint:81:15939,"Maison des Syndicats","",48.977433,1.730805,5,,0,StopArea:81:15939,
StopPoint:81:15930,"Vaucouleurs","",48.979479,1.728351,5,,0,StopArea:81:15929,
StopPoint:81:15802,"Chantereine","",48.978146,1.724435,5,,0,StopArea:81:15802,
StopPoint:81:15928,"Maupomet","",48.975629,1.731345,5,,0,StopArea:81:15927,
StopPoint:81:15926,"Clos Fours","",48.971563,1.730451,5,,0,StopArea:81:15925,
StopPoint:81:15924,"Castors","",48.969458,1.730012,5,,0,StopArea:81:15923,
StopPoint:81:15922,"Convois","",48.964889,1.731198,5,,0,StopArea:81:15921,
StopPoint:81:15920,"Cytises","",48.961361,1.731813,5,,0,StopArea:81:15919,
StopPoint:81:15916,"Plagne","",48.961092,1.74283,5,,0,StopArea:81:15915,
StopPoint:81:15918,"Technodes","",48.962259,1.735228,5,,0,StopArea:81:15917,
StopPoint:81:15914,"Tilleuls","",48.951664,1.735378,5,,0,StopArea:81:15913,
StopPoint:81:15912,"Saint Martin","",48.944869,1.735348,5,,0,StopArea:81:15911,
StopPoint:81:15910,"Lombardie","",48.942992,1.737212,5,,0,StopArea:81:15909,
StopPoint:81:15900,"Senneville Place","",48.942709,1.749139,5,,0,StopArea:81:15899,
StopPoint:81:15940,"Gare","",48.99697,1.631012,5,,0,StopArea:8741588,
StopPoint:81:15942,"Pont Chapart","",48.995774,1.635413,5,,0,StopArea:81:15942,
StopPoint:81:15944,"Croix Brisée","",48.993017,1.640326,5,,0,StopArea:81:15944,
StopPoint:81:15946,"Bois Moulin","",48.997796,1.646339,5,,0,StopArea:81:15946,
StopPoint:81:15948,"Henri IV","",49.000857,1.628788,5,,0,StopArea:81:15948,
StopPoint:81:15950,"Mûriers 1","",49.000176,1.623156,5,,0,StopArea:81:15950,
StopPoint:81:15952,"Grande Maison 1","",49.001423,1.621186,5,,0,StopArea:81:15952,
StopPoint:81:15954,"Fauvettes","",48.997343,1.619726,5,,0,StopArea:81:15954,
StopPoint:81:15956,"Mésanges","",48.999771,1.619952,5,,0,StopArea:81:15956,
StopPoint:81:15958,"Grande Maison 2","",49.001423,1.621186,5,,0,StopArea:81:15958,
StopPoint:81:15960,"Mûriers 2","",49.000176,1.623156,5,,0,StopArea:81:15960,
StopPoint:81:15962,"Pasteur","",48.998299,1.626282,5,,0,StopArea:81:15962,
StopPoint:81:15964,"Val Fleuri","",48.995858,1.623926,5,,0,StopArea:81:15964,
StopPoint:81:15966,"Lommoye","",48.995061,1.628867,5,,0,StopArea:81:15966,
StopPoint:81:15941,"Gare","",48.997138,1.629098,5,,0,StopArea:8741588,
StopPoint:81:15967,"Lommoye","",48.995142,1.628934,5,,0,StopArea:81:15966,
StopPoint:81:15965,"Val Fleuri","",48.995911,1.623788,5,,0,StopArea:81:15964,
StopPoint:81:15963,"Pasteur","",48.998352,1.626145,5,,0,StopArea:81:15962,
StopPoint:81:15951,"Mûriers 1","",49.000015,1.623295,5,,0,StopArea:81:15950,
StopPoint:81:15953,"Grande Maison 1","",49.001513,1.621198,5,,0,StopArea:81:15952,
StopPoint:81:15955,"Fauvettes","",48.99756,1.619873,5,,0,StopArea:81:15954,
StopPoint:81:15957,"Mésanges","",48.999761,1.619815,5,,0,StopArea:81:15956,
StopPoint:81:15959,"Grande Maison 2","",49.001513,1.621198,5,,0,StopArea:81:15958,
StopPoint:81:15961,"Mûriers 2","",49.000015,1.623295,5,,0,StopArea:81:15960,
StopPoint:81:15949,"Henri IV","",49.001165,1.629275,5,,0,StopArea:81:15948,
StopPoint:81:15428,"Collège Sully","",49.001045,1.645531,5,,0,StopArea:81:15428,
StopPoint:81:15947,"Bois Moulin","",48.998165,1.646279,5,,0,StopArea:81:15946,
StopPoint:81:15945,"Croix Brisée","",48.993107,1.64042,5,,0,StopArea:81:15944,
StopPoint:81:15943,"Pont Chapart","",48.995798,1.634962,5,,0,StopArea:81:15942,
StopPoint:81:15126,"Collège Albert Camus","",48.989723,1.81975,5,,0,StopArea:81:15126,
StopPoint:81:15895,"Place du Général de Gaulle","",48.9858,1.810327,5,,0,StopArea:81:15895,
StopPoint:81:15897,"Gare Palissy","",48.982641,1.80939,5,,0,StopArea:8738156,
StopPoint:81:15529,"Garennes","",48.975928,1.801267,5,,0,StopArea:81:15529,
StopPoint:81:6654,"Port Autonome","",48.979549,1.753267,5,,0,StopArea:81:6654,
StopPoint:81:6655,"Port Autonome","",48.979549,1.753267,5,,0,StopArea:81:6654,
StopPoint:81:15530,"Garennes","",48.976027,1.801389,5,,0,StopArea:81:15529,
StopPoint:81:15898,"Gare Palissy","",48.982578,1.809363,5,,0,StopArea:8738156,
StopPoint:81:15896,"Place du Général de Gaulle","",48.985324,1.810441,5,,0,StopArea:81:15895,
StopPoint:81:15127,"Collège Albert Camus","",48.989723,1.81975,5,,0,StopArea:81:15126,
StopPoint:81:273,"La Sablonnière","",48.744708,1.357961,101,,0,StopArea:81:273,
StopPoint:81:275,"Les Bâtes","",48.74266,1.346148,101,,0,StopArea:81:275,
StopPoint:81:279,"Notre Dame des Rochelles","",48.725308,1.368666,101,,0,StopArea:81:279,
StopPoint:81:265,"Degas","",48.731641,1.384895,101,,0,StopArea:81:265,
StopPoint:81:281,"Oriels","",48.738515,1.391238,101,,0,StopArea:81:281,
StopPoint:81:176,"Marcilly-sur-Eure","",48.825491,1.345124,101,,0,StopArea:81:176,
StopPoint:81:52,"Mairie","",48.846088,1.374187,101,,0,StopArea:81:52,
StopPoint:81:54,"Tennis","",48.849903,1.381307,101,,0,StopArea:81:54,
StopPoint:81:194,"D 143","",48.861335,1.400508,101,,0,StopArea:81:194,
StopPoint:81:198,"Gambetta","",48.867151,1.419109,101,,0,StopArea:81:198,
StopPoint:81:255,"Anet Château","",48.858084,1.439402,101,,0,StopArea:81:255,
StopPoint:81:257,"Le Pérou","",48.860765,1.449272,101,,0,StopArea:81:257,
StopPoint:81:287,"Mairie","",48.867296,1.472089,101,,0,StopArea:81:287,
StopPoint:81:261,"GATINES ROUGES","",48.880958,1.508777,101,,0,StopArea:81:261,
StopPoint:81:285,"Place de l'Abreuvoir","",48.896615,1.533745,101,,0,StopArea:81:285,
StopPoint:81:7229,"Eglise","",48.902807,1.552517,5,,0,StopArea:81:7229,
StopPoint:81:15823,"Val Saint Georges","",48.982075,1.697341,5,,0,StopArea:81:15823,
StopPoint:81:15250,"Gare quai 10","",48.989081,1.704969,5,,0,StopArea:8738150,
StopPoint:81:15784,"Place de l'Europe","",48.983272,1.716387,5,,0,StopArea:8738159,
StopPoint:81:7526,"Gare RER Nord de Poissy","",48.93394,2.040769,5,,0,StopArea:8738657,
StopPoint:81:7531,"Parking Peugeot","",48.941803,2.055226,5,,0,StopArea:21:618,
StopPoint:81:6722,"Cytises","",48.971489,1.68251,5,,0,StopArea:81:15736,
StopPoint:81:6746,"Ormes","",48.974606,1.682157,5,,0,StopArea:81:15738,
StopPoint:81:6756,"Tilleuls","",48.97705,1.685348,5,,0,StopArea:81:15739,
StopPoint:81:6724,"Fontenay Auchan","",48.978636,1.686161,5,,0,StopArea:81:15737,
StopPoint:81:267,"Gare Routière","",48.732139,1.371909,101,,0,StopArea:81:267,
StopPoint:81:271,"Jules Ferry","",48.726758,1.376778,101,,0,StopArea:81:271,
StopPoint:81:283,"Robert Schuman","",48.727901,1.381431,101,,0,StopArea:81:283,
StopPoint:81:277,"Lièvre d'Or","",48.735974,1.388281,101,,0,StopArea:81:277,
StopPoint:81:269,"Gué aux Anes","",48.743588,1.390507,101,,0,StopArea:81:269,
StopPoint:81:263,"Châtelet","",48.749565,1.387095,101,,0,StopArea:81:263,
StopPoint:81:15725,"Centre","",48.791553,1.600098,5,,0,StopArea:81:15725,
StopPoint:81:15455,"Rosay","",48.9148,1.681154,5,,0,StopArea:81:15455,
StopPoint:81:15451,"Brasseuil","",48.950154,1.699004,5,,0,StopArea:81:15451,
StopPoint:81:15449,"Auffreville","",48.956246,1.707254,5,,0,StopArea:81:15449,
StopPoint:81:15849,"Parking Peugeot","",48.941812,2.055226,5,,0,StopArea:21:618,
StopPoint:81:15848,"Gare RER Nord de Poissy","",48.933291,2.039872,5,,0,StopArea:8738657,
StopPoint:81:15251,"Gare quai 10","",48.989081,1.704969,5,,0,StopArea:8738150,
StopPoint:81:15824,"Val Saint Georges","",48.98176,1.697208,5,,0,StopArea:81:15823,
StopPoint:81:7230,"Eglise","",48.902897,1.552556,5,,0,StopArea:81:7229,
StopPoint:81:286,"Place de l'Abreuvoir","",48.896529,1.533037,101,,0,StopArea:81:285,
StopPoint:81:262,"GATINES ROUGES","",48.881083,1.50868,101,,0,StopArea:81:261,
StopPoint:81:288,"Mairie","",48.867296,1.472089,101,,0,StopArea:81:287,
StopPoint:81:258,"Le Pérou","",48.860798,1.448877,101,,0,StopArea:81:257,
StopPoint:81:256,"Château","",48.858218,1.439182,101,,0,StopArea:81:255,
StopPoint:81:199,"Gambetta","",48.867196,1.419054,101,,0,StopArea:81:198,
StopPoint:81:195,"D 143","",48.861379,1.400303,101,,0,StopArea:81:194,
StopPoint:81:55,"Tennis","",48.849881,1.380817,101,,0,StopArea:81:54,
StopPoint:81:53,"Mairie","",48.846294,1.374047,101,,0,StopArea:81:52,
StopPoint:81:177,"Marcilly-sur-Eure","",48.825491,1.345124,101,,0,StopArea:81:176,
StopPoint:81:274,"La Sablonnière","",48.744567,1.358222,101,,0,StopArea:81:273,
StopPoint:81:276,"Les Bâtes","",48.742792,1.345833,101,,0,StopArea:81:275,
StopPoint:81:280,"Notre Dame des Rochelles","",48.725038,1.368644,101,,0,StopArea:81:279,
StopPoint:81:266,"Degas","",48.731524,1.38487,101,,0,StopArea:81:265,
StopPoint:81:282,"Oriels","",48.738392,1.390466,101,,0,StopArea:81:281,
StopPoint:81:15709,"Auffreville","",48.956246,1.707254,5,,0,StopArea:81:15449,
StopPoint:81:15708,"Brasseuil","",48.94933,1.697923,5,,0,StopArea:81:15451,
StopPoint:81:15850,"Rosay","",48.914371,1.679891,5,,0,StopArea:81:15455,
StopPoint:81:15726,"Centre","",48.791535,1.600098,5,,0,StopArea:81:15725,
StopPoint:81:264,"Châtelet","",48.749636,1.386971,101,,0,StopArea:81:263,
StopPoint:81:270,"Gué aux Anes","",48.743588,1.390507,101,,0,StopArea:81:269,
StopPoint:81:278,"Le Lièvre d'Or","",48.735767,1.388258,101,,0,StopArea:81:277,
StopPoint:81:284,"Robert Schuman","",48.728071,1.381333,101,,0,StopArea:81:283,
StopPoint:81:272,"Jules Ferry","",48.726919,1.37668,101,,0,StopArea:81:271,
StopPoint:81:268,"Gare Routière","",48.732139,1.371909,101,,0,StopArea:81:267,
StopPoint:81:15737,"Fontenay Auchan","",48.978763,1.686405,5,,0,StopArea:81:15737,
StopPoint:81:15739,"Tilleuls","",48.977212,1.685523,5,,0,StopArea:81:15739,
StopPoint:81:15738,"Ormes","",48.974762,1.682701,5,,0,StopArea:81:15738,
StopPoint:81:15736,"Cytises","",48.971221,1.6828,5,,0,StopArea:81:15736,
StopPoint:81:6453,"Mairie","",48.988541,1.792411,5,,0,StopArea:81:6453,
StopPoint:81:6431,"Carrefour","",48.991788,1.794889,5,,0,StopArea:81:6431,
StopPoint:81:6435,"Cimetière","",48.993675,1.794897,5,,0,StopArea:81:6435,
StopPoint:81:6433,"Charvets","",48.992605,1.798745,5,,0,StopArea:81:6433,
StopPoint:81:6427,"Bardeaux","",48.991926,1.799708,5,,0,StopArea:81:6427,
StopPoint:81:6254,"Maryse","",48.991142,1.801164,5,,0,StopArea:81:6254,
StopPoint:81:6273,"Sablons","",48.989371,1.801155,5,,0,StopArea:81:6273,
StopPoint:81:6252,"Jean Raty","",48.988196,1.801604,5,,0,StopArea:81:6252,
StopPoint:81:7543,"Guignières","",48.97364,1.776691,5,,0,StopArea:81:7543,
StopPoint:81:6250,"Jean Jaurès","",48.974632,1.80296,5,,0,StopArea:23:210,
StopPoint:81:15130,"Gabriel Péri","",48.975067,1.805754,5,,0,StopArea:23:206,
StopPoint:81:6095,"Gare d'Epône Mézières","",48.963135,1.808319,5,,0,StopArea:8738676,
StopPoint:81:6096,"Gare d'Epône Mézières","",48.963072,1.80832,5,,0,StopArea:8738676,
StopPoint:81:15131,"Gabriel Péri","",48.974917,1.804308,5,,0,StopArea:23:206,
StopPoint:81:6251,"Jean Jaurès","",48.974646,1.801977,5,,0,StopArea:23:210,
StopPoint:81:7544,"Guignières","",48.973533,1.776774,5,,0,StopArea:81:7543,
StopPoint:81:15424,"Couture","",48.988088,1.799598,5,,0,StopArea:81:15424,
StopPoint:81:6274,"Sablons","",48.98939,1.801346,5,,0,StopArea:81:6273,
StopPoint:81:6255,"Maryse","",48.991161,1.801355,5,,0,StopArea:81:6254,
StopPoint:81:6428,"Bardeaux","",48.992052,1.799734,5,,0,StopArea:81:6427,
StopPoint:81:6434,"Charvets","",48.992624,1.798964,5,,0,StopArea:81:6433,
StopPoint:81:6436,"Cimetière","",48.993818,1.794841,5,,0,StopArea:81:6435,
StopPoint:81:6432,"Carrefour","",48.991769,1.794671,5,,0,StopArea:81:6431,
StopPoint:81:6454,"Mairie","",48.988653,1.793243,5,,0,StopArea:81:6453,
StopPoint:81:6186,"Eglise","",49.027265,1.750924,5,,0,StopArea:81:6186,
StopPoint:81:6190,"Mairie","",49.024596,1.756448,5,,0,StopArea:81:6190,
StopPoint:81:6188,"Dîme","",49.021214,1.759451,5,,0,StopArea:81:6188,
StopPoint:81:14807,"Maisonneraie","",49.006529,1.780009,5,,0,StopArea:81:14807,
StopPoint:81:6308,"Mairie","",49.008097,1.777206,5,,0,StopArea:81:15386,
StopPoint:81:15903,"Route de Guitrancourt","",48.990872,1.768065,5,,0,StopArea:81:15903,
StopPoint:81:6599,"Docteur Roux","",48.989109,1.738316,5,,0,StopArea:81:14892,
StopPoint:81:6597,"Coutures","",48.988471,1.7348,5,,0,StopArea:81:6597,
StopPoint:81:6614,"Foyer M. Baudry","",48.990517,1.732441,5,,0,StopArea:81:6614,
StopPoint:81:6644,"Place du Temple","",48.992992,1.729558,5,,0,StopArea:81:6644,
StopPoint:81:6596,"Corot","",48.993417,1.726576,5,,0,StopArea:81:6596,
StopPoint:81:6645,"Place du Temple","",48.9925,1.730042,5,,0,StopArea:81:6644,
StopPoint:81:6615,"Foyer M. Baudry","",48.990545,1.732605,5,,0,StopArea:81:6614,
StopPoint:81:6598,"Coutures","",48.98858,1.734935,5,,0,StopArea:81:6597,
StopPoint:81:14892,"Docteur Roux","",48.988981,1.737921,5,,0,StopArea:81:14892,
StopPoint:81:15904,"Route de Guitrancourt","",48.990242,1.767894,5,,0,StopArea:81:15903,
StopPoint:81:15387,"Maisonneraie","",49.006529,1.780009,5,,0,StopArea:81:14807,
StopPoint:81:15386,"Mairie","",49.008097,1.777206,5,,0,StopArea:81:15386,
StopPoint:81:6189,"Dîme","",49.021214,1.759451,5,,0,StopArea:81:6188,
StopPoint:81:6191,"Mairie","",49.024696,1.756515,5,,0,StopArea:81:6190,
StopPoint:81:6187,"Eglise","",49.027147,1.750707,5,,0,StopArea:81:6186,
StopPoint:81:6248,"Hanneucourt","",48.992727,1.824445,5,,0,StopArea:81:6248,
StopPoint:81:6270,"Pugno","",48.993081,1.823226,5,,0,StopArea:81:6270,
StopPoint:81:15156,"Vigneux","",48.992039,1.817037,5,,0,StopArea:81:15156,
StopPoint:81:15124,"Casanova","",48.991762,1.813298,5,,0,StopArea:81:15124,
StopPoint:81:6275,"Poste","",48.98908,1.812465,5,,0,StopArea:81:6275,
StopPoint:81:15128,"Chênes","",48.986893,1.813757,5,,0,StopArea:81:15128,
StopPoint:81:6256,"Gargenville Gare","",48.984864,1.812112,5,,0,StopArea:8738156,
StopPoint:81:6264,"Place de la Pointe","",48.980688,1.810652,5,,0,StopArea:81:6264,
StopPoint:81:6260,"Pierre Brossolette","",48.978963,1.810806,5,,0,StopArea:81:6260,
StopPoint:81:6277,"Victor Hugo","",48.976316,1.809768,5,,0,StopArea:81:6277,
StopPoint:81:6278,"Victor Hugo","",48.976089,1.809279,5,,0,StopArea:81:6277,
StopPoint:81:15425,"Rangiport","",48.977173,1.812422,5,,0,StopArea:81:15151,
StopPoint:81:6261,"Pierre Brossolette","",48.980149,1.810739,5,,0,StopArea:81:6260,
StopPoint:81:6265,"Place de la Pointe","",48.980877,1.8108,5,,0,StopArea:81:6264,
StopPoint:81:6257,"Gargenville Gare","",48.984738,1.812167,5,,0,StopArea:8738156,
StopPoint:81:15129,"Chênes","",48.986741,1.813963,5,,0,StopArea:81:15128,
StopPoint:81:6276,"Poste","",48.989099,1.812628,5,,0,StopArea:81:6275,
StopPoint:81:15125,"Casanova","",48.991654,1.813272,5,,0,StopArea:81:15124,
StopPoint:81:15157,"Vigneux","",48.991959,1.817256,5,,0,StopArea:81:15156,
StopPoint:81:6271,"Pugno","",48.992964,1.823159,5,,0,StopArea:81:6270,
StopPoint:81:6249,"Hanneucourt","",48.99261,1.824351,5,,0,StopArea:81:6248,
StopPoint:81:6697,"Mairie","",48.920933,1.585818,5,,0,StopArea:81:6697,
StopPoint:81:6701,"Versailles","",48.919486,1.587298,5,,0,StopArea:81:6701,
StopPoint:81:6002,"Grande Rue","",48.904021,1.619819,5,,0,StopArea:81:6002,
StopPoint:81:6129,"Mairie","",48.890733,1.578351,5,,0,StopArea:81:6129,
StopPoint:81:7816,"Eglise","",48.881887,1.575237,5,,0,StopArea:22:301,
StopPoint:81:7817,"Eglise","",48.881887,1.575237,5,,0,StopArea:22:301,
StopPoint:81:6130,"Mairie","",48.890126,1.577664,5,,0,StopArea:81:6129,
StopPoint:81:6003,"Grande Rue","",48.904021,1.619819,5,,0,StopArea:81:6002,
StopPoint:81:6702,"Versailles","",48.919486,1.587298,5,,0,StopArea:81:6701,
StopPoint:81:6698,"Mairie","",48.920058,1.585244,5,,0,StopArea:81:6697,
StopPoint:81:15809,"Mateau","",48.975031,1.718001,5,,0,StopArea:50:14542,
StopPoint:81:15825,"Vallée","",48.976238,1.715079,5,,0,StopArea:50:14540,
StopPoint:81:15619,"Camille Claudel","",48.96704,1.71437,5,,0,StopArea:81:15619,
StopPoint:81:15821,"Saint Etienne","",48.974158,1.712564,5,,0,StopArea:81:15821,
StopPoint:81:7041,"Plaisances","",48.975644,1.703072,5,,0,StopArea:81:7041,
StopPoint:81:15796,"Bates","",48.980516,1.704965,5,,0,StopArea:81:15796,
StopPoint:81:15813,"Meuniers","",48.983941,1.699994,5,,0,StopArea:81:15813,
StopPoint:81:15749,"Boulevard des Cygnes","",48.997577,1.714235,5,,0,StopArea:81:15749,
StopPoint:81:15794,"Tabu","",48.997054,1.708696,5,,0,StopArea:81:15794,
StopPoint:81:15753,"Braunstein","",48.997028,1.707194,5,,0,StopArea:81:15753,
StopPoint:81:15786,"Résidence du Lac","",48.999949,1.702241,5,,0,StopArea:81:15786,
